frame,number of objects
1100,"[[2.0, 405.0, 214.0, 697.0, 0.9018625617027283, 2.0], [1200.0, 311.0, 1343.0, 413.0, 0.898112952709198, 2.0], [580.0, 369.0, 1052.0, 632.0, 0.8751439452171326, 2.0], [335.0, 372.0, 695.0, 563.0, 0.7853471040725708, 2.0], [1100.0, 296.0, 1196.0, 394.0, 0.7699540853500366, 2.0], [1051.0, 421.0, 1438.0, 793.0, 0.7242603898048401, 2.0], [300.0, 323.0, 514.0, 519.0, 0.6650134921073914, 2.0], [1184.0, 305.0, 1238.0, 363.0, 0.6455730199813843, 2.0], [839.0, 296.0, 868.0, 331.0, 0.5878704786300659, 2.0], [213.0, 309.0, 299.0, 385.0, 0.5732651948928833, 2.0], [417.0, 288.0, 547.0, 365.0, 0.5727489590644836, 2.0], [1329.0, 306.0, 1421.0, 368.0, 0.56893390417099, 2.0], [578.0, 316.0, 736.0, 411.0, 0.5237297415733337, 2.0], [817.0, 305.0, 1131.0, 459.0, 0.4559246003627777, 2.0], [931.0, 286.0, 994.0, 310.0, 0.3333437144756317, 2.0], [831.0, 327.0, 914.0, 374.0, 0.3292630910873413, 2.0]]"
1200,"[[1217.0, 328.0, 1395.0, 454.0, 0.9085925221443176, 2.0], [557.0, 347.0, 769.0, 480.0, 0.8928980231285095, 2.0], [1048.0, 351.0, 1165.0, 498.0, 0.8288912177085876, 2.0], [313.0, 313.0, 474.0, 390.0, 0.7845820188522339, 2.0], [4.0, 581.0, 353.0, 806.0, 0.7398813366889954, 2.0], [1153.0, 319.0, 1249.0, 397.0, 0.7174946665763855, 2.0], [1324.0, 319.0, 1440.0, 396.0, 0.6455156803131104, 2.0], [1000.0, 308.0, 1132.0, 359.0, 0.6229022741317749, 2.0], [516.0, 293.0, 656.0, 374.0, 0.6098159551620483, 2.0], [634.0, 321.0, 1068.0, 577.0, 0.5992966294288635, 2.0], [1263.0, 311.0, 1314.0, 331.0, 0.46130529046058655, 2.0], [829.0, 301.0, 874.0, 321.0, 0.37513217329978943, 2.0], [1417.0, 321.0, 1440.0, 348.0, 0.2922816872596741, 2.0], [1113.0, 303.0, 1142.0, 337.0, 0.2627754807472229, 2.0]]"
1300,"[[1040.0, 330.0, 1300.0, 500.0, 0.9149021506309509, 2.0], [557.0, 368.0, 945.0, 615.0, 0.825853168964386, 2.0], [1373.0, 319.0, 1433.0, 368.0, 0.775638222694397, 2.0], [978.0, 318.0, 1080.0, 415.0, 0.6958189606666565, 2.0], [284.0, 300.0, 429.0, 329.0, 0.6526609063148499, 2.0], [510.0, 285.0, 636.0, 361.0, 0.5979971885681152, 2.0], [539.0, 299.0, 884.0, 448.0, 0.581152081489563, 2.0], [11.0, 329.0, 596.0, 804.0, 0.5430519580841064, 2.0], [1264.0, 323.0, 1348.0, 392.0, 0.4892125427722931, 2.0], [1306.0, 317.0, 1369.0, 424.0, 0.4523053765296936, 2.0], [532.0, 338.0, 652.0, 410.0, 0.43824341893196106, 2.0], [1191.0, 323.0, 1257.0, 346.0, 0.3752998411655426, 2.0], [1038.0, 321.0, 1216.0, 402.0, 0.3695165812969208, 2.0], [1245.0, 305.0, 1301.0, 338.0, 0.36474570631980896, 2.0], [1093.0, 302.0, 1125.0, 333.0, 0.3383399546146393, 2.0], [817.0, 292.0, 883.0, 345.0, 0.33507925271987915, 2.0], [960.0, 280.0, 1009.0, 314.0, 0.28037840127944946, 2.0], [655.0, 294.0, 684.0, 329.0, 0.2639355957508087, 2.0], [628.0, 293.0, 689.0, 334.0, 0.2603501081466675, 2.0]]"
1400,"[[1136.0, 331.0, 1268.0, 414.0, 0.9129845499992371, 2.0], [978.0, 334.0, 1119.0, 452.0, 0.894579291343689, 2.0], [3.0, 501.0, 389.0, 805.0, 0.8774456977844238, 2.0], [1260.0, 319.0, 1349.0, 383.0, 0.8269553780555725, 2.0], [634.0, 343.0, 1053.0, 649.0, 0.818074643611908, 2.0], [560.0, 311.0, 708.0, 387.0, 0.8028743863105774, 2.0], [692.0, 314.0, 825.0, 393.0, 0.7212762832641602, 2.0], [0.0, 296.0, 534.0, 545.0, 0.6199178695678711, 2.0], [1.0, 353.0, 146.0, 470.0, 0.5998662710189819, 2.0], [478.0, 278.0, 609.0, 362.0, 0.5008353590965271, 2.0], [722.0, 326.0, 973.0, 392.0, 0.46169546246528625, 2.0], [885.0, 329.0, 974.0, 360.0, 0.40903329849243164, 2.0], [1123.0, 328.0, 1176.0, 375.0, 0.35945144295692444, 2.0], [1110.0, 325.0, 1175.0, 408.0, 0.34835144877433777, 2.0], [1066.0, 297.0, 1114.0, 335.0, 0.297040194272995, 2.0], [612.0, 289.0, 661.0, 312.0, 0.26067277789115906, 2.0], [1417.0, 289.0, 1440.0, 331.0, 0.25530198216438293, 2.0]]"
1500,"[[1045.0, 295.0, 1209.0, 396.0, 0.9283746480941772, 2.0], [803.0, 315.0, 1042.0, 502.0, 0.9107852578163147, 2.0], [1168.0, 279.0, 1263.0, 367.0, 0.8428011536598206, 2.0], [815.0, 291.0, 993.0, 381.0, 0.7720649838447571, 2.0], [1254.0, 286.0, 1296.0, 340.0, 0.6544280052185059, 2.0], [887.0, 266.0, 932.0, 295.0, 0.6332065463066101, 2.0], [475.0, 236.0, 616.0, 313.0, 0.5601985454559326, 2.0], [1385.0, 293.0, 1440.0, 353.0, 0.5403414368629456, 2.0], [270.0, 249.0, 403.0, 284.0, 0.5048977732658386, 2.0], [0.0, 264.0, 641.0, 693.0, 0.4474484920501709, 2.0], [1080.0, 258.0, 1116.0, 296.0, 0.39139315485954285, 2.0], [263.0, 262.0, 462.0, 305.0, 0.33835139870643616, 2.0], [1402.0, 247.0, 1440.0, 286.0, 0.32261866331100464, 2.0], [1387.0, 289.0, 1439.0, 322.0, 0.30732181668281555, 2.0], [1349.0, 273.0, 1419.0, 301.0, 0.29392555356025696, 2.0]]"
1600,"[[863.0, 298.0, 1082.0, 440.0, 0.9327396154403687, 2.0], [252.0, 248.0, 447.0, 330.0, 0.7364116311073303, 2.0], [959.0, 288.0, 1087.0, 352.0, 0.7080628275871277, 2.0], [465.0, 237.0, 605.0, 317.0, 0.6831895112991333, 2.0], [1328.0, 293.0, 1439.0, 365.0, 0.6831526160240173, 2.0], [1091.0, 277.0, 1201.0, 402.0, 0.6752243041992188, 2.0], [1301.0, 284.0, 1358.0, 331.0, 0.49517545104026794, 2.0], [984.0, 262.0, 1034.0, 289.0, 0.3781172037124634, 2.0], [1252.0, 272.0, 1314.0, 317.0, 0.35053035616874695, 2.0], [234.0, 316.0, 673.0, 474.0, 0.33502256870269775, 2.0], [1069.0, 257.0, 1095.0, 293.0, 0.2870623767375946, 2.0], [602.0, 244.0, 670.0, 285.0, 0.27652230858802795, 2.0]]"
1700,"[[859.0, 339.0, 1011.0, 428.0, 0.9296486377716064, 2.0], [231.0, 321.0, 453.0, 404.0, 0.9029446244239807, 2.0], [1327.0, 338.0, 1440.0, 406.0, 0.8903124928474426, 2.0], [1183.0, 341.0, 1349.0, 435.0, 0.847726583480835, 2.0], [445.0, 341.0, 723.0, 475.0, 0.7975088357925415, 2.0], [992.0, 309.0, 1039.0, 349.0, 0.7719390392303467, 2.0], [456.0, 383.0, 857.0, 615.0, 0.7288210988044739, 2.0], [1008.0, 334.0, 1157.0, 533.0, 0.7034235596656799, 2.0], [456.0, 286.0, 592.0, 363.0, 0.6260730028152466, 2.0], [245.0, 301.0, 333.0, 338.0, 0.5208622813224792, 2.0], [1175.0, 337.0, 1216.0, 370.0, 0.4755614697933197, 2.0], [1418.0, 339.0, 1440.0, 364.0, 0.32452070713043213, 2.0], [1115.0, 317.0, 1181.0, 346.0, 0.317327082157135, 2.0], [240.0, 302.0, 422.0, 342.0, 0.30425238609313965, 2.0], [1422.0, 316.0, 1440.0, 340.0, 0.2884722352027893, 2.0]]"
1800,"[[321.0, 360.0, 647.0, 505.0, 0.9318772554397583, 2.0], [707.0, 330.0, 831.0, 392.0, 0.769749104976654, 2.0], [745.0, 354.0, 890.0, 458.0, 0.7355883717536926, 2.0], [1065.0, 361.0, 1214.0, 460.0, 0.7245428562164307, 2.0], [1207.0, 356.0, 1332.0, 389.0, 0.6511563062667847, 2.0], [1199.0, 331.0, 1246.0, 360.0, 0.6499266028404236, 2.0], [1360.0, 361.0, 1437.0, 405.0, 0.640095591545105, 2.0], [243.0, 318.0, 418.0, 392.0, 0.6172694563865662, 2.0], [456.0, 302.0, 590.0, 364.0, 0.5784305334091187, 2.0], [1390.0, 345.0, 1440.0, 369.0, 0.515047013759613, 2.0], [929.0, 332.0, 1058.0, 420.0, 0.47717368602752686, 2.0], [770.0, 315.0, 841.0, 356.0, 0.3744780719280243, 2.0], [584.0, 311.0, 650.0, 353.0, 0.33449897170066833, 2.0], [1.0, 696.0, 119.0, 805.0, 0.28274470567703247, 2.0]]"
1900,"[[1360.0, 432.0, 1439.0, 526.0, 0.9068936109542847, 2.0], [1338.0, 419.0, 1426.0, 499.0, 0.5385953783988953, 2.0], [6.0, 269.0, 624.0, 610.0, 0.375447541475296, 2.0], [421.0, 243.0, 1073.0, 729.0, 0.33563655614852905, 2.0]]"
2000,"[[1183.0, 436.0, 1428.0, 578.0, 0.9286866188049316, 2.0], [1099.0, 426.0, 1224.0, 487.0, 0.7904621958732605, 2.0], [1416.0, 468.0, 1440.0, 543.0, 0.7036722302436829, 2.0], [1220.0, 436.0, 1266.0, 464.0, 0.39586326479911804, 2.0]]"
2100,"[[1050.0, 415.0, 1209.0, 516.0, 0.9171155691146851, 2.0], [1229.0, 445.0, 1315.0, 523.0, 0.7082555294036865, 2.0], [429.0, 323.0, 1105.0, 690.0, 0.49559614062309265, 2.0]]"
2200,"[[1314.0, 428.0, 1440.0, 520.0, 0.913677453994751, 2.0], [351.0, 363.0, 494.0, 427.0, 0.7322015762329102, 2.0], [444.0, 314.0, 1078.0, 782.0, 0.560868501663208, 2.0], [1194.0, 402.0, 1308.0, 529.0, 0.3195953071117401, 2.0], [1425.0, 408.0, 1440.0, 430.0, 0.2683573365211487, 2.0]]"
2300,"[[367.0, 359.0, 513.0, 426.0, 0.8558169603347778, 2.0], [992.0, 381.0, 1220.0, 538.0, 0.8508422374725342, 2.0], [1213.0, 416.0, 1389.0, 525.0, 0.8350217342376709, 2.0], [357.0, 346.0, 753.0, 566.0, 0.7507033348083496, 2.0], [1357.0, 446.0, 1440.0, 555.0, 0.46479424834251404, 2.0], [1202.0, 412.0, 1277.0, 448.0, 0.45790615677833557, 2.0], [1200.0, 399.0, 1274.0, 424.0, 0.3021076023578644, 2.0]]"
2400,"[[1217.0, 204.0, 1439.0, 390.0, 0.9147105813026428, 2.0], [17.0, 153.0, 89.0, 210.0, 0.8115517497062683, 2.0], [341.0, 173.0, 576.0, 348.0, 0.8085681796073914, 2.0], [553.0, 146.0, 665.0, 181.0, 0.6905435919761658, 2.0], [576.0, 170.0, 696.0, 253.0, 0.6852225065231323, 2.0], [675.0, 155.0, 743.0, 201.0, 0.5719104409217834, 2.0], [764.0, 142.0, 814.0, 174.0, 0.47612062096595764, 2.0], [381.0, 239.0, 1014.0, 805.0, 0.3867899775505066, 2.0], [450.0, 165.0, 493.0, 182.0, 0.3406996726989746, 2.0], [816.0, 145.0, 836.0, 164.0, 0.2535454034805298, 2.0]]"
2500,"[[1232.0, 199.0, 1439.0, 388.0, 0.9216637015342712, 2.0], [502.0, 168.0, 661.0, 314.0, 0.79930579662323, 2.0], [634.0, 147.0, 720.0, 211.0, 0.7535698413848877, 2.0], [444.0, 141.0, 598.0, 215.0, 0.653705358505249, 2.0], [4.0, 188.0, 337.0, 604.0, 0.642624020576477, 2.0], [412.0, 155.0, 459.0, 187.0, 0.6360629200935364, 2.0], [583.0, 144.0, 639.0, 172.0, 0.5987355709075928, 2.0], [675.0, 160.0, 719.0, 234.0, 0.5967233180999756, 2.0], [414.0, 177.0, 489.0, 243.0, 0.46413588523864746, 2.0], [771.0, 134.0, 820.0, 175.0, 0.4633729159832001, 2.0], [696.0, 153.0, 742.0, 262.0, 0.25797054171562195, 2.0]]"
2600,"[[1258.0, 205.0, 1439.0, 395.0, 0.91689532995224, 2.0], [494.0, 158.0, 615.0, 237.0, 0.8792353868484497, 2.0], [664.0, 162.0, 736.0, 213.0, 0.7903425693511963, 2.0], [465.0, 149.0, 505.0, 185.0, 0.5496770739555359, 2.0], [506.0, 216.0, 925.0, 473.0, 0.5454375147819519, 2.0], [529.0, 171.0, 699.0, 233.0, 0.47814154624938965, 2.0], [282.0, 144.0, 316.0, 165.0, 0.29675328731536865, 2.0], [657.0, 149.0, 701.0, 168.0, 0.2851056158542633, 2.0], [864.0, 150.0, 911.0, 177.0, 0.28243833780288696, 2.0], [764.0, 145.0, 834.0, 190.0, 0.2675309181213379, 2.0]]"
2700,"[[304.0, 182.0, 531.0, 334.0, 0.9055877923965454, 2.0], [483.0, 212.0, 778.0, 466.0, 0.889732837677002, 2.0], [1253.0, 215.0, 1439.0, 404.0, 0.812752366065979, 2.0], [570.0, 177.0, 672.0, 216.0, 0.659588634967804, 2.0], [1.0, 176.0, 142.0, 399.0, 0.6376944184303284, 2.0], [659.0, 151.0, 796.0, 257.0, 0.6310425400733948, 2.0], [362.0, 170.0, 529.0, 209.0, 0.5516709089279175, 2.0], [788.0, 157.0, 832.0, 208.0, 0.5467624664306641, 2.0], [240.0, 150.0, 337.0, 206.0, 0.46118736267089844, 2.0], [571.0, 150.0, 607.0, 174.0, 0.3509961664676666, 2.0], [452.0, 155.0, 505.0, 171.0, 0.34481486678123474, 2.0], [155.0, 168.0, 204.0, 216.0, 0.30268412828445435, 2.0], [699.0, 164.0, 758.0, 292.0, 0.27556681632995605, 2.0], [80.0, 166.0, 128.0, 216.0, 0.25649353861808777, 2.0], [921.0, 150.0, 956.0, 174.0, 0.25516635179519653, 2.0]]"
2800,"[[1137.0, 183.0, 1264.0, 285.0, 0.8732056617736816, 2.0], [520.0, 159.0, 600.0, 228.0, 0.8584478497505188, 2.0], [284.0, 160.0, 529.0, 257.0, 0.8142111301422119, 2.0], [834.0, 205.0, 970.0, 256.0, 0.7638755440711975, 2.0], [930.0, 218.0, 1207.0, 362.0, 0.7303786873817444, 2.0], [529.0, 233.0, 1175.0, 792.0, 0.42123380303382874, 2.0], [271.0, 156.0, 309.0, 217.0, 0.39607343077659607, 2.0], [1090.0, 173.0, 1118.0, 217.0, 0.36540672183036804, 2.0], [595.0, 216.0, 905.0, 284.0, 0.34772029519081116, 2.0], [942.0, 227.0, 1123.0, 282.0, 0.34249627590179443, 2.0], [0.0, 267.0, 637.0, 786.0, 0.32101011276245117, 2.0]]"
2900,"[[673.0, 92.0, 753.0, 161.0, 0.8710947632789612, 2.0], [449.0, 101.0, 674.0, 180.0, 0.8622871041297913, 2.0], [132.0, 101.0, 266.0, 208.0, 0.7383643388748169, 2.0], [792.0, 91.0, 857.0, 157.0, 0.6141774654388428, 2.0], [1363.0, 84.0, 1399.0, 104.0, 0.5155620574951172, 2.0], [1420.0, 108.0, 1440.0, 160.0, 0.5079077482223511, 2.0], [53.0, 154.0, 700.0, 612.0, 0.4954701066017151, 2.0], [1208.0, 99.0, 1417.0, 258.0, 0.48439639806747437, 2.0], [434.0, 95.0, 469.0, 146.0, 0.3846931755542755, 2.0], [975.0, 117.0, 1192.0, 314.0, 0.37166285514831543, 2.0], [909.0, 92.0, 1022.0, 168.0, 0.32594943046569824, 2.0], [0.0, 320.0, 53.0, 421.0, 0.2975143492221832, 2.0]]"
3000,"[[218.0, 1.0, 349.0, 86.0, 0.8845841288566589, 2.0], [1127.0, 0.0, 1440.0, 221.0, 0.7604153156280518, 2.0], [758.0, 0.0, 837.0, 46.0, 0.7038173079490662, 2.0], [530.0, 1.0, 717.0, 79.0, 0.609713613986969, 2.0], [0.0, 127.0, 379.0, 604.0, 0.5767434239387512, 2.0], [512.0, 1.0, 539.0, 53.0, 0.4592847228050232, 2.0], [886.0, 0.0, 944.0, 31.0, 0.4205847382545471, 2.0], [692.0, 1.0, 762.0, 75.0, 0.3778155446052551, 2.0]]"
3100,"[[549.0, 12.0, 769.0, 107.0, 0.8332350254058838, 2.0], [786.0, 3.0, 855.0, 82.0, 0.794849693775177, 2.0], [784.0, 29.0, 1375.0, 417.0, 0.7657566666603088, 2.0], [897.0, 3.0, 964.0, 65.0, 0.6179752945899963, 2.0], [529.0, 7.0, 570.0, 75.0, 0.5742257237434387, 2.0], [239.0, 2.0, 364.0, 117.0, 0.5267094969749451, 2.0], [1178.0, 24.0, 1308.0, 61.0, 0.5005419254302979, 2.0], [531.0, 1.0, 645.0, 70.0, 0.3328406810760498, 2.0], [1052.0, 17.0, 1301.0, 60.0, 0.3139446973800659, 2.0], [965.0, 0.0, 1105.0, 43.0, 0.2920759320259094, 2.0]]"
