frame,number of objects
1100,"[[1469.0, 379.0, 1645.0, 504.0, 0.8892859816551208, 2.0], [3.0, 496.0, 265.0, 856.0, 0.8571717143058777, 2.0], [1343.0, 362.0, 1463.0, 482.0, 0.7372964024543762, 2.0], [707.0, 450.0, 1304.0, 771.0, 0.7010921239852905, 2.0], [1289.0, 518.0, 1753.0, 932.0, 0.6793466806411743, 2.0], [417.0, 459.0, 873.0, 688.0, 0.6418368220329285, 2.0], [1620.0, 373.0, 1736.0, 448.0, 0.6339424848556519, 2.0], [1444.0, 371.0, 1513.0, 441.0, 0.627056360244751, 2.0], [264.0, 377.0, 364.0, 471.0, 0.5660117864608765, 2.0], [1028.0, 359.0, 1062.0, 404.0, 0.5658679604530334, 2.0], [706.0, 385.0, 902.0, 503.0, 0.43315640091896057, 2.0], [511.0, 351.0, 670.0, 444.0, 0.40322425961494446, 2.0], [1018.0, 397.0, 1118.0, 456.0, 0.39987993240356445, 2.0], [369.0, 394.0, 619.0, 619.0, 0.3824864625930786, 2.0], [1137.0, 350.0, 1211.0, 376.0, 0.36346712708473206, 2.0], [1364.0, 408.0, 1434.0, 525.0, 0.35745933651924133, 2.0], [1032.0, 375.0, 1384.0, 555.0, 0.31144681572914124, 2.0]]"
1200,"[[677.0, 422.0, 942.0, 585.0, 0.8569923043251038, 2.0], [1485.0, 400.0, 1706.0, 557.0, 0.825792670249939, 2.0], [1412.0, 391.0, 1523.0, 488.0, 0.753807544708252, 2.0], [383.0, 384.0, 581.0, 476.0, 0.7141839265823364, 2.0], [1615.0, 390.0, 1758.0, 483.0, 0.6602683067321777, 2.0], [628.0, 361.0, 813.0, 460.0, 0.641054630279541, 2.0], [1284.0, 428.0, 1422.0, 609.0, 0.5812243223190308, 2.0], [1544.0, 380.0, 1604.0, 405.0, 0.556973934173584, 2.0], [1218.0, 376.0, 1380.0, 436.0, 0.5563663244247437, 2.0], [1733.0, 394.0, 1760.0, 423.0, 0.38085922598838806, 2.0], [2.0, 705.0, 431.0, 985.0, 0.33599862456321716, 2.0], [1014.0, 369.0, 1064.0, 390.0, 0.3162764310836792, 2.0], [1426.0, 369.0, 1502.0, 402.0, 0.28683048486709595, 2.0], [779.0, 389.0, 1375.0, 725.0, 0.270821750164032, 2.0]]"
1300,"[[1272.0, 401.0, 1583.0, 611.0, 0.9116498231887817, 2.0], [1678.0, 390.0, 1756.0, 448.0, 0.788433849811554, 2.0], [1196.0, 385.0, 1316.0, 507.0, 0.7045692205429077, 2.0], [1546.0, 395.0, 1656.0, 482.0, 0.644888699054718, 2.0], [349.0, 368.0, 517.0, 402.0, 0.638789713382721, 2.0], [651.0, 412.0, 795.0, 509.0, 0.5992618203163147, 2.0], [692.0, 439.0, 1160.0, 748.0, 0.5761755108833313, 2.0], [1006.0, 361.0, 1079.0, 422.0, 0.5031312704086304, 2.0], [621.0, 347.0, 771.0, 442.0, 0.47076284885406494, 2.0], [1519.0, 371.0, 1591.0, 422.0, 0.43279939889907837, 2.0], [674.0, 368.0, 1079.0, 539.0, 0.4166812598705292, 2.0], [1327.0, 367.0, 1394.0, 411.0, 0.3950817286968231, 2.0], [1269.0, 394.0, 1475.0, 514.0, 0.3946588933467865, 2.0], [1454.0, 396.0, 1534.0, 419.0, 0.36918333172798157, 2.0], [1632.0, 381.0, 1681.0, 436.0, 0.31973007321357727, 2.0], [777.0, 358.0, 839.0, 405.0, 0.28988486528396606, 2.0]]"
1400,"[[1388.0, 405.0, 1548.0, 504.0, 0.9151824712753296, 2.0], [1540.0, 389.0, 1649.0, 466.0, 0.8366401791572571, 2.0], [1197.0, 410.0, 1369.0, 551.0, 0.8182871341705322, 2.0], [0.0, 612.0, 479.0, 985.0, 0.7624721527099609, 2.0], [700.0, 381.0, 864.0, 475.0, 0.7554319500923157, 2.0], [847.0, 382.0, 1002.0, 479.0, 0.730826735496521, 2.0], [788.0, 410.0, 1292.0, 788.0, 0.6104180216789246, 2.0], [2.0, 429.0, 185.0, 563.0, 0.5823399424552917, 2.0], [861.0, 398.0, 1211.0, 471.0, 0.5138548016548157, 2.0], [1075.0, 400.0, 1191.0, 442.0, 0.5117948651313782, 2.0], [586.0, 339.0, 743.0, 440.0, 0.4933820366859436, 2.0], [1358.0, 401.0, 1437.0, 464.0, 0.40407517552375793, 2.0], [1301.0, 363.0, 1358.0, 410.0, 0.39187324047088623, 2.0], [0.0, 363.0, 640.0, 669.0, 0.38091614842414856, 2.0], [773.0, 355.0, 804.0, 382.0, 0.28323474526405334, 2.0], [1681.0, 380.0, 1719.0, 408.0, 0.2583523392677307, 2.0]]"
1500,"[[1274.0, 361.0, 1475.0, 483.0, 0.9252817034721375, 2.0], [981.0, 385.0, 1270.0, 614.0, 0.9221548438072205, 2.0], [1428.0, 341.0, 1543.0, 451.0, 0.8539243936538696, 2.0], [996.0, 356.0, 1204.0, 461.0, 0.7920128107070923, 2.0], [1692.0, 359.0, 1760.0, 434.0, 0.6802477836608887, 2.0], [1533.0, 351.0, 1584.0, 411.0, 0.6728150844573975, 2.0], [1084.0, 326.0, 1142.0, 361.0, 0.5988456010818481, 2.0], [336.0, 307.0, 498.0, 347.0, 0.5312590599060059, 2.0], [583.0, 288.0, 747.0, 382.0, 0.45056161284446716, 2.0], [1712.0, 304.0, 1760.0, 350.0, 0.42924195528030396, 2.0], [766.0, 302.0, 821.0, 380.0, 0.33756953477859497, 2.0], [1318.0, 320.0, 1349.0, 360.0, 0.3338068723678589, 2.0], [1534.0, 346.0, 1637.0, 414.0, 0.32623234391212463, 2.0], [125.0, 362.0, 783.0, 810.0, 0.3193051815032959, 2.0], [1694.0, 354.0, 1757.0, 393.0, 0.28549647331237793, 2.0], [1661.0, 335.0, 1740.0, 380.0, 0.26860979199409485, 2.0], [1663.0, 334.0, 1734.0, 355.0, 0.25316092371940613, 2.0], [1323.0, 317.0, 1384.0, 359.0, 0.2528015077114105, 2.0]]"
1600,"[[1052.0, 367.0, 1323.0, 537.0, 0.9216212034225464, 2.0], [1333.0, 342.0, 1466.0, 492.0, 0.765104353427887, 2.0], [1176.0, 349.0, 1327.0, 431.0, 0.6692575216293335, 2.0], [1617.0, 359.0, 1759.0, 449.0, 0.6397612690925598, 2.0], [284.0, 304.0, 535.0, 404.0, 0.6020448207855225, 2.0], [576.0, 286.0, 740.0, 390.0, 0.5584973692893982, 2.0], [1587.0, 348.0, 1657.0, 401.0, 0.5332481265068054, 2.0], [1199.0, 322.0, 1274.0, 356.0, 0.4813673496246338, 2.0], [1531.0, 333.0, 1606.0, 392.0, 0.45255401730537415, 2.0], [1309.0, 319.0, 1336.0, 357.0, 0.44816580414772034, 2.0], [742.0, 299.0, 823.0, 347.0, 0.40674346685409546, 2.0], [175.0, 408.0, 848.0, 978.0, 0.366627037525177, 2.0], [1509.0, 331.0, 1545.0, 360.0, 0.26505500078201294, 2.0]]"
1700,"[[1053.0, 412.0, 1232.0, 523.0, 0.9154301285743713, 2.0], [1451.0, 417.0, 1649.0, 533.0, 0.8957504034042358, 2.0], [282.0, 389.0, 550.0, 492.0, 0.8877745866775513, 2.0], [1626.0, 413.0, 1759.0, 498.0, 0.8859542608261108, 2.0], [1211.0, 378.0, 1271.0, 427.0, 0.76289963722229, 2.0], [545.0, 415.0, 884.0, 572.0, 0.7533571720123291, 2.0], [1233.0, 409.0, 1413.0, 648.0, 0.6761732697486877, 2.0], [558.0, 348.0, 718.0, 443.0, 0.6289356350898743, 2.0], [299.0, 368.0, 426.0, 409.0, 0.5004028677940369, 2.0], [1431.0, 410.0, 1487.0, 454.0, 0.4062972068786621, 2.0], [557.0, 448.0, 1048.0, 755.0, 0.358058899641037, 2.0], [1464.0, 386.0, 1549.0, 431.0, 0.3525988757610321, 2.0], [1366.0, 394.0, 1484.0, 456.0, 0.3121131360530853, 2.0], [1290.0, 367.0, 1319.0, 392.0, 0.2900768518447876, 2.0], [1739.0, 387.0, 1760.0, 416.0, 0.2747064232826233, 2.0], [720.0, 359.0, 799.0, 413.0, 0.26870596408843994, 2.0], [386.0, 346.0, 422.0, 374.0, 0.2680213153362274, 2.0]]"
1800,"[[395.0, 440.0, 780.0, 620.0, 0.9370107650756836, 2.0], [913.0, 434.0, 1103.0, 559.0, 0.8238074779510498, 2.0], [869.0, 402.0, 1015.0, 480.0, 0.769267201423645, 2.0], [1300.0, 439.0, 1484.0, 582.0, 0.7285255193710327, 2.0], [1466.0, 404.0, 1521.0, 442.0, 0.7107623815536499, 2.0], [1468.0, 437.0, 1626.0, 471.0, 0.6898714303970337, 2.0], [1150.0, 404.0, 1290.0, 465.0, 0.6655575633049011, 2.0], [296.0, 387.0, 518.0, 483.0, 0.5782134532928467, 2.0], [1692.0, 422.0, 1760.0, 451.0, 0.5299862027168274, 2.0], [1662.0, 442.0, 1758.0, 500.0, 0.5129969120025635, 2.0], [554.0, 368.0, 723.0, 443.0, 0.4543830454349518, 2.0], [942.0, 385.0, 1027.0, 436.0, 0.423964262008667, 2.0], [1688.0, 410.0, 1751.0, 440.0, 0.26616522669792175, 2.0]]"
1900,"[[1661.0, 529.0, 1759.0, 643.0, 0.9165375232696533, 2.0], [1635.0, 512.0, 1753.0, 602.0, 0.6272698044776917, 2.0], [419.0, 347.0, 1075.0, 897.0, 0.4276081323623657, 2.0], [775.0, 310.0, 1449.0, 868.0, 0.3629685044288635, 2.0], [3.0, 312.0, 638.0, 747.0, 0.316025972366333, 2.0]]"
2000,"[[1446.0, 532.0, 1745.0, 707.0, 0.9306433796882629, 2.0], [1346.0, 518.0, 1500.0, 596.0, 0.8118913173675537, 2.0], [1725.0, 571.0, 1760.0, 665.0, 0.7860773801803589, 2.0], [1483.0, 533.0, 1544.0, 577.0, 0.4203532040119171, 2.0]]"
2100,"[[1276.0, 507.0, 1485.0, 630.0, 0.8669532537460327, 2.0], [1503.0, 534.0, 1613.0, 639.0, 0.7103410363197327, 2.0], [553.0, 384.0, 1211.0, 844.0, 0.4011501669883728, 2.0]]"
2200,"[[1605.0, 523.0, 1760.0, 636.0, 0.9147987961769104, 2.0], [429.0, 442.0, 607.0, 522.0, 0.7082982659339905, 2.0], [639.0, 437.0, 739.0, 503.0, 0.4993951916694641, 2.0], [555.0, 407.0, 1225.0, 968.0, 0.41842880845069885, 2.0], [851.0, 396.0, 1546.0, 906.0, 0.40550339221954346, 2.0], [1591.0, 513.0, 1646.0, 602.0, 0.2968069612979889, 2.0], [1515.0, 497.0, 1597.0, 645.0, 0.29428863525390625, 2.0], [1742.0, 461.0, 1760.0, 525.0, 0.2912946939468384, 2.0]]"
2300,"[[1481.0, 509.0, 1685.0, 646.0, 0.8330287337303162, 2.0], [447.0, 439.0, 626.0, 522.0, 0.8210639953613281, 2.0], [1207.0, 466.0, 1490.0, 658.0, 0.745686411857605, 2.0], [430.0, 422.0, 940.0, 695.0, 0.7036270499229431, 2.0], [1469.0, 500.0, 1560.0, 548.0, 0.5193517804145813, 2.0], [1658.0, 543.0, 1759.0, 679.0, 0.38960278034210205, 2.0]]"
2400,"[[1489.0, 250.0, 1757.0, 481.0, 0.9329325556755066, 2.0], [691.0, 209.0, 853.0, 309.0, 0.7972373962402344, 2.0], [20.0, 186.0, 115.0, 255.0, 0.7861582636833191, 2.0], [681.0, 181.0, 814.0, 223.0, 0.7604247331619263, 2.0], [413.0, 218.0, 718.0, 429.0, 0.6049112677574158, 2.0], [935.0, 174.0, 994.0, 212.0, 0.5114893317222595, 2.0], [824.0, 187.0, 912.0, 253.0, 0.5042511820793152, 2.0], [845.0, 191.0, 902.0, 303.0, 0.3351822793483734, 2.0]]"
2500,"[[1507.0, 247.0, 1759.0, 476.0, 0.9009465575218201, 2.0], [615.0, 209.0, 813.0, 384.0, 0.779936671257019, 2.0], [775.0, 180.0, 875.0, 262.0, 0.7668824791908264, 2.0], [711.0, 175.0, 779.0, 213.0, 0.6354626417160034, 2.0], [503.0, 190.0, 559.0, 230.0, 0.6108601689338684, 2.0], [4.0, 265.0, 405.0, 688.0, 0.5835319757461548, 2.0], [517.0, 170.0, 737.0, 273.0, 0.5464644432067871, 2.0], [942.0, 163.0, 1001.0, 217.0, 0.5139781832695007, 2.0], [823.0, 185.0, 883.0, 284.0, 0.49602818489074707, 2.0], [505.0, 219.0, 619.0, 296.0, 0.45372018218040466, 2.0]]"
2600,"[[1540.0, 252.0, 1760.0, 482.0, 0.9217509031295776, 2.0], [604.0, 194.0, 751.0, 290.0, 0.8757021427154541, 2.0], [809.0, 198.0, 899.0, 261.0, 0.8177564740180969, 2.0], [571.0, 181.0, 617.0, 228.0, 0.6371606588363647, 2.0], [633.0, 209.0, 853.0, 333.0, 0.557624101638794, 2.0], [623.0, 257.0, 1108.0, 564.0, 0.42069366574287415, 2.0], [936.0, 175.0, 1016.0, 222.0, 0.41850772500038147, 2.0]]"
2700,"[[1534.0, 263.0, 1760.0, 493.0, 0.9224840402603149, 2.0], [370.0, 227.0, 645.0, 408.0, 0.8315606117248535, 2.0], [597.0, 260.0, 947.0, 562.0, 0.777524471282959, 2.0], [803.0, 185.0, 967.0, 312.0, 0.7122110724449158, 2.0], [456.0, 207.0, 651.0, 255.0, 0.7113703489303589, 2.0], [701.0, 214.0, 824.0, 264.0, 0.6547597050666809, 2.0], [962.0, 192.0, 1015.0, 267.0, 0.5987367033958435, 2.0], [296.0, 186.0, 413.0, 251.0, 0.5449754595756531, 2.0], [1.0, 216.0, 174.0, 489.0, 0.5449042320251465, 2.0], [1004.0, 189.0, 1028.0, 220.0, 0.4170227646827698, 2.0], [698.0, 184.0, 741.0, 211.0, 0.37091702222824097, 2.0], [552.0, 190.0, 615.0, 208.0, 0.3457207977771759, 2.0], [98.0, 201.0, 167.0, 262.0, 0.3303297162055969, 2.0], [1126.0, 185.0, 1167.0, 212.0, 0.29910990595817566, 2.0], [760.0, 188.0, 787.0, 206.0, 0.2943646013736725, 2.0]]"
2800,"[[636.0, 192.0, 733.0, 278.0, 0.8593451976776123, 2.0], [1391.0, 226.0, 1541.0, 347.0, 0.8429887890815735, 2.0], [1021.0, 249.0, 1188.0, 313.0, 0.7618381977081299, 2.0], [345.0, 195.0, 644.0, 314.0, 0.6890310049057007, 2.0], [327.0, 188.0, 374.0, 284.0, 0.5620009899139404, 2.0], [1144.0, 271.0, 1474.0, 430.0, 0.5185030698776245, 2.0], [1688.0, 219.0, 1759.0, 280.0, 0.3562334477901459, 2.0], [1148.0, 279.0, 1363.0, 345.0, 0.35108381509780884, 2.0], [713.0, 262.0, 1116.0, 354.0, 0.3271649181842804, 2.0], [725.0, 275.0, 1367.0, 874.0, 0.3188929855823517, 2.0]]"
2900,"[[548.0, 122.0, 832.0, 219.0, 0.8246525526046753, 2.0], [161.0, 125.0, 324.0, 253.0, 0.810239851474762, 2.0], [822.0, 105.0, 921.0, 198.0, 0.7155904769897461, 2.0], [1474.0, 124.0, 1730.0, 313.0, 0.6960403919219971, 2.0], [968.0, 111.0, 1047.0, 197.0, 0.640762984752655, 2.0], [1735.0, 135.0, 1760.0, 196.0, 0.6377145648002625, 2.0], [1667.0, 103.0, 1710.0, 128.0, 0.5140893459320068, 2.0], [60.0, 178.0, 713.0, 752.0, 0.4546806514263153, 2.0], [531.0, 118.0, 572.0, 188.0, 0.3981199264526367, 2.0], [1708.0, 96.0, 1750.0, 134.0, 0.39452505111694336, 2.0], [1562.0, 105.0, 1599.0, 131.0, 0.3921465277671814, 2.0], [690.0, 115.0, 775.0, 155.0, 0.3098762035369873, 2.0], [1191.0, 144.0, 1453.0, 388.0, 0.308327853679657, 2.0], [950.0, 107.0, 989.0, 200.0, 0.25271356105804443, 2.0]]"
3000,"[[265.0, 0.0, 421.0, 107.0, 0.8788220286369324, 2.0], [1381.0, 3.0, 1753.0, 269.0, 0.8419332504272461, 2.0], [923.0, 0.0, 1024.0, 58.0, 0.7887181639671326, 2.0], [650.0, 0.0, 880.0, 93.0, 0.6320202946662903, 2.0], [625.0, 2.0, 662.0, 67.0, 0.5876132845878601, 2.0], [845.0, 2.0, 937.0, 90.0, 0.4531511664390564, 2.0], [1059.0, 0.0, 1155.0, 40.0, 0.26109981536865234, 2.0]]"
