frame,number of objects
5200,"[[131.0, 92.0, 226.0, 151.0, 0.9130868911743164, 2.0], [240.0, 98.0, 290.0, 143.0, 0.7880749702453613, 2.0], [83.0, 86.0, 124.0, 119.0, 0.7832667231559753, 2.0], [126.0, 81.0, 158.0, 102.0, 0.6833028197288513, 2.0], [165.0, 83.0, 224.0, 119.0, 0.6739875078201294, 2.0], [29.0, 79.0, 56.0, 98.0, 0.6026789546012878, 2.0], [371.0, 87.0, 445.0, 110.0, 0.4927065074443817, 2.0], [441.0, 89.0, 480.0, 113.0, 0.4565391540527344, 2.0], [107.0, 71.0, 122.0, 88.0, 0.3651028573513031, 2.0], [463.0, 86.0, 480.0, 98.0, 0.3646613359451294, 2.0], [86.0, 75.0, 110.0, 91.0, 0.3172067403793335, 2.0], [148.0, 74.0, 165.0, 91.0, 0.30629658699035645, 2.0]]"
5300,"[[201.0, 107.0, 397.0, 225.0, 0.9350019097328186, 2.0], [351.0, 111.0, 478.0, 200.0, 0.9275171756744385, 2.0], [95.0, 91.0, 159.0, 140.0, 0.9059275388717651, 2.0], [84.0, 76.0, 122.0, 110.0, 0.7730318903923035, 2.0], [138.0, 82.0, 173.0, 107.0, 0.7510389685630798, 2.0], [209.0, 84.0, 265.0, 113.0, 0.7501794695854187, 2.0], [446.0, 87.0, 480.0, 113.0, 0.7170149087905884, 2.0], [235.0, 91.0, 344.0, 134.0, 0.7039989829063416, 2.0], [388.0, 84.0, 452.0, 112.0, 0.5879036784172058, 2.0], [124.0, 74.0, 145.0, 90.0, 0.5737471580505371, 2.0], [317.0, 77.0, 373.0, 110.0, 0.5535526275634766, 2.0], [366.0, 86.0, 419.0, 112.0, 0.3388187885284424, 2.0], [110.0, 70.0, 125.0, 84.0, 0.31814461946487427, 2.0]]"
5400,"[[265.0, 83.0, 367.0, 142.0, 0.8932819962501526, 2.0], [193.0, 84.0, 302.0, 151.0, 0.876749575138092, 2.0], [78.0, 113.0, 345.0, 266.0, 0.7856650948524475, 2.0], [105.0, 73.0, 149.0, 122.0, 0.7811912298202515, 2.0], [141.0, 74.0, 200.0, 121.0, 0.6854793429374695, 2.0], [179.0, 70.0, 215.0, 93.0, 0.5074219703674316, 2.0], [212.0, 69.0, 255.0, 87.0, 0.42075350880622864, 2.0], [355.0, 85.0, 479.0, 181.0, 0.34668847918510437, 2.0]]"
5500,"[[257.0, 91.0, 480.0, 224.0, 0.9162605404853821, 2.0], [105.0, 136.0, 471.0, 268.0, 0.8274951577186584, 2.0], [16.0, 58.0, 34.0, 81.0, 0.7133198380470276, 2.0], [232.0, 63.0, 286.0, 117.0, 0.6625007390975952, 2.0], [331.0, 83.0, 479.0, 149.0, 0.5559718012809753, 2.0], [174.0, 78.0, 236.0, 142.0, 0.4340355694293976, 2.0], [161.0, 60.0, 190.0, 75.0, 0.2925892174243927, 2.0]]"
5600,"[[396.0, 96.0, 480.0, 172.0, 0.9082534909248352, 2.0], [106.0, 72.0, 178.0, 152.0, 0.8314040899276733, 2.0], [110.0, 186.0, 480.0, 267.0, 0.7665157914161682, 2.0], [264.0, 72.0, 351.0, 149.0, 0.6961081027984619, 2.0], [158.0, 66.0, 201.0, 97.0, 0.6627125144004822, 2.0], [207.0, 68.0, 246.0, 83.0, 0.5032182931900024, 2.0], [6.0, 54.0, 34.0, 77.0, 0.42910775542259216, 2.0]]"
5700,"[[338.0, 80.0, 439.0, 165.0, 0.687241792678833, 2.0], [110.0, 79.0, 202.0, 181.0, 0.6236148476600647, 2.0], [187.0, 86.0, 368.0, 240.0, 0.4456307888031006, 2.0], [203.0, 76.0, 255.0, 95.0, 0.32405778765678406, 2.0]]"
5800,"[[213.0, 76.0, 267.0, 93.0, 0.4865933954715729, 2.0], [181.0, 75.0, 225.0, 108.0, 0.3303444981575012, 2.0], [0.0, 59.0, 6.0, 72.0, 0.25148120522499084, 2.0]]"
5900,"[[236.0, 83.0, 326.0, 120.0, 0.8274064064025879, 2.0], [194.0, 88.0, 235.0, 125.0, 0.7303342819213867, 2.0], [433.0, 118.0, 480.0, 203.0, 0.7086411714553833, 2.0], [224.0, 97.0, 468.0, 268.0, 0.5860413312911987, 2.0], [109.0, 90.0, 214.0, 189.0, 0.5652320384979248, 2.0]]"
6000,"[[348.0, 97.0, 478.0, 185.0, 0.9057545065879822, 2.0]]"
6100,"[[56.0, 73.0, 147.0, 108.0, 0.8623998165130615, 2.0], [2.0, 133.0, 220.0, 268.0, 0.851242184638977, 2.0], [181.0, 67.0, 241.0, 94.0, 0.7703375220298767, 2.0], [398.0, 64.0, 427.0, 85.0, 0.6121849417686462, 2.0], [320.0, 67.0, 360.0, 103.0, 0.519006609916687, 2.0], [451.0, 59.0, 471.0, 78.0, 0.46844032406806946, 2.0], [434.0, 61.0, 450.0, 75.0, 0.4054170250892639, 2.0], [301.0, 61.0, 320.0, 82.0, 0.3321571946144104, 2.0], [261.0, 59.0, 303.0, 89.0, 0.2920723855495453, 2.0], [282.0, 82.0, 338.0, 156.0, 0.2835375666618347, 2.0], [240.0, 65.0, 272.0, 89.0, 0.25328582525253296, 2.0]]"
6200,"[[0.0, 115.0, 270.0, 269.0, 0.8112936019897461, 2.0], [124.0, 66.0, 203.0, 96.0, 0.7785802483558655, 2.0], [383.0, 61.0, 418.0, 85.0, 0.7577738165855408, 2.0], [0.0, 76.0, 139.0, 151.0, 0.7344620823860168, 2.0], [415.0, 58.0, 442.0, 75.0, 0.6459125876426697, 2.0], [315.0, 69.0, 366.0, 101.0, 0.6125543117523193, 2.0], [285.0, 60.0, 328.0, 87.0, 0.49942272901535034, 2.0], [451.0, 54.0, 479.0, 76.0, 0.3547561764717102, 2.0], [339.0, 54.0, 364.0, 68.0, 0.32200148701667786, 2.0], [238.0, 77.0, 293.0, 135.0, 0.2944878041744232, 2.0]]"
6300,"[[188.0, 90.0, 373.0, 262.0, 0.8019240498542786, 2.0], [279.0, 66.0, 354.0, 95.0, 0.7892967462539673, 2.0], [116.0, 75.0, 271.0, 193.0, 0.7350499629974365, 2.0], [439.0, 53.0, 472.0, 81.0, 0.6594942212104797, 2.0], [418.0, 48.0, 442.0, 72.0, 0.5368617177009583, 2.0], [358.0, 61.0, 403.0, 90.0, 0.4297768473625183, 2.0], [212.0, 60.0, 270.0, 81.0, 0.4163297414779663, 2.0], [418.0, 50.0, 461.0, 76.0, 0.3191568851470947, 2.0], [363.0, 62.0, 399.0, 78.0, 0.30296388268470764, 2.0]]"
6400,"[[0.0, 91.0, 101.0, 175.0, 0.8220783472061157, 2.0], [280.0, 64.0, 355.0, 104.0, 0.8142704367637634, 2.0], [196.0, 74.0, 273.0, 145.0, 0.6768714189529419, 2.0], [301.0, 73.0, 391.0, 170.0, 0.6578494310379028, 2.0], [438.0, 52.0, 479.0, 84.0, 0.5036830306053162, 2.0], [378.0, 48.0, 414.0, 79.0, 0.3868785798549652, 2.0], [423.0, 74.0, 477.0, 122.0, 0.34519270062446594, 2.0], [282.0, 57.0, 316.0, 74.0, 0.32567545771598816, 2.0]]"
6500,"[[78.0, 7.0, 331.0, 256.0, 0.536327600479126, 2.0]]"
6600,"[[71.0, 36.0, 119.0, 127.0, 0.8438448905944824, 2.0]]"
6700,"[[78.0, 49.0, 302.0, 246.0, 0.8347480893135071, 2.0], [70.0, 8.0, 149.0, 85.0, 0.8226431012153625, 2.0], [28.0, 12.0, 46.0, 35.0, 0.2608826458454132, 2.0]]"
6800,"[[66.0, 7.0, 189.0, 123.0, 0.9168044328689575, 2.0], [158.0, 108.0, 480.0, 270.0, 0.8704966306686401, 2.0]]"
6900,"[[21.0, 56.0, 99.0, 91.0, 0.33660709857940674, 2.0], [2.0, 44.0, 28.0, 54.0, 0.2735482454299927, 2.0]]"
7000,"[[84.0, 50.0, 157.0, 83.0, 0.5892007946968079, 2.0]]"
7100,"[[79.0, 42.0, 156.0, 80.0, 0.47264420986175537, 2.0], [241.0, 35.0, 261.0, 49.0, 0.345110148191452, 2.0]]"
7200,"[[37.0, 30.0, 136.0, 104.0, 0.5276534557342529, 2.0], [157.0, 28.0, 192.0, 56.0, 0.30597591400146484, 2.0]]"
7300,"[[24.0, 30.0, 129.0, 118.0, 0.6904958486557007, 2.0], [4.0, 27.0, 53.0, 60.0, 0.4197438359260559, 2.0], [1.0, 27.0, 26.0, 60.0, 0.25214883685112, 2.0]]"
7400,[]
7500,"[[354.0, 61.0, 387.0, 74.0, 0.25762632489204407, 2.0]]"
7600,"[[303.0, 76.0, 318.0, 89.0, 0.661271870136261, 2.0], [321.0, 76.0, 343.0, 96.0, 0.4508548378944397, 2.0], [360.0, 74.0, 387.0, 93.0, 0.2515687942504883, 2.0]]"
7700,"[[0.0, 176.0, 72.0, 216.0, 0.7700574398040771, 2.0], [65.0, 170.0, 103.0, 226.0, 0.7270078659057617, 2.0], [10.0, 167.0, 74.0, 192.0, 0.5041815042495728, 2.0], [1.0, 194.0, 35.0, 243.0, 0.2814309298992157, 2.0], [0.0, 164.0, 16.0, 176.0, 0.2523081302642822, 2.0]]"
7800,[]
7900,[]
8000,[]
8100,"[[459.0, 90.0, 480.0, 127.0, 0.2805425524711609, 2.0]]"
8200,"[[0.0, 92.0, 19.0, 166.0, 0.7162898182868958, 2.0], [0.0, 63.0, 28.0, 102.0, 0.6986467242240906, 2.0], [27.0, 67.0, 56.0, 98.0, 0.6583797931671143, 2.0], [235.0, 71.0, 284.0, 112.0, 0.5451459288597107, 2.0], [5.0, 64.0, 52.0, 98.0, 0.28559547662734985, 2.0]]"
8300,"[[0.0, 72.0, 61.0, 156.0, 0.8936331272125244, 2.0], [0.0, 57.0, 27.0, 77.0, 0.5917094945907593, 2.0], [0.0, 41.0, 29.0, 59.0, 0.5831900238990784, 2.0], [134.0, 49.0, 150.0, 72.0, 0.29319193959236145, 2.0]]"
8400,"[[0.0, 76.0, 63.0, 135.0, 0.8575054407119751, 2.0], [0.0, 67.0, 15.0, 79.0, 0.5643786787986755, 2.0], [0.0, 56.0, 14.0, 78.0, 0.2680959105491638, 2.0]]"
8500,"[[188.0, 91.0, 268.0, 134.0, 0.8674655556678772, 2.0], [104.0, 110.0, 329.0, 268.0, 0.8142375946044922, 2.0], [77.0, 82.0, 140.0, 146.0, 0.7558807730674744, 2.0], [49.0, 82.0, 85.0, 119.0, 0.7198585271835327, 2.0], [143.0, 76.0, 165.0, 93.0, 0.44392380118370056, 2.0], [40.0, 73.0, 65.0, 98.0, 0.44181814789772034, 2.0], [138.0, 93.0, 192.0, 112.0, 0.4233523905277252, 2.0], [74.0, 74.0, 91.0, 87.0, 0.3916420340538025, 2.0], [115.0, 93.0, 193.0, 128.0, 0.3319028913974762, 2.0], [87.0, 88.0, 190.0, 144.0, 0.3174293339252472, 2.0], [171.0, 77.0, 202.0, 100.0, 0.29475605487823486, 2.0], [90.0, 74.0, 112.0, 82.0, 0.27401530742645264, 2.0], [116.0, 80.0, 147.0, 103.0, 0.27225765585899353, 2.0]]"
8600,"[[248.0, 105.0, 388.0, 183.0, 0.8893283605575562, 2.0], [48.0, 92.0, 105.0, 141.0, 0.8801258206367493, 2.0], [192.0, 109.0, 300.0, 197.0, 0.8686827421188354, 2.0], [92.0, 83.0, 128.0, 109.0, 0.7320845723152161, 2.0], [97.0, 96.0, 207.0, 248.0, 0.6832871437072754, 2.0], [37.0, 82.0, 71.0, 111.0, 0.6794475317001343, 2.0], [125.0, 86.0, 175.0, 105.0, 0.6364790201187134, 2.0], [72.0, 76.0, 93.0, 91.0, 0.41384410858154297, 2.0], [391.0, 230.0, 480.0, 268.0, 0.3530486524105072, 2.0]]"
8700,"[[52.0, 101.0, 157.0, 184.0, 0.914279043674469, 2.0], [338.0, 127.0, 479.0, 184.0, 0.8726540803909302, 2.0], [242.0, 175.0, 479.0, 267.0, 0.8725921511650085, 2.0], [139.0, 95.0, 222.0, 156.0, 0.8626372814178467, 2.0], [39.0, 87.0, 87.0, 125.0, 0.8427823185920715, 2.0], [191.0, 113.0, 358.0, 213.0, 0.822390079498291, 2.0], [100.0, 87.0, 156.0, 124.0, 0.803597629070282, 2.0], [80.0, 81.0, 107.0, 100.0, 0.7409147620201111, 2.0], [173.0, 85.0, 226.0, 115.0, 0.379311203956604, 2.0], [32.0, 74.0, 59.0, 96.0, 0.32929080724716187, 2.0], [59.0, 74.0, 78.0, 85.0, 0.3025246858596802, 2.0]]"
8800,"[[64.0, 127.0, 279.0, 268.0, 0.9200920462608337, 2.0], [41.0, 94.0, 110.0, 153.0, 0.8816349506378174, 2.0], [227.0, 129.0, 480.0, 270.0, 0.8720998167991638, 2.0], [106.0, 95.0, 166.0, 131.0, 0.778311014175415, 2.0], [156.0, 103.0, 270.0, 174.0, 0.7410894632339478, 2.0], [86.0, 87.0, 120.0, 115.0, 0.6448626518249512, 2.0], [32.0, 85.0, 62.0, 114.0, 0.5850841403007507, 2.0], [145.0, 91.0, 180.0, 106.0, 0.5595043897628784, 2.0], [63.0, 79.0, 85.0, 95.0, 0.5510233640670776, 2.0], [202.0, 99.0, 281.0, 133.0, 0.543369472026825, 2.0], [257.0, 91.0, 305.0, 132.0, 0.5109918117523193, 2.0], [206.0, 99.0, 264.0, 120.0, 0.2867181897163391, 2.0], [30.0, 78.0, 57.0, 92.0, 0.26089948415756226, 2.0]]"
8900,"[[50.0, 108.0, 151.0, 187.0, 0.9103990793228149, 2.0], [177.0, 114.0, 349.0, 208.0, 0.906428873538971, 2.0], [278.0, 116.0, 425.0, 196.0, 0.8850564360618591, 2.0], [76.0, 166.0, 388.0, 266.0, 0.8747837543487549, 2.0], [123.0, 104.0, 191.0, 155.0, 0.8583096861839294, 2.0], [421.0, 215.0, 480.0, 269.0, 0.8181242346763611, 2.0], [38.0, 97.0, 80.0, 138.0, 0.7685241103172302, 2.0], [170.0, 101.0, 225.0, 124.0, 0.6927856206893921, 2.0], [74.0, 87.0, 100.0, 107.0, 0.6680173277854919, 2.0], [95.0, 96.0, 132.0, 115.0, 0.6189399361610413, 2.0], [31.0, 85.0, 64.0, 104.0, 0.3162747323513031, 2.0], [127.0, 89.0, 162.0, 106.0, 0.274495005607605, 2.0]]"
9000,"[[93.0, 90.0, 106.0, 105.0, 0.5284999012947083, 2.0], [13.0, 104.0, 44.0, 153.0, 0.4241161644458771, 2.0], [22.0, 96.0, 51.0, 115.0, 0.35196995735168457, 2.0], [105.0, 94.0, 119.0, 107.0, 0.3419686257839203, 2.0], [471.0, 107.0, 480.0, 126.0, 0.29822319746017456, 2.0], [2.0, 82.0, 29.0, 105.0, 0.2757583558559418, 2.0]]"
9100,"[[94.0, 83.0, 112.0, 99.0, 0.6805340051651001, 2.0], [0.0, 98.0, 35.0, 140.0, 0.5118158459663391, 2.0], [26.0, 90.0, 54.0, 105.0, 0.445599764585495, 2.0]]"
9200,"[[90.0, 91.0, 112.0, 111.0, 0.8100062608718872, 2.0], [0.0, 100.0, 37.0, 152.0, 0.4464690387248993, 2.0], [154.0, 110.0, 233.0, 193.0, 0.31686022877693176, 2.0]]"
9300,"[[101.0, 100.0, 133.0, 124.0, 0.8470907807350159, 2.0], [6.0, 106.0, 48.0, 164.0, 0.5359968543052673, 2.0], [15.0, 85.0, 42.0, 107.0, 0.3181471526622772, 2.0], [38.0, 97.0, 68.0, 127.0, 0.31065332889556885, 2.0]]"
9400,"[[111.0, 102.0, 160.0, 140.0, 0.871260404586792, 2.0], [0.0, 104.0, 41.0, 167.0, 0.7958373427391052, 2.0], [37.0, 96.0, 62.0, 121.0, 0.5765318870544434, 2.0], [0.0, 91.0, 19.0, 104.0, 0.37773460149765015, 2.0], [20.0, 84.0, 41.0, 102.0, 0.27827930450439453, 2.0]]"
9500,"[[77.0, 106.0, 118.0, 163.0, 0.8198477029800415, 2.0], [87.0, 98.0, 416.0, 268.0, 0.7673408389091492, 2.0], [48.0, 86.0, 92.0, 128.0, 0.7494433522224426, 2.0], [87.0, 93.0, 109.0, 107.0, 0.495246946811676, 2.0], [56.0, 93.0, 115.0, 146.0, 0.4370863735675812, 2.0], [105.0, 93.0, 125.0, 105.0, 0.40593647956848145, 2.0]]"
9600,"[[97.0, 121.0, 244.0, 231.0, 0.913650393486023, 2.0], [50.0, 84.0, 113.0, 145.0, 0.8109208345413208, 2.0], [113.0, 93.0, 157.0, 122.0, 0.5970698595046997, 2.0], [94.0, 91.0, 117.0, 116.0, 0.5075095891952515, 2.0], [40.0, 81.0, 59.0, 105.0, 0.30865707993507385, 2.0], [80.0, 90.0, 158.0, 128.0, 0.2902804911136627, 2.0]]"
9700,"[[55.0, 90.0, 135.0, 170.0, 0.78663569688797, 2.0], [133.0, 102.0, 212.0, 157.0, 0.7174588441848755, 2.0], [111.0, 99.0, 142.0, 128.0, 0.6930669546127319, 2.0], [189.0, 88.0, 216.0, 113.0, 0.5494651794433594, 2.0], [144.0, 162.0, 480.0, 269.0, 0.5214961767196655, 2.0], [39.0, 86.0, 67.0, 115.0, 0.2971612513065338, 2.0]]"
9800,"[[135.0, 93.0, 236.0, 171.0, 0.8677707314491272, 2.0], [18.0, 74.0, 162.0, 204.0, 0.8581752181053162, 2.0], [3.0, 72.0, 36.0, 106.0, 0.5273982882499695, 2.0]]"
9900,"[[435.0, 68.0, 480.0, 142.0, 0.43254420161247253, 2.0]]"
10000,"[[0.0, 206.0, 62.0, 265.0, 0.8963183760643005, 2.0], [225.0, 118.0, 248.0, 137.0, 0.5677765011787415, 2.0], [219.0, 137.0, 250.0, 155.0, 0.5129366517066956, 2.0], [0.0, 152.0, 25.0, 201.0, 0.33933398127555847, 2.0]]"
