frame,number of objects
1100,"[[1.0, 268.0, 148.0, 467.0, 0.9356979131698608, 2.0], [381.0, 250.0, 696.0, 418.0, 0.9336150884628296, 2.0], [699.0, 284.0, 958.0, 535.0, 0.9018097519874573, 2.0], [224.0, 249.0, 470.0, 376.0, 0.8974066972732544, 2.0], [800.0, 206.0, 898.0, 274.0, 0.7656038999557495, 2.0], [731.0, 198.0, 797.0, 261.0, 0.7402376532554626, 2.0], [140.0, 204.0, 209.0, 258.0, 0.7362272143363953, 2.0], [201.0, 214.0, 338.0, 344.0, 0.6634392142295837, 2.0], [559.0, 203.0, 767.0, 292.0, 0.5948798656463623, 2.0], [789.0, 203.0, 824.0, 242.0, 0.5862361192703247, 2.0], [279.0, 192.0, 369.0, 252.0, 0.5024581551551819, 2.0], [553.0, 216.0, 612.0, 250.0, 0.4163595736026764, 2.0], [885.0, 205.0, 950.0, 242.0, 0.3903898298740387, 2.0], [743.0, 222.0, 783.0, 290.0, 0.3617296814918518, 2.0], [558.0, 198.0, 581.0, 221.0, 0.32235944271087646, 2.0]]"
1200,"[[370.0, 231.0, 516.0, 320.0, 0.9113416075706482, 2.0], [810.0, 218.0, 930.0, 304.0, 0.8888359665870667, 2.0], [2.0, 389.0, 236.0, 538.0, 0.8755579590797424, 2.0], [698.0, 234.0, 778.0, 331.0, 0.8731128573417664, 2.0], [212.0, 209.0, 320.0, 261.0, 0.7835049629211426, 2.0], [425.0, 213.0, 715.0, 393.0, 0.7784560918807983, 2.0], [769.0, 212.0, 827.0, 264.0, 0.7614279389381409, 2.0], [916.0, 214.0, 960.0, 266.0, 0.5882225632667542, 2.0], [676.0, 206.0, 755.0, 238.0, 0.48321962356567383, 2.0], [337.0, 192.0, 440.0, 253.0, 0.41894420981407166, 2.0], [838.0, 205.0, 877.0, 221.0, 0.37457481026649475, 2.0], [777.0, 201.0, 802.0, 215.0, 0.2681197226047516, 2.0]]"
1300,"[[693.0, 218.0, 864.0, 334.0, 0.913090705871582, 2.0], [377.0, 249.0, 632.0, 411.0, 0.9120900630950928, 2.0], [844.0, 217.0, 894.0, 259.0, 0.7538331747055054, 2.0], [915.0, 214.0, 955.0, 245.0, 0.7192250490188599, 2.0], [379.0, 201.0, 596.0, 300.0, 0.717839241027832, 2.0], [652.0, 213.0, 726.0, 278.0, 0.6364082098007202, 2.0], [7.0, 214.0, 398.0, 537.0, 0.5615150332450867, 2.0], [191.0, 200.0, 287.0, 223.0, 0.5537119507789612, 2.0], [342.0, 190.0, 423.0, 237.0, 0.4598960280418396, 2.0], [417.0, 196.0, 461.0, 224.0, 0.3820951282978058, 2.0], [555.0, 199.0, 589.0, 230.0, 0.3397984206676483, 2.0], [830.0, 205.0, 868.0, 227.0, 0.3310457468032837, 2.0], [356.0, 226.0, 432.0, 277.0, 0.31967291235923767, 2.0], [863.0, 214.0, 915.0, 280.0, 0.3130553662776947, 2.0], [728.0, 203.0, 753.0, 221.0, 0.2852502763271332, 2.0]]"
1400,"[[3.0, 332.0, 266.0, 537.0, 0.9249289035797119, 2.0], [416.0, 230.0, 708.0, 433.0, 0.9226303696632385, 2.0], [756.0, 220.0, 847.0, 277.0, 0.8979721665382385, 2.0], [655.0, 223.0, 747.0, 301.0, 0.879478931427002, 2.0], [5.0, 197.0, 353.0, 363.0, 0.8747944831848145, 2.0], [839.0, 213.0, 900.0, 255.0, 0.816015362739563, 2.0], [370.0, 206.0, 471.0, 259.0, 0.8087719082832336, 2.0], [0.0, 234.0, 97.0, 311.0, 0.7545785307884216, 2.0], [459.0, 208.0, 551.0, 267.0, 0.5929995775222778, 2.0], [750.0, 218.0, 785.0, 243.0, 0.5881053805351257, 2.0], [483.0, 217.0, 644.0, 259.0, 0.42552173137664795, 2.0], [317.0, 187.0, 413.0, 243.0, 0.3933016359806061, 2.0], [407.0, 192.0, 446.0, 209.0, 0.369532972574234, 2.0], [587.0, 220.0, 648.0, 241.0, 0.36316823959350586, 2.0], [712.0, 203.0, 739.0, 224.0, 0.31100210547447205, 2.0], [734.0, 213.0, 765.0, 276.0, 0.30603712797164917, 2.0], [947.0, 193.0, 960.0, 215.0, 0.26186108589172363, 2.0]]"
1500,"[[696.0, 197.0, 806.0, 265.0, 0.9184484481811523, 2.0], [536.0, 207.0, 691.0, 334.0, 0.9109944701194763, 2.0], [784.0, 186.0, 840.0, 245.0, 0.7583722472190857, 2.0], [4.0, 203.0, 425.0, 436.0, 0.7257728576660156, 2.0], [177.0, 167.0, 287.0, 200.0, 0.6761510968208313, 2.0], [836.0, 191.0, 864.0, 227.0, 0.6350669860839844, 2.0], [540.0, 195.0, 660.0, 256.0, 0.6255329251289368, 2.0], [923.0, 192.0, 960.0, 229.0, 0.554583728313446, 2.0], [933.0, 165.0, 960.0, 193.0, 0.47038206458091736, 2.0], [2.0, 310.0, 242.0, 533.0, 0.41724976897239685, 2.0], [587.0, 177.0, 624.0, 197.0, 0.3101269006729126, 2.0], [853.0, 188.0, 897.0, 248.0, 0.27165940403938293, 2.0]]"
1600,"[[574.0, 200.0, 723.0, 294.0, 0.9220170378684998, 2.0], [726.0, 184.0, 802.0, 267.0, 0.7211177945137024, 2.0], [889.0, 196.0, 958.0, 236.0, 0.6570567488670349, 2.0], [171.0, 164.0, 291.0, 220.0, 0.6497336030006409, 2.0], [311.0, 157.0, 405.0, 211.0, 0.572886049747467, 2.0], [644.0, 191.0, 725.0, 237.0, 0.5651218891143799, 2.0], [5.0, 257.0, 461.0, 531.0, 0.5097741484642029, 2.0], [656.0, 173.0, 691.0, 193.0, 0.46601200103759766, 2.0], [15.0, 210.0, 445.0, 356.0, 0.4421929717063904, 2.0], [869.0, 188.0, 907.0, 217.0, 0.407867431640625, 2.0], [907.0, 160.0, 960.0, 209.0, 0.30275341868400574, 2.0], [834.0, 181.0, 874.0, 213.0, 0.2823425233364105, 2.0]]"
1700,"[[311.0, 252.0, 565.0, 415.0, 0.902203381061554, 2.0], [574.0, 224.0, 673.0, 286.0, 0.8951854705810547, 2.0], [153.0, 207.0, 301.0, 269.0, 0.8792026042938232, 2.0], [886.0, 225.0, 959.0, 273.0, 0.8779561519622803, 2.0], [295.0, 225.0, 493.0, 314.0, 0.8558785915374756, 2.0], [792.0, 227.0, 901.0, 293.0, 0.8332270383834839, 2.0], [673.0, 224.0, 770.0, 352.0, 0.6627787351608276, 2.0], [661.0, 207.0, 691.0, 231.0, 0.6036787033081055, 2.0], [304.0, 191.0, 394.0, 244.0, 0.4940113127231598, 2.0], [743.0, 214.0, 812.0, 247.0, 0.3809965252876282, 2.0]]"
1800,"[[215.0, 240.0, 430.0, 337.0, 0.8947262167930603, 2.0], [472.0, 221.0, 555.0, 263.0, 0.7615228891372681, 2.0], [496.0, 236.0, 591.0, 305.0, 0.7432947158813477, 2.0], [710.0, 241.0, 811.0, 310.0, 0.7082197070121765, 2.0], [1.0, 463.0, 80.0, 538.0, 0.6675089001655579, 2.0], [168.0, 212.0, 272.0, 262.0, 0.6016063094139099, 2.0], [903.0, 241.0, 957.0, 262.0, 0.5845695734024048, 2.0], [798.0, 221.0, 833.0, 240.0, 0.4630243480205536, 2.0], [607.0, 221.0, 703.0, 253.0, 0.4333847761154175, 2.0], [805.0, 239.0, 888.0, 258.0, 0.38933438062667847, 2.0], [912.0, 230.0, 960.0, 253.0, 0.34243839979171753, 2.0], [302.0, 202.0, 399.0, 242.0, 0.33617082238197327, 2.0], [740.0, 216.0, 775.0, 241.0, 0.3144359588623047, 2.0]]"
1900,"[[905.0, 287.0, 960.0, 353.0, 0.8713486790657043, 2.0], [890.0, 280.0, 946.0, 333.0, 0.6391564607620239, 2.0], [1.0, 169.0, 337.0, 390.0, 0.5600754022598267, 2.0]]"
2000,"[[791.0, 293.0, 951.0, 386.0, 0.9298868179321289, 2.0], [727.0, 283.0, 818.0, 324.0, 0.7329447269439697, 2.0], [941.0, 309.0, 960.0, 360.0, 0.6879730224609375, 2.0]]"
2100,"[[698.0, 278.0, 808.0, 343.0, 0.8964805603027344, 2.0], [166.0, 214.0, 727.0, 462.0, 0.7291629910469055, 2.0], [819.0, 292.0, 874.0, 350.0, 0.5883283615112305, 2.0]]"
2200,"[[877.0, 285.0, 960.0, 349.0, 0.9187735915184021, 2.0], [234.0, 242.0, 333.0, 285.0, 0.7329800724983215, 2.0], [823.0, 269.0, 873.0, 352.0, 0.6327332258224487, 2.0], [192.0, 209.0, 853.0, 521.0, 0.513883113861084, 2.0], [865.0, 284.0, 891.0, 322.0, 0.3750777244567871, 2.0], [946.0, 273.0, 960.0, 287.0, 0.27050092816352844, 2.0]]"
2300,"[[234.0, 229.0, 501.0, 379.0, 0.8729426264762878, 2.0], [664.0, 255.0, 811.0, 359.0, 0.8641504049301147, 2.0], [809.0, 275.0, 916.0, 352.0, 0.8552087545394897, 2.0], [243.0, 240.0, 340.0, 287.0, 0.8451075553894043, 2.0], [904.0, 292.0, 960.0, 369.0, 0.5640437006950378, 2.0], [804.0, 274.0, 854.0, 300.0, 0.47946882247924805, 2.0]]"
2400,"[[811.0, 135.0, 959.0, 261.0, 0.8912175297737122, 2.0], [225.0, 119.0, 386.0, 229.0, 0.8272745609283447, 2.0], [11.0, 101.0, 60.0, 141.0, 0.777393639087677, 2.0], [379.0, 113.0, 467.0, 169.0, 0.7006152272224426, 2.0], [222.0, 160.0, 846.0, 531.0, 0.5993924140930176, 2.0], [369.0, 97.0, 446.0, 120.0, 0.4677172601222992, 2.0], [450.0, 103.0, 492.0, 130.0, 0.43804898858070374, 2.0], [509.0, 93.0, 541.0, 114.0, 0.4219241440296173, 2.0]]"
2500,"[[821.0, 133.0, 960.0, 259.0, 0.9084608554840088, 2.0], [2.0, 140.0, 221.0, 419.0, 0.8014380931854248, 2.0], [324.0, 113.0, 444.0, 210.0, 0.7466522455215454, 2.0], [425.0, 99.0, 476.0, 140.0, 0.7040554881095886, 2.0], [278.0, 92.0, 411.0, 163.0, 0.6662784218788147, 2.0], [513.0, 88.0, 547.0, 117.0, 0.4703393578529358, 2.0], [274.0, 103.0, 306.0, 122.0, 0.4634424149990082, 2.0], [450.0, 108.0, 482.0, 157.0, 0.42055651545524597, 2.0], [274.0, 108.0, 319.0, 163.0, 0.30360040068626404, 2.0]]"
2600,"[[839.0, 137.0, 960.0, 265.0, 0.9141291975975037, 2.0], [341.0, 138.0, 619.0, 326.0, 0.8408782482147217, 2.0], [329.0, 105.0, 410.0, 159.0, 0.825457751750946, 2.0], [441.0, 108.0, 490.0, 141.0, 0.6721271276473999, 2.0], [310.0, 99.0, 338.0, 123.0, 0.5377623438835144, 2.0], [350.0, 113.0, 469.0, 158.0, 0.44760385155677795, 2.0], [189.0, 97.0, 213.0, 111.0, 0.32476118206977844, 2.0], [510.0, 97.0, 558.0, 133.0, 0.26392191648483276, 2.0]]"
2700,"[[323.0, 141.0, 518.0, 310.0, 0.910127580165863, 2.0], [834.0, 143.0, 959.0, 270.0, 0.9076107144355774, 2.0], [203.0, 117.0, 354.0, 223.0, 0.8659065961837769, 2.0], [1.0, 117.0, 95.0, 269.0, 0.7259308695793152, 2.0], [382.0, 115.0, 449.0, 141.0, 0.6318294405937195, 2.0], [158.0, 102.0, 224.0, 137.0, 0.4672013819217682, 2.0], [524.0, 105.0, 557.0, 135.0, 0.45179522037506104, 2.0], [439.0, 101.0, 543.0, 167.0, 0.45086368918418884, 2.0], [54.0, 111.0, 82.0, 149.0, 0.3986756205558777, 2.0], [100.0, 113.0, 136.0, 145.0, 0.3389332890510559, 2.0]]"
2800,"[[189.0, 106.0, 347.0, 172.0, 0.8668789267539978, 2.0], [764.0, 122.0, 845.0, 190.0, 0.8177589774131775, 2.0], [347.0, 108.0, 400.0, 153.0, 0.7825600504875183, 2.0], [616.0, 142.0, 802.0, 271.0, 0.7801468968391418, 2.0], [558.0, 134.0, 649.0, 169.0, 0.7646803855895996, 2.0], [401.0, 143.0, 602.0, 185.0, 0.6327564716339111, 2.0], [208.0, 155.0, 824.0, 535.0, 0.5577712059020996, 2.0], [180.0, 102.0, 207.0, 145.0, 0.3486459255218506, 2.0]]"
2900,"[[450.0, 62.0, 502.0, 108.0, 0.8563407063484192, 2.0], [300.0, 66.0, 450.0, 120.0, 0.8491495251655579, 2.0], [803.0, 70.0, 944.0, 171.0, 0.8115276098251343, 2.0], [650.0, 77.0, 799.0, 212.0, 0.7026881575584412, 2.0], [87.0, 67.0, 175.0, 139.0, 0.696704626083374, 2.0], [526.0, 61.0, 571.0, 106.0, 0.5031800270080566, 2.0], [35.0, 121.0, 400.0, 406.0, 0.38391831517219543, 2.0], [606.0, 62.0, 689.0, 109.0, 0.3382542133331299, 2.0], [911.0, 56.0, 931.0, 70.0, 0.30759358406066895, 2.0], [937.0, 66.0, 960.0, 168.0, 0.2654172480106354, 2.0]]"
3000,"[[3.0, 90.0, 249.0, 393.0, 0.8851417899131775, 2.0], [146.0, 0.0, 232.0, 57.0, 0.8642618656158447, 2.0], [750.0, 0.0, 960.0, 148.0, 0.8243449926376343, 2.0], [502.0, 0.0, 559.0, 35.0, 0.7644921541213989, 2.0], [353.0, 0.0, 482.0, 54.0, 0.6678234338760376, 2.0], [460.0, 6.0, 508.0, 51.0, 0.3194262683391571, 2.0], [343.0, 2.0, 359.0, 33.0, 0.30257728695869446, 2.0]]"
3100,"[[523.0, 26.0, 924.0, 275.0, 0.9154666662216187, 2.0], [364.0, 5.0, 519.0, 71.0, 0.8581038117408752, 2.0], [598.0, 1.0, 643.0, 50.0, 0.7172930836677551, 2.0], [525.0, 3.0, 568.0, 57.0, 0.6487274169921875, 2.0], [156.0, 0.0, 246.0, 78.0, 0.5286988019943237, 2.0], [353.0, 2.0, 384.0, 48.0, 0.48860907554626465, 2.0], [694.0, 11.0, 867.0, 42.0, 0.3653712570667267, 2.0]]"
3200,"[[748.0, 0.0, 956.0, 110.0, 0.8656173348426819, 2.0], [0.0, 9.0, 40.0, 62.0, 0.7756072878837585, 2.0], [403.0, 0.0, 555.0, 28.0, 0.5193105936050415, 2.0], [58.0, 15.0, 544.0, 189.0, 0.48637640476226807, 2.0], [61.0, 12.0, 682.0, 482.0, 0.3569079339504242, 2.0], [177.0, 0.0, 271.0, 27.0, 0.3439160883426666, 2.0], [239.0, 34.0, 799.0, 353.0, 0.2708670198917389, 2.0]]"
3300,"[[538.0, 14.0, 905.0, 204.0, 0.9209670424461365, 2.0], [1.0, 0.0, 130.0, 69.0, 0.8982315063476562, 2.0], [481.0, 0.0, 633.0, 35.0, 0.6836539506912231, 2.0], [294.0, 0.0, 346.0, 39.0, 0.3968251347541809, 2.0], [623.0, 0.0, 682.0, 19.0, 0.3277924656867981, 2.0], [244.0, 0.0, 330.0, 40.0, 0.28936538100242615, 2.0]]"
3400,"[[139.0, 183.0, 224.0, 247.0, 0.8864102959632874, 2.0], [106.0, 169.0, 143.0, 197.0, 0.7869009375572205, 2.0], [282.0, 181.0, 303.0, 202.0, 0.6840425133705139, 2.0], [798.0, 192.0, 960.0, 269.0, 0.6349385380744934, 2.0], [0.0, 179.0, 21.0, 219.0, 0.6059825420379639, 2.0], [893.0, 178.0, 959.0, 221.0, 0.5534685850143433, 2.0], [720.0, 176.0, 807.0, 217.0, 0.5149257779121399, 2.0], [49.0, 169.0, 70.0, 191.0, 0.482124000787735, 2.0], [17.0, 170.0, 55.0, 197.0, 0.4446069300174713, 2.0], [83.0, 171.0, 103.0, 189.0, 0.4054182469844818, 2.0], [852.0, 174.0, 905.0, 197.0, 0.32946527004241943, 2.0], [795.0, 177.0, 911.0, 217.0, 0.2824491858482361, 2.0], [937.0, 197.0, 960.0, 222.0, 0.2817099988460541, 2.0], [795.0, 174.0, 864.0, 193.0, 0.2592441439628601, 2.0], [67.0, 165.0, 88.0, 185.0, 0.25400158762931824, 2.0]]"
3500,"[[0.0, 244.0, 42.0, 339.0, 0.8722751140594482, 2.0], [13.0, 189.0, 69.0, 217.0, 0.6722443103790283, 2.0], [85.0, 187.0, 125.0, 215.0, 0.6462645530700684, 2.0], [0.0, 186.0, 25.0, 219.0, 0.2928849458694458, 2.0]]"
3600,[]
3700,[]
3800,"[[0.0, 349.0, 625.0, 538.0, 0.5674514174461365, 2.0], [41.0, 260.0, 365.0, 383.0, 0.5520505905151367, 2.0]]"
3900,"[[189.0, 247.0, 611.0, 453.0, 0.9116234183311462, 2.0], [439.0, 206.0, 551.0, 253.0, 0.7124970555305481, 2.0], [507.0, 245.0, 833.0, 396.0, 0.6968767046928406, 2.0], [546.0, 190.0, 883.0, 321.0, 0.5609190464019775, 2.0], [0.0, 207.0, 42.0, 244.0, 0.3387520909309387, 2.0]]"
4000,"[[1.0, 256.0, 366.0, 445.0, 0.932276725769043, 2.0], [365.0, 243.0, 751.0, 391.0, 0.9027020335197449, 2.0], [640.0, 231.0, 862.0, 332.0, 0.7113459706306458, 2.0], [856.0, 259.0, 944.0, 327.0, 0.575780987739563, 2.0], [0.0, 185.0, 88.0, 215.0, 0.41762256622314453, 2.0], [14.0, 194.0, 67.0, 262.0, 0.3510698974132538, 2.0], [159.0, 195.0, 217.0, 260.0, 0.32923027873039246, 2.0]]"
4100,"[[1.0, 267.0, 107.0, 416.0, 0.9062566161155701, 2.0], [592.0, 239.0, 937.0, 394.0, 0.8829578757286072, 2.0], [462.0, 229.0, 645.0, 327.0, 0.748386800289154, 2.0], [0.0, 221.0, 18.0, 267.0, 0.3986644744873047, 2.0], [245.0, 186.0, 341.0, 234.0, 0.3002350330352783, 2.0]]"
4200,"[[556.0, 198.0, 959.0, 365.0, 0.8727181553840637, 2.0], [406.0, 214.0, 551.0, 400.0, 0.6199220418930054, 2.0], [303.0, 195.0, 359.0, 357.0, 0.3980914056301117, 2.0], [396.0, 196.0, 481.0, 245.0, 0.37303003668785095, 2.0], [295.0, 209.0, 417.0, 353.0, 0.3219536244869232, 2.0]]"
4300,"[[355.0, 229.0, 675.0, 383.0, 0.9091547727584839, 2.0], [353.0, 211.0, 428.0, 265.0, 0.4585912823677063, 2.0], [357.0, 190.0, 389.0, 210.0, 0.3225739598274231, 2.0], [270.0, 174.0, 328.0, 229.0, 0.3106019198894501, 2.0], [163.0, 176.0, 203.0, 207.0, 0.30036261677742004, 2.0]]"
