frame,number of objects
1100,"[[1.0, 450.0, 243.0, 774.0, 0.8921651244163513, 2.0], [1334.0, 346.0, 1492.0, 457.0, 0.8644802570343018, 2.0], [368.0, 417.0, 783.0, 626.0, 0.8224880695343018, 2.0], [639.0, 414.0, 1162.0, 699.0, 0.8176671266555786, 2.0], [1217.0, 329.0, 1329.0, 438.0, 0.7935068011283875, 2.0], [1170.0, 472.0, 1600.0, 872.0, 0.747137188911438, 2.0], [238.0, 341.0, 337.0, 429.0, 0.6389504671096802, 2.0], [1471.0, 340.0, 1571.0, 409.0, 0.6184664964675903, 2.0], [1312.0, 336.0, 1376.0, 401.0, 0.5818836688995361, 2.0], [932.0, 329.0, 965.0, 366.0, 0.5303388833999634, 2.0], [640.0, 353.0, 820.0, 457.0, 0.5070036053657532, 2.0], [335.0, 361.0, 573.0, 561.0, 0.4661093056201935, 2.0], [462.0, 319.0, 610.0, 408.0, 0.4411208927631378, 2.0], [946.0, 337.0, 1263.0, 492.0, 0.38859227299690247, 2.0], [926.0, 363.0, 1014.0, 415.0, 0.3576694428920746, 2.0], [1226.0, 359.0, 1305.0, 477.0, 0.3518781363964081, 2.0], [1033.0, 318.0, 1100.0, 344.0, 0.3101794123649597, 2.0]]"
1200,"[[1353.0, 364.0, 1549.0, 505.0, 0.9144046306610107, 2.0], [614.0, 382.0, 854.0, 533.0, 0.8871734738349915, 2.0], [1283.0, 353.0, 1389.0, 443.0, 0.7423784136772156, 2.0], [349.0, 348.0, 542.0, 433.0, 0.739700973033905, 2.0], [2.0, 644.0, 395.0, 896.0, 0.6526999473571777, 2.0], [570.0, 327.0, 742.0, 419.0, 0.5884617567062378, 2.0], [1480.0, 351.0, 1600.0, 439.0, 0.5744156837463379, 2.0], [1167.0, 390.0, 1295.0, 553.0, 0.5666248202323914, 2.0], [925.0, 334.0, 968.0, 355.0, 0.5118358135223389, 2.0], [1402.0, 344.0, 1459.0, 367.0, 0.46055659651756287, 2.0], [1109.0, 341.0, 1251.0, 396.0, 0.4333162009716034, 2.0], [707.0, 359.0, 1081.0, 633.0, 0.31464093923568726, 2.0], [1296.0, 335.0, 1345.0, 358.0, 0.28590792417526245, 2.0], [1574.0, 357.0, 1600.0, 385.0, 0.2751995623111725, 2.0], [738.0, 335.0, 784.0, 387.0, 0.2577018737792969, 2.0]]"
1300,"[[1155.0, 365.0, 1440.0, 557.0, 0.9260386824607849, 2.0], [1524.0, 354.0, 1598.0, 410.0, 0.8075763583183289, 2.0], [627.0, 414.0, 1052.0, 685.0, 0.7858184576034546, 2.0], [313.0, 334.0, 475.0, 367.0, 0.6868026852607727, 2.0], [1406.0, 362.0, 1499.0, 435.0, 0.6787264347076416, 2.0], [1087.0, 354.0, 1201.0, 461.0, 0.6435730457305908, 2.0], [605.0, 337.0, 967.0, 497.0, 0.6025028228759766, 2.0], [1376.0, 338.0, 1445.0, 382.0, 0.4592468738555908, 2.0], [593.0, 377.0, 726.0, 445.0, 0.4569053053855896, 2.0], [566.0, 316.0, 709.0, 405.0, 0.4244752824306488, 2.0], [1323.0, 360.0, 1398.0, 388.0, 0.39758169651031494, 2.0], [919.0, 329.0, 980.0, 384.0, 0.3915950357913971, 2.0], [1063.0, 313.0, 1131.0, 351.0, 0.3330684006214142, 2.0], [2.0, 378.0, 639.0, 888.0, 0.33088329434394836, 2.0], [911.0, 328.0, 945.0, 340.0, 0.29646557569503784, 2.0]]"
1400,"[[1262.0, 369.0, 1410.0, 458.0, 0.9269456267356873, 2.0], [1088.0, 372.0, 1244.0, 501.0, 0.8917466402053833, 2.0], [620.0, 344.0, 787.0, 431.0, 0.8573423624038696, 2.0], [1401.0, 354.0, 1499.0, 424.0, 0.852726936340332, 2.0], [772.0, 347.0, 910.0, 434.0, 0.777588427066803, 2.0], [0.0, 553.0, 434.0, 897.0, 0.7695022821426392, 2.0], [707.0, 378.0, 1170.0, 716.0, 0.7478213906288147, 2.0], [0.0, 392.0, 164.0, 522.0, 0.6534804105758667, 2.0], [980.0, 364.0, 1082.0, 401.0, 0.6416676640510559, 2.0], [531.0, 309.0, 676.0, 398.0, 0.4644244909286499, 2.0], [1.0, 319.0, 599.0, 609.0, 0.4516189396381378, 2.0], [1236.0, 364.0, 1306.0, 426.0, 0.4468538463115692, 2.0], [1189.0, 331.0, 1234.0, 373.0, 0.4460969567298889, 2.0], [802.0, 361.0, 1103.0, 431.0, 0.43530917167663574, 2.0], [1228.0, 359.0, 1287.0, 464.0, 0.3274827003479004, 2.0], [1577.0, 321.0, 1600.0, 372.0, 0.310516893863678, 2.0], [687.0, 322.0, 734.0, 347.0, 0.30248942971229553, 2.0]]"
1500,"[[1159.0, 328.0, 1341.0, 439.0, 0.931246280670166, 2.0], [889.0, 347.0, 1155.0, 556.0, 0.9185473918914795, 2.0], [1308.0, 309.0, 1403.0, 408.0, 0.8276059031486511, 2.0], [900.0, 323.0, 1102.0, 425.0, 0.7941189408302307, 2.0], [988.0, 297.0, 1036.0, 329.0, 0.665459930896759, 2.0], [1536.0, 326.0, 1600.0, 390.0, 0.5980509519577026, 2.0], [1393.0, 318.0, 1444.0, 380.0, 0.5679028630256653, 2.0], [300.0, 277.0, 440.0, 314.0, 0.5569522380828857, 2.0], [524.0, 261.0, 683.0, 350.0, 0.5234310626983643, 2.0], [68.0, 316.0, 714.0, 754.0, 0.3954639732837677, 2.0], [674.0, 273.0, 759.0, 315.0, 0.3904499113559723, 2.0], [1198.0, 290.0, 1230.0, 327.0, 0.3366101384162903, 2.0], [1512.0, 303.0, 1574.0, 324.0, 0.33288371562957764, 2.0], [696.0, 274.0, 746.0, 342.0, 0.3229866921901703, 2.0], [1370.0, 299.0, 1423.0, 332.0, 0.31935131549835205, 2.0], [1542.0, 319.0, 1590.0, 351.0, 0.28304314613342285, 2.0], [1554.0, 276.0, 1600.0, 320.0, 0.2816348075866699, 2.0], [813.0, 290.0, 854.0, 328.0, 0.25510644912719727, 2.0]]"
1600,"[[958.0, 329.0, 1202.0, 489.0, 0.9343859553337097, 2.0], [1212.0, 310.0, 1334.0, 446.0, 0.7681176066398621, 2.0], [1480.0, 326.0, 1600.0, 398.0, 0.679366946220398, 2.0], [1073.0, 318.0, 1207.0, 388.0, 0.6578276753425598, 2.0], [519.0, 262.0, 675.0, 353.0, 0.5773663520812988, 2.0], [297.0, 277.0, 483.0, 367.0, 0.5124096870422363, 2.0], [1093.0, 292.0, 1156.0, 322.0, 0.4652095437049866, 2.0], [1447.0, 316.0, 1507.0, 357.0, 0.46154746413230896, 2.0], [1384.0, 302.0, 1459.0, 346.0, 0.3874337673187256, 2.0], [683.0, 272.0, 739.0, 344.0, 0.3178657591342926, 2.0], [99.0, 366.0, 734.0, 878.0, 0.29394304752349854, 2.0], [1190.0, 286.0, 1217.0, 324.0, 0.2747373580932617, 2.0], [368.0, 276.0, 411.0, 365.0, 0.2547813653945923, 2.0]]"
1700,"[[957.0, 376.0, 1120.0, 476.0, 0.9210909008979797, 2.0], [1478.0, 378.0, 1600.0, 452.0, 0.8992913961410522, 2.0], [255.0, 353.0, 500.0, 448.0, 0.8709148168563843, 2.0], [1321.0, 379.0, 1500.0, 485.0, 0.8489461541175842, 2.0], [496.0, 377.0, 808.0, 527.0, 0.8067745566368103, 2.0], [1104.0, 344.0, 1153.0, 387.0, 0.7771785855293274, 2.0], [510.0, 415.0, 962.0, 680.0, 0.7206322550773621, 2.0], [509.0, 316.0, 662.0, 408.0, 0.6993947625160217, 2.0], [1123.0, 375.0, 1284.0, 593.0, 0.6064552664756775, 2.0], [271.0, 334.0, 388.0, 373.0, 0.5702677369117737, 2.0], [1301.0, 374.0, 1351.0, 414.0, 0.4492608904838562, 2.0], [1177.0, 343.0, 1214.0, 376.0, 0.3356643617153168, 2.0], [298.0, 335.0, 448.0, 364.0, 0.3186406195163727, 2.0], [659.0, 327.0, 723.0, 375.0, 0.26019152998924255, 2.0], [1246.0, 368.0, 1351.0, 414.0, 0.2502429187297821, 2.0]]"
1800,"[[364.0, 400.0, 715.0, 562.0, 0.9327999949455261, 2.0], [829.0, 395.0, 988.0, 509.0, 0.7950977683067322, 2.0], [789.0, 365.0, 922.0, 437.0, 0.7301941514015198, 2.0], [1332.0, 367.0, 1388.0, 401.0, 0.6854150891304016, 2.0], [1182.0, 399.0, 1349.0, 507.0, 0.6798754930496216, 2.0], [1337.0, 398.0, 1481.0, 431.0, 0.6021623611450195, 2.0], [271.0, 354.0, 470.0, 439.0, 0.5723113417625427, 2.0], [1513.0, 403.0, 1597.0, 451.0, 0.5592952966690063, 2.0], [1544.0, 384.0, 1600.0, 406.0, 0.5525544285774231, 2.0], [503.0, 335.0, 661.0, 403.0, 0.4489103853702545, 2.0], [858.0, 350.0, 930.0, 395.0, 0.4260164201259613, 2.0], [1036.0, 369.0, 1173.0, 442.0, 0.4228630065917969, 2.0], [279.0, 351.0, 353.0, 459.0, 0.27290838956832886, 2.0], [1507.0, 381.0, 1599.0, 416.0, 0.2582840025424957, 2.0]]"
1900,"[[1511.0, 479.0, 1599.0, 585.0, 0.8909341096878052, 2.0], [1484.0, 467.0, 1594.0, 544.0, 0.491411417722702, 2.0], [0.0, 280.0, 627.0, 673.0, 0.3623011112213135, 2.0], [274.0, 379.0, 933.0, 721.0, 0.3197024166584015, 2.0], [557.0, 250.0, 1194.0, 796.0, 0.31051939725875854, 2.0]]"
2000,"[[1315.0, 486.0, 1586.0, 642.0, 0.9133831262588501, 2.0], [1224.0, 471.0, 1363.0, 540.0, 0.8214210867881775, 2.0], [1577.0, 519.0, 1600.0, 609.0, 0.715019941329956, 2.0], [1362.0, 483.0, 1407.0, 506.0, 0.28068238496780396, 2.0]]"
2100,"[[1152.0, 461.0, 1351.0, 572.0, 0.8989067673683167, 2.0], [1366.0, 489.0, 1455.0, 582.0, 0.7248667478561401, 2.0], [369.0, 341.0, 1008.0, 765.0, 0.5095180869102478, 2.0]]"
2200,"[[1461.0, 476.0, 1600.0, 578.0, 0.9139707088470459, 2.0], [390.0, 404.0, 555.0, 474.0, 0.8038672804832458, 2.0], [566.0, 348.0, 1220.0, 868.0, 0.4925934374332428, 2.0], [1373.0, 450.0, 1455.0, 587.0, 0.33735391497612, 2.0]]"
2300,"[[1350.0, 463.0, 1530.0, 584.0, 0.8585732579231262, 2.0], [406.0, 400.0, 568.0, 473.0, 0.8466442227363586, 2.0], [1101.0, 425.0, 1356.0, 597.0, 0.6640001535415649, 2.0], [394.0, 384.0, 902.0, 630.0, 0.6300920248031616, 2.0], [1340.0, 460.0, 1418.0, 510.0, 0.4069255292415619, 2.0], [1507.0, 500.0, 1599.0, 617.0, 0.39249783754348755, 2.0], [1333.0, 445.0, 1396.0, 467.0, 0.32401010394096375, 2.0]]"
2400,"[[1351.0, 224.0, 1600.0, 435.0, 0.9184433817863464, 2.0], [19.0, 170.0, 105.0, 233.0, 0.8241924047470093, 2.0], [641.0, 189.0, 775.0, 282.0, 0.8227993249893188, 2.0], [378.0, 194.0, 640.0, 384.0, 0.8092529773712158, 2.0], [616.0, 163.0, 738.0, 205.0, 0.7062544822692871, 2.0], [749.0, 170.0, 820.0, 227.0, 0.534660279750824, 2.0], [501.0, 185.0, 547.0, 203.0, 0.42124107480049133, 2.0], [772.0, 174.0, 819.0, 280.0, 0.34551796317100525, 2.0], [849.0, 156.0, 897.0, 193.0, 0.3037542402744293, 2.0], [504.0, 287.0, 1135.0, 885.0, 0.27205246686935425, 2.0]]"
2500,"[[1371.0, 223.0, 1599.0, 435.0, 0.933354377746582, 2.0], [557.0, 187.0, 738.0, 351.0, 0.7539907097816467, 2.0], [704.0, 162.0, 800.0, 237.0, 0.7389416098594666, 2.0], [458.0, 173.0, 510.0, 202.0, 0.6979426145553589, 2.0], [4.0, 229.0, 371.0, 668.0, 0.611142635345459, 2.0], [750.0, 175.0, 798.0, 260.0, 0.5819412469863892, 2.0], [647.0, 159.0, 709.0, 192.0, 0.5228732824325562, 2.0], [468.0, 156.0, 674.0, 250.0, 0.4181112051010132, 2.0], [856.0, 147.0, 911.0, 200.0, 0.4096640348434448, 2.0], [460.0, 198.0, 551.0, 269.0, 0.37512218952178955, 2.0]]"
2600,"[[1399.0, 226.0, 1598.0, 439.0, 0.9227235913276672, 2.0], [550.0, 176.0, 683.0, 264.0, 0.8718022704124451, 2.0], [737.0, 180.0, 816.0, 237.0, 0.7858033180236816, 2.0], [518.0, 165.0, 562.0, 206.0, 0.6546956300735474, 2.0], [574.0, 196.0, 777.0, 305.0, 0.5728182792663574, 2.0], [570.0, 233.0, 1011.0, 526.0, 0.5710890889167786, 2.0], [852.0, 157.0, 923.0, 200.0, 0.3658081889152527, 2.0], [316.0, 161.0, 353.0, 185.0, 0.27900853753089905, 2.0]]"
2700,"[[1392.0, 240.0, 1598.0, 447.0, 0.9259625673294067, 2.0], [338.0, 206.0, 587.0, 370.0, 0.9000288844108582, 2.0], [540.0, 240.0, 862.0, 516.0, 0.8943623900413513, 2.0], [635.0, 193.0, 751.0, 242.0, 0.6870563626289368, 2.0], [733.0, 170.0, 885.0, 286.0, 0.6320412755012512, 2.0], [265.0, 167.0, 373.0, 229.0, 0.5873366594314575, 2.0], [872.0, 174.0, 923.0, 250.0, 0.5615530014038086, 2.0], [393.0, 189.0, 592.0, 239.0, 0.5369403958320618, 2.0], [90.0, 184.0, 148.0, 240.0, 0.5240587592124939, 2.0], [1.0, 197.0, 158.0, 446.0, 0.48935529589653015, 2.0], [1025.0, 169.0, 1061.0, 192.0, 0.3402878940105438, 2.0]]"
2800,"[[1264.0, 205.0, 1400.0, 315.0, 0.8801382184028625, 2.0], [579.0, 178.0, 668.0, 253.0, 0.8638181090354919, 2.0], [312.0, 178.0, 585.0, 285.0, 0.7500288486480713, 2.0], [932.0, 228.0, 1079.0, 284.0, 0.6997740864753723, 2.0], [1039.0, 239.0, 1338.0, 398.0, 0.5961060523986816, 2.0], [665.0, 239.0, 1003.0, 325.0, 0.5486010313034058, 2.0], [1044.0, 252.0, 1243.0, 314.0, 0.42533671855926514, 2.0], [580.0, 147.0, 653.0, 201.0, 0.3211502730846405, 2.0], [297.0, 171.0, 347.0, 256.0, 0.30206722021102905, 2.0], [626.0, 290.0, 1272.0, 876.0, 0.2988574504852295, 2.0], [711.0, 181.0, 775.0, 228.0, 0.2874869108200073, 2.0], [691.0, 179.0, 739.0, 252.0, 0.274212509393692, 2.0], [0.0, 332.0, 640.0, 879.0, 0.26843252778053284, 2.0], [1451.0, 203.0, 1508.0, 262.0, 0.2606126666069031, 2.0]]"
2900,"[[501.0, 111.0, 751.0, 201.0, 0.824314534664154, 2.0], [748.0, 99.0, 837.0, 179.0, 0.8036122918128967, 2.0], [146.0, 112.0, 296.0, 231.0, 0.7887812256813049, 2.0], [1341.0, 112.0, 1579.0, 285.0, 0.7715356945991516, 2.0], [875.0, 99.0, 951.0, 180.0, 0.6382989883422852, 2.0], [1578.0, 122.0, 1600.0, 179.0, 0.6298047304153442, 2.0], [1512.0, 93.0, 1553.0, 118.0, 0.49896809458732605, 2.0], [177.0, 157.0, 808.0, 692.0, 0.4722922742366791, 2.0], [0.0, 357.0, 58.0, 466.0, 0.4442119598388672, 2.0], [482.0, 108.0, 520.0, 174.0, 0.43303748965263367, 2.0], [1085.0, 132.0, 1326.0, 344.0, 0.4180140197277069, 2.0], [1550.0, 87.0, 1587.0, 123.0, 0.3003000319004059, 2.0]]"
3000,"[[243.0, 0.0, 382.0, 98.0, 0.8852330446243286, 2.0], [1254.0, 4.0, 1598.0, 246.0, 0.8442082405090332, 2.0], [841.0, 1.0, 931.0, 51.0, 0.8016226887702942, 2.0], [591.0, 2.0, 789.0, 85.0, 0.7160636186599731, 2.0], [567.0, 0.0, 602.0, 59.0, 0.6226116418838501, 2.0], [2.0, 159.0, 422.0, 666.0, 0.44231122732162476, 2.0], [985.0, 0.0, 1050.0, 32.0, 0.4398939609527588, 2.0], [766.0, 7.0, 848.0, 84.0, 0.41240763664245605, 2.0], [691.0, 0.0, 797.0, 31.0, 0.28091147541999817, 2.0], [590.0, 1.0, 678.0, 85.0, 0.2510894536972046, 2.0]]"
