frame,number of objects
1100,"[[1601.0, 415.0, 1791.0, 549.0, 0.8849941492080688, 2.0], [4.0, 536.0, 293.0, 931.0, 0.745028555393219, 2.0], [1466.0, 393.0, 1594.0, 526.0, 0.7202513813972473, 2.0], [286.0, 411.0, 403.0, 514.0, 0.6722173094749451, 2.0], [1774.0, 407.0, 1884.0, 488.0, 0.6637635827064514, 2.0], [1575.0, 405.0, 1649.0, 482.0, 0.6577969193458557, 2.0], [438.0, 503.0, 953.0, 747.0, 0.6199997663497925, 2.0], [1396.0, 562.0, 1907.0, 1005.0, 0.6090695858001709, 2.0], [1122.0, 399.0, 1158.0, 438.0, 0.549432098865509, 2.0], [760.0, 483.0, 1410.0, 840.0, 0.5327726006507874, 2.0], [553.0, 382.0, 738.0, 492.0, 0.4560260772705078, 2.0], [1106.0, 406.0, 1548.0, 596.0, 0.3461652100086212, 2.0], [1235.0, 380.0, 1324.0, 416.0, 0.29171162843704224, 2.0], [1843.0, 407.0, 1915.0, 492.0, 0.2797577679157257, 2.0], [397.0, 430.0, 684.0, 669.0, 0.2606983184814453, 2.0]]"
1200,"[[1623.0, 437.0, 1863.0, 606.0, 0.9261543154716492, 2.0], [418.0, 417.0, 642.0, 520.0, 0.836929202079773, 2.0], [738.0, 460.0, 1027.0, 636.0, 0.8215463161468506, 2.0], [689.0, 393.0, 884.0, 501.0, 0.6943352222442627, 2.0], [1540.0, 425.0, 1659.0, 533.0, 0.6862892508506775, 2.0], [1397.0, 468.0, 1552.0, 665.0, 0.6194138526916504, 2.0], [1754.0, 422.0, 1918.0, 525.0, 0.6010309457778931, 2.0], [1339.0, 409.0, 1508.0, 479.0, 0.499399870634079, 2.0], [1677.0, 415.0, 1753.0, 444.0, 0.4551597535610199, 2.0], [1108.0, 401.0, 1156.0, 426.0, 0.4468051493167877, 2.0], [1698.0, 420.0, 1774.0, 441.0, 0.33419445157051086, 2.0], [0.0, 758.0, 480.0, 1080.0, 0.3227648138999939, 2.0], [1890.0, 429.0, 1920.0, 454.0, 0.3068024218082428, 2.0], [861.0, 427.0, 1486.0, 811.0, 0.26385757327079773, 2.0]]"
1300,"[[1389.0, 439.0, 1727.0, 666.0, 0.9014987945556641, 2.0], [1830.0, 424.0, 1919.0, 490.0, 0.8521726131439209, 2.0], [1687.0, 432.0, 1824.0, 525.0, 0.6428241729736328, 2.0], [384.0, 402.0, 564.0, 438.0, 0.6407397985458374, 2.0], [712.0, 451.0, 867.0, 552.0, 0.5644571781158447, 2.0], [1305.0, 420.0, 1440.0, 555.0, 0.5613917112350464, 2.0], [1091.0, 393.0, 1177.0, 459.0, 0.5396919846534729, 2.0], [1748.0, 420.0, 1826.0, 569.0, 0.49385061860084534, 2.0], [743.0, 470.0, 1268.0, 818.0, 0.476894348859787, 2.0], [1655.0, 406.0, 1733.0, 458.0, 0.4248347580432892, 2.0], [744.0, 406.0, 1148.0, 590.0, 0.39787501096725464, 2.0], [673.0, 377.0, 849.0, 483.0, 0.39587971568107605, 2.0], [1587.0, 430.0, 1671.0, 456.0, 0.3759002387523651, 2.0], [1277.0, 375.0, 1360.0, 427.0, 0.3556895852088928, 2.0], [1878.0, 417.0, 1918.0, 431.0, 0.3533419072628021, 2.0], [1385.0, 429.0, 1606.0, 561.0, 0.3503205478191376, 2.0], [1458.0, 404.0, 1499.0, 443.0, 0.3492743670940399, 2.0], [860.0, 391.0, 917.0, 441.0, 0.2878521978855133, 2.0]]"
1400,"[[1516.0, 441.0, 1690.0, 549.0, 0.9240245223045349, 2.0], [1305.0, 447.0, 1491.0, 602.0, 0.8652084469795227, 2.0], [1681.0, 424.0, 1800.0, 510.0, 0.8560479283332825, 2.0], [927.0, 419.0, 1091.0, 521.0, 0.8080049753189087, 2.0], [0.0, 672.0, 536.0, 1068.0, 0.8034452199935913, 2.0], [749.0, 414.0, 941.0, 518.0, 0.7312281727790833, 2.0], [1180.0, 439.0, 1299.0, 480.0, 0.6567911505699158, 2.0], [856.0, 449.0, 1422.0, 847.0, 0.5668187737464905, 2.0], [1479.0, 439.0, 1569.0, 499.0, 0.5159428119659424, 2.0], [1.0, 469.0, 199.0, 590.0, 0.45960670709609985, 2.0], [1477.0, 432.0, 1540.0, 559.0, 0.38342684507369995, 2.0], [837.0, 387.0, 881.0, 416.0, 0.33076927065849304, 2.0], [0.0, 382.0, 641.0, 735.0, 0.31265193223953247, 2.0], [1424.0, 402.0, 1476.0, 447.0, 0.30079054832458496, 2.0], [643.0, 414.0, 714.0, 483.0, 0.27311909198760986, 2.0], [1451.0, 394.0, 1490.0, 446.0, 0.2534395754337311, 2.0]]"
1500,"[[1390.0, 393.0, 1609.0, 526.0, 0.9334052801132202, 2.0], [1070.0, 416.0, 1384.0, 667.0, 0.9024026989936829, 2.0], [1554.0, 372.0, 1682.0, 491.0, 0.7833880186080933, 2.0], [1081.0, 389.0, 1320.0, 506.0, 0.7322366833686829, 2.0], [1184.0, 356.0, 1243.0, 392.0, 0.6785928606987, 2.0], [1672.0, 382.0, 1729.0, 447.0, 0.676612913608551, 2.0], [1853.0, 392.0, 1920.0, 469.0, 0.6368212103843689, 2.0], [354.0, 334.0, 514.0, 376.0, 0.5371116995811462, 2.0], [1644.0, 358.0, 1706.0, 399.0, 0.44820162653923035, 2.0], [1058.0, 342.0, 1101.0, 402.0, 0.4189995527267456, 2.0], [1866.0, 332.0, 1920.0, 382.0, 0.41897594928741455, 2.0], [635.0, 313.0, 825.0, 418.0, 0.41422078013420105, 2.0], [1436.0, 346.0, 1467.0, 394.0, 0.4031426012516022, 2.0], [1849.0, 385.0, 1909.0, 427.0, 0.3889535367488861, 2.0], [1478.0, 348.0, 1512.0, 388.0, 0.370177298784256, 2.0], [813.0, 327.0, 911.0, 382.0, 0.35451948642730713, 2.0], [65.0, 392.0, 734.0, 976.0, 0.30555644631385803, 2.0], [1067.0, 335.0, 1102.0, 358.0, 0.2842603623867035, 2.0], [1506.0, 348.0, 1577.0, 395.0, 0.26715561747550964, 2.0], [1455.0, 345.0, 1486.0, 397.0, 0.2547024190425873, 2.0]]"
1600,"[[1149.0, 399.0, 1444.0, 585.0, 0.9437361359596252, 2.0], [1278.0, 383.0, 1445.0, 470.0, 0.7696420550346375, 2.0], [1455.0, 373.0, 1599.0, 535.0, 0.7269917726516724, 2.0], [1774.0, 391.0, 1919.0, 481.0, 0.6850196719169617, 2.0], [1736.0, 380.0, 1809.0, 430.0, 0.5430459380149841, 2.0], [1306.0, 350.0, 1390.0, 386.0, 0.5274960994720459, 2.0], [315.0, 333.0, 563.0, 440.0, 0.5267755389213562, 2.0], [630.0, 312.0, 817.0, 426.0, 0.48898375034332275, 2.0], [1429.0, 348.0, 1461.0, 388.0, 0.40814024209976196, 2.0], [1810.0, 322.0, 1917.0, 399.0, 0.3597782552242279, 2.0], [1652.0, 362.0, 1751.0, 421.0, 0.35681766271591187, 2.0], [805.0, 326.0, 896.0, 382.0, 0.3460467755794525, 2.0], [832.0, 330.0, 883.0, 416.0, 0.34214943647384644, 2.0], [221.0, 467.0, 876.0, 1041.0, 0.25201424956321716, 2.0]]"
1700,"[[1771.0, 453.0, 1919.0, 544.0, 0.9194455742835999, 2.0], [309.0, 426.0, 601.0, 538.0, 0.8942519426345825, 2.0], [1148.0, 451.0, 1344.0, 571.0, 0.8771671652793884, 2.0], [1585.0, 455.0, 1796.0, 582.0, 0.8677130937576294, 2.0], [1323.0, 412.0, 1385.0, 465.0, 0.7720991969108582, 2.0], [1347.0, 452.0, 1541.0, 708.0, 0.5740460753440857, 2.0], [334.0, 401.0, 444.0, 442.0, 0.5294293165206909, 2.0], [1598.0, 420.0, 1685.0, 468.0, 0.4005507528781891, 2.0], [588.0, 455.0, 974.0, 621.0, 0.39006054401397705, 2.0], [1560.0, 447.0, 1622.0, 492.0, 0.3869316577911377, 2.0], [617.0, 476.0, 1213.0, 834.0, 0.3458772897720337, 2.0], [1421.0, 415.0, 1455.0, 450.0, 0.2960456311702728, 2.0], [1889.0, 455.0, 1920.0, 484.0, 0.28014084696769714, 2.0], [612.0, 379.0, 792.0, 485.0, 0.2569001317024231, 2.0]]"
1800,"[[435.0, 479.0, 860.0, 676.0, 0.8859888911247253, 2.0], [1607.0, 474.0, 1773.0, 515.0, 0.7643367052078247, 2.0], [992.0, 474.0, 1186.0, 611.0, 0.7572149038314819, 2.0], [1598.0, 440.0, 1660.0, 481.0, 0.7078030109405518, 2.0], [1418.0, 483.0, 1620.0, 594.0, 0.6950215697288513, 2.0], [1257.0, 440.0, 1407.0, 502.0, 0.5634171366691589, 2.0], [1811.0, 483.0, 1913.0, 537.0, 0.5562381148338318, 2.0], [319.0, 425.0, 555.0, 525.0, 0.5390282273292542, 2.0], [946.0, 442.0, 1103.0, 522.0, 0.5347577333450317, 2.0], [1847.0, 459.0, 1920.0, 487.0, 0.4590788781642914, 2.0], [1481.0, 454.0, 1566.0, 484.0, 0.39703261852264404, 2.0], [606.0, 404.0, 788.0, 482.0, 0.3939160108566284, 2.0], [1022.0, 422.0, 1117.0, 482.0, 0.36856594681739807, 2.0], [781.0, 415.0, 874.0, 463.0, 0.3276301622390747, 2.0], [1494.0, 430.0, 1540.0, 454.0, 0.258733332157135, 2.0]]"
1900,"[[1813.0, 577.0, 1920.0, 701.0, 0.9040371179580688, 2.0], [1783.0, 565.0, 1904.0, 650.0, 0.3993493914604187, 2.0], [684.0, 328.0, 1324.0, 962.0, 0.30887657403945923, 2.0], [0.0, 344.0, 666.0, 823.0, 0.2942855656147003, 2.0], [901.0, 360.0, 1574.0, 927.0, 0.2744162678718567, 2.0]]"
2000,"[[1582.0, 580.0, 1903.0, 771.0, 0.928367018699646, 2.0], [1470.0, 563.0, 1635.0, 649.0, 0.7977343797683716, 2.0], [1879.0, 622.0, 1920.0, 726.0, 0.7375724911689758, 2.0], [1619.0, 581.0, 1687.0, 629.0, 0.5032880902290344, 2.0]]"
2100,"[[1388.0, 552.0, 1618.0, 687.0, 0.8741159439086914, 2.0], [1639.0, 587.0, 1762.0, 697.0, 0.5432486534118652, 2.0], [614.0, 430.0, 1293.0, 924.0, 0.3169650733470917, 2.0]]"
2200,"[[1753.0, 571.0, 1920.0, 692.0, 0.904154896736145, 2.0], [468.0, 486.0, 651.0, 568.0, 0.6317770481109619, 2.0], [1010.0, 431.0, 1680.0, 941.0, 0.4946874976158142, 2.0], [655.0, 381.0, 1302.0, 992.0, 0.3848777413368225, 2.0], [584.0, 489.0, 657.0, 547.0, 0.3704316020011902, 2.0], [1561.0, 536.0, 1747.0, 710.0, 0.28624048829078674, 2.0]]"
2300,"[[1618.0, 555.0, 1835.0, 702.0, 0.872951328754425, 2.0], [487.0, 479.0, 683.0, 569.0, 0.8228884935379028, 2.0], [483.0, 462.0, 1047.0, 757.0, 0.6417506337165833, 2.0], [1314.0, 507.0, 1626.0, 717.0, 0.5530216693878174, 2.0], [1804.0, 488.0, 1919.0, 733.0, 0.44179457426071167, 2.0], [1606.0, 552.0, 1701.0, 613.0, 0.4380650520324707, 2.0], [1601.0, 534.0, 1699.0, 585.0, 0.3086482882499695, 2.0], [1600.0, 532.0, 1692.0, 559.0, 0.28367412090301514, 2.0]]"
2400,"[[1624.0, 275.0, 1917.0, 522.0, 0.9080632925033569, 2.0], [764.0, 225.0, 930.0, 337.0, 0.8405198454856873, 2.0], [22.0, 205.0, 122.0, 279.0, 0.8094495534896851, 2.0], [743.0, 196.0, 886.0, 243.0, 0.6988573670387268, 2.0], [899.0, 205.0, 990.0, 273.0, 0.5673783421516418, 2.0], [1019.0, 188.0, 1082.0, 234.0, 0.5131847262382507, 2.0], [600.0, 220.0, 655.0, 242.0, 0.5108503103256226, 2.0], [453.0, 235.0, 777.0, 462.0, 0.45387598872184753, 2.0]]"
2500,"[[1644.0, 270.0, 1918.0, 513.0, 0.924892246723175, 2.0], [669.0, 225.0, 882.0, 419.0, 0.7922388315200806, 2.0], [844.0, 198.0, 960.0, 280.0, 0.730701208114624, 2.0], [549.0, 208.0, 613.0, 245.0, 0.6514485478401184, 2.0], [1026.0, 178.0, 1093.0, 237.0, 0.6228495240211487, 2.0], [551.0, 236.0, 675.0, 324.0, 0.620425820350647, 2.0], [776.0, 191.0, 849.0, 230.0, 0.5677703022956848, 2.0], [901.0, 214.0, 959.0, 310.0, 0.5464629530906677, 2.0], [3.0, 284.0, 441.0, 749.0, 0.513031542301178, 2.0], [571.0, 187.0, 796.0, 281.0, 0.42713698744773865, 2.0]]"
2600,"[[1680.0, 277.0, 1919.0, 528.0, 0.8963160514831543, 2.0], [660.0, 212.0, 819.0, 318.0, 0.8755545020103455, 2.0], [884.0, 218.0, 980.0, 284.0, 0.7966728210449219, 2.0], [622.0, 198.0, 674.0, 249.0, 0.6504065990447998, 2.0], [687.0, 228.0, 932.0, 366.0, 0.6349688172340393, 2.0], [1021.0, 192.0, 1109.0, 244.0, 0.46170520782470703, 2.0], [1154.0, 203.0, 1184.0, 232.0, 0.35964688658714294, 2.0], [437.0, 198.0, 500.0, 215.0, 0.28563839197158813, 2.0]]"
2700,"[[403.0, 248.0, 710.0, 444.0, 0.8670980930328369, 2.0], [647.0, 284.0, 1036.0, 614.0, 0.8232767581939697, 2.0], [1669.0, 288.0, 1919.0, 541.0, 0.8164725303649902, 2.0], [760.0, 233.0, 897.0, 287.0, 0.6849860548973083, 2.0], [876.0, 201.0, 1061.0, 348.0, 0.6364850401878357, 2.0], [1049.0, 208.0, 1107.0, 297.0, 0.5679049491882324, 2.0], [491.0, 226.0, 709.0, 286.0, 0.5113881826400757, 2.0], [323.0, 203.0, 450.0, 273.0, 0.5042547583580017, 2.0], [1.0, 237.0, 189.0, 536.0, 0.5030314326286316, 2.0], [603.0, 209.0, 667.0, 228.0, 0.44937437772750854, 2.0], [1230.0, 202.0, 1271.0, 227.0, 0.3799988031387329, 2.0], [763.0, 199.0, 816.0, 230.0, 0.3556285500526428, 2.0], [1096.0, 207.0, 1121.0, 240.0, 0.3437437415122986, 2.0]]"
2800,"[[694.0, 209.0, 799.0, 304.0, 0.8733914494514465, 2.0], [1517.0, 245.0, 1680.0, 378.0, 0.8043345808982849, 2.0], [1116.0, 272.0, 1295.0, 342.0, 0.7310338616371155, 2.0], [372.0, 212.0, 706.0, 342.0, 0.6426069736480713, 2.0], [1247.0, 304.0, 1493.0, 376.0, 0.4395205080509186, 2.0], [357.0, 208.0, 405.0, 312.0, 0.34054094552993774, 2.0], [857.0, 219.0, 926.0, 277.0, 0.324360728263855, 2.0], [788.0, 284.0, 1222.0, 378.0, 0.3221431374549866, 2.0], [1842.0, 239.0, 1920.0, 308.0, 0.2917170226573944, 2.0], [707.0, 176.0, 782.0, 225.0, 0.275275856256485, 2.0], [823.0, 323.0, 1462.0, 932.0, 0.2547885477542877, 2.0]]"
2900,"[[896.0, 123.0, 1004.0, 215.0, 0.8802431225776672, 2.0], [1609.0, 133.0, 1894.0, 345.0, 0.8328723311424255, 2.0], [176.0, 136.0, 349.0, 275.0, 0.7476531863212585, 2.0], [1894.0, 148.0, 1920.0, 215.0, 0.6797608733177185, 2.0], [1059.0, 122.0, 1141.0, 213.0, 0.6664233803749084, 2.0], [600.0, 134.0, 900.0, 237.0, 0.6614517569541931, 2.0], [580.0, 127.0, 630.0, 209.0, 0.4584815800189972, 2.0], [1821.0, 112.0, 1865.0, 141.0, 0.4522736966609955, 2.0], [1863.0, 106.0, 1906.0, 147.0, 0.36585119366645813, 2.0], [104.0, 224.0, 752.0, 829.0, 0.3631893992424011, 2.0], [1040.0, 119.0, 1097.0, 215.0, 0.31682947278022766, 2.0], [1215.0, 126.0, 1364.0, 207.0, 0.31643518805503845, 2.0], [754.0, 126.0, 849.0, 173.0, 0.3021039664745331, 2.0]]"
3000,"[[1505.0, 4.0, 1914.0, 288.0, 0.7901747822761536, 2.0], [290.0, 0.0, 460.0, 118.0, 0.778527557849884, 2.0], [1005.0, 0.0, 1118.0, 63.0, 0.7680257558822632, 2.0], [714.0, 0.0, 952.0, 101.0, 0.6299296617507935, 2.0], [683.0, 2.0, 721.0, 73.0, 0.6103525757789612, 2.0], [917.0, 7.0, 1023.0, 104.0, 0.4992961585521698, 2.0], [707.0, 1.0, 812.0, 99.0, 0.2897651791572571, 2.0]]"
3100,"[[1199.0, 10.0, 1285.0, 107.0, 0.7385218739509583, 2.0], [1048.0, 4.0, 1139.0, 107.0, 0.7063907384872437, 2.0], [705.0, 6.0, 763.0, 105.0, 0.6501466035842896, 2.0], [1164.0, 47.0, 1816.0, 547.0, 0.5616444945335388, 2.0], [318.0, 6.0, 496.0, 156.0, 0.4879958927631378, 2.0], [727.0, 15.0, 1039.0, 140.0, 0.4757928252220154, 2.0], [1573.0, 30.0, 1743.0, 77.0, 0.46416687965393066, 2.0], [373.0, 9.0, 443.0, 162.0, 0.37160593271255493, 2.0]]"
