frame,number of objects
1100,"[[302.0, 334.0, 614.0, 502.0, 0.9276534914970398, 2.0], [2.0, 358.0, 196.0, 623.0, 0.9131637215614319, 2.0], [510.0, 332.0, 935.0, 559.0, 0.9112969040870667, 2.0], [1067.0, 276.0, 1195.0, 366.0, 0.8807258605957031, 2.0], [937.0, 371.0, 1279.0, 714.0, 0.8770029544830322, 2.0], [970.0, 263.0, 1065.0, 350.0, 0.809091329574585, 2.0], [187.0, 274.0, 264.0, 343.0, 0.7421746850013733, 2.0], [266.0, 288.0, 455.0, 461.0, 0.6839434504508972, 2.0], [1052.0, 269.0, 1100.0, 324.0, 0.6482285857200623, 2.0], [1181.0, 272.0, 1262.0, 327.0, 0.5662112236022949, 2.0], [728.0, 272.0, 1029.0, 390.0, 0.5159831643104553, 2.0], [747.0, 260.0, 772.0, 294.0, 0.4705997109413147, 2.0], [740.0, 293.0, 811.0, 331.0, 0.4337496757507324, 2.0], [373.0, 255.0, 491.0, 327.0, 0.43007993698120117, 2.0], [991.0, 293.0, 1044.0, 387.0, 0.26404014229774475, 2.0], [513.0, 282.0, 655.0, 367.0, 0.25421133637428284, 2.0]]"
1200,"[[495.0, 306.0, 685.0, 425.0, 0.9081915020942688, 2.0], [1081.0, 291.0, 1240.0, 405.0, 0.8811973333358765, 2.0], [933.0, 312.0, 1036.0, 443.0, 0.8647800087928772, 2.0], [0.0, 517.0, 315.0, 716.0, 0.7649948596954346, 2.0], [565.0, 285.0, 942.0, 514.0, 0.7537288665771484, 2.0], [1192.0, 282.0, 1278.0, 352.0, 0.7360672354698181, 2.0], [279.0, 279.0, 433.0, 347.0, 0.6858300566673279, 2.0], [1026.0, 283.0, 1106.0, 353.0, 0.6784522533416748, 2.0], [457.0, 262.0, 585.0, 332.0, 0.5851134657859802, 2.0], [890.0, 274.0, 1007.0, 324.0, 0.5530753135681152, 2.0], [1119.0, 276.0, 1170.0, 295.0, 0.5201356410980225, 2.0], [739.0, 267.0, 773.0, 285.0, 0.30153414607048035, 2.0]]"
1300,"[[926.0, 292.0, 1152.0, 444.0, 0.9254112243652344, 2.0], [1219.0, 284.0, 1272.0, 327.0, 0.7918077707290649, 2.0], [506.0, 333.0, 843.0, 548.0, 0.7713323831558228, 2.0], [726.0, 261.0, 785.0, 306.0, 0.6249744892120361, 2.0], [871.0, 282.0, 961.0, 371.0, 0.6082581281661987, 2.0], [495.0, 268.0, 793.0, 398.0, 0.5934323668479919, 2.0], [1125.0, 289.0, 1192.0, 346.0, 0.5779582262039185, 2.0], [473.0, 301.0, 578.0, 367.0, 0.5426180362701416, 2.0], [249.0, 267.0, 382.0, 296.0, 0.5416750311851501, 2.0], [458.0, 254.0, 565.0, 326.0, 0.4638063609600067, 2.0], [1102.0, 270.0, 1155.0, 304.0, 0.4594759941101074, 2.0], [1162.0, 283.0, 1218.0, 379.0, 0.44931483268737793, 2.0], [1.0, 292.0, 552.0, 719.0, 0.44748297333717346, 2.0], [971.0, 268.0, 1021.0, 295.0, 0.44408944249153137, 2.0], [1058.0, 286.0, 1118.0, 307.0, 0.38501471281051636, 2.0], [566.0, 261.0, 611.0, 294.0, 0.2862528860569, 2.0]]"
1400,"[[563.0, 302.0, 935.0, 577.0, 0.9234545230865479, 2.0], [1009.0, 293.0, 1126.0, 368.0, 0.9140410423278809, 2.0], [870.0, 299.0, 994.0, 402.0, 0.9032208323478699, 2.0], [0.0, 441.0, 352.0, 716.0, 0.8829262256622314, 2.0], [1119.0, 282.0, 1200.0, 342.0, 0.8375670909881592, 2.0], [7.0, 265.0, 470.0, 484.0, 0.7731031179428101, 2.0], [495.0, 277.0, 628.0, 345.0, 0.755061686038971, 2.0], [1.0, 313.0, 127.0, 420.0, 0.6946337819099426, 2.0], [615.0, 278.0, 730.0, 352.0, 0.6626186966896057, 2.0], [421.0, 248.0, 544.0, 322.0, 0.524236798286438, 2.0], [540.0, 256.0, 588.0, 278.0, 0.5228306651115417, 2.0], [951.0, 267.0, 986.0, 298.0, 0.5092011094093323, 2.0], [787.0, 291.0, 864.0, 317.0, 0.47145193815231323, 2.0], [994.0, 292.0, 1045.0, 338.0, 0.4508983790874481, 2.0], [1257.0, 256.0, 1280.0, 298.0, 0.37594175338745117, 2.0], [638.0, 287.0, 862.0, 350.0, 0.3736739456653595, 2.0], [977.0, 286.0, 1030.0, 364.0, 0.28358063101768494, 2.0]]"
1500,"[[930.0, 262.0, 1075.0, 351.0, 0.9302166104316711, 2.0], [714.0, 276.0, 925.0, 447.0, 0.9288499355316162, 2.0], [1048.0, 248.0, 1122.0, 327.0, 0.8061990737915039, 2.0], [722.0, 258.0, 885.0, 335.0, 0.7923394441604614, 2.0], [1116.0, 255.0, 1151.0, 301.0, 0.6049762964248657, 2.0], [240.0, 222.0, 360.0, 257.0, 0.5917813181877136, 2.0], [423.0, 210.0, 548.0, 280.0, 0.576650083065033, 2.0], [789.0, 234.0, 830.0, 261.0, 0.5373534560203552, 2.0], [1232.0, 260.0, 1280.0, 310.0, 0.5055910348892212, 2.0], [9.0, 254.0, 579.0, 598.0, 0.44389912486076355, 2.0], [1243.0, 220.0, 1280.0, 256.0, 0.4320245385169983, 2.0], [956.0, 229.0, 986.0, 263.0, 0.4074805974960327, 2.0], [238.0, 239.0, 417.0, 274.0, 0.2943241596221924, 2.0], [650.0, 230.0, 679.0, 261.0, 0.27233055233955383, 2.0]]"
1600,"[[767.0, 263.0, 964.0, 390.0, 0.9356462359428406, 2.0], [230.0, 222.0, 391.0, 294.0, 0.7527709603309631, 2.0], [414.0, 209.0, 538.0, 283.0, 0.7437329888343811, 2.0], [1184.0, 261.0, 1279.0, 321.0, 0.6981493830680847, 2.0], [970.0, 246.0, 1068.0, 355.0, 0.6333231329917908, 2.0], [875.0, 234.0, 920.0, 259.0, 0.564340353012085, 2.0], [1155.0, 253.0, 1207.0, 287.0, 0.47715747356414795, 2.0], [187.0, 280.0, 591.0, 447.0, 0.4224865436553955, 2.0], [1109.0, 241.0, 1168.0, 281.0, 0.41377535462379456, 2.0], [0.0, 324.0, 607.0, 714.0, 0.367958664894104, 2.0], [861.0, 255.0, 967.0, 310.0, 0.309942364692688, 2.0], [1144.0, 252.0, 1208.0, 313.0, 0.279327392578125, 2.0], [1199.0, 213.0, 1279.0, 288.0, 0.2659027874469757, 2.0]]"
1700,"[[205.0, 282.0, 402.0, 358.0, 0.9116455316543579, 2.0], [766.0, 300.0, 898.0, 381.0, 0.9109629392623901, 2.0], [410.0, 339.0, 756.0, 551.0, 0.903791606426239, 2.0], [1181.0, 301.0, 1280.0, 366.0, 0.8735697269439697, 2.0], [394.0, 301.0, 651.0, 420.0, 0.8610970973968506, 2.0], [1059.0, 302.0, 1200.0, 388.0, 0.7968254089355469, 2.0], [408.0, 254.0, 525.0, 327.0, 0.7776864171028137, 2.0], [881.0, 275.0, 925.0, 309.0, 0.7180038690567017, 2.0], [897.0, 299.0, 1028.0, 475.0, 0.609162449836731, 2.0], [212.0, 268.0, 313.0, 302.0, 0.3945673406124115, 2.0], [1257.0, 303.0, 1280.0, 324.0, 0.3505876958370209, 2.0], [1041.0, 300.0, 1082.0, 329.0, 0.32946932315826416, 2.0], [992.0, 289.0, 1081.0, 326.0, 0.2547989785671234, 2.0]]"
1800,"[[289.0, 319.0, 573.0, 451.0, 0.9309775829315186, 2.0], [663.0, 317.0, 787.0, 406.0, 0.7754465937614441, 2.0], [947.0, 321.0, 1079.0, 409.0, 0.7501898407936096, 2.0], [221.0, 283.0, 379.0, 350.0, 0.7487766742706299, 2.0], [630.0, 295.0, 738.0, 350.0, 0.699822723865509, 2.0], [1.0, 619.0, 106.0, 715.0, 0.6201139688491821, 2.0], [1068.0, 319.0, 1187.0, 344.0, 0.615024745464325, 2.0], [1205.0, 319.0, 1275.0, 358.0, 0.5625324249267578, 2.0], [811.0, 293.0, 940.0, 338.0, 0.5528038740158081, 2.0], [1236.0, 308.0, 1280.0, 329.0, 0.5381291508674622, 2.0], [406.0, 269.0, 535.0, 323.0, 0.5199573040008545, 2.0], [1066.0, 293.0, 1109.0, 320.0, 0.4936317503452301, 2.0], [683.0, 280.0, 746.0, 315.0, 0.45500674843788147, 2.0], [983.0, 290.0, 1038.0, 322.0, 0.2775159180164337, 2.0], [524.0, 276.0, 581.0, 308.0, 0.2643013596534729, 2.0]]"
1900,"[[1209.0, 381.0, 1280.0, 469.0, 0.9147248864173889, 2.0], [9.0, 241.0, 629.0, 536.0, 0.3815976679325104, 2.0], [309.0, 208.0, 951.0, 650.0, 0.3222463130950928, 2.0], [1189.0, 375.0, 1261.0, 445.0, 0.2836459279060364, 2.0]]"
2000,"[[1053.0, 388.0, 1268.0, 514.0, 0.9284990429878235, 2.0], [972.0, 377.0, 1089.0, 434.0, 0.7745600938796997, 2.0], [1256.0, 416.0, 1280.0, 477.0, 0.7135963439941406, 2.0]]"
2100,"[[929.0, 369.0, 1078.0, 458.0, 0.911461353302002, 2.0], [1093.0, 396.0, 1165.0, 465.0, 0.7225629091262817, 2.0], [303.0, 287.0, 969.0, 608.0, 0.559049129486084, 2.0]]"
2200,"[[1168.0, 381.0, 1280.0, 464.0, 0.9165969491004944, 2.0], [312.0, 322.0, 440.0, 380.0, 0.663894772529602, 2.0], [477.0, 273.0, 1138.0, 699.0, 0.5115243196487427, 2.0], [464.0, 318.0, 538.0, 365.0, 0.5082374811172485, 2.0], [1033.0, 354.0, 1166.0, 472.0, 0.3551415205001831, 2.0], [1266.0, 365.0, 1280.0, 382.0, 0.30608057975769043, 2.0]]"
2300,"[[1079.0, 368.0, 1242.0, 469.0, 0.8864063024520874, 2.0], [325.0, 319.0, 454.0, 379.0, 0.8777517676353455, 2.0], [881.0, 340.0, 1083.0, 479.0, 0.8754258155822754, 2.0], [317.0, 303.0, 692.0, 503.0, 0.5368789434432983, 2.0], [1070.0, 367.0, 1135.0, 398.0, 0.44620826840400696, 2.0], [1207.0, 393.0, 1279.0, 494.0, 0.4121261537075043, 2.0], [1067.0, 355.0, 1132.0, 381.0, 0.28215935826301575, 2.0]]"
2400,"[[1081.0, 178.0, 1279.0, 349.0, 0.8947678208351135, 2.0], [302.0, 158.0, 507.0, 305.0, 0.8490584492683411, 2.0], [15.0, 136.0, 83.0, 186.0, 0.7948828339576721, 2.0], [510.0, 152.0, 619.0, 226.0, 0.7251612544059753, 2.0], [492.0, 130.0, 593.0, 163.0, 0.671297013759613, 2.0], [400.0, 146.0, 437.0, 163.0, 0.4660722315311432, 2.0], [316.0, 212.0, 957.0, 705.0, 0.42474469542503357, 2.0], [601.0, 136.0, 654.0, 178.0, 0.4149814546108246, 2.0], [679.0, 125.0, 719.0, 156.0, 0.30322399735450745, 2.0]]"
2500,"[[1095.0, 177.0, 1279.0, 347.0, 0.9107544422149658, 2.0], [564.0, 131.0, 641.0, 191.0, 0.7946150302886963, 2.0], [2.0, 168.0, 301.0, 547.0, 0.7234349250793457, 2.0], [371.0, 124.0, 535.0, 207.0, 0.6752806305885315, 2.0], [401.0, 150.0, 593.0, 279.0, 0.608453631401062, 2.0], [365.0, 139.0, 410.0, 171.0, 0.5442219376564026, 2.0], [519.0, 128.0, 565.0, 153.0, 0.5116193294525146, 2.0], [600.0, 144.0, 638.0, 207.0, 0.4943702220916748, 2.0], [367.0, 140.0, 418.0, 207.0, 0.3634699881076813, 2.0], [684.0, 120.0, 728.0, 162.0, 0.357268750667572, 2.0]]"
2600,"[[441.0, 139.0, 548.0, 211.0, 0.8933984041213989, 2.0], [1119.0, 181.0, 1278.0, 352.0, 0.8933213949203491, 2.0], [450.0, 183.0, 813.0, 422.0, 0.764349102973938, 2.0], [588.0, 142.0, 653.0, 189.0, 0.7390049695968628, 2.0], [414.0, 132.0, 451.0, 166.0, 0.612838089466095, 2.0], [680.0, 129.0, 741.0, 161.0, 0.40383321046829224, 2.0], [471.0, 151.0, 626.0, 209.0, 0.3659415543079376, 2.0]]"
2700,"[[435.0, 193.0, 691.0, 414.0, 0.9277361035346985, 2.0], [1112.0, 191.0, 1279.0, 359.0, 0.9107788801193237, 2.0], [271.0, 157.0, 476.0, 297.0, 0.9076942801475525, 2.0], [510.0, 154.0, 600.0, 190.0, 0.6611656546592712, 2.0], [587.0, 134.0, 708.0, 221.0, 0.6317659020423889, 2.0], [2.0, 163.0, 126.0, 357.0, 0.5514665842056274, 2.0], [699.0, 139.0, 738.0, 185.0, 0.5227207541465759, 2.0], [316.0, 151.0, 475.0, 194.0, 0.4157010316848755, 2.0], [216.0, 135.0, 299.0, 183.0, 0.41564318537712097, 2.0], [68.0, 147.0, 123.0, 189.0, 0.37732410430908203, 2.0], [730.0, 137.0, 748.0, 157.0, 0.30142834782600403, 2.0], [507.0, 135.0, 539.0, 153.0, 0.2917856276035309, 2.0]]"
2800,"[[251.0, 142.0, 466.0, 228.0, 0.8517982959747314, 2.0], [1013.0, 163.0, 1126.0, 252.0, 0.8320531845092773, 2.0], [461.0, 141.0, 534.0, 203.0, 0.8244555592536926, 2.0], [741.0, 180.0, 866.0, 227.0, 0.8082403540611267, 2.0], [828.0, 196.0, 1069.0, 325.0, 0.7555566430091858, 2.0], [422.0, 214.0, 1069.0, 708.0, 0.49448227882385254, 2.0], [533.0, 194.0, 806.0, 248.0, 0.47957614064216614, 2.0], [0.0, 233.0, 634.0, 702.0, 0.3848043978214264, 2.0], [239.0, 138.0, 269.0, 204.0, 0.33691155910491943, 2.0], [1230.0, 164.0, 1280.0, 201.0, 0.3351813554763794, 2.0]]"
2900,"[[401.0, 89.0, 599.0, 160.0, 0.8813931345939636, 2.0], [597.0, 79.0, 669.0, 144.0, 0.8002758622169495, 2.0], [118.0, 92.0, 239.0, 183.0, 0.7590914964675903, 2.0], [1071.0, 89.0, 1264.0, 230.0, 0.5496598482131958, 2.0], [700.0, 82.0, 763.0, 140.0, 0.5198705196380615, 2.0], [53.0, 130.0, 645.0, 541.0, 0.4957297146320343, 2.0], [862.0, 106.0, 1065.0, 277.0, 0.47577953338623047, 2.0], [385.0, 85.0, 418.0, 142.0, 0.44078367948532104, 2.0], [1214.0, 75.0, 1243.0, 94.0, 0.4143967032432556, 2.0], [1261.0, 91.0, 1280.0, 144.0, 0.36245298385620117, 2.0], [1242.0, 70.0, 1267.0, 98.0, 0.3498936891555786, 2.0]]"
3000,"[[194.0, 0.0, 309.0, 77.0, 0.8942354917526245, 2.0], [673.0, 0.0, 745.0, 41.0, 0.7153639793395996, 2.0], [6.0, 119.0, 331.0, 527.0, 0.6968703269958496, 2.0], [1004.0, 5.0, 1278.0, 193.0, 0.6923421621322632, 2.0], [468.0, 0.0, 638.0, 71.0, 0.6469523310661316, 2.0], [789.0, 0.0, 840.0, 26.0, 0.4509586691856384, 2.0], [455.0, 5.0, 475.0, 46.0, 0.3151131570339203, 2.0], [612.0, 3.0, 679.0, 67.0, 0.26260343194007874, 2.0]]"
3100,"[[488.0, 11.0, 689.0, 95.0, 0.8748174905776978, 2.0], [704.0, 33.0, 1223.0, 363.0, 0.8061579465866089, 2.0], [699.0, 1.0, 760.0, 73.0, 0.7951501607894897, 2.0], [212.0, 3.0, 324.0, 102.0, 0.6045708656311035, 2.0], [470.0, 5.0, 508.0, 66.0, 0.5935890078544617, 2.0], [797.0, 4.0, 857.0, 68.0, 0.5462110638618469, 2.0], [921.0, 15.0, 1168.0, 51.0, 0.4029586613178253, 2.0], [862.0, 2.0, 943.0, 40.0, 0.25151875615119934, 2.0]]"
3200,"[[998.0, 1.0, 1269.0, 143.0, 0.8562285304069519, 2.0], [0.0, 12.0, 53.0, 81.0, 0.8394972085952759, 2.0], [256.0, 0.0, 355.0, 39.0, 0.7435619235038757, 2.0], [77.0, 23.0, 672.0, 243.0, 0.4924778938293457, 2.0], [555.0, 0.0, 739.0, 37.0, 0.429057240486145, 2.0], [316.0, 32.0, 953.0, 644.0, 0.27131494879722595, 2.0]]"
3300,"[[0.0, 0.0, 173.0, 93.0, 0.9178869128227234, 2.0], [727.0, 16.0, 1209.0, 278.0, 0.799680233001709, 2.0], [637.0, 0.0, 844.0, 51.0, 0.5330472588539124, 2.0], [393.0, 1.0, 460.0, 51.0, 0.409510999917984, 2.0]]"
3400,"[[187.0, 244.0, 299.0, 329.0, 0.9127854108810425, 2.0], [140.0, 225.0, 192.0, 264.0, 0.7992768883705139, 2.0], [1052.0, 257.0, 1277.0, 361.0, 0.6976042985916138, 2.0], [378.0, 240.0, 405.0, 269.0, 0.6664438247680664, 2.0], [68.0, 227.0, 95.0, 254.0, 0.5370503067970276, 2.0], [1182.0, 235.0, 1277.0, 275.0, 0.47530999779701233, 2.0], [1245.0, 263.0, 1280.0, 298.0, 0.47348031401634216, 2.0], [21.0, 228.0, 74.0, 263.0, 0.41974493861198425, 2.0], [0.0, 235.0, 26.0, 283.0, 0.40810537338256836, 2.0], [940.0, 236.0, 1071.0, 295.0, 0.39997434616088867, 2.0], [112.0, 230.0, 139.0, 251.0, 0.3845457434654236, 2.0], [1120.0, 234.0, 1223.0, 279.0, 0.31354138255119324, 2.0], [89.0, 218.0, 118.0, 240.0, 0.31165528297424316, 2.0], [911.0, 230.0, 1020.0, 298.0, 0.2732031047344208, 2.0]]"
