frame,number of objects
2800,"[[2.0, 51.0, 266.0, 179.0, 0.7716455459594727, 2.0], [255.0, 40.0, 281.0, 62.0, 0.6842504143714905, 2.0], [0.0, 65.0, 96.0, 141.0, 0.6269089579582214, 2.0], [60.0, 36.0, 117.0, 57.0, 0.6104670763015747, 2.0], [115.0, 37.0, 136.0, 51.0, 0.45054274797439575, 2.0], [204.0, 42.0, 268.0, 95.0, 0.44535118341445923, 2.0], [194.0, 46.0, 213.0, 58.0, 0.30068936944007874, 2.0], [144.0, 46.0, 196.0, 59.0, 0.27469122409820557, 2.0]]"
2900,"[[269.0, 23.0, 312.0, 57.0, 0.6926791071891785, 2.0], [9.0, 40.0, 147.0, 137.0, 0.6416719555854797, 2.0], [219.0, 28.0, 264.0, 72.0, 0.46874189376831055, 2.0], [29.0, 22.0, 59.0, 44.0, 0.4420733153820038, 2.0], [1.0, 55.0, 65.0, 94.0, 0.4361233711242676, 2.0], [112.0, 23.0, 150.0, 40.0, 0.345760315656662, 2.0], [152.0, 23.0, 169.0, 36.0, 0.304326593875885, 2.0], [307.0, 32.0, 320.0, 57.0, 0.26527267694473267, 2.0]]"
3000,"[[0.0, 29.0, 83.0, 133.0, 0.8962240815162659, 2.0], [250.0, 3.0, 316.0, 51.0, 0.5529125928878784, 2.0], [48.0, 1.0, 75.0, 15.0, 0.4331000745296478, 2.0]]"
3100,"[[172.0, 8.0, 308.0, 92.0, 0.7265670299530029, 2.0], [52.0, 1.0, 80.0, 26.0, 0.34172388911247253, 2.0], [196.0, 1.0, 214.0, 18.0, 0.26297464966773987, 2.0], [172.0, 1.0, 191.0, 19.0, 0.255883127450943, 2.0]]"
3200,"[[250.0, 0.0, 318.0, 37.0, 0.8188549280166626, 2.0], [20.0, 11.0, 264.0, 111.0, 0.6986625790596008, 2.0], [22.0, 6.0, 171.0, 61.0, 0.42292460799217224, 2.0], [0.0, 2.0, 13.0, 19.0, 0.2791738212108612, 2.0]]"
3300,"[[178.0, 3.0, 303.0, 69.0, 0.9076224565505981, 2.0], [0.0, 0.0, 44.0, 24.0, 0.8149945735931396, 2.0], [0.0, 23.0, 79.0, 163.0, 0.3707347512245178, 2.0], [183.0, 1.0, 210.0, 10.0, 0.34588533639907837, 2.0], [153.0, 1.0, 176.0, 8.0, 0.3043363690376282, 2.0]]"
3400,"[[48.0, 61.0, 75.0, 82.0, 0.860135018825531, 2.0], [34.0, 56.0, 49.0, 66.0, 0.5877173542976379, 2.0], [284.0, 61.0, 320.0, 90.0, 0.5127370357513428, 2.0], [16.0, 56.0, 27.0, 65.0, 0.40972551703453064, 2.0], [68.0, 55.0, 85.0, 70.0, 0.39614948630332947, 2.0], [89.0, 59.0, 102.0, 67.0, 0.3681652247905731, 2.0], [20.0, 56.0, 34.0, 65.0, 0.3119959235191345, 2.0]]"
3500,"[[0.0, 82.0, 13.0, 115.0, 0.7586429715156555, 2.0], [3.0, 63.0, 23.0, 75.0, 0.3809063136577606, 2.0], [30.0, 63.0, 41.0, 72.0, 0.27090927958488464, 2.0]]"
3600,[]
3700,[]
3800,"[[1.0, 119.0, 213.0, 179.0, 0.8856803774833679, 2.0], [17.0, 87.0, 123.0, 126.0, 0.7825083136558533, 2.0]]"
3900,"[[60.0, 82.0, 207.0, 149.0, 0.9314192533493042, 2.0], [157.0, 76.0, 277.0, 133.0, 0.8190088272094727, 2.0], [185.0, 63.0, 294.0, 112.0, 0.4688354730606079, 2.0]]"
4000,"[[0.0, 84.0, 126.0, 148.0, 0.9180567264556885, 2.0], [122.0, 79.0, 251.0, 132.0, 0.910611093044281, 2.0], [212.0, 76.0, 305.0, 119.0, 0.7256965637207031, 2.0]]"
4100,"[[197.0, 81.0, 311.0, 132.0, 0.8913717269897461, 2.0], [154.0, 75.0, 209.0, 109.0, 0.80561763048172, 2.0]]"
4200,"[[187.0, 66.0, 319.0, 123.0, 0.8884046673774719, 2.0], [133.0, 69.0, 185.0, 130.0, 0.3842988908290863, 2.0]]"
4300,"[[122.0, 75.0, 225.0, 129.0, 0.9060943126678467, 2.0], [3.0, 66.0, 112.0, 139.0, 0.45874443650245667, 2.0], [118.0, 70.0, 151.0, 89.0, 0.42339885234832764, 2.0]]"
4400,"[[83.0, 95.0, 202.0, 160.0, 0.9213741421699524, 2.0], [168.0, 79.0, 301.0, 136.0, 0.8944367170333862, 2.0]]"
4500,"[[0.0, 101.0, 104.0, 167.0, 0.9267904758453369, 2.0], [140.0, 97.0, 227.0, 153.0, 0.888182520866394, 2.0], [263.0, 109.0, 302.0, 135.0, 0.593730628490448, 2.0], [287.0, 101.0, 318.0, 129.0, 0.5273725390434265, 2.0], [208.0, 96.0, 246.0, 132.0, 0.39969244599342346, 2.0], [126.0, 90.0, 167.0, 131.0, 0.37285271286964417, 2.0], [113.0, 87.0, 139.0, 135.0, 0.36763882637023926, 2.0], [240.0, 107.0, 295.0, 140.0, 0.32177266478538513, 2.0]]"
4600,"[[42.0, 98.0, 190.0, 162.0, 0.925530731678009, 2.0], [259.0, 89.0, 319.0, 125.0, 0.8611019253730774, 2.0], [147.0, 91.0, 242.0, 134.0, 0.8522467613220215, 2.0], [305.0, 105.0, 320.0, 139.0, 0.722800612449646, 2.0]]"
4700,"[[0.0, 35.0, 113.0, 81.0, 0.89082270860672, 2.0], [57.0, 83.0, 317.0, 177.0, 0.827706515789032, 2.0], [199.0, 27.0, 296.0, 62.0, 0.7016087174415588, 2.0], [102.0, 36.0, 265.0, 100.0, 0.6400278210639954, 2.0], [0.0, 68.0, 41.0, 146.0, 0.6058663725852966, 2.0], [95.0, 18.0, 116.0, 30.0, 0.4594838321208954, 2.0], [75.0, 17.0, 98.0, 32.0, 0.43915557861328125, 2.0], [0.0, 21.0, 27.0, 41.0, 0.4266372621059418, 2.0], [115.0, 19.0, 152.0, 41.0, 0.3696495294570923, 2.0], [23.0, 22.0, 70.0, 35.0, 0.34376683831214905, 2.0], [215.0, 51.0, 319.0, 101.0, 0.32660648226737976, 2.0], [116.0, 16.0, 143.0, 33.0, 0.324788898229599, 2.0], [137.0, 16.0, 157.0, 31.0, 0.3164321184158325, 2.0], [0.0, 20.0, 9.0, 41.0, 0.2685595154762268, 2.0], [147.0, 16.0, 202.0, 36.0, 0.2514896094799042, 2.0]]"
4800,"[[2.0, 40.0, 198.0, 170.0, 0.9368450045585632, 2.0], [136.0, 38.0, 271.0, 86.0, 0.9038021564483643, 2.0], [276.0, 55.0, 320.0, 111.0, 0.8313503265380859, 2.0], [161.0, 24.0, 212.0, 39.0, 0.4803076684474945, 2.0], [233.0, 14.0, 267.0, 33.0, 0.4582999050617218, 2.0], [211.0, 25.0, 241.0, 39.0, 0.41044172644615173, 2.0], [55.0, 31.0, 124.0, 47.0, 0.27256500720977783, 2.0]]"
4900,"[[0.0, 56.0, 126.0, 160.0, 0.8831821084022522, 2.0], [46.0, 50.0, 151.0, 103.0, 0.8360387682914734, 2.0], [129.0, 51.0, 198.0, 88.0, 0.8154571056365967, 2.0], [159.0, 54.0, 320.0, 179.0, 0.662287712097168, 2.0], [288.0, 40.0, 320.0, 62.0, 0.5995997190475464, 2.0], [197.0, 44.0, 267.0, 62.0, 0.43053439259529114, 2.0], [45.0, 39.0, 90.0, 57.0, 0.4198416471481323, 2.0], [171.0, 39.0, 194.0, 53.0, 0.33219072222709656, 2.0], [258.0, 34.0, 302.0, 52.0, 0.3076445758342743, 2.0], [0.0, 43.0, 22.0, 62.0, 0.269151508808136, 2.0], [258.0, 36.0, 276.0, 49.0, 0.2617109417915344, 2.0]]"
5000,"[[75.0, 71.0, 320.0, 178.0, 0.8661203980445862, 2.0], [268.0, 70.0, 320.0, 125.0, 0.828971803188324, 2.0], [134.0, 50.0, 206.0, 73.0, 0.7251424789428711, 2.0], [53.0, 52.0, 115.0, 92.0, 0.7222892642021179, 2.0], [25.0, 54.0, 57.0, 77.0, 0.539305567741394, 2.0], [17.0, 47.0, 35.0, 62.0, 0.5072948932647705, 2.0], [252.0, 49.0, 280.0, 66.0, 0.4212873876094818, 2.0], [232.0, 53.0, 257.0, 68.0, 0.39315319061279297, 2.0], [16.0, 50.0, 41.0, 71.0, 0.3366207480430603, 2.0], [207.0, 51.0, 229.0, 68.0, 0.3004860281944275, 2.0], [272.0, 47.0, 289.0, 67.0, 0.29808929562568665, 2.0], [226.0, 51.0, 237.0, 73.0, 0.2504740357398987, 2.0]]"
5100,"[[199.0, 60.0, 320.0, 131.0, 0.8855926394462585, 2.0], [57.0, 62.0, 98.0, 88.0, 0.7300955057144165, 2.0], [40.0, 56.0, 60.0, 77.0, 0.6889358162879944, 2.0], [97.0, 60.0, 192.0, 119.0, 0.5212348103523254, 2.0], [90.0, 58.0, 109.0, 74.0, 0.36220622062683105, 2.0], [95.0, 57.0, 111.0, 69.0, 0.35257941484451294, 2.0], [83.0, 55.0, 103.0, 74.0, 0.32021763920783997, 2.0], [66.0, 54.0, 86.0, 70.0, 0.28027868270874023, 2.0]]"
5200,"[[89.0, 62.0, 148.0, 100.0, 0.8338162899017334, 2.0], [55.0, 56.0, 84.0, 80.0, 0.7924005389213562, 2.0], [159.0, 64.0, 197.0, 95.0, 0.7529237270355225, 2.0], [83.0, 52.0, 104.0, 68.0, 0.5316858291625977, 2.0], [173.0, 63.0, 320.0, 180.0, 0.5104596614837646, 2.0], [21.0, 51.0, 36.0, 65.0, 0.4607428312301636, 2.0], [127.0, 62.0, 149.0, 79.0, 0.3703122138977051, 2.0], [72.0, 48.0, 82.0, 59.0, 0.26101353764533997, 2.0]]"
5300,"[[135.0, 73.0, 265.0, 152.0, 0.937951385974884, 2.0], [235.0, 75.0, 319.0, 133.0, 0.8994708061218262, 2.0], [64.0, 61.0, 106.0, 95.0, 0.8428371548652649, 2.0], [94.0, 52.0, 117.0, 70.0, 0.6258354187011719, 2.0], [140.0, 57.0, 197.0, 75.0, 0.6141276955604553, 2.0], [56.0, 50.0, 83.0, 73.0, 0.5103816390037537, 2.0], [81.0, 48.0, 98.0, 62.0, 0.33650410175323486, 2.0]]"
5400,"[[53.0, 73.0, 232.0, 178.0, 0.8404794931411743, 2.0], [176.0, 55.0, 246.0, 95.0, 0.838313102722168, 2.0], [130.0, 56.0, 201.0, 99.0, 0.8051124215126038, 2.0], [89.0, 49.0, 143.0, 78.0, 0.45033180713653564, 2.0], [72.0, 46.0, 107.0, 81.0, 0.3623824119567871, 2.0], [146.0, 45.0, 170.0, 58.0, 0.30643516778945923, 2.0], [127.0, 45.0, 148.0, 58.0, 0.2523076832294464, 2.0]]"
5500,"[[173.0, 57.0, 319.0, 150.0, 0.8987764716148376, 2.0], [76.0, 90.0, 308.0, 179.0, 0.8661017417907715, 2.0], [10.0, 38.0, 24.0, 53.0, 0.4491209387779236, 2.0], [73.0, 44.0, 105.0, 85.0, 0.37579861283302307, 2.0], [155.0, 42.0, 191.0, 78.0, 0.3655259907245636, 2.0], [98.0, 47.0, 161.0, 97.0, 0.3332505524158478, 2.0]]"
5600,"[[262.0, 64.0, 320.0, 116.0, 0.8694989085197449, 2.0], [80.0, 124.0, 319.0, 179.0, 0.8219993114471436, 2.0], [108.0, 50.0, 208.0, 130.0, 0.5792469382286072, 2.0], [70.0, 47.0, 117.0, 103.0, 0.575971782207489, 2.0], [104.0, 43.0, 130.0, 61.0, 0.4436122477054596, 2.0], [137.0, 45.0, 161.0, 54.0, 0.3369760811328888, 2.0]]"
5700,"[[224.0, 54.0, 296.0, 111.0, 0.6810300946235657, 2.0], [76.0, 55.0, 134.0, 120.0, 0.6648008823394775, 2.0], [118.0, 56.0, 245.0, 161.0, 0.399382621049881, 2.0], [57.0, 25.0, 114.0, 87.0, 0.31512579321861267, 2.0]]"
5800,"[[86.0, 52.0, 244.0, 159.0, 0.36071667075157166, 2.0], [1.0, 35.0, 10.0, 48.0, 0.2581518888473511, 2.0]]"
5900,"[[158.0, 55.0, 218.0, 80.0, 0.7198508381843567, 2.0], [133.0, 56.0, 158.0, 84.0, 0.6692115664482117, 2.0], [287.0, 76.0, 320.0, 133.0, 0.6186079978942871, 2.0], [150.0, 61.0, 315.0, 180.0, 0.5936062932014465, 2.0]]"
6000,"[[233.0, 65.0, 319.0, 124.0, 0.9032216668128967, 2.0], [113.0, 73.0, 309.0, 178.0, 0.5042508244514465, 2.0]]"
6100,"[[36.0, 48.0, 98.0, 75.0, 0.6632595062255859, 2.0], [0.0, 89.0, 142.0, 178.0, 0.6411604881286621, 2.0], [265.0, 43.0, 287.0, 57.0, 0.5866569876670837, 2.0], [212.0, 43.0, 240.0, 66.0, 0.4404473900794983, 2.0], [124.0, 44.0, 161.0, 60.0, 0.38188838958740234, 2.0]]"
6200,"[[0.0, 52.0, 94.0, 99.0, 0.7686634659767151, 2.0], [254.0, 40.0, 279.0, 57.0, 0.7353762984275818, 2.0], [0.0, 77.0, 181.0, 177.0, 0.7306596040725708, 2.0], [213.0, 45.0, 245.0, 65.0, 0.6640620231628418, 2.0], [276.0, 38.0, 296.0, 50.0, 0.5226537585258484, 2.0], [171.0, 41.0, 190.0, 55.0, 0.4522871673107147, 2.0], [86.0, 45.0, 134.0, 63.0, 0.43466806411743164, 2.0], [157.0, 54.0, 192.0, 91.0, 0.4290439188480377, 2.0], [191.0, 40.0, 216.0, 57.0, 0.41733086109161377, 2.0], [96.0, 49.0, 140.0, 80.0, 0.27654263377189636, 2.0]]"
6300,"[[80.0, 51.0, 176.0, 113.0, 0.7107014060020447, 2.0], [127.0, 60.0, 245.0, 175.0, 0.7104531526565552, 2.0], [187.0, 45.0, 221.0, 63.0, 0.6254177689552307, 2.0], [239.0, 41.0, 267.0, 55.0, 0.5162788033485413, 2.0], [292.0, 36.0, 315.0, 54.0, 0.5034312605857849, 2.0], [278.0, 32.0, 296.0, 46.0, 0.4779375493526459, 2.0], [146.0, 39.0, 179.0, 52.0, 0.4468942880630493, 2.0], [193.0, 53.0, 257.0, 119.0, 0.2714155316352844, 2.0]]"
6400,"[[190.0, 42.0, 237.0, 69.0, 0.7867022752761841, 2.0], [0.0, 60.0, 67.0, 117.0, 0.7799075841903687, 2.0], [131.0, 50.0, 178.0, 95.0, 0.6226469874382019, 2.0], [201.0, 49.0, 259.0, 113.0, 0.5806237459182739, 2.0], [293.0, 35.0, 318.0, 55.0, 0.3546190559864044, 2.0]]"
6500,"[[51.0, 8.0, 221.0, 173.0, 0.6180294156074524, 2.0], [0.0, 8.0, 9.0, 26.0, 0.3683476746082306, 2.0]]"
6600,"[[48.0, 24.0, 81.0, 85.0, 0.8334400057792664, 2.0]]"
6700,"[[53.0, 34.0, 201.0, 165.0, 0.9181780815124512, 2.0], [47.0, 6.0, 100.0, 54.0, 0.8288062214851379, 2.0]]"
6800,"[[103.0, 72.0, 319.0, 179.0, 0.9082006216049194, 2.0], [45.0, 6.0, 127.0, 82.0, 0.8377483487129211, 2.0]]"
6900,"[[18.0, 37.0, 68.0, 59.0, 0.38154032826423645, 2.0]]"
7000,"[[62.0, 32.0, 104.0, 61.0, 0.40372902154922485, 2.0]]"
7100,"[[50.0, 29.0, 105.0, 55.0, 0.35361459851264954, 2.0]]"
7200,"[[26.0, 21.0, 88.0, 67.0, 0.28965887427330017, 2.0], [1.0, 24.0, 20.0, 47.0, 0.279372900724411, 2.0]]"
7300,"[[16.0, 18.0, 86.0, 78.0, 0.6911594867706299, 2.0], [0.0, 21.0, 9.0, 69.0, 0.2898029685020447, 2.0], [5.0, 19.0, 35.0, 40.0, 0.2647934556007385, 2.0]]"
7400,[]
7500,[]
7600,"[[229.0, 76.0, 319.0, 180.0, 0.295999675989151, 2.0]]"
