frame,number of objects
1100,"[[447.0, 291.0, 809.0, 489.0, 0.9348496794700623, 2.0], [263.0, 292.0, 545.0, 438.0, 0.9184982776641846, 2.0], [2.0, 314.0, 173.0, 546.0, 0.903005838394165, 2.0], [931.0, 242.0, 1043.0, 320.0, 0.8493234515190125, 2.0], [824.0, 331.0, 1117.0, 622.0, 0.8451346158981323, 2.0], [853.0, 231.0, 929.0, 306.0, 0.8272355794906616, 2.0], [921.0, 236.0, 961.0, 283.0, 0.6828453540802002, 2.0], [233.0, 253.0, 401.0, 405.0, 0.6797977089881897, 2.0], [161.0, 239.0, 237.0, 301.0, 0.6716548800468445, 2.0], [1030.0, 236.0, 1112.0, 284.0, 0.6044406890869141, 2.0], [655.0, 236.0, 906.0, 342.0, 0.5436196327209473, 2.0], [326.0, 225.0, 428.0, 287.0, 0.4586623013019562, 2.0], [446.0, 244.0, 573.0, 323.0, 0.31764066219329834, 2.0], [646.0, 254.0, 712.0, 292.0, 0.2824493944644928, 2.0], [652.0, 231.0, 677.0, 257.0, 0.2790904939174652, 2.0], [1031.0, 250.0, 1081.0, 322.0, 0.25626853108406067, 2.0]]"
1200,"[[946.0, 255.0, 1085.0, 355.0, 0.9082145094871521, 2.0], [432.0, 269.0, 600.0, 370.0, 0.9008973240852356, 2.0], [814.0, 273.0, 906.0, 387.0, 0.8814812302589417, 2.0], [496.0, 248.0, 826.0, 455.0, 0.8721253275871277, 2.0], [1.0, 454.0, 273.0, 628.0, 0.8638657331466675, 2.0], [243.0, 244.0, 375.0, 303.0, 0.8266472220420837, 2.0], [1028.0, 249.0, 1120.0, 307.0, 0.7970969080924988, 2.0], [898.0, 248.0, 965.0, 308.0, 0.7619102597236633, 2.0], [773.0, 239.0, 879.0, 278.0, 0.6511648297309875, 2.0], [982.0, 240.0, 1023.0, 258.0, 0.5293332934379578, 2.0], [398.0, 228.0, 512.0, 291.0, 0.5274112224578857, 2.0], [645.0, 234.0, 685.0, 250.0, 0.477592796087265, 2.0], [907.0, 235.0, 938.0, 252.0, 0.26713132858276367, 2.0]]"
1300,"[[807.0, 255.0, 1010.0, 390.0, 0.9391959309577942, 2.0], [441.0, 290.0, 736.0, 480.0, 0.9145413041114807, 2.0], [984.0, 252.0, 1042.0, 304.0, 0.7439161539077759, 2.0], [1066.0, 249.0, 1117.0, 287.0, 0.7342402935028076, 2.0], [442.0, 235.0, 694.0, 351.0, 0.7100013494491577, 2.0], [760.0, 245.0, 849.0, 324.0, 0.6870275139808655, 2.0], [414.0, 262.0, 508.0, 328.0, 0.5837275385856628, 2.0], [227.0, 234.0, 334.0, 255.0, 0.500252366065979, 2.0], [2.0, 256.0, 462.0, 627.0, 0.46249186992645264, 2.0], [850.0, 233.0, 889.0, 258.0, 0.3881107270717621, 2.0], [397.0, 220.0, 495.0, 281.0, 0.36555543541908264, 2.0], [971.0, 238.0, 1011.0, 262.0, 0.3113439083099365, 2.0], [926.0, 251.0, 974.0, 264.0, 0.3101688623428345, 2.0], [650.0, 231.0, 687.0, 269.0, 0.27463415265083313, 2.0]]"
1400,"[[487.0, 270.0, 822.0, 504.0, 0.9256078600883484, 2.0], [884.0, 258.0, 986.0, 323.0, 0.916042149066925, 2.0], [761.0, 260.0, 872.0, 350.0, 0.8955919146537781, 2.0], [1.0, 387.0, 308.0, 626.0, 0.8848908543586731, 2.0], [9.0, 234.0, 409.0, 421.0, 0.8194905519485474, 2.0], [432.0, 243.0, 550.0, 300.0, 0.8099395632743835, 2.0], [981.0, 248.0, 1050.0, 299.0, 0.8013397455215454, 2.0], [0.0, 273.0, 116.0, 363.0, 0.6076160073280334, 2.0], [537.0, 242.0, 641.0, 309.0, 0.60710608959198, 2.0], [868.0, 255.0, 918.0, 289.0, 0.4527214765548706, 2.0], [373.0, 216.0, 479.0, 280.0, 0.4371447265148163, 2.0], [686.0, 255.0, 756.0, 277.0, 0.43415340781211853, 2.0], [534.0, 252.0, 699.0, 326.0, 0.3184133470058441, 2.0], [561.0, 255.0, 750.0, 300.0, 0.3061785399913788, 2.0], [857.0, 251.0, 913.0, 311.0, 0.27667173743247986, 2.0], [1105.0, 225.0, 1120.0, 252.0, 0.2692745327949524, 2.0]]"
1500,"[[810.0, 228.0, 940.0, 308.0, 0.9309660196304321, 2.0], [624.0, 245.0, 808.0, 391.0, 0.9250481724739075, 2.0], [916.0, 217.0, 981.0, 285.0, 0.8088279366493225, 2.0], [631.0, 227.0, 773.0, 296.0, 0.7874175906181335, 2.0], [976.0, 222.0, 1009.0, 263.0, 0.6245719790458679, 2.0], [207.0, 195.0, 330.0, 231.0, 0.6076470017433167, 2.0], [691.0, 206.0, 725.0, 230.0, 0.5906665325164795, 2.0], [8.0, 230.0, 502.0, 498.0, 0.5835208892822266, 2.0], [1076.0, 225.0, 1120.0, 263.0, 0.5740264058113098, 2.0], [368.0, 184.0, 485.0, 245.0, 0.49440473318099976, 2.0], [1089.0, 193.0, 1120.0, 223.0, 0.3991309702396393, 2.0], [569.0, 201.0, 592.0, 228.0, 0.37048324942588806, 2.0], [841.0, 202.0, 868.0, 231.0, 0.31381848454475403, 2.0], [1046.0, 212.0, 1103.0, 241.0, 0.3018019199371338, 2.0], [2.0, 352.0, 288.0, 624.0, 0.2668784558773041, 2.0], [647.0, 230.0, 768.0, 263.0, 0.26501110196113586, 2.0]]"
1600,"[[670.0, 230.0, 844.0, 342.0, 0.9326145648956299, 2.0], [207.0, 193.0, 340.0, 257.0, 0.6881569027900696, 2.0], [850.0, 216.0, 933.0, 311.0, 0.6534717082977295, 2.0], [764.0, 205.0, 807.0, 226.0, 0.6229162812232971, 2.0], [1037.0, 229.0, 1119.0, 278.0, 0.594586968421936, 2.0], [359.0, 184.0, 472.0, 248.0, 0.5554581880569458, 2.0], [151.0, 248.0, 519.0, 410.0, 0.4909399151802063, 2.0], [972.0, 212.0, 1019.0, 249.0, 0.47920623421669006, 2.0], [1010.0, 221.0, 1056.0, 255.0, 0.4657997190952301, 2.0], [761.0, 223.0, 846.0, 271.0, 0.4551578164100647, 2.0], [0.0, 289.0, 552.0, 622.0, 0.38280853629112244, 2.0]]"
1700,"[[671.0, 262.0, 784.0, 334.0, 0.9342883825302124, 2.0], [179.0, 244.0, 351.0, 313.0, 0.9148733615875244, 2.0], [361.0, 298.0, 662.0, 483.0, 0.911329448223114, 2.0], [1034.0, 264.0, 1120.0, 318.0, 0.8751935362815857, 2.0], [916.0, 265.0, 1052.0, 340.0, 0.8582388758659363, 2.0], [344.0, 263.0, 575.0, 368.0, 0.8347275257110596, 2.0], [772.0, 242.0, 807.0, 271.0, 0.7194624543190002, 2.0], [784.0, 261.0, 898.0, 411.0, 0.696693480014801, 2.0], [356.0, 222.0, 460.0, 285.0, 0.6032986044883728, 2.0], [189.0, 235.0, 276.0, 264.0, 0.3911761939525604, 2.0], [868.0, 249.0, 943.0, 295.0, 0.29821890592575073, 2.0], [909.0, 262.0, 947.0, 289.0, 0.2661988437175751, 2.0]]"
1800,"[[251.0, 281.0, 502.0, 394.0, 0.9302445650100708, 2.0], [828.0, 281.0, 945.0, 362.0, 0.771288275718689, 2.0], [1.0, 541.0, 93.0, 625.0, 0.7244225740432739, 2.0], [551.0, 257.0, 652.0, 304.0, 0.6795585751533508, 2.0], [937.0, 277.0, 1035.0, 301.0, 0.6747730374336243, 2.0], [579.0, 276.0, 690.0, 356.0, 0.5808144807815552, 2.0], [1055.0, 276.0, 1119.0, 314.0, 0.5786805748939514, 2.0], [192.0, 247.0, 328.0, 307.0, 0.5666371583938599, 2.0], [931.0, 257.0, 970.0, 280.0, 0.5251308679580688, 2.0], [744.0, 262.0, 823.0, 327.0, 0.42310088872909546, 2.0], [354.0, 235.0, 464.0, 282.0, 0.4114988446235657, 2.0], [717.0, 258.0, 821.0, 293.0, 0.40839970111846924, 2.0], [1081.0, 270.0, 1120.0, 286.0, 0.3218877613544464, 2.0]]"
1900,"[[1057.0, 333.0, 1120.0, 410.0, 0.8775150775909424, 2.0], [1038.0, 325.0, 1106.0, 392.0, 0.47245490550994873, 2.0], [1.0, 204.0, 399.0, 458.0, 0.44935712218284607, 2.0]]"
2000,"[[922.0, 340.0, 1108.0, 450.0, 0.9191428422927856, 2.0], [851.0, 329.0, 952.0, 380.0, 0.7484848499298096, 2.0], [1100.0, 363.0, 1120.0, 422.0, 0.6952564716339111, 2.0], [953.0, 337.0, 987.0, 358.0, 0.26253700256347656, 2.0]]"
2100,"[[813.0, 323.0, 945.0, 401.0, 0.9128815531730652, 2.0], [955.0, 341.0, 1030.0, 407.0, 0.6724276542663574, 2.0], [188.0, 248.0, 842.0, 534.0, 0.6239263415336609, 2.0]]"
2200,"[[1023.0, 333.0, 1120.0, 406.0, 0.916781485080719, 2.0], [273.0, 282.0, 385.0, 333.0, 0.8095625042915344, 2.0], [345.0, 236.0, 1008.0, 613.0, 0.6284947395324707, 2.0], [962.0, 316.0, 1019.0, 411.0, 0.43162819743156433, 2.0], [1012.0, 335.0, 1046.0, 378.0, 0.2853737771511078, 2.0]]"
2300,"[[772.0, 298.0, 948.0, 420.0, 0.8972500562667847, 2.0], [942.0, 322.0, 1076.0, 410.0, 0.8894959092140198, 2.0], [285.0, 278.0, 398.0, 331.0, 0.8494101166725159, 2.0], [275.0, 262.0, 598.0, 441.0, 0.8246946334838867, 2.0], [937.0, 322.0, 995.0, 347.0, 0.5003394484519958, 2.0], [1054.0, 334.0, 1120.0, 432.0, 0.40977954864501953, 2.0], [933.0, 311.0, 991.0, 334.0, 0.2752000689506531, 2.0]]"
2400,"[[947.0, 159.0, 1119.0, 303.0, 0.9006546139717102, 2.0], [264.0, 136.0, 448.0, 267.0, 0.8001766204833984, 2.0], [13.0, 119.0, 73.0, 165.0, 0.7732986211776733, 2.0], [438.0, 132.0, 543.0, 197.0, 0.6799352765083313, 2.0], [431.0, 114.0, 522.0, 138.0, 0.5155210494995117, 2.0], [525.0, 121.0, 569.0, 152.0, 0.49689188599586487, 2.0], [274.0, 190.0, 881.0, 613.0, 0.45022621750831604, 2.0], [595.0, 110.0, 630.0, 133.0, 0.35546544194221497, 2.0], [349.0, 128.0, 382.0, 142.0, 0.316102534532547, 2.0]]"
2500,"[[960.0, 155.0, 1119.0, 303.0, 0.9085845947265625, 2.0], [389.0, 131.0, 517.0, 244.0, 0.7862350344657898, 2.0], [1.0, 159.0, 259.0, 484.0, 0.7678664326667786, 2.0], [492.0, 116.0, 558.0, 166.0, 0.7625832557678223, 2.0], [344.0, 109.0, 469.0, 170.0, 0.6256287693977356, 2.0], [321.0, 136.0, 393.0, 190.0, 0.5784415602684021, 2.0], [319.0, 120.0, 358.0, 145.0, 0.5282526016235352, 2.0], [599.0, 104.0, 638.0, 138.0, 0.4511750042438507, 2.0], [523.0, 124.0, 560.0, 181.0, 0.3948955237865448, 2.0]]"
2600,"[[979.0, 161.0, 1119.0, 306.0, 0.8965710997581482, 2.0], [385.0, 124.0, 477.0, 184.0, 0.8585847020149231, 2.0], [391.0, 160.0, 718.0, 377.0, 0.8050000071525574, 2.0], [516.0, 126.0, 572.0, 166.0, 0.7774001955986023, 2.0], [361.0, 116.0, 393.0, 144.0, 0.630653977394104, 2.0], [416.0, 134.0, 548.0, 185.0, 0.5079873204231262, 2.0], [596.0, 112.0, 645.0, 145.0, 0.2789563238620758, 2.0]]"
2700,"[[378.0, 170.0, 604.0, 363.0, 0.9286699295043945, 2.0], [237.0, 137.0, 415.0, 260.0, 0.9021243453025818, 2.0], [974.0, 166.0, 1119.0, 314.0, 0.9019967317581177, 2.0], [444.0, 135.0, 521.0, 165.0, 0.6870201826095581, 2.0], [1.0, 138.0, 110.0, 313.0, 0.6151409149169922, 2.0], [512.0, 118.0, 624.0, 195.0, 0.48835617303848267, 2.0], [613.0, 121.0, 650.0, 168.0, 0.4771483838558197, 2.0], [276.0, 131.0, 413.0, 171.0, 0.41251903772354126, 2.0], [187.0, 119.0, 263.0, 160.0, 0.3407500386238098, 2.0], [120.0, 131.0, 158.0, 168.0, 0.30315911769866943, 2.0], [63.0, 126.0, 108.0, 171.0, 0.2707024812698364, 2.0], [443.0, 117.0, 460.0, 134.0, 0.2596970498561859, 2.0]]"
2800,"[[887.0, 143.0, 983.0, 222.0, 0.8828653693199158, 2.0], [221.0, 125.0, 408.0, 201.0, 0.8636247515678406, 2.0], [405.0, 123.0, 468.0, 177.0, 0.8042575120925903, 2.0], [648.0, 156.0, 758.0, 199.0, 0.740768313407898, 2.0], [725.0, 168.0, 935.0, 292.0, 0.7284051179885864, 2.0], [466.0, 169.0, 697.0, 221.0, 0.5355501770973206, 2.0], [2.0, 226.0, 613.0, 625.0, 0.46244069933891296, 2.0], [327.0, 193.0, 961.0, 614.0, 0.43263962864875793, 2.0], [209.0, 117.0, 245.0, 172.0, 0.4004248380661011, 2.0], [1083.0, 140.0, 1120.0, 165.0, 0.2880694568157196, 2.0]]"
2900,"[[349.0, 76.0, 523.0, 141.0, 0.8325964212417603, 2.0], [524.0, 70.0, 586.0, 127.0, 0.7970114350318909, 2.0], [102.0, 80.0, 205.0, 160.0, 0.7593938708305359, 2.0], [939.0, 80.0, 1107.0, 202.0, 0.5936843156814575, 2.0], [617.0, 72.0, 668.0, 123.0, 0.5834185481071472, 2.0], [760.0, 94.0, 932.0, 245.0, 0.5387095808982849, 2.0], [39.0, 118.0, 565.0, 477.0, 0.47257718443870544, 2.0], [1062.0, 65.0, 1085.0, 81.0, 0.45237958431243896, 2.0], [1086.0, 62.0, 1111.0, 84.0, 0.2664092183113098, 2.0]]"
3000,"[[170.0, 0.0, 272.0, 70.0, 0.8861658573150635, 2.0], [588.0, 2.0, 654.0, 38.0, 0.8312975168228149, 2.0], [875.0, 3.0, 1119.0, 170.0, 0.7986976504325867, 2.0], [3.0, 107.0, 293.0, 459.0, 0.7607864737510681, 2.0], [408.0, 1.0, 562.0, 62.0, 0.665128767490387, 2.0], [688.0, 0.0, 735.0, 25.0, 0.42177170515060425, 2.0], [533.0, 1.0, 593.0, 59.0, 0.3356850743293762, 2.0]]"
3100,"[[610.0, 29.0, 1067.0, 321.0, 0.8559069037437439, 2.0], [425.0, 9.0, 601.0, 83.0, 0.8362731337547302, 2.0], [613.0, 4.0, 665.0, 64.0, 0.7706450819969177, 2.0], [185.0, 1.0, 279.0, 92.0, 0.6843878030776978, 2.0], [409.0, 4.0, 447.0, 58.0, 0.5899956226348877, 2.0], [692.0, 4.0, 752.0, 51.0, 0.5680744051933289, 2.0], [748.0, 0.0, 797.0, 31.0, 0.327102392911911, 2.0], [919.0, 18.0, 1015.0, 46.0, 0.3158695697784424, 2.0], [808.0, 13.0, 1010.0, 47.0, 0.2652280032634735, 2.0]]"
3200,"[[872.0, 0.0, 1109.0, 128.0, 0.8622989654541016, 2.0], [0.0, 10.0, 47.0, 72.0, 0.7871336936950684, 2.0], [223.0, 0.0, 314.0, 33.0, 0.6012141108512878, 2.0], [481.0, 0.0, 646.0, 33.0, 0.4414304196834564, 2.0], [185.0, 13.0, 600.0, 208.0, 0.4274400472640991, 2.0], [299.0, 39.0, 927.0, 425.0, 0.2744757831096649, 2.0]]"
3300,"[[0.0, 0.0, 151.0, 81.0, 0.9143810868263245, 2.0], [628.0, 14.0, 1068.0, 240.0, 0.8953741788864136, 2.0], [555.0, 0.0, 740.0, 42.0, 0.6998856067657471, 2.0], [339.0, 1.0, 403.0, 43.0, 0.4808621108531952, 2.0], [534.0, 2.0, 567.0, 21.0, 0.25366342067718506, 2.0]]"
3400,"[[163.0, 213.0, 262.0, 288.0, 0.9088608026504517, 2.0], [123.0, 197.0, 167.0, 231.0, 0.8201560378074646, 2.0], [331.0, 213.0, 354.0, 235.0, 0.7064723968505859, 2.0], [917.0, 224.0, 1120.0, 313.0, 0.6615723371505737, 2.0], [0.0, 207.0, 22.0, 242.0, 0.5480352640151978, 2.0], [1091.0, 230.0, 1120.0, 259.0, 0.5006866455078125, 2.0], [57.0, 197.0, 83.0, 218.0, 0.48331424593925476, 2.0], [19.0, 199.0, 63.0, 231.0, 0.47073081135749817, 2.0], [99.0, 202.0, 123.0, 220.0, 0.44619840383529663, 2.0], [840.0, 207.0, 941.0, 252.0, 0.44410061836242676, 2.0], [1038.0, 207.0, 1118.0, 246.0, 0.4217289388179779, 2.0], [995.0, 202.0, 1051.0, 225.0, 0.35894209146499634, 2.0], [78.0, 191.0, 104.0, 212.0, 0.35380253195762634, 2.0], [840.0, 194.0, 880.0, 209.0, 0.34617888927459717, 2.0], [45.0, 199.0, 81.0, 228.0, 0.3143381178379059, 2.0]]"
3500,"[[0.0, 286.0, 49.0, 395.0, 0.8750696778297424, 2.0], [96.0, 216.0, 145.0, 250.0, 0.7577335834503174, 2.0], [24.0, 220.0, 81.0, 253.0, 0.5278815031051636, 2.0], [18.0, 219.0, 53.0, 269.0, 0.3578625023365021, 2.0]]"
3600,[]
3700,[]
3800,"[[52.0, 306.0, 404.0, 437.0, 0.5446457862854004, 2.0], [43.0, 407.0, 681.0, 625.0, 0.5053032040596008, 2.0], [531.0, 275.0, 613.0, 409.0, 0.2610242962837219, 2.0]]"
