frame,number of objects
11,"[[423.0, 352.0, 528.0, 422.0, 0.9239932894706726, 2.0], [1021.0, 367.0, 1161.0, 427.0, 0.9021252393722534, 2.0], [1159.0, 364.0, 1280.0, 438.0, 0.7303162813186646, 2.0], [782.0, 353.0, 872.0, 396.0, 0.680400013923645, 2.0], [184.0, 338.0, 278.0, 414.0, 0.6727822422981262, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.655678391456604, 2.0], [318.0, 353.0, 357.0, 380.0, 0.6378893256187439, 2.0], [724.0, 350.0, 794.0, 388.0, 0.6108306646347046, 2.0], [374.0, 352.0, 402.0, 370.0, 0.5278788208961487, 2.0], [271.0, 352.0, 300.0, 377.0, 0.4733421504497528, 2.0], [623.0, 352.0, 674.0, 372.0, 0.30062541365623474, 2.0]]"
12,"[[425.0, 352.0, 531.0, 422.0, 0.9184591174125671, 2.0], [1022.0, 368.0, 1161.0, 427.0, 0.9027265310287476, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7278640866279602, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6881402134895325, 2.0], [182.0, 338.0, 278.0, 414.0, 0.6792864203453064, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6659788489341736, 2.0], [319.0, 353.0, 357.0, 380.0, 0.6327909827232361, 2.0], [724.0, 350.0, 794.0, 387.0, 0.6239821314811707, 2.0], [373.0, 352.0, 401.0, 370.0, 0.553908109664917, 2.0], [272.0, 351.0, 300.0, 377.0, 0.4749872386455536, 2.0], [623.0, 352.0, 674.0, 372.0, 0.2939906716346741, 2.0]]"
13,"[[427.0, 352.0, 533.0, 423.0, 0.9187716245651245, 2.0], [1021.0, 367.0, 1161.0, 427.0, 0.9020669460296631, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7197577953338623, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6883740425109863, 2.0], [182.0, 338.0, 278.0, 414.0, 0.6870163083076477, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6728777885437012, 2.0], [319.0, 352.0, 358.0, 380.0, 0.6394170522689819, 2.0], [724.0, 350.0, 794.0, 387.0, 0.6269692778587341, 2.0], [373.0, 353.0, 400.0, 370.0, 0.6059393882751465, 2.0], [272.0, 352.0, 300.0, 377.0, 0.49058443307876587, 2.0], [624.0, 352.0, 674.0, 372.0, 0.3057096004486084, 2.0]]"
14,"[[427.0, 352.0, 536.0, 423.0, 0.9186239838600159, 2.0], [1021.0, 367.0, 1161.0, 427.0, 0.9015855193138123, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7088860273361206, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6888241171836853, 2.0], [180.0, 338.0, 278.0, 415.0, 0.6830833554267883, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6802493929862976, 2.0], [319.0, 353.0, 358.0, 380.0, 0.6644924879074097, 2.0], [723.0, 350.0, 794.0, 387.0, 0.6465962529182434, 2.0], [371.0, 353.0, 399.0, 370.0, 0.5878321528434753, 2.0], [272.0, 352.0, 301.0, 377.0, 0.5081627368927002, 2.0], [622.0, 352.0, 674.0, 372.0, 0.2868746221065521, 2.0]]"
15,"[[429.0, 352.0, 538.0, 424.0, 0.9170074462890625, 2.0], [1021.0, 367.0, 1161.0, 427.0, 0.902496874332428, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7187572717666626, 2.0], [319.0, 353.0, 358.0, 380.0, 0.6938145160675049, 2.0], [782.0, 353.0, 872.0, 396.0, 0.693559467792511, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6825419664382935, 2.0], [179.0, 338.0, 279.0, 415.0, 0.6737733483314514, 2.0], [723.0, 350.0, 794.0, 387.0, 0.6478036046028137, 2.0], [370.0, 353.0, 398.0, 370.0, 0.6267848610877991, 2.0], [272.0, 353.0, 301.0, 377.0, 0.5330638885498047, 2.0], [622.0, 352.0, 674.0, 372.0, 0.2802999019622803, 2.0]]"
16,"[[430.0, 352.0, 542.0, 424.0, 0.9217060804367065, 2.0], [1021.0, 367.0, 1161.0, 427.0, 0.9027687907218933, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7266021370887756, 2.0], [782.0, 353.0, 872.0, 396.0, 0.7099847793579102, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6919493079185486, 2.0], [180.0, 338.0, 279.0, 415.0, 0.6781083345413208, 2.0], [724.0, 350.0, 794.0, 387.0, 0.6753840446472168, 2.0], [319.0, 352.0, 358.0, 380.0, 0.6615064740180969, 2.0], [371.0, 353.0, 397.0, 370.0, 0.5904942750930786, 2.0], [273.0, 351.0, 302.0, 377.0, 0.5144073963165283, 2.0], [621.0, 352.0, 674.0, 372.0, 0.27022939920425415, 2.0]]"
17,"[[1021.0, 367.0, 1161.0, 427.0, 0.9033334851264954, 2.0], [433.0, 352.0, 544.0, 424.0, 0.901021420955658, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7348083853721619, 2.0], [319.0, 353.0, 360.0, 380.0, 0.7266080379486084, 2.0], [179.0, 338.0, 279.0, 415.0, 0.6904204487800598, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6820186376571655, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6740901470184326, 2.0], [724.0, 351.0, 794.0, 388.0, 0.6629740595817566, 2.0], [370.0, 353.0, 397.0, 370.0, 0.611452043056488, 2.0], [274.0, 353.0, 303.0, 378.0, 0.5241256356239319, 2.0], [621.0, 352.0, 674.0, 372.0, 0.2968592047691345, 2.0]]"
18,"[[435.0, 352.0, 547.0, 425.0, 0.9084110260009766, 2.0], [1021.0, 368.0, 1162.0, 427.0, 0.9036207795143127, 2.0], [319.0, 353.0, 360.0, 381.0, 0.7522412538528442, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7449663281440735, 2.0], [181.0, 338.0, 278.0, 415.0, 0.7216060161590576, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6881851553916931, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6722857356071472, 2.0], [724.0, 351.0, 794.0, 387.0, 0.6544296741485596, 2.0], [369.0, 353.0, 397.0, 370.0, 0.6271905303001404, 2.0], [273.0, 351.0, 303.0, 378.0, 0.5197218060493469, 2.0], [623.0, 352.0, 674.0, 372.0, 0.30110806226730347, 2.0]]"
19,"[[436.0, 351.0, 550.0, 426.0, 0.9176405668258667, 2.0], [1021.0, 367.0, 1160.0, 427.0, 0.9009445905685425, 2.0], [320.0, 353.0, 361.0, 381.0, 0.767151415348053, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7456130981445312, 2.0], [182.0, 338.0, 278.0, 415.0, 0.7376654148101807, 2.0], [782.0, 353.0, 872.0, 396.0, 0.682468593120575, 2.0], [724.0, 351.0, 794.0, 387.0, 0.6774987578392029, 2.0], [927.0, 350.0, 1055.0, 418.0, 0.664624810218811, 2.0], [368.0, 354.0, 396.0, 370.0, 0.6367533206939697, 2.0], [273.0, 350.0, 303.0, 378.0, 0.569745659828186, 2.0], [619.0, 352.0, 674.0, 372.0, 0.2960772216320038, 2.0]]"
20,"[[438.0, 351.0, 553.0, 426.0, 0.9156372547149658, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.9011250138282776, 2.0], [320.0, 353.0, 362.0, 381.0, 0.8021630048751831, 2.0], [180.0, 338.0, 279.0, 415.0, 0.7397171854972839, 2.0], [1159.0, 365.0, 1280.0, 438.0, 0.7316744923591614, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6768616437911987, 2.0], [368.0, 354.0, 395.0, 370.0, 0.6629115343093872, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6615505814552307, 2.0], [724.0, 351.0, 794.0, 387.0, 0.659225583076477, 2.0], [273.0, 349.0, 303.0, 377.0, 0.5576675534248352, 2.0], [621.0, 352.0, 674.0, 372.0, 0.31184330582618713, 2.0]]"
21,"[[440.0, 351.0, 555.0, 426.0, 0.9096727967262268, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.9007323384284973, 2.0], [321.0, 353.0, 363.0, 381.0, 0.797893226146698, 2.0], [180.0, 338.0, 278.0, 415.0, 0.7375209927558899, 2.0], [1159.0, 365.0, 1280.0, 438.0, 0.729037880897522, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6720577478408813, 2.0], [367.0, 354.0, 395.0, 370.0, 0.6693472862243652, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6629298329353333, 2.0], [724.0, 351.0, 794.0, 388.0, 0.660828173160553, 2.0], [273.0, 349.0, 303.0, 378.0, 0.5774701833724976, 2.0], [620.0, 352.0, 674.0, 372.0, 0.3103417754173279, 2.0]]"
22,"[[442.0, 352.0, 558.0, 427.0, 0.909655749797821, 2.0], [1022.0, 368.0, 1161.0, 427.0, 0.9015035629272461, 2.0], [321.0, 353.0, 363.0, 381.0, 0.7728224992752075, 2.0], [180.0, 338.0, 278.0, 415.0, 0.7363266944885254, 2.0], [1159.0, 365.0, 1280.0, 439.0, 0.7316023111343384, 2.0], [782.0, 353.0, 872.0, 396.0, 0.672229528427124, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6646798253059387, 2.0], [724.0, 351.0, 794.0, 388.0, 0.651580810546875, 2.0], [366.0, 354.0, 394.0, 371.0, 0.6428273320198059, 2.0], [273.0, 349.0, 303.0, 378.0, 0.5655603408813477, 2.0], [621.0, 352.0, 674.0, 372.0, 0.31087616086006165, 2.0]]"
23,"[[445.0, 351.0, 560.0, 427.0, 0.913597047328949, 2.0], [1022.0, 368.0, 1161.0, 427.0, 0.9016003608703613, 2.0], [322.0, 353.0, 364.0, 381.0, 0.7869404554367065, 2.0], [1159.0, 365.0, 1280.0, 438.0, 0.7472982406616211, 2.0], [179.0, 339.0, 278.0, 416.0, 0.7347623705863953, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6770582795143127, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6584768295288086, 2.0], [724.0, 351.0, 794.0, 387.0, 0.650116503238678, 2.0], [366.0, 354.0, 393.0, 370.0, 0.631470799446106, 2.0], [273.0, 349.0, 303.0, 378.0, 0.5603584051132202, 2.0], [618.0, 352.0, 675.0, 372.0, 0.32866373658180237, 2.0]]"
24,"[[447.0, 352.0, 565.0, 429.0, 0.9158490896224976, 2.0], [1022.0, 368.0, 1160.0, 427.0, 0.9016386270523071, 2.0], [322.0, 352.0, 364.0, 382.0, 0.7691865563392639, 2.0], [1159.0, 365.0, 1280.0, 439.0, 0.7548791766166687, 2.0], [179.0, 339.0, 278.0, 416.0, 0.7306697368621826, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6747938394546509, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6619753837585449, 2.0], [724.0, 351.0, 794.0, 387.0, 0.6479631066322327, 2.0], [364.0, 353.0, 393.0, 371.0, 0.6191726922988892, 2.0], [273.0, 349.0, 303.0, 378.0, 0.5499180555343628, 2.0], [618.0, 352.0, 675.0, 372.0, 0.32532885670661926, 2.0]]"
25,"[[449.0, 352.0, 567.0, 428.0, 0.908970296382904, 2.0], [1022.0, 368.0, 1160.0, 427.0, 0.9010545015335083, 2.0], [322.0, 352.0, 365.0, 382.0, 0.7703618407249451, 2.0], [1159.0, 365.0, 1280.0, 439.0, 0.7584608793258667, 2.0], [178.0, 339.0, 278.0, 415.0, 0.7234007120132446, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6783726811408997, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6607766151428223, 2.0], [724.0, 351.0, 794.0, 387.0, 0.6507886648178101, 2.0], [364.0, 353.0, 393.0, 371.0, 0.6211113333702087, 2.0], [273.0, 349.0, 303.0, 378.0, 0.5412759184837341, 2.0], [618.0, 352.0, 675.0, 372.0, 0.30583199858665466, 2.0], [304.0, 358.0, 323.0, 378.0, 0.251668244600296, 2.0]]"
26,"[[450.0, 351.0, 571.0, 430.0, 0.9119901061058044, 2.0], [1021.0, 368.0, 1160.0, 427.0, 0.9029044508934021, 2.0], [323.0, 352.0, 366.0, 382.0, 0.7963843941688538, 2.0], [1159.0, 365.0, 1280.0, 438.0, 0.7514237761497498, 2.0], [179.0, 339.0, 278.0, 416.0, 0.7238087058067322, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6832722425460815, 2.0], [927.0, 350.0, 1054.0, 418.0, 0.6675609350204468, 2.0], [724.0, 351.0, 794.0, 388.0, 0.6529672741889954, 2.0], [364.0, 353.0, 394.0, 373.0, 0.6347603797912598, 2.0], [273.0, 349.0, 304.0, 378.0, 0.5742902755737305, 2.0], [618.0, 352.0, 675.0, 372.0, 0.3201906085014343, 2.0], [304.0, 358.0, 323.0, 378.0, 0.25169944763183594, 2.0]]"
27,"[[453.0, 350.0, 575.0, 431.0, 0.9100049138069153, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.9020818471908569, 2.0], [323.0, 352.0, 366.0, 382.0, 0.8158153891563416, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7517586946487427, 2.0], [179.0, 339.0, 278.0, 415.0, 0.7265170812606812, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6749193072319031, 2.0], [364.0, 353.0, 392.0, 372.0, 0.660565972328186, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.649625301361084, 2.0], [724.0, 351.0, 794.0, 387.0, 0.6491520404815674, 2.0], [273.0, 349.0, 304.0, 378.0, 0.6239154934883118, 2.0], [617.0, 352.0, 675.0, 372.0, 0.3333587348461151, 2.0]]"
28,"[[454.0, 351.0, 578.0, 432.0, 0.9147514700889587, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.901207447052002, 2.0], [323.0, 352.0, 367.0, 382.0, 0.804010808467865, 2.0], [1159.0, 365.0, 1280.0, 439.0, 0.7448117136955261, 2.0], [179.0, 338.0, 279.0, 415.0, 0.7143893837928772, 2.0], [782.0, 353.0, 872.0, 396.0, 0.6853670477867126, 2.0], [365.0, 353.0, 391.0, 372.0, 0.6690255403518677, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6596905589103699, 2.0], [724.0, 351.0, 794.0, 388.0, 0.6553431153297424, 2.0], [272.0, 349.0, 305.0, 378.0, 0.6036631464958191, 2.0], [624.0, 352.0, 675.0, 372.0, 0.30041199922561646, 2.0]]"
29,"[[456.0, 351.0, 581.0, 433.0, 0.91679847240448, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.9000794291496277, 2.0], [324.0, 352.0, 367.0, 383.0, 0.7942933440208435, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7381724715232849, 2.0], [178.0, 339.0, 278.0, 416.0, 0.7228637337684631, 2.0], [365.0, 353.0, 390.0, 372.0, 0.6880985498428345, 2.0], [782.0, 353.0, 873.0, 396.0, 0.6792593002319336, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6510179042816162, 2.0], [724.0, 351.0, 794.0, 388.0, 0.6476624608039856, 2.0], [273.0, 349.0, 305.0, 378.0, 0.6204848289489746, 2.0], [626.0, 352.0, 674.0, 372.0, 0.29708951711654663, 2.0]]"
30,"[[456.0, 350.0, 583.0, 434.0, 0.9204922318458557, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.8994573950767517, 2.0], [325.0, 352.0, 367.0, 383.0, 0.7612075209617615, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.73822420835495, 2.0], [178.0, 338.0, 279.0, 415.0, 0.7210790514945984, 2.0], [782.0, 353.0, 873.0, 396.0, 0.679932177066803, 2.0], [364.0, 353.0, 390.0, 372.0, 0.6742858290672302, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6580257415771484, 2.0], [724.0, 351.0, 794.0, 388.0, 0.6505205631256104, 2.0], [273.0, 350.0, 305.0, 378.0, 0.6388853788375854, 2.0], [628.0, 352.0, 674.0, 372.0, 0.2995113432407379, 2.0]]"
31,"[[460.0, 350.0, 587.0, 434.0, 0.9107153415679932, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.8994244933128357, 2.0], [326.0, 352.0, 368.0, 383.0, 0.7594771385192871, 2.0], [1159.0, 364.0, 1280.0, 439.0, 0.7389616966247559, 2.0], [177.0, 338.0, 278.0, 415.0, 0.7192369103431702, 2.0], [782.0, 353.0, 873.0, 396.0, 0.6811469793319702, 2.0], [273.0, 350.0, 305.0, 378.0, 0.6758044958114624, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6663397550582886, 2.0], [724.0, 351.0, 794.0, 388.0, 0.6540477275848389, 2.0], [364.0, 352.0, 389.0, 372.0, 0.6524112820625305, 2.0], [628.0, 352.0, 674.0, 372.0, 0.32429760694503784, 2.0]]"
32,"[[461.0, 350.0, 591.0, 435.0, 0.9032778143882751, 2.0], [1021.0, 368.0, 1161.0, 427.0, 0.8998693823814392, 2.0], [1160.0, 364.0, 1280.0, 439.0, 0.7600958347320557, 2.0], [326.0, 353.0, 369.0, 383.0, 0.7513974905014038, 2.0], [178.0, 338.0, 278.0, 415.0, 0.6959643363952637, 2.0], [782.0, 353.0, 873.0, 396.0, 0.6919817924499512, 2.0], [927.0, 350.0, 1054.0, 419.0, 0.6829360723495483, 2.0], [724.0, 351.0, 794.0, 387.0, 0.663724958896637, 2.0], [271.0, 350.0, 305.0, 378.0, 0.6277765035629272, 2.0], [363.0, 353.0, 389.0, 372.0, 0.5975283980369568, 2.0], [630.0, 352.0, 674.0, 372.0, 0.31794115900993347, 2.0], [306.0, 353.0, 323.0, 371.0, 0.2921687364578247, 2.0], [868.0, 349.0, 949.0, 410.0, 0.2605574131011963, 2.0]]"
33,"[[464.0, 349.0, 594.0, 436.0, 0.9076111316680908, 2.0], [1021.0, 367.0, 1161.0, 427.0, 0.8999429941177368, 2.0], [325.0, 352.0, 371.0, 383.0, 0.7828986644744873, 2.0], [1160.0, 364.0, 1280.0, 439.0, 0.7778223752975464, 2.0], [927.0, 350.0, 1053.0, 418.0, 0.6897331476211548, 2.0], [782.0, 353.0, 873.0, 396.0, 0.6894406676292419, 2.0], [179.0, 338.0, 279.0, 415.0, 0.6849862933158875, 2.0], [724.0, 350.0, 795.0, 388.0, 0.6655438542366028, 2.0], [363.0, 353.0, 388.0, 372.0, 0.5797652006149292, 2.0], [272.0, 349.0, 305.0, 377.0, 0.5593698620796204, 2.0], [629.0, 352.0, 674.0, 372.0, 0.3079836964607239, 2.0], [306.0, 353.0, 323.0, 370.0, 0.29769787192344666, 2.0]]"
