frame,number of objects
22,"[[387.0, 308.0, 488.0, 374.0, 0.8982563614845276, 2.0], [892.0, 320.0, 1014.0, 375.0, 0.8824841976165771, 2.0], [1015.0, 320.0, 1120.0, 383.0, 0.8698527216911316, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7880950570106506, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7410432696342468, 2.0], [282.0, 308.0, 317.0, 334.0, 0.7285521626472473, 2.0], [157.0, 295.0, 243.0, 361.0, 0.7282589673995972, 2.0], [813.0, 307.0, 923.0, 366.0, 0.7023399472236633, 2.0], [239.0, 306.0, 266.0, 330.0, 0.6141955852508545, 2.0], [321.0, 309.0, 345.0, 324.0, 0.6121684908866882, 2.0], [752.0, 307.0, 829.0, 358.0, 0.3226902484893799, 2.0]]"
23,"[[389.0, 308.0, 492.0, 374.0, 0.9226168394088745, 2.0], [891.0, 321.0, 1014.0, 375.0, 0.8826566338539124, 2.0], [1015.0, 319.0, 1120.0, 383.0, 0.8775028586387634, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7870035767555237, 2.0], [282.0, 308.0, 317.0, 334.0, 0.7517381310462952, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7419984340667725, 2.0], [156.0, 296.0, 243.0, 361.0, 0.7231900095939636, 2.0], [813.0, 307.0, 923.0, 366.0, 0.691419780254364, 2.0], [321.0, 309.0, 344.0, 324.0, 0.6287838816642761, 2.0], [239.0, 306.0, 266.0, 330.0, 0.5938084721565247, 2.0], [752.0, 307.0, 829.0, 358.0, 0.32209205627441406, 2.0], [266.0, 309.0, 281.0, 327.0, 0.2929760217666626, 2.0], [540.0, 307.0, 593.0, 326.0, 0.2628067433834076, 2.0]]"
24,"[[391.0, 308.0, 495.0, 375.0, 0.9237346053123474, 2.0], [891.0, 321.0, 1014.0, 375.0, 0.8826737403869629, 2.0], [1015.0, 319.0, 1120.0, 383.0, 0.8773182034492493, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7894982695579529, 2.0], [282.0, 308.0, 317.0, 334.0, 0.7520995140075684, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7414145469665527, 2.0], [156.0, 296.0, 243.0, 361.0, 0.7183504104614258, 2.0], [813.0, 307.0, 923.0, 366.0, 0.6967028379440308, 2.0], [319.0, 309.0, 344.0, 324.0, 0.606837272644043, 2.0], [239.0, 306.0, 266.0, 330.0, 0.575005292892456, 2.0], [751.0, 307.0, 829.0, 358.0, 0.33117520809173584, 2.0], [266.0, 309.0, 282.0, 329.0, 0.3272331655025482, 2.0], [540.0, 307.0, 593.0, 326.0, 0.2625984847545624, 2.0]]"
25,"[[393.0, 307.0, 497.0, 376.0, 0.9237720370292664, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8795956373214722, 2.0], [1015.0, 319.0, 1120.0, 383.0, 0.8792325258255005, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7873829007148743, 2.0], [283.0, 308.0, 318.0, 334.0, 0.7632809281349182, 2.0], [634.0, 307.0, 694.0, 339.0, 0.7410929203033447, 2.0], [164.0, 294.0, 242.0, 360.0, 0.7046316862106323, 2.0], [813.0, 307.0, 923.0, 366.0, 0.6981314420700073, 2.0], [320.0, 309.0, 344.0, 326.0, 0.6105909943580627, 2.0], [239.0, 305.0, 266.0, 330.0, 0.5532744526863098, 2.0], [266.0, 310.0, 282.0, 330.0, 0.36079227924346924, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3300476670265198, 2.0]]"
26,"[[395.0, 306.0, 500.0, 377.0, 0.9211007356643677, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8852502107620239, 2.0], [1015.0, 320.0, 1120.0, 383.0, 0.8746175765991211, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7865303754806519, 2.0], [283.0, 308.0, 319.0, 334.0, 0.7801785469055176, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7402051091194153, 2.0], [164.0, 294.0, 241.0, 360.0, 0.7153126001358032, 2.0], [813.0, 307.0, 923.0, 366.0, 0.6980446577072144, 2.0], [319.0, 309.0, 342.0, 324.0, 0.6119025945663452, 2.0], [239.0, 306.0, 266.0, 330.0, 0.5759485363960266, 2.0], [266.0, 310.0, 282.0, 330.0, 0.33636176586151123, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3344450891017914, 2.0]]"
27,"[[396.0, 306.0, 503.0, 378.0, 0.9171009659767151, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8852576017379761, 2.0], [1015.0, 320.0, 1120.0, 383.0, 0.8724378943443298, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7800666689872742, 2.0], [284.0, 308.0, 319.0, 334.0, 0.7681866884231567, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7378005981445312, 2.0], [157.0, 295.0, 241.0, 361.0, 0.7063229084014893, 2.0], [813.0, 307.0, 923.0, 366.0, 0.683240532875061, 2.0], [319.0, 309.0, 341.0, 323.0, 0.6152744889259338, 2.0], [239.0, 307.0, 266.0, 330.0, 0.5968995690345764, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3345119059085846, 2.0], [266.0, 310.0, 282.0, 330.0, 0.3246276080608368, 2.0]]"
28,"[[397.0, 306.0, 505.0, 378.0, 0.9198054671287537, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8838351368904114, 2.0], [1015.0, 320.0, 1120.0, 383.0, 0.8629763722419739, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7952562570571899, 2.0], [284.0, 308.0, 321.0, 334.0, 0.7596486806869507, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7432056665420532, 2.0], [157.0, 295.0, 240.0, 361.0, 0.7030092477798462, 2.0], [813.0, 307.0, 923.0, 366.0, 0.6791419982910156, 2.0], [319.0, 309.0, 340.0, 323.0, 0.6169811487197876, 2.0], [238.0, 307.0, 267.0, 330.0, 0.551530659198761, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3533570170402527, 2.0], [266.0, 310.0, 283.0, 329.0, 0.31740623712539673, 2.0]]"
29,"[[399.0, 306.0, 509.0, 379.0, 0.9172202944755554, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8834254145622253, 2.0], [1015.0, 320.0, 1120.0, 383.0, 0.8616581559181213, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7954135537147522, 2.0], [284.0, 308.0, 321.0, 335.0, 0.7780923843383789, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7358839511871338, 2.0], [157.0, 295.0, 241.0, 361.0, 0.6980944275856018, 2.0], [813.0, 307.0, 922.0, 366.0, 0.6681058406829834, 2.0], [320.0, 309.0, 340.0, 323.0, 0.6277148723602295, 2.0], [239.0, 307.0, 267.0, 331.0, 0.5910256505012512, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3398878872394562, 2.0], [267.0, 309.0, 283.0, 328.0, 0.27823543548583984, 2.0]]"
30,"[[400.0, 306.0, 512.0, 380.0, 0.916512668132782, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8828240036964417, 2.0], [1015.0, 319.0, 1120.0, 383.0, 0.8650606274604797, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7944765686988831, 2.0], [284.0, 308.0, 322.0, 335.0, 0.7817195057868958, 2.0], [634.0, 307.0, 695.0, 339.0, 0.7327190637588501, 2.0], [157.0, 295.0, 240.0, 361.0, 0.7097182869911194, 2.0], [813.0, 307.0, 922.0, 366.0, 0.6725797653198242, 2.0], [319.0, 309.0, 340.0, 323.0, 0.6260227560997009, 2.0], [238.0, 307.0, 267.0, 331.0, 0.5996091961860657, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3343580961227417, 2.0], [267.0, 309.0, 283.0, 327.0, 0.28217869997024536, 2.0]]"
31,"[[403.0, 306.0, 514.0, 381.0, 0.9172403216362, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8839312195777893, 2.0], [1015.0, 319.0, 1120.0, 383.0, 0.8646168112754822, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7939140796661377, 2.0], [285.0, 308.0, 322.0, 335.0, 0.7924120426177979, 2.0], [634.0, 307.0, 694.0, 339.0, 0.7347595691680908, 2.0], [157.0, 295.0, 241.0, 361.0, 0.7043456435203552, 2.0], [813.0, 307.0, 923.0, 366.0, 0.6843241453170776, 2.0], [319.0, 309.0, 340.0, 325.0, 0.631721019744873, 2.0], [238.0, 307.0, 267.0, 331.0, 0.6121616959571838, 2.0], [751.0, 307.0, 829.0, 358.0, 0.3366425335407257, 2.0], [552.0, 309.0, 617.0, 331.0, 0.26642894744873047, 2.0]]"
32,"[[404.0, 305.0, 517.0, 381.0, 0.9168151021003723, 2.0], [892.0, 321.0, 1014.0, 375.0, 0.8837869763374329, 2.0], [1015.0, 319.0, 1120.0, 383.0, 0.8697618842124939, 2.0], [683.0, 309.0, 762.0, 347.0, 0.7948856949806213, 2.0], [285.0, 308.0, 322.0, 335.0, 0.791056215763092, 2.0], [634.0, 307.0, 695.0, 339.0, 0.73976731300354, 2.0], [157.0, 295.0, 240.0, 361.0, 0.7034115195274353, 2.0], [813.0, 307.0, 923.0, 366.0, 0.6812825202941895, 2.0], [237.0, 307.0, 267.0, 330.0, 0.600924015045166, 2.0], [319.0, 309.0, 340.0, 326.0, 0.5875132083892822, 2.0], [751.0, 307.0, 830.0, 358.0, 0.33926233649253845, 2.0], [553.0, 309.0, 617.0, 331.0, 0.28824037313461304, 2.0], [267.0, 308.0, 282.0, 324.0, 0.25352469086647034, 2.0]]"
