frame,number of objects
11,"[[211.0, 175.0, 262.0, 210.0, 0.9029960036277771, 2.0], [579.0, 183.0, 640.0, 218.0, 0.8745988607406616, 2.0], [510.0, 184.0, 583.0, 214.0, 0.8375440835952759, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6764048337936401, 2.0], [467.0, 175.0, 529.0, 209.0, 0.6561775207519531, 2.0], [86.0, 168.0, 137.0, 207.0, 0.6537667512893677, 2.0], [362.0, 175.0, 396.0, 195.0, 0.651770293712616, 2.0], [157.0, 175.0, 178.0, 190.0, 0.6028231978416443, 2.0], [132.0, 176.0, 151.0, 188.0, 0.5636009573936462, 2.0], [435.0, 176.0, 475.0, 205.0, 0.36087173223495483, 2.0]]"
12,"[[212.0, 175.0, 263.0, 211.0, 0.8927320241928101, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8738088607788086, 2.0], [510.0, 184.0, 582.0, 214.0, 0.8382654786109924, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6779794096946716, 2.0], [85.0, 168.0, 137.0, 207.0, 0.6604316830635071, 2.0], [467.0, 175.0, 529.0, 209.0, 0.6560465097427368, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6513672471046448, 2.0], [132.0, 176.0, 151.0, 188.0, 0.5671268105506897, 2.0], [157.0, 175.0, 178.0, 190.0, 0.5301783084869385, 2.0], [435.0, 175.0, 475.0, 205.0, 0.3710590600967407, 2.0], [187.0, 175.0, 201.0, 185.0, 0.2576720714569092, 2.0]]"
13,"[[212.0, 176.0, 266.0, 211.0, 0.8845173120498657, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8725916147232056, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8385206460952759, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6807022094726562, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6592183113098145, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6574177742004395, 2.0], [362.0, 175.0, 396.0, 195.0, 0.650198757648468, 2.0], [132.0, 176.0, 151.0, 188.0, 0.5740165710449219, 2.0], [159.0, 175.0, 179.0, 190.0, 0.4847673773765564, 2.0], [435.0, 175.0, 475.0, 205.0, 0.38052108883857727, 2.0], [187.0, 175.0, 200.0, 185.0, 0.2954235374927521, 2.0]]"
14,"[[213.0, 175.0, 267.0, 211.0, 0.8789361715316772, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8715826272964478, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8372814059257507, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6896743774414062, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6547525525093079, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6503214240074158, 2.0], [362.0, 175.0, 396.0, 195.0, 0.649567186832428, 2.0], [132.0, 176.0, 151.0, 188.0, 0.5830550789833069, 2.0], [159.0, 176.0, 179.0, 190.0, 0.5147797465324402, 2.0], [435.0, 175.0, 475.0, 205.0, 0.3912707567214966, 2.0], [186.0, 175.0, 200.0, 185.0, 0.31600406765937805, 2.0]]"
15,"[[214.0, 175.0, 270.0, 211.0, 0.8892268538475037, 2.0], [578.0, 183.0, 640.0, 218.0, 0.871268093585968, 2.0], [510.0, 184.0, 582.0, 214.0, 0.8357178568840027, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6948962211608887, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6614989638328552, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6525207757949829, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6471304893493652, 2.0], [159.0, 176.0, 179.0, 190.0, 0.5987651348114014, 2.0], [131.0, 176.0, 151.0, 188.0, 0.5910758376121521, 2.0], [435.0, 175.0, 474.0, 205.0, 0.40473297238349915, 2.0], [186.0, 176.0, 199.0, 185.0, 0.2625766098499298, 2.0]]"
16,"[[216.0, 175.0, 272.0, 212.0, 0.8914689421653748, 2.0], [578.0, 183.0, 640.0, 218.0, 0.87153160572052, 2.0], [510.0, 184.0, 582.0, 214.0, 0.834882378578186, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6941393613815308, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6617555022239685, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6482855677604675, 2.0], [159.0, 175.0, 179.0, 190.0, 0.6427559852600098, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6390700340270996, 2.0], [132.0, 176.0, 151.0, 188.0, 0.5810697078704834, 2.0], [434.0, 175.0, 475.0, 205.0, 0.41833925247192383, 2.0]]"
17,"[[217.0, 175.0, 273.0, 212.0, 0.8998380899429321, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8748723268508911, 2.0], [510.0, 184.0, 582.0, 214.0, 0.8353738784790039, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6959137916564941, 2.0], [159.0, 175.0, 179.0, 190.0, 0.6719117164611816, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6676082015037537, 2.0], [85.0, 170.0, 135.0, 208.0, 0.653120756149292, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6339640021324158, 2.0], [132.0, 176.0, 151.0, 189.0, 0.6062299013137817, 2.0], [434.0, 175.0, 475.0, 205.0, 0.40213289856910706, 2.0]]"
18,"[[217.0, 175.0, 274.0, 212.0, 0.9021853804588318, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8747881054878235, 2.0], [510.0, 184.0, 582.0, 214.0, 0.8338908553123474, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6996572017669678, 2.0], [159.0, 176.0, 179.0, 190.0, 0.6782547831535339, 2.0], [362.0, 175.0, 396.0, 195.0, 0.669665515422821, 2.0], [85.0, 170.0, 135.0, 208.0, 0.6583058834075928, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6324767470359802, 2.0], [132.0, 175.0, 151.0, 188.0, 0.6189169883728027, 2.0], [434.0, 175.0, 475.0, 205.0, 0.42735517024993896, 2.0]]"
19,"[[219.0, 175.0, 275.0, 213.0, 0.9082104563713074, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8749092221260071, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8270275592803955, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6859771609306335, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6700910925865173, 2.0], [86.0, 170.0, 135.0, 208.0, 0.6618953347206116, 2.0], [159.0, 175.0, 179.0, 190.0, 0.6463320851325989, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6328533291816711, 2.0], [133.0, 175.0, 152.0, 188.0, 0.6096572875976562, 2.0], [435.0, 175.0, 475.0, 205.0, 0.3973766565322876, 2.0]]"
20,"[[220.0, 175.0, 277.0, 213.0, 0.9051797986030579, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8748660683631897, 2.0], [510.0, 184.0, 582.0, 214.0, 0.831556499004364, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6908756494522095, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6664543151855469, 2.0], [85.0, 169.0, 137.0, 208.0, 0.6641659140586853, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6373715400695801, 2.0], [159.0, 176.0, 180.0, 190.0, 0.6357545852661133, 2.0], [133.0, 175.0, 152.0, 188.0, 0.6155388355255127, 2.0], [434.0, 175.0, 475.0, 205.0, 0.4084151089191437, 2.0], [180.0, 176.0, 197.0, 188.0, 0.2620925307273865, 2.0]]"
21,"[[221.0, 175.0, 278.0, 213.0, 0.9040930271148682, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8731865882873535, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8317880034446716, 2.0], [391.0, 176.0, 436.0, 198.0, 0.6898125410079956, 2.0], [362.0, 175.0, 396.0, 195.0, 0.66899573802948, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6658481359481812, 2.0], [159.0, 176.0, 180.0, 190.0, 0.6518933176994324, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6431787610054016, 2.0], [133.0, 175.0, 152.0, 188.0, 0.609939455986023, 2.0], [434.0, 175.0, 475.0, 205.0, 0.40850651264190674, 2.0], [180.0, 176.0, 197.0, 188.0, 0.29654690623283386, 2.0]]"
22,"[[221.0, 175.0, 280.0, 213.0, 0.9104591012001038, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8737226724624634, 2.0], [511.0, 184.0, 582.0, 213.0, 0.8307087421417236, 2.0], [391.0, 176.0, 436.0, 198.0, 0.6923680305480957, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6773514151573181, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6640966534614563, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6463778614997864, 2.0], [159.0, 176.0, 180.0, 190.0, 0.6392484903335571, 2.0], [134.0, 175.0, 152.0, 188.0, 0.6014527678489685, 2.0], [434.0, 175.0, 475.0, 205.0, 0.4076095521450043, 2.0], [180.0, 177.0, 197.0, 189.0, 0.31167086958885193, 2.0]]"
23,"[[222.0, 175.0, 281.0, 213.0, 0.9017089009284973, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8734036684036255, 2.0], [511.0, 184.0, 582.0, 214.0, 0.8300483226776123, 2.0], [391.0, 176.0, 436.0, 198.0, 0.6976084113121033, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6717125773429871, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6630592346191406, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6571536064147949, 2.0], [160.0, 176.0, 180.0, 191.0, 0.5954128503799438, 2.0], [133.0, 175.0, 152.0, 188.0, 0.5913817882537842, 2.0], [434.0, 175.0, 475.0, 205.0, 0.4380973279476166, 2.0], [180.0, 177.0, 196.0, 189.0, 0.3068612217903137, 2.0]]"
24,"[[223.0, 175.0, 282.0, 214.0, 0.9077317118644714, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8738715052604675, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8267752528190613, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6920249462127686, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6743741035461426, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6651148796081543, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6566760540008545, 2.0], [160.0, 176.0, 181.0, 191.0, 0.6210249662399292, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5900893211364746, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4472695589065552, 2.0], [181.0, 177.0, 196.0, 189.0, 0.3022782802581787, 2.0]]"
25,"[[224.0, 175.0, 283.0, 214.0, 0.8993567824363708, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8732836842536926, 2.0], [510.0, 184.0, 582.0, 214.0, 0.8279730677604675, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6875473856925964, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6753826141357422, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6678848266601562, 2.0], [466.0, 175.0, 529.0, 209.0, 0.655951738357544, 2.0], [160.0, 176.0, 181.0, 191.0, 0.6421528458595276, 2.0], [133.0, 175.0, 152.0, 189.0, 0.588534951210022, 2.0], [435.0, 175.0, 475.0, 205.0, 0.43725597858428955, 2.0]]"
26,"[[225.0, 175.0, 286.0, 215.0, 0.8914085030555725, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8746787905693054, 2.0], [510.0, 184.0, 582.0, 214.0, 0.8339842557907104, 2.0], [391.0, 176.0, 436.0, 198.0, 0.6916555762290955, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6717075705528259, 2.0], [85.0, 168.0, 137.0, 208.0, 0.669801652431488, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6535640954971313, 2.0], [161.0, 176.0, 182.0, 191.0, 0.6461647748947144, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5864287614822388, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4337432384490967, 2.0]]"
27,"[[227.0, 175.0, 288.0, 215.0, 0.8928558826446533, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8746540546417236, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8356969356536865, 2.0], [391.0, 176.0, 436.0, 198.0, 0.6776293516159058, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6729913353919983, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6537235379219055, 2.0], [466.0, 175.0, 528.0, 209.0, 0.6361525654792786, 2.0], [161.0, 176.0, 182.0, 191.0, 0.619749128818512, 2.0], [133.0, 175.0, 153.0, 189.0, 0.573913037776947, 2.0], [435.0, 175.0, 475.0, 205.0, 0.42835602164268494, 2.0]]"
28,"[[227.0, 175.0, 290.0, 216.0, 0.9045136570930481, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8756948709487915, 2.0], [510.0, 184.0, 582.0, 213.0, 0.835437536239624, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6931105256080627, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6793405413627625, 2.0], [86.0, 168.0, 137.0, 208.0, 0.6642544865608215, 2.0], [466.0, 175.0, 528.0, 209.0, 0.6340757608413696, 2.0], [162.0, 176.0, 182.0, 191.0, 0.6232377886772156, 2.0], [132.0, 175.0, 153.0, 189.0, 0.6023876667022705, 2.0], [435.0, 175.0, 475.0, 205.0, 0.45139533281326294, 2.0]]"
29,"[[228.0, 175.0, 291.0, 217.0, 0.9022346138954163, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8734713196754456, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8332961797714233, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6938858032226562, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6803491711616516, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6632345914840698, 2.0], [466.0, 175.0, 528.0, 209.0, 0.63503497838974, 2.0], [133.0, 175.0, 153.0, 189.0, 0.6038614511489868, 2.0], [162.0, 176.0, 183.0, 191.0, 0.5962947010993958, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4524621069431305, 2.0]]"
30,"[[229.0, 175.0, 292.0, 217.0, 0.8998376727104187, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8730832934379578, 2.0], [510.0, 184.0, 582.0, 213.0, 0.830680787563324, 2.0], [391.0, 177.0, 436.0, 198.0, 0.688353955745697, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6812229752540588, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6460773348808289, 2.0], [85.0, 168.0, 137.0, 208.0, 0.6328907608985901, 2.0], [162.0, 176.0, 183.0, 191.0, 0.6072027683258057, 2.0], [133.0, 175.0, 153.0, 189.0, 0.5998321771621704, 2.0], [435.0, 175.0, 475.0, 205.0, 0.44695577025413513, 2.0]]"
31,"[[230.0, 175.0, 293.0, 217.0, 0.907317578792572, 2.0], [578.0, 182.0, 640.0, 218.0, 0.8726162314414978, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8300549983978271, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6814804077148438, 2.0], [362.0, 174.0, 395.0, 195.0, 0.680304229259491, 2.0], [466.0, 175.0, 529.0, 209.0, 0.6459100246429443, 2.0], [163.0, 176.0, 183.0, 191.0, 0.6445397734642029, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6265488266944885, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5548987984657288, 2.0], [435.0, 175.0, 475.0, 205.0, 0.44414371252059937, 2.0]]"
32,"[[231.0, 175.0, 295.0, 217.0, 0.9097236394882202, 2.0], [578.0, 182.0, 640.0, 218.0, 0.8736560940742493, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8302851915359497, 2.0], [362.0, 175.0, 396.0, 195.0, 0.6792416572570801, 2.0], [392.0, 177.0, 436.0, 198.0, 0.6773262023925781, 2.0], [466.0, 175.0, 529.0, 209.0, 0.643521785736084, 2.0], [163.0, 176.0, 183.0, 191.0, 0.641750156879425, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6074275374412537, 2.0], [133.0, 175.0, 152.0, 188.0, 0.5377581119537354, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4493633508682251, 2.0]]"
33,"[[233.0, 175.0, 297.0, 217.0, 0.9095465540885925, 2.0], [578.0, 182.0, 640.0, 218.0, 0.8740708231925964, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8339114189147949, 2.0], [362.0, 175.0, 396.0, 195.0, 0.681778073310852, 2.0], [391.0, 177.0, 436.0, 198.0, 0.670803964138031, 2.0], [467.0, 175.0, 528.0, 209.0, 0.644419252872467, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6203906536102295, 2.0], [162.0, 176.0, 184.0, 191.0, 0.5891191363334656, 2.0], [132.0, 175.0, 153.0, 188.0, 0.5465892553329468, 2.0], [435.0, 175.0, 475.0, 205.0, 0.42801982164382935, 2.0]]"
34,"[[234.0, 175.0, 299.0, 218.0, 0.9056859612464905, 2.0], [578.0, 182.0, 640.0, 219.0, 0.8757109045982361, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8334060311317444, 2.0], [362.0, 175.0, 395.0, 195.0, 0.6808555722236633, 2.0], [392.0, 177.0, 436.0, 198.0, 0.6633947491645813, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6426312923431396, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6160296201705933, 2.0], [133.0, 175.0, 152.0, 189.0, 0.600379467010498, 2.0], [162.0, 176.0, 184.0, 191.0, 0.5931745171546936, 2.0], [436.0, 175.0, 475.0, 205.0, 0.4304819405078888, 2.0]]"
35,"[[235.0, 174.0, 300.0, 218.0, 0.8964892625808716, 2.0], [578.0, 182.0, 640.0, 218.0, 0.875702977180481, 2.0], [510.0, 184.0, 582.0, 213.0, 0.8328596949577332, 2.0], [362.0, 175.0, 395.0, 195.0, 0.681773841381073, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6707738637924194, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6374413371086121, 2.0], [163.0, 177.0, 185.0, 192.0, 0.62537682056427, 2.0], [86.0, 170.0, 135.0, 209.0, 0.6173111796379089, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5914389491081238, 2.0], [435.0, 175.0, 475.0, 205.0, 0.44607946276664734, 2.0]]"
36,"[[234.0, 174.0, 305.0, 220.0, 0.8959851264953613, 2.0], [578.0, 182.0, 640.0, 218.0, 0.8747631907463074, 2.0], [511.0, 184.0, 582.0, 214.0, 0.8375450372695923, 2.0], [362.0, 175.0, 395.0, 195.0, 0.6823875308036804, 2.0], [391.0, 177.0, 436.0, 198.0, 0.6716336607933044, 2.0], [467.0, 175.0, 528.0, 209.0, 0.647406816482544, 2.0], [85.0, 170.0, 135.0, 209.0, 0.6209136843681335, 2.0], [163.0, 176.0, 185.0, 192.0, 0.6207305788993835, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5907335877418518, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4485419988632202, 2.0]]"
37,"[[234.0, 174.0, 307.0, 220.0, 0.904832124710083, 2.0], [578.0, 183.0, 640.0, 218.0, 0.8753343820571899, 2.0], [511.0, 184.0, 582.0, 214.0, 0.8382884860038757, 2.0], [362.0, 175.0, 395.0, 195.0, 0.6806101202964783, 2.0], [392.0, 177.0, 436.0, 198.0, 0.6613238453865051, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6512328386306763, 2.0], [85.0, 170.0, 135.0, 209.0, 0.6226395964622498, 2.0], [164.0, 177.0, 185.0, 192.0, 0.621485710144043, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5942149758338928, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4386765956878662, 2.0]]"
38,"[[237.0, 174.0, 308.0, 220.0, 0.8932587504386902, 2.0], [578.0, 182.0, 640.0, 218.0, 0.8759307265281677, 2.0], [511.0, 184.0, 582.0, 214.0, 0.8404481410980225, 2.0], [362.0, 175.0, 395.0, 195.0, 0.6855930089950562, 2.0], [392.0, 177.0, 436.0, 198.0, 0.6569717526435852, 2.0], [163.0, 177.0, 188.0, 191.0, 0.6560993194580078, 2.0], [467.0, 175.0, 528.0, 209.0, 0.6435214281082153, 2.0], [85.0, 170.0, 135.0, 209.0, 0.6144359707832336, 2.0], [133.0, 175.0, 152.0, 189.0, 0.5941508412361145, 2.0], [435.0, 175.0, 475.0, 205.0, 0.4485475420951843, 2.0], [241.0, 170.0, 264.0, 185.0, 0.31607645750045776, 2.0]]"
