frame,number of objects
1100,"[[1254.0, 311.0, 1280.0, 405.0, 0.34079551696777344, 0.0], [125.0, 153.0, 149.0, 187.0, 0.3010563850402832, 0.0], [105.0, 92.0, 115.0, 119.0, 0.26783329248428345, 0.0]]"
1200,"[[1131.0, 175.0, 1158.0, 233.0, 0.7345158457756042, 0.0], [1034.0, 104.0, 1049.0, 145.0, 0.6274435520172119, 0.0], [1122.0, 91.0, 1135.0, 123.0, 0.3792489767074585, 0.0], [352.0, 72.0, 365.0, 100.0, 0.2715092897415161, 0.0]]"
1300,"[[1182.0, 192.0, 1209.0, 257.0, 0.80605149269104, 0.0], [1032.0, 101.0, 1051.0, 143.0, 0.5657666325569153, 0.0], [753.0, 110.0, 776.0, 154.0, 0.5540554523468018, 0.0], [613.0, 133.0, 637.0, 179.0, 0.47906604409217834, 0.0], [174.0, 166.0, 202.0, 213.0, 0.40275633335113525, 0.0], [988.0, 92.0, 1007.0, 128.0, 0.3889544606208801, 0.0], [1047.0, 106.0, 1064.0, 142.0, 0.38005754351615906, 0.0], [1011.0, 89.0, 1026.0, 128.0, 0.3385670781135559, 0.0]]"
1400,"[[938.0, 305.0, 985.0, 365.0, 0.6637187004089355, 0.0], [1253.0, 233.0, 1280.0, 300.0, 0.5875446200370789, 0.0], [592.0, 161.0, 613.0, 191.0, 0.5354730486869812, 0.0], [530.0, 490.0, 603.0, 611.0, 0.5336824059486389, 0.0], [606.0, 273.0, 634.0, 312.0, 0.5200152397155762, 0.0], [746.0, 147.0, 770.0, 186.0, 0.4338020384311676, 0.0], [729.0, 162.0, 751.0, 201.0, 0.36724376678466797, 0.0], [1150.0, 99.0, 1165.0, 137.0, 0.2668105959892273, 0.0], [542.0, 486.0, 596.0, 552.0, 0.2596319019794464, 0.0], [1107.0, 89.0, 1120.0, 116.0, 0.25483810901641846, 0.0]]"
1500,"[[1005.0, 665.0, 1083.0, 720.0, 0.8747335076332092, 0.0], [557.0, 591.0, 639.0, 706.0, 0.7911825180053711, 0.0], [988.0, 119.0, 1008.0, 158.0, 0.6975071430206299, 0.0], [919.0, 163.0, 946.0, 222.0, 0.6555795073509216, 0.0], [333.0, 128.0, 352.0, 151.0, 0.5888852477073669, 0.0], [1081.0, 87.0, 1100.0, 114.0, 0.4953795075416565, 0.0], [1031.0, 103.0, 1045.0, 129.0, 0.3592110276222229, 0.0], [1137.0, 102.0, 1152.0, 129.0, 0.2650170922279358, 0.0], [695.0, 115.0, 714.0, 158.0, 0.25230875611305237, 0.0]]"
1600,"[[1168.0, 498.0, 1226.0, 572.0, 0.6086562871932983, 0.0], [526.0, 247.0, 559.0, 332.0, 0.585968017578125, 0.0], [869.0, 327.0, 913.0, 399.0, 0.5751984119415283, 0.0], [1015.0, 125.0, 1033.0, 167.0, 0.5468786358833313, 0.0], [791.0, 158.0, 816.0, 197.0, 0.30012601613998413, 0.0], [306.0, 94.0, 324.0, 130.0, 0.27502137422561646, 0.0]]"
1700,"[[85.0, 218.0, 119.0, 274.0, 0.5818777084350586, 0.0], [657.0, 100.0, 674.0, 137.0, 0.42881783843040466, 0.0], [715.0, 71.0, 729.0, 111.0, 0.33649078011512756, 0.0], [750.0, 117.0, 770.0, 161.0, 0.305443674325943, 0.0], [1069.0, 152.0, 1088.0, 201.0, 0.2667708098888397, 0.0]]"
1800,"[[1109.0, 177.0, 1129.0, 231.0, 0.7724812030792236, 0.0], [749.0, 219.0, 781.0, 280.0, 0.6198001503944397, 0.0], [116.0, 196.0, 146.0, 234.0, 0.5915409326553345, 0.0], [820.0, 256.0, 858.0, 311.0, 0.5796858668327332, 0.0], [167.0, 226.0, 204.0, 277.0, 0.5624659061431885, 0.0], [198.0, 146.0, 222.0, 186.0, 0.4814405143260956, 0.0], [659.0, 92.0, 675.0, 128.0, 0.44695845246315, 0.0], [780.0, 173.0, 802.0, 220.0, 0.420352965593338, 0.0], [780.0, 167.0, 803.0, 195.0, 0.39444780349731445, 0.0], [581.0, 338.0, 620.0, 385.0, 0.39268141984939575, 0.0], [1027.0, 254.0, 1062.0, 302.0, 0.38659045100212097, 0.0], [395.0, 76.0, 408.0, 105.0, 0.35379400849342346, 0.0], [1210.0, 153.0, 1231.0, 198.0, 0.2909776270389557, 0.0]]"
1900,"[[719.0, 496.0, 786.0, 611.0, 0.7292859554290771, 0.0], [801.0, 221.0, 837.0, 273.0, 0.6541618704795837, 0.0], [674.0, 178.0, 700.0, 232.0, 0.6287784576416016, 0.0], [301.0, 98.0, 322.0, 140.0, 0.5268273949623108, 0.0], [900.0, 171.0, 928.0, 218.0, 0.5206436514854431, 0.0], [1032.0, 127.0, 1060.0, 170.0, 0.4653642475605011, 0.0], [396.0, 50.0, 409.0, 75.0, 0.3736672103404999, 0.0], [694.0, 113.0, 716.0, 155.0, 0.3192894756793976, 0.0], [1027.0, 130.0, 1047.0, 168.0, 0.2987440526485443, 0.0]]"
2000,"[[717.0, 328.0, 758.0, 402.0, 0.6776747107505798, 0.0], [1116.0, 171.0, 1147.0, 222.0, 0.5131040215492249, 0.0], [902.0, 117.0, 922.0, 161.0, 0.32443469762802124, 0.0]]"
2100,"[[858.0, 134.0, 883.0, 159.0, 0.5129408836364746, 0.0], [1176.0, 323.0, 1222.0, 378.0, 0.48056089878082275, 0.0], [743.0, 98.0, 762.0, 128.0, 0.4480687379837036, 0.0], [1205.0, 400.0, 1254.0, 468.0, 0.4466102123260498, 0.0], [571.0, 191.0, 598.0, 224.0, 0.3236866295337677, 0.0], [417.0, 96.0, 436.0, 120.0, 0.308028906583786, 0.0]]"
2200,"[[1016.0, 289.0, 1067.0, 341.0, 0.5532011389732361, 0.0], [1185.0, 88.0, 1203.0, 127.0, 0.4626000225543976, 0.0], [300.0, 105.0, 320.0, 127.0, 0.3793741464614868, 0.0], [1064.0, 102.0, 1079.0, 141.0, 0.3474315106868744, 0.0], [1225.0, 85.0, 1248.0, 113.0, 0.33367764949798584, 0.0], [794.0, 141.0, 820.0, 193.0, 0.25681620836257935, 0.0]]"
2300,"[[1023.0, 600.0, 1103.0, 716.0, 0.7299609184265137, 0.0], [640.0, 419.0, 689.0, 485.0, 0.5388502478599548, 0.0], [1.0, 331.0, 52.0, 400.0, 0.42568862438201904, 0.0], [1068.0, 116.0, 1087.0, 158.0, 0.38989365100860596, 0.0]]"
2400,"[[573.0, 226.0, 608.0, 265.0, 0.5735945701599121, 0.0], [252.0, 168.0, 278.0, 208.0, 0.5153098106384277, 0.0], [953.0, 118.0, 978.0, 176.0, 0.5121707320213318, 0.0], [382.0, 105.0, 404.0, 146.0, 0.48937299847602844, 0.0]]"
2500,"[[1123.0, 148.0, 1144.0, 199.0, 0.6007171273231506, 0.0], [10.0, 96.0, 27.0, 130.0, 0.45654618740081787, 0.0], [1071.0, 124.0, 1088.0, 168.0, 0.44074493646621704, 0.0], [1209.0, 159.0, 1226.0, 212.0, 0.40958186984062195, 0.0]]"
2600,"[[1101.0, 139.0, 1122.0, 188.0, 0.7303794622421265, 0.0], [696.0, 155.0, 722.0, 214.0, 0.6873840689659119, 0.0], [886.0, 224.0, 916.0, 281.0, 0.5663237571716309, 0.0], [153.0, 186.0, 180.0, 235.0, 0.5001998543739319, 0.0], [3.0, 97.0, 19.0, 132.0, 0.4302964210510254, 0.0], [1167.0, 98.0, 1183.0, 145.0, 0.35398441553115845, 0.0]]"
2700,"[[961.0, 220.0, 990.0, 270.0, 0.7016502022743225, 0.0], [1107.0, 165.0, 1127.0, 220.0, 0.6770997643470764, 0.0], [1212.0, 155.0, 1233.0, 213.0, 0.5482017397880554, 0.0], [108.0, 92.0, 118.0, 121.0, 0.4969108998775482, 0.0], [760.0, 259.0, 797.0, 335.0, 0.3440605103969574, 0.0], [366.0, 106.0, 384.0, 130.0, 0.31410786509513855, 0.0], [1033.0, 134.0, 1060.0, 182.0, 0.27905863523483276, 0.0], [818.0, 163.0, 836.0, 198.0, 0.26961877942085266, 0.0]]"
2800,"[[1153.0, 192.0, 1176.0, 256.0, 0.786161482334137, 0.0], [1205.0, 167.0, 1226.0, 223.0, 0.7631168365478516, 0.0], [1106.0, 185.0, 1134.0, 232.0, 0.6129940152168274, 0.0], [1230.0, 474.0, 1280.0, 556.0, 0.609032928943634, 0.0], [78.0, 94.0, 91.0, 125.0, 0.42612794041633606, 0.0], [0.0, 102.0, 13.0, 138.0, 0.334429532289505, 0.0]]"
2900,"[[632.0, 140.0, 656.0, 188.0, 0.5709263682365417, 0.0], [73.0, 85.0, 89.0, 121.0, 0.5593848824501038, 0.0], [932.0, 435.0, 1001.0, 533.0, 0.5466709733009338, 0.0], [816.0, 158.0, 836.0, 213.0, 0.5045607089996338, 0.0], [144.0, 75.0, 155.0, 104.0, 0.4393139183521271, 0.0], [1211.0, 155.0, 1235.0, 196.0, 0.3808886706829071, 0.0], [432.0, 68.0, 446.0, 97.0, 0.369704931974411, 0.0], [0.0, 94.0, 19.0, 129.0, 0.35695070028305054, 0.0], [1244.0, 225.0, 1270.0, 293.0, 0.33579394221305847, 0.0], [866.0, 135.0, 887.0, 168.0, 0.31543657183647156, 0.0], [933.0, 433.0, 983.0, 493.0, 0.3073425889015198, 0.0], [905.0, 97.0, 927.0, 125.0, 0.27764439582824707, 0.0], [600.0, 124.0, 617.0, 167.0, 0.27035534381866455, 0.0]]"
3000,"[[679.0, 534.0, 753.0, 660.0, 0.7673905491828918, 0.0], [782.0, 442.0, 836.0, 509.0, 0.6545165181159973, 0.0], [209.0, 144.0, 231.0, 187.0, 0.5169574618339539, 0.0], [923.0, 303.0, 955.0, 356.0, 0.48945432901382446, 0.0], [389.0, 64.0, 400.0, 89.0, 0.2860214114189148, 0.0], [189.0, 166.0, 213.0, 210.0, 0.280143678188324, 0.0], [794.0, 82.0, 812.0, 106.0, 0.27543774247169495, 0.0], [1212.0, 164.0, 1236.0, 217.0, 0.26911666989326477, 0.0]]"
3100,"[[858.0, 233.0, 888.0, 266.0, 0.647999107837677, 0.0], [641.0, 197.0, 667.0, 250.0, 0.6268073916435242, 0.0], [672.0, 163.0, 695.0, 208.0, 0.6036050915718079, 0.0], [219.0, 137.0, 244.0, 176.0, 0.5638207197189331, 0.0], [1067.0, 227.0, 1096.0, 262.0, 0.5258512496948242, 0.0], [882.0, 127.0, 905.0, 172.0, 0.46664178371429443, 0.0], [1214.0, 166.0, 1237.0, 223.0, 0.4171922504901886, 0.0]]"
3200,"[[925.0, 586.0, 1006.0, 682.0, 0.6275421977043152, 0.0], [1101.0, 280.0, 1146.0, 357.0, 0.3149590790271759, 0.0], [1205.0, 166.0, 1229.0, 227.0, 0.30510076880455017, 0.0], [1.0, 109.0, 15.0, 141.0, 0.2681849002838135, 0.0]]"
3300,"[[344.0, 111.0, 362.0, 148.0, 0.5367417931556702, 0.0], [737.0, 147.0, 758.0, 184.0, 0.5070117712020874, 0.0], [1201.0, 124.0, 1231.0, 171.0, 0.4890754520893097, 0.0], [323.0, 135.0, 344.0, 170.0, 0.40992581844329834, 0.0], [883.0, 93.0, 897.0, 129.0, 0.3882398307323456, 0.0], [584.0, 138.0, 602.0, 171.0, 0.357075959444046, 0.0], [1227.0, 125.0, 1255.0, 181.0, 0.29232120513916016, 0.0], [637.0, 159.0, 661.0, 203.0, 0.25999414920806885, 0.0]]"
3400,"[[534.0, 258.0, 572.0, 325.0, 0.6332274675369263, 0.0], [661.0, 476.0, 720.0, 568.0, 0.6222140192985535, 0.0], [828.0, 447.0, 891.0, 539.0, 0.5828360915184021, 0.0], [963.0, 160.0, 990.0, 195.0, 0.50406813621521, 0.0], [533.0, 288.0, 565.0, 341.0, 0.3532981276512146, 0.0], [1191.0, 160.0, 1209.0, 202.0, 0.2727683186531067, 0.0], [1174.0, 173.0, 1191.0, 222.0, 0.2552623152732849, 0.0]]"
3500,"[[550.0, 205.0, 578.0, 243.0, 0.7102620601654053, 0.0], [1139.0, 105.0, 1161.0, 146.0, 0.5732485055923462, 0.0], [239.0, 72.0, 252.0, 102.0, 0.5339623689651489, 0.0], [1207.0, 107.0, 1228.0, 161.0, 0.29868587851524353, 0.0], [1238.0, 100.0, 1266.0, 164.0, 0.29203107953071594, 0.0], [1174.0, 159.0, 1198.0, 203.0, 0.27253156900405884, 0.0], [671.0, 85.0, 686.0, 117.0, 0.2696687877178192, 0.0], [276.0, 140.0, 298.0, 172.0, 0.2586660087108612, 0.0]]"
3600,"[[990.0, 306.0, 1031.0, 382.0, 0.7907173037528992, 0.0], [9.0, 324.0, 61.0, 389.0, 0.7256870269775391, 0.0], [1183.0, 290.0, 1236.0, 365.0, 0.6494919657707214, 0.0], [1055.0, 121.0, 1072.0, 171.0, 0.6082901954650879, 0.0], [181.0, 77.0, 194.0, 109.0, 0.5558689832687378, 0.0], [25.0, 235.0, 55.0, 285.0, 0.5540717244148254, 0.0], [870.0, 245.0, 914.0, 309.0, 0.5279313921928406, 0.0], [681.0, 120.0, 703.0, 164.0, 0.3289383053779602, 0.0], [0.0, 208.0, 21.0, 277.0, 0.30390140414237976, 0.0], [1202.0, 88.0, 1218.0, 129.0, 0.2605592906475067, 0.0], [1240.0, 98.0, 1279.0, 158.0, 0.2599262595176697, 0.0]]"
3700,"[[1057.0, 118.0, 1082.0, 189.0, 0.7296286225318909, 0.0], [393.0, 93.0, 412.0, 128.0, 0.6822052001953125, 0.0], [703.0, 258.0, 738.0, 314.0, 0.5557230114936829, 0.0], [718.0, 179.0, 746.0, 233.0, 0.5499840974807739, 0.0], [782.0, 243.0, 820.0, 309.0, 0.5123339891433716, 0.0], [665.0, 108.0, 683.0, 141.0, 0.4240383505821228, 0.0], [1230.0, 140.0, 1248.0, 178.0, 0.4067354202270508, 0.0]]"
3800,"[[821.0, 348.0, 868.0, 425.0, 0.6851072907447815, 0.0], [845.0, 523.0, 915.0, 661.0, 0.6755902171134949, 0.0], [876.0, 101.0, 897.0, 148.0, 0.46712997555732727, 0.0], [197.0, 172.0, 226.0, 220.0, 0.4299476146697998, 0.0], [757.0, 81.0, 772.0, 118.0, 0.30077552795410156, 0.0], [1142.0, 86.0, 1160.0, 126.0, 0.2946946918964386, 0.0]]"
3900,"[[897.0, 255.0, 936.0, 324.0, 0.7076696753501892, 0.0], [1168.0, 152.0, 1201.0, 227.0, 0.6152209043502808, 0.0], [281.0, 114.0, 301.0, 152.0, 0.49140235781669617, 0.0], [593.0, 295.0, 625.0, 348.0, 0.4747447669506073, 0.0], [170.0, 163.0, 201.0, 208.0, 0.4460071325302124, 0.0], [409.0, 2.0, 418.0, 25.0, 0.3304945230484009, 0.0], [1267.0, 145.0, 1280.0, 178.0, 0.31236860156059265, 0.0]]"
4000,"[[1194.0, 186.0, 1218.0, 239.0, 0.5720862150192261, 0.0], [364.0, 131.0, 383.0, 169.0, 0.5196178555488586, 0.0], [36.0, 237.0, 81.0, 295.0, 0.5148589015007019, 0.0], [91.0, 203.0, 124.0, 253.0, 0.44905757904052734, 0.0], [404.0, 66.0, 419.0, 94.0, 0.3919677138328552, 0.0], [757.0, 153.0, 779.0, 204.0, 0.32250985503196716, 0.0], [1148.0, 170.0, 1181.0, 224.0, 0.2790622115135193, 0.0]]"
4100,"[[1204.0, 449.0, 1279.0, 558.0, 0.7080413103103638, 0.0], [1052.0, 135.0, 1078.0, 197.0, 0.6653801798820496, 0.0], [1194.0, 151.0, 1223.0, 233.0, 0.6303409934043884, 0.0], [536.0, 295.0, 575.0, 340.0, 0.5908861756324768, 0.0], [764.0, 273.0, 798.0, 324.0, 0.479682058095932, 0.0], [610.0, 146.0, 635.0, 182.0, 0.4256138801574707, 0.0], [965.0, 99.0, 983.0, 137.0, 0.37792935967445374, 0.0], [763.0, 285.0, 797.0, 367.0, 0.336837500333786, 0.0], [713.0, 146.0, 736.0, 184.0, 0.3196006715297699, 0.0], [1260.0, 353.0, 1280.0, 435.0, 0.28699594736099243, 0.0]]"
4200,"[[385.0, 92.0, 405.0, 115.0, 0.674349308013916, 0.0], [1108.0, 172.0, 1133.0, 224.0, 0.6397969126701355, 0.0], [196.0, 167.0, 230.0, 221.0, 0.4783798158168793, 0.0], [850.0, 442.0, 913.0, 569.0, 0.4222794771194458, 0.0], [1251.0, 132.0, 1267.0, 171.0, 0.35679545998573303, 0.0], [535.0, 18.0, 543.0, 37.0, 0.3244002163410187, 0.0], [1168.0, 94.0, 1188.0, 152.0, 0.3235705494880676, 0.0]]"
4300,"[[1184.0, 158.0, 1225.0, 266.0, 0.5931013226509094, 0.0], [837.0, 22.0, 844.0, 41.0, 0.4265826642513275, 0.0], [761.0, 78.0, 779.0, 113.0, 0.3749430477619171, 0.0], [432.0, 46.0, 446.0, 76.0, 0.29476460814476013, 0.0], [1179.0, 85.0, 1199.0, 119.0, 0.291512668132782, 0.0]]"
4400,"[[1085.0, 121.0, 1104.0, 166.0, 0.6468466520309448, 0.0], [1001.0, 226.0, 1038.0, 273.0, 0.5352380275726318, 0.0], [773.0, 111.0, 799.0, 152.0, 0.4977881610393524, 0.0], [852.0, 144.0, 872.0, 172.0, 0.46832728385925293, 0.0], [608.0, 67.0, 634.0, 105.0, 0.4027380645275116, 0.0], [772.0, 120.0, 794.0, 175.0, 0.35363471508026123, 0.0], [847.0, 23.0, 855.0, 44.0, 0.2658991515636444, 0.0], [837.0, 9.0, 845.0, 29.0, 0.2549288868904114, 0.0], [1183.0, 88.0, 1203.0, 128.0, 0.2508183717727661, 0.0]]"
4500,"[[1095.0, 138.0, 1115.0, 188.0, 0.811028242111206, 0.0], [927.0, 510.0, 1003.0, 658.0, 0.7811790108680725, 0.0], [949.0, 339.0, 997.0, 396.0, 0.6984129548072815, 0.0], [803.0, 376.0, 849.0, 440.0, 0.6218914985656738, 0.0], [81.0, 120.0, 105.0, 151.0, 0.6078131794929504, 0.0], [1177.0, 155.0, 1200.0, 212.0, 0.603139340877533, 0.0], [574.0, 120.0, 604.0, 168.0, 0.425878643989563, 0.0], [230.0, 127.0, 251.0, 168.0, 0.408185213804245, 0.0], [687.0, 94.0, 710.0, 133.0, 0.40507107973098755, 0.0]]"
4600,"[[117.0, 174.0, 145.0, 229.0, 0.7028365731239319, 0.0], [1174.0, 169.0, 1201.0, 224.0, 0.6221659183502197, 0.0], [410.0, 103.0, 429.0, 135.0, 0.5946485996246338, 0.0], [742.0, 254.0, 773.0, 297.0, 0.5536213517189026, 0.0], [158.0, 240.0, 199.0, 303.0, 0.5400996804237366, 0.0], [498.0, 285.0, 525.0, 329.0, 0.49583858251571655, 0.0], [418.0, 48.0, 429.0, 72.0, 0.49242091178894043, 0.0], [1168.0, 102.0, 1189.0, 141.0, 0.43676963448524475, 0.0], [1192.0, 107.0, 1223.0, 147.0, 0.4077548682689667, 0.0], [725.0, 215.0, 753.0, 255.0, 0.37414318323135376, 0.0], [364.0, 55.0, 378.0, 79.0, 0.3197997510433197, 0.0], [1143.0, 102.0, 1167.0, 138.0, 0.2863127291202545, 0.0], [826.0, 54.0, 837.0, 82.0, 0.27660590410232544, 0.0]]"
4700,"[[1214.0, 197.0, 1239.0, 254.0, 0.8124259114265442, 0.0], [1197.0, 165.0, 1222.0, 217.0, 0.6773121356964111, 0.0], [1177.0, 176.0, 1192.0, 216.0, 0.5161780118942261, 0.0], [706.0, 132.0, 726.0, 178.0, 0.4051653742790222, 0.0], [724.0, 160.0, 746.0, 199.0, 0.27382799983024597, 0.0]]"
4800,"[[1263.0, 227.0, 1280.0, 293.0, 0.6719433665275574, 0.0], [818.0, 517.0, 882.0, 581.0, 0.6316373348236084, 0.0], [917.0, 202.0, 949.0, 250.0, 0.6273360252380371, 0.0], [224.0, 125.0, 248.0, 163.0, 0.4660710394382477, 0.0], [758.0, 301.0, 798.0, 370.0, 0.44728729128837585, 0.0], [723.0, 260.0, 762.0, 338.0, 0.43154504895210266, 0.0], [727.0, 257.0, 761.0, 293.0, 0.3258425295352936, 0.0], [1109.0, 99.0, 1133.0, 126.0, 0.28159430623054504, 0.0], [787.0, 105.0, 806.0, 144.0, 0.2781106233596802, 0.0], [568.0, 139.0, 585.0, 183.0, 0.2685864269733429, 0.0], [594.0, 160.0, 616.0, 217.0, 0.25805777311325073, 0.0]]"
4900,"[[498.0, 418.0, 550.0, 509.0, 0.7666890621185303, 0.0], [1143.0, 101.0, 1160.0, 129.0, 0.4914509952068329, 0.0], [880.0, 339.0, 916.0, 391.0, 0.4897798001766205, 0.0], [823.0, 70.0, 834.0, 101.0, 0.4241832196712494, 0.0], [1225.0, 106.0, 1256.0, 172.0, 0.40270450711250305, 0.0], [1110.0, 92.0, 1122.0, 120.0, 0.3928173780441284, 0.0], [898.0, 276.0, 930.0, 320.0, 0.3893628418445587, 0.0], [1195.0, 107.0, 1222.0, 148.0, 0.3498270511627197, 0.0], [845.0, 34.0, 853.0, 56.0, 0.32676422595977783, 0.0], [9.0, 152.0, 49.0, 209.0, 0.3255416452884674, 0.0], [676.0, 150.0, 696.0, 195.0, 0.30558037757873535, 0.0]]"
