frame,number of objects
2800,"[[306.0, 117.0, 320.0, 137.0, 0.2855112552642822, 0.0], [275.0, 47.0, 283.0, 62.0, 0.25250867009162903, 0.0]]"
2900,"[[227.0, 110.0, 250.0, 150.0, 0.36175766587257385, 0.0], [228.0, 108.0, 248.0, 131.0, 0.27742961049079895, 0.0]]"
3000,"[[169.0, 134.0, 188.0, 165.0, 0.6289538741111755, 0.0], [193.0, 110.0, 208.0, 143.0, 0.45926809310913086, 0.0]]"
3100,"[[160.0, 50.0, 168.0, 67.0, 0.42005154490470886, 0.0]]"
3200,"[[275.0, 69.0, 288.0, 88.0, 0.4870472252368927, 0.0], [231.0, 146.0, 252.0, 178.0, 0.45538002252578735, 0.0]]"
3300,[]
3400,"[[134.0, 64.0, 142.0, 86.0, 0.35218241810798645, 0.0], [164.0, 119.0, 180.0, 153.0, 0.33909493684768677, 0.0], [207.0, 111.0, 221.0, 130.0, 0.331224262714386, 0.0]]"
3500,"[[69.0, 36.0, 75.0, 48.0, 0.34312984347343445, 0.0]]"
3600,"[[247.0, 76.0, 257.0, 90.0, 0.5677130818367004, 0.0], [216.0, 60.0, 229.0, 83.0, 0.5113210678100586, 0.0]]"
3700,"[[195.0, 61.0, 205.0, 81.0, 0.37999430298805237, 0.0], [175.0, 63.0, 185.0, 86.0, 0.3359930217266083, 0.0]]"
3800,"[[210.0, 129.0, 229.0, 170.0, 0.4036785364151001, 0.0], [201.0, 90.0, 217.0, 117.0, 0.29288217425346375, 0.0], [49.0, 44.0, 56.0, 57.0, 0.25050467252731323, 0.0]]"
3900,"[[222.0, 63.0, 234.0, 85.0, 0.3042460083961487, 0.0]]"
4000,"[[22.0, 50.0, 29.0, 64.0, 0.346333384513855, 0.0], [9.0, 59.0, 19.0, 76.0, 0.31158584356307983, 0.0]]"
4100,"[[191.0, 68.0, 200.0, 91.0, 0.36720067262649536, 0.0], [132.0, 75.0, 144.0, 100.0, 0.26173433661460876, 0.0]]"
4200,[]
4300,[]
4400,[]
4500,"[[235.0, 85.0, 249.0, 113.0, 0.4508448541164398, 0.0], [232.0, 127.0, 250.0, 161.0, 0.43849125504493713, 0.0], [200.0, 93.0, 213.0, 118.0, 0.341452032327652, 0.0], [57.0, 32.0, 63.0, 43.0, 0.3140569031238556, 0.0]]"
4600,"[[29.0, 43.0, 36.0, 59.0, 0.38269591331481934, 0.0], [121.0, 74.0, 136.0, 94.0, 0.3821101784706116, 0.0], [179.0, 54.0, 194.0, 75.0, 0.3542488217353821, 0.0], [39.0, 59.0, 50.0, 77.0, 0.33832135796546936, 0.0], [291.0, 39.0, 301.0, 56.0, 0.31994837522506714, 0.0]]"
4700,"[[302.0, 40.0, 310.0, 62.0, 0.30285003781318665, 0.0], [299.0, 39.0, 306.0, 56.0, 0.2882191240787506, 0.0]]"
4800,"[[202.0, 129.0, 221.0, 159.0, 0.4288398325443268, 0.0], [187.0, 74.0, 199.0, 100.0, 0.38273367285728455, 0.0], [314.0, 58.0, 320.0, 73.0, 0.3153466284275055, 0.0]]"
4900,"[[222.0, 69.0, 234.0, 94.0, 0.42770326137542725, 0.0], [125.0, 103.0, 138.0, 121.0, 0.3166036009788513, 0.0]]"
5000,"[[176.0, 134.0, 193.0, 166.0, 0.5294255614280701, 0.0], [53.0, 66.0, 64.0, 88.0, 0.36812904477119446, 0.0], [185.0, 76.0, 197.0, 103.0, 0.3438887596130371, 0.0], [21.0, 73.0, 34.0, 94.0, 0.2703495919704437, 0.0]]"
5100,"[[167.0, 61.0, 177.0, 79.0, 0.4962543547153473, 0.0], [270.0, 131.0, 288.0, 154.0, 0.34870895743370056, 0.0]]"
5200,"[[249.0, 88.0, 264.0, 116.0, 0.572262167930603, 0.0], [225.0, 58.0, 234.0, 77.0, 0.4282708466053009, 0.0], [19.0, 47.0, 26.0, 62.0, 0.4168921709060669, 0.0], [215.0, 60.0, 223.0, 75.0, 0.26026955246925354, 0.0]]"
5300,"[[285.0, 145.0, 304.0, 174.0, 0.4621039628982544, 0.0]]"
5400,[]
5500,"[[248.0, 95.0, 262.0, 126.0, 0.47885191440582275, 0.0], [296.0, 57.0, 304.0, 73.0, 0.4730527400970459, 0.0]]"
5600,"[[73.0, 40.0, 76.0, 51.0, 0.48511800169944763, 0.0]]"
5700,[]
5800,"[[183.0, 68.0, 193.0, 88.0, 0.5176135897636414, 0.0], [214.0, 102.0, 227.0, 128.0, 0.49135059118270874, 0.0], [28.0, 57.0, 37.0, 72.0, 0.3289586007595062, 0.0], [230.0, 96.0, 243.0, 125.0, 0.2963317632675171, 0.0]]"
5900,[]
6000,"[[167.0, 140.0, 182.0, 164.0, 0.4834517538547516, 0.0], [208.0, 151.0, 226.0, 178.0, 0.4698109030723572, 0.0], [267.0, 69.0, 276.0, 90.0, 0.3778316378593445, 0.0], [181.0, 72.0, 191.0, 93.0, 0.357956200838089, 0.0]]"
6100,"[[71.0, 42.0, 76.0, 55.0, 0.5222753286361694, 0.0], [46.0, 43.0, 52.0, 53.0, 0.3597632050514221, 0.0], [266.0, 67.0, 277.0, 88.0, 0.35226157307624817, 0.0], [244.0, 70.0, 254.0, 93.0, 0.28689485788345337, 0.0]]"
6200,"[[287.0, 79.0, 296.0, 89.0, 0.26059040427207947, 0.0]]"
6300,"[[78.0, 43.0, 85.0, 55.0, 0.36661696434020996, 0.0]]"
6400,"[[298.0, 107.0, 318.0, 139.0, 0.5211125612258911, 0.0], [67.0, 54.0, 77.0, 69.0, 0.37205904722213745, 0.0]]"
6500,"[[221.0, 128.0, 238.0, 161.0, 0.5101930499076843, 0.0]]"
6600,"[[214.0, 103.0, 229.0, 134.0, 0.5655820369720459, 0.0], [246.0, 49.0, 253.0, 64.0, 0.5024771094322205, 0.0], [182.0, 97.0, 196.0, 129.0, 0.4353492558002472, 0.0], [234.0, 50.0, 240.0, 64.0, 0.435121089220047, 0.0]]"
6700,"[[193.0, 73.0, 203.0, 93.0, 0.3888426423072815, 0.0], [177.0, 93.0, 188.0, 119.0, 0.3588872253894806, 0.0]]"
6800,"[[173.0, 106.0, 188.0, 138.0, 0.3554297387599945, 0.0], [193.0, 72.0, 201.0, 94.0, 0.30599865317344666, 0.0]]"
6900,"[[38.0, 47.0, 44.0, 61.0, 0.5160727500915527, 0.0], [234.0, 121.0, 249.0, 148.0, 0.43565165996551514, 0.0]]"
7000,"[[134.0, 71.0, 144.0, 90.0, 0.26163771748542786, 0.0]]"
7100,[]
7200,"[[4.0, 46.0, 15.0, 69.0, 0.3261752128601074, 0.0], [288.0, 44.0, 297.0, 61.0, 0.2830822765827179, 0.0]]"
7300,[]
7400,[]
7500,"[[164.0, 61.0, 171.0, 78.0, 0.4130280315876007, 0.0]]"
7600,"[[187.0, 159.0, 205.0, 179.0, 0.6037464737892151, 0.0], [279.0, 54.0, 287.0, 72.0, 0.3966507911682129, 0.0], [149.0, 63.0, 156.0, 82.0, 0.2733873724937439, 0.0]]"
7700,"[[129.0, 84.0, 139.0, 107.0, 0.610731303691864, 0.0], [303.0, 70.0, 311.0, 87.0, 0.5505510568618774, 0.0], [7.0, 68.0, 15.0, 85.0, 0.5418808460235596, 0.0], [168.0, 103.0, 180.0, 132.0, 0.43748143315315247, 0.0]]"
7800,"[[58.0, 52.0, 65.0, 63.0, 0.5575555562973022, 0.0]]"
7900,"[[16.0, 108.0, 31.0, 135.0, 0.28637537360191345, 0.0]]"
8000,"[[62.0, 51.0, 70.0, 63.0, 0.3191525936126709, 0.0]]"
8100,[]
8200,"[[294.0, 52.0, 302.0, 73.0, 0.34906449913978577, 0.0], [23.0, 64.0, 30.0, 77.0, 0.3356848955154419, 0.0]]"
8300,"[[274.0, 58.0, 282.0, 76.0, 0.33608171343803406, 0.0], [154.0, 73.0, 162.0, 94.0, 0.2806035280227661, 0.0]]"
8400,"[[297.0, 70.0, 305.0, 87.0, 0.513251781463623, 0.0], [286.0, 61.0, 294.0, 77.0, 0.2601594626903534, 0.0]]"
8500,"[[164.0, 127.0, 180.0, 156.0, 0.3107450008392334, 0.0], [175.0, 46.0, 181.0, 58.0, 0.25956788659095764, 0.0]]"
8600,"[[202.0, 122.0, 219.0, 150.0, 0.5138146877288818, 0.0], [251.0, 123.0, 268.0, 147.0, 0.5125285387039185, 0.0], [165.0, 71.0, 173.0, 88.0, 0.41221314668655396, 0.0], [158.0, 52.0, 164.0, 64.0, 0.36150261759757996, 0.0], [134.0, 106.0, 149.0, 133.0, 0.33657100796699524, 0.0]]"
8700,"[[53.0, 55.0, 60.0, 71.0, 0.4839259684085846, 0.0], [181.0, 82.0, 191.0, 101.0, 0.38065409660339355, 0.0], [312.0, 69.0, 320.0, 92.0, 0.2794840931892395, 0.0]]"
8800,"[[295.0, 66.0, 303.0, 86.0, 0.4168490171432495, 0.0]]"
8900,"[[170.0, 89.0, 183.0, 111.0, 0.5021875500679016, 0.0], [306.0, 78.0, 317.0, 94.0, 0.2661632299423218, 0.0]]"
9000,"[[308.0, 73.0, 314.0, 84.0, 0.3106965124607086, 0.0]]"
9100,"[[294.0, 92.0, 320.0, 178.0, 0.7040099501609802, 0.0], [190.0, 86.0, 203.0, 112.0, 0.581265389919281, 0.0]]"
9200,"[[287.0, 91.0, 320.0, 177.0, 0.7894420027732849, 0.0], [106.0, 88.0, 128.0, 112.0, 0.4313388466835022, 0.0], [88.0, 96.0, 130.0, 128.0, 0.32172277569770813, 0.0]]"
9300,"[[288.0, 89.0, 319.0, 178.0, 0.7571228742599487, 0.0], [140.0, 92.0, 158.0, 117.0, 0.4607541263103485, 0.0], [225.0, 97.0, 235.0, 117.0, 0.43724367022514343, 0.0], [103.0, 97.0, 110.0, 112.0, 0.32381337881088257, 0.0], [79.0, 98.0, 92.0, 111.0, 0.30185166001319885, 0.0], [206.0, 96.0, 218.0, 115.0, 0.2654818594455719, 0.0]]"
9400,"[[283.0, 95.0, 320.0, 177.0, 0.8134589791297913, 0.0], [228.0, 98.0, 239.0, 120.0, 0.4715128242969513, 0.0], [17.0, 81.0, 46.0, 114.0, 0.31122303009033203, 0.0]]"
9500,"[[289.0, 95.0, 320.0, 178.0, 0.7852503657341003, 0.0], [231.0, 96.0, 241.0, 119.0, 0.5483787655830383, 0.0], [203.0, 96.0, 216.0, 118.0, 0.2693454325199127, 0.0]]"
9600,"[[287.0, 93.0, 320.0, 177.0, 0.8252345323562622, 0.0], [192.0, 84.0, 227.0, 153.0, 0.6234662532806396, 0.0], [216.0, 86.0, 241.0, 146.0, 0.35734906792640686, 0.0]]"
9700,"[[289.0, 92.0, 320.0, 177.0, 0.8449831008911133, 0.0], [233.0, 94.0, 242.0, 117.0, 0.5216764211654663, 0.0], [123.0, 80.0, 142.0, 120.0, 0.3227018713951111, 0.0]]"
9800,"[[288.0, 93.0, 320.0, 177.0, 0.8482016324996948, 0.0], [250.0, 93.0, 280.0, 178.0, 0.7714208960533142, 0.0], [89.0, 93.0, 98.0, 107.0, 0.5690719485282898, 0.0], [231.0, 95.0, 241.0, 118.0, 0.47233521938323975, 0.0], [163.0, 92.0, 180.0, 120.0, 0.27513888478279114, 0.0], [189.0, 94.0, 202.0, 116.0, 0.2745901644229889, 0.0], [235.0, 98.0, 246.0, 118.0, 0.25023651123046875, 0.0]]"
9900,"[[293.0, 88.0, 320.0, 179.0, 0.7533872723579407, 0.0], [34.0, 42.0, 90.0, 177.0, 0.7290627360343933, 0.0], [0.0, 63.0, 23.0, 128.0, 0.5429772138595581, 0.0], [233.0, 91.0, 243.0, 115.0, 0.43713462352752686, 0.0], [184.0, 95.0, 197.0, 117.0, 0.2531546354293823, 0.0], [266.0, 92.0, 286.0, 121.0, 0.25116321444511414, 0.0]]"
10000,"[[295.0, 89.0, 320.0, 179.0, 0.7789710760116577, 0.0], [13.0, 62.0, 66.0, 170.0, 0.7297939658164978, 0.0], [113.0, 78.0, 135.0, 120.0, 0.619121789932251, 0.0], [55.0, 58.0, 98.0, 171.0, 0.5109046697616577, 0.0], [234.0, 92.0, 243.0, 114.0, 0.40628889203071594, 0.0], [267.0, 90.0, 289.0, 122.0, 0.28401342034339905, 0.0], [220.0, 93.0, 231.0, 115.0, 0.25845804810523987, 0.0], [247.0, 92.0, 257.0, 115.0, 0.25172004103660583, 0.0]]"
10100,"[[292.0, 85.0, 320.0, 179.0, 0.7919939160346985, 0.0], [232.0, 89.0, 241.0, 113.0, 0.4902791380882263, 0.0], [148.0, 81.0, 172.0, 126.0, 0.4392344057559967, 0.0], [8.0, 63.0, 40.0, 94.0, 0.42625707387924194, 0.0], [269.0, 86.0, 284.0, 109.0, 0.3350200653076172, 0.0]]"
10200,"[[233.0, 87.0, 242.0, 111.0, 0.6080092191696167, 0.0], [189.0, 85.0, 202.0, 111.0, 0.39822500944137573, 0.0], [248.0, 88.0, 256.0, 111.0, 0.36697593331336975, 0.0], [269.0, 85.0, 286.0, 111.0, 0.3357521593570709, 0.0]]"
10300,"[[129.0, 77.0, 146.0, 113.0, 0.6244214773178101, 0.0], [56.0, 64.0, 93.0, 122.0, 0.6016703248023987, 0.0], [233.0, 86.0, 241.0, 108.0, 0.48892417550086975, 0.0], [0.0, 51.0, 24.0, 115.0, 0.45881029963493347, 0.0], [267.0, 83.0, 287.0, 115.0, 0.387594610452652, 0.0], [143.0, 79.0, 155.0, 110.0, 0.3746938705444336, 0.0], [215.0, 87.0, 228.0, 108.0, 0.3234022259712219, 0.0]]"
10400,"[[229.0, 84.0, 239.0, 107.0, 0.6007747650146484, 0.0], [171.0, 81.0, 191.0, 110.0, 0.46877002716064453, 0.0], [140.0, 77.0, 158.0, 113.0, 0.3220752775669098, 0.0], [56.0, 63.0, 94.0, 116.0, 0.289049357175827, 0.0]]"
10500,"[[62.0, 68.0, 86.0, 108.0, 0.38904839754104614, 0.0], [80.0, 64.0, 94.0, 80.0, 0.3601059317588806, 0.0], [198.0, 81.0, 209.0, 101.0, 0.35861948132514954, 0.0], [234.0, 84.0, 243.0, 106.0, 0.3381359875202179, 0.0], [186.0, 85.0, 194.0, 97.0, 0.29823553562164307, 0.0], [268.0, 80.0, 287.0, 112.0, 0.2921450138092041, 0.0], [99.0, 65.0, 149.0, 111.0, 0.25113779306411743, 0.0]]"
10600,"[[276.0, 79.0, 320.0, 179.0, 0.799274742603302, 0.0], [26.0, 66.0, 56.0, 111.0, 0.4931422173976898, 0.0], [140.0, 79.0, 152.0, 101.0, 0.35174399614334106, 0.0], [214.0, 80.0, 228.0, 104.0, 0.26704052090644836, 0.0]]"
10700,"[[262.0, 76.0, 314.0, 180.0, 0.777604877948761, 0.0], [75.0, 62.0, 107.0, 114.0, 0.7017994523048401, 0.0], [133.0, 76.0, 150.0, 101.0, 0.3177149295806885, 0.0], [200.0, 80.0, 221.0, 101.0, 0.28656911849975586, 0.0], [233.0, 83.0, 243.0, 97.0, 0.2547401785850525, 0.0]]"
10800,"[[200.0, 66.0, 240.0, 161.0, 0.7678507566452026, 0.0], [261.0, 75.0, 314.0, 180.0, 0.6836978197097778, 0.0], [184.0, 68.0, 214.0, 137.0, 0.6076318025588989, 0.0], [5.0, 65.0, 58.0, 128.0, 0.28625673055648804, 0.0], [310.0, 83.0, 320.0, 116.0, 0.2733611464500427, 0.0]]"
10900,"[[263.0, 74.0, 315.0, 180.0, 0.7063186168670654, 0.0], [215.0, 72.0, 244.0, 119.0, 0.5122103691101074, 0.0], [60.0, 55.0, 105.0, 143.0, 0.4890875816345215, 0.0], [129.0, 72.0, 165.0, 104.0, 0.37232518196105957, 0.0], [80.0, 57.0, 103.0, 108.0, 0.3038289248943329, 0.0], [102.0, 67.0, 112.0, 85.0, 0.29788753390312195, 0.0], [4.0, 69.0, 129.0, 164.0, 0.28968897461891174, 0.0]]"
11000,"[[265.0, 74.0, 319.0, 179.0, 0.8291314244270325, 0.0], [0.0, 54.0, 12.0, 79.0, 0.370760440826416, 0.0], [100.0, 73.0, 149.0, 110.0, 0.32321879267692566, 0.0]]"
11100,"[[235.0, 69.0, 298.0, 180.0, 0.7026154398918152, 0.0], [159.0, 58.0, 180.0, 97.0, 0.4452839493751526, 0.0], [221.0, 66.0, 238.0, 94.0, 0.33492740988731384, 0.0], [160.0, 59.0, 174.0, 83.0, 0.2976239323616028, 0.0], [219.0, 69.0, 247.0, 108.0, 0.2554015517234802, 0.0]]"
11200,"[[204.0, 30.0, 260.0, 178.0, 0.9111608862876892, 0.0], [266.0, 71.0, 290.0, 130.0, 0.6700571775436401, 0.0]]"
11300,"[[205.0, 32.0, 264.0, 179.0, 0.8840895295143127, 0.0], [0.0, 42.0, 34.0, 180.0, 0.85556960105896, 0.0], [95.0, 59.0, 120.0, 122.0, 0.6013001203536987, 0.0]]"
11400,"[[201.0, 29.0, 263.0, 180.0, 0.9173716306686401, 0.0], [35.0, 37.0, 86.0, 174.0, 0.8470507264137268, 0.0], [278.0, 73.0, 320.0, 135.0, 0.4766545593738556, 0.0]]"
11500,"[[30.0, 35.0, 75.0, 173.0, 0.8584073185920715, 0.0], [227.0, 55.0, 297.0, 178.0, 0.7067797780036926, 0.0], [213.0, 65.0, 229.0, 101.0, 0.5477524995803833, 0.0], [213.0, 68.0, 243.0, 115.0, 0.29776155948638916, 0.0]]"
11600,"[[280.0, 72.0, 320.0, 180.0, 0.8615327477455139, 0.0], [22.0, 36.0, 67.0, 174.0, 0.8368270397186279, 0.0], [243.0, 68.0, 275.0, 123.0, 0.40527644753456116, 0.0], [41.0, 53.0, 76.0, 140.0, 0.25431063771247864, 0.0]]"
11700,"[[281.0, 70.0, 320.0, 180.0, 0.8557997345924377, 0.0], [84.0, 35.0, 140.0, 178.0, 0.8358873724937439, 0.0], [30.0, 38.0, 80.0, 172.0, 0.8345440030097961, 0.0]]"
11800,"[[32.0, 42.0, 78.0, 172.0, 0.8583985567092896, 0.0], [282.0, 70.0, 320.0, 180.0, 0.8534629344940186, 0.0], [110.0, 58.0, 141.0, 104.0, 0.45373910665512085, 0.0], [146.0, 67.0, 172.0, 109.0, 0.41133028268814087, 0.0], [148.0, 66.0, 169.0, 91.0, 0.2911134362220764, 0.0]]"
11900,"[[30.0, 40.0, 74.0, 175.0, 0.8125492334365845, 0.0], [287.0, 72.0, 320.0, 180.0, 0.7663146257400513, 0.0], [237.0, 74.0, 246.0, 98.0, 0.5637162923812866, 0.0], [227.0, 76.0, 248.0, 95.0, 0.28026083111763, 0.0], [163.0, 70.0, 193.0, 100.0, 0.2531391978263855, 0.0]]"
12000,"[[19.0, 38.0, 68.0, 174.0, 0.785724401473999, 0.0], [280.0, 70.0, 320.0, 180.0, 0.7607831358909607, 0.0], [238.0, 72.0, 247.0, 97.0, 0.5293546319007874, 0.0], [186.0, 66.0, 218.0, 106.0, 0.5068191885948181, 0.0], [148.0, 70.0, 160.0, 96.0, 0.4870094656944275, 0.0]]"
12100,"[[283.0, 73.0, 320.0, 180.0, 0.8354833126068115, 0.0], [185.0, 60.0, 219.0, 149.0, 0.8256118297576904, 0.0], [32.0, 43.0, 81.0, 174.0, 0.7561794519424438, 0.0], [174.0, 67.0, 197.0, 106.0, 0.3962358236312866, 0.0], [237.0, 66.0, 252.0, 86.0, 0.31589260697364807, 0.0], [107.0, 63.0, 130.0, 91.0, 0.30376383662223816, 0.0], [95.0, 65.0, 130.0, 108.0, 0.3015727698802948, 0.0]]"
12200,"[[35.0, 43.0, 87.0, 174.0, 0.8790585398674011, 0.0], [285.0, 73.0, 320.0, 179.0, 0.8188753724098206, 0.0], [146.0, 59.0, 169.0, 142.0, 0.7788899540901184, 0.0]]"
12300,"[[283.0, 69.0, 320.0, 180.0, 0.8494303226470947, 0.0], [194.0, 61.0, 240.0, 136.0, 0.7766953706741333, 0.0], [36.0, 42.0, 89.0, 172.0, 0.7259366512298584, 0.0], [258.0, 69.0, 284.0, 122.0, 0.6088056564331055, 0.0], [152.0, 57.0, 177.0, 143.0, 0.5944591760635376, 0.0], [121.0, 54.0, 159.0, 118.0, 0.3380001485347748, 0.0], [238.0, 72.0, 249.0, 97.0, 0.29806962609291077, 0.0], [242.0, 69.0, 259.0, 108.0, 0.2596030831336975, 0.0]]"
12400,"[[282.0, 68.0, 320.0, 180.0, 0.8589850664138794, 0.0], [231.0, 58.0, 258.0, 134.0, 0.8182939291000366, 0.0], [144.0, 48.0, 170.0, 152.0, 0.8087506294250488, 0.0], [0.0, 50.0, 21.0, 116.0, 0.794289231300354, 0.0], [23.0, 36.0, 71.0, 174.0, 0.7275643944740295, 0.0], [103.0, 56.0, 126.0, 111.0, 0.6346650719642639, 0.0], [189.0, 73.0, 201.0, 93.0, 0.2717554271221161, 0.0]]"
12500,"[[88.0, 37.0, 150.0, 177.0, 0.8794313073158264, 0.0], [272.0, 67.0, 320.0, 179.0, 0.841517984867096, 0.0], [26.0, 36.0, 70.0, 172.0, 0.6945406198501587, 0.0], [234.0, 72.0, 244.0, 95.0, 0.6943241357803345, 0.0], [141.0, 50.0, 168.0, 149.0, 0.6849459409713745, 0.0], [223.0, 73.0, 230.0, 94.0, 0.6292806267738342, 0.0], [196.0, 65.0, 213.0, 97.0, 0.49835461378097534, 0.0], [173.0, 69.0, 186.0, 97.0, 0.48070043325424194, 0.0], [0.0, 52.0, 15.0, 94.0, 0.4739351272583008, 0.0]]"
12600,"[[274.0, 68.0, 320.0, 180.0, 0.8669840097427368, 0.0], [36.0, 37.0, 84.0, 168.0, 0.7485929131507874, 0.0], [0.0, 41.0, 21.0, 116.0, 0.7362102270126343, 0.0], [133.0, 54.0, 171.0, 145.0, 0.7327864766120911, 0.0], [14.0, 41.0, 40.0, 105.0, 0.6367237567901611, 0.0], [237.0, 69.0, 246.0, 81.0, 0.3076019287109375, 0.0]]"
12700,"[[188.0, 57.0, 233.0, 173.0, 0.8435297608375549, 0.0], [142.0, 54.0, 166.0, 152.0, 0.8411448001861572, 0.0], [24.0, 42.0, 67.0, 162.0, 0.8197411894798279, 0.0], [237.0, 72.0, 247.0, 96.0, 0.5255809426307678, 0.0]]"
12800,"[[114.0, 50.0, 148.0, 159.0, 0.8372966051101685, 0.0], [273.0, 66.0, 314.0, 162.0, 0.8324320316314697, 0.0], [234.0, 72.0, 245.0, 95.0, 0.6001583933830261, 0.0]]"
12900,"[[267.0, 65.0, 308.0, 161.0, 0.8634071946144104, 0.0], [108.0, 47.0, 139.0, 158.0, 0.8336243629455566, 0.0], [234.0, 72.0, 244.0, 95.0, 0.5650405883789062, 0.0], [180.0, 74.0, 187.0, 86.0, 0.4303746521472931, 0.0]]"
13000,"[[268.0, 65.0, 309.0, 159.0, 0.8596848845481873, 0.0], [136.0, 43.0, 167.0, 171.0, 0.8450313210487366, 0.0], [236.0, 69.0, 247.0, 94.0, 0.5388153195381165, 0.0], [92.0, 60.0, 113.0, 93.0, 0.46743255853652954, 0.0]]"
13100,"[[33.0, 33.0, 77.0, 178.0, 0.8516926169395447, 0.0], [268.0, 66.0, 313.0, 171.0, 0.8447008728981018, 0.0]]"
13200,"[[12.0, 30.0, 58.0, 180.0, 0.7948241233825684, 0.0]]"
13300,"[[14.0, 37.0, 59.0, 180.0, 0.9083683490753174, 0.0], [168.0, 74.0, 180.0, 93.0, 0.28047049045562744, 0.0]]"
13400,"[[2.0, 36.0, 45.0, 179.0, 0.8309922218322754, 0.0], [193.0, 73.0, 203.0, 93.0, 0.26683956384658813, 0.0]]"
13500,"[[12.0, 36.0, 57.0, 180.0, 0.8225291967391968, 0.0], [107.0, 63.0, 128.0, 102.0, 0.5973029136657715, 0.0]]"
13600,"[[7.0, 37.0, 61.0, 179.0, 0.859887957572937, 0.0]]"
13700,"[[293.0, 70.0, 320.0, 163.0, 0.842586874961853, 0.0], [6.0, 37.0, 65.0, 180.0, 0.7937418818473816, 0.0]]"
13800,"[[22.0, 37.0, 65.0, 180.0, 0.8295037150382996, 0.0], [278.0, 68.0, 309.0, 155.0, 0.8007970452308655, 0.0], [221.0, 74.0, 234.0, 91.0, 0.30656954646110535, 0.0]]"
13900,"[[278.0, 67.0, 308.0, 155.0, 0.8105009198188782, 0.0], [231.0, 72.0, 242.0, 96.0, 0.36819201707839966, 0.0]]"
14000,"[[303.0, 63.0, 320.0, 156.0, 0.7761233448982239, 0.0], [243.0, 70.0, 279.0, 127.0, 0.6727791428565979, 0.0], [234.0, 73.0, 244.0, 98.0, 0.6047536730766296, 0.0], [97.0, 60.0, 123.0, 102.0, 0.46595239639282227, 0.0], [210.0, 72.0, 218.0, 93.0, 0.33723509311676025, 0.0]]"
