frame,number of objects
1300,"[[442.0, 69.0, 454.0, 96.0, 0.6845502853393555, 0.0], [64.0, 62.0, 76.0, 83.0, 0.404023677110672, 0.0], [387.0, 35.0, 398.0, 55.0, 0.40069493651390076, 0.0], [437.0, 35.0, 450.0, 63.0, 0.396541953086853, 0.0]]"
1400,"[[226.0, 101.0, 238.0, 133.0, 0.5298253893852234, 0.0], [201.0, 184.0, 226.0, 232.0, 0.5165685415267944, 0.0], [204.0, 182.0, 222.0, 209.0, 0.34416574239730835, 0.0], [352.0, 114.0, 369.0, 135.0, 0.3218500018119812, 0.0], [20.0, 111.0, 39.0, 141.0, 0.31521281599998474, 0.0]]"
1500,"[[210.0, 221.0, 240.0, 265.0, 0.6579766273498535, 0.0], [379.0, 249.0, 407.0, 270.0, 0.45128801465034485, 0.0], [345.0, 61.0, 354.0, 83.0, 0.38508057594299316, 0.0]]"
1600,"[[197.0, 93.0, 210.0, 127.0, 0.4371870756149292, 0.0], [325.0, 124.0, 342.0, 158.0, 0.32959961891174316, 0.0], [433.0, 186.0, 461.0, 219.0, 0.31188881397247314, 0.0]]"
1700,"[[31.0, 84.0, 45.0, 108.0, 0.257146954536438, 0.0]]"
1800,"[[279.0, 84.0, 294.0, 113.0, 0.5425689816474915, 0.0], [304.0, 97.0, 322.0, 128.0, 0.49899035692214966, 0.0], [63.0, 85.0, 76.0, 108.0, 0.49494755268096924, 0.0], [74.0, 54.0, 83.0, 71.0, 0.47046858072280884, 0.0], [217.0, 126.0, 233.0, 153.0, 0.4464443027973175, 0.0], [384.0, 94.0, 399.0, 124.0, 0.43480539321899414, 0.0], [43.0, 73.0, 55.0, 96.0, 0.4184042811393738, 0.0], [416.0, 66.0, 424.0, 87.0, 0.37465712428092957, 0.0], [291.0, 63.0, 301.0, 84.0, 0.3058321475982666, 0.0]]"
1900,"[[270.0, 187.0, 295.0, 229.0, 0.7172239422798157, 0.0], [299.0, 83.0, 314.0, 108.0, 0.38555648922920227, 0.0], [252.0, 66.0, 263.0, 93.0, 0.3435845971107483, 0.0], [154.0, 32.0, 160.0, 42.0, 0.28356701135635376, 0.0]]"
2000,"[[269.0, 122.0, 285.0, 154.0, 0.5769459009170532, 0.0]]"
2100,"[[450.0, 149.0, 472.0, 179.0, 0.2794961929321289, 0.0], [437.0, 122.0, 459.0, 153.0, 0.27735140919685364, 0.0], [212.0, 75.0, 224.0, 97.0, 0.26363879442214966, 0.0]]"
2200,"[[380.0, 108.0, 400.0, 147.0, 0.526305079460144, 0.0], [457.0, 179.0, 479.0, 201.0, 0.3804687559604645, 0.0], [381.0, 108.0, 397.0, 129.0, 0.29343530535697937, 0.0]]"
2300,"[[239.0, 157.0, 259.0, 195.0, 0.5712706446647644, 0.0], [383.0, 226.0, 413.0, 266.0, 0.42683422565460205, 0.0]]"
2400,"[[94.0, 62.0, 103.0, 83.0, 0.32745012640953064, 0.0], [213.0, 84.0, 228.0, 113.0, 0.266877681016922, 0.0]]"
2500,[]
2600,"[[331.0, 84.0, 345.0, 111.0, 0.48455557227134705, 0.0], [455.0, 100.0, 469.0, 136.0, 0.3229646682739258, 0.0], [440.0, 98.0, 462.0, 135.0, 0.2637820839881897, 0.0]]"
2700,"[[360.0, 82.0, 372.0, 101.0, 0.504360556602478, 0.0]]"
2800,"[[460.0, 177.0, 479.0, 208.0, 0.534883439540863, 0.0], [431.0, 71.0, 442.0, 96.0, 0.4240039587020874, 0.0], [413.0, 68.0, 425.0, 93.0, 0.3634279668331146, 0.0]]"
2900,"[[343.0, 162.0, 374.0, 203.0, 0.5829359292984009, 0.0]]"
3000,"[[254.0, 200.0, 282.0, 249.0, 0.718861997127533, 0.0], [291.0, 165.0, 312.0, 201.0, 0.5798612236976624, 0.0], [346.0, 115.0, 359.0, 135.0, 0.32908040285110474, 0.0], [71.0, 61.0, 80.0, 81.0, 0.29910892248153687, 0.0], [338.0, 115.0, 359.0, 150.0, 0.2780897915363312, 0.0]]"
3100,"[[240.0, 72.0, 251.0, 98.0, 0.4273741543292999, 0.0], [331.0, 48.0, 339.0, 68.0, 0.36626720428466797, 0.0], [321.0, 86.0, 333.0, 99.0, 0.3198959529399872, 0.0]]"
3200,"[[348.0, 220.0, 377.0, 267.0, 0.5486676692962646, 0.0], [413.0, 104.0, 433.0, 135.0, 0.4277561604976654, 0.0]]"
3300,"[[276.0, 56.0, 284.0, 73.0, 0.3947274684906006, 0.0], [121.0, 50.0, 129.0, 65.0, 0.274369478225708, 0.0]]"
3400,"[[311.0, 168.0, 333.0, 207.0, 0.5751173496246338, 0.0], [248.0, 177.0, 269.0, 210.0, 0.5172668695449829, 0.0], [199.0, 97.0, 214.0, 130.0, 0.45199477672576904, 0.0], [359.0, 60.0, 372.0, 82.0, 0.39093947410583496, 0.0], [246.0, 184.0, 270.0, 236.0, 0.2898361086845398, 0.0]]"
3500,"[[208.0, 77.0, 216.0, 91.0, 0.39291948080062866, 0.0], [427.0, 36.0, 440.0, 60.0, 0.2601458430290222, 0.0]]"
3600,"[[371.0, 114.0, 386.0, 137.0, 0.6735912561416626, 0.0], [254.0, 45.0, 264.0, 69.0, 0.43820565938949585, 0.0], [2.0, 121.0, 24.0, 154.0, 0.4254618287086487, 0.0], [440.0, 108.0, 463.0, 142.0, 0.40190285444259644, 0.0], [325.0, 92.0, 343.0, 123.0, 0.32671117782592773, 0.0]]"
3700,"[[397.0, 46.0, 407.0, 71.0, 0.48085084557533264, 0.0], [291.0, 90.0, 306.0, 122.0, 0.4539374113082886, 0.0], [262.0, 97.0, 277.0, 127.0, 0.4324299395084381, 0.0]]"
3800,"[[307.0, 132.0, 325.0, 163.0, 0.5841014981269836, 0.0], [317.0, 195.0, 342.0, 231.0, 0.5342133641242981, 0.0], [473.0, 176.0, 480.0, 212.0, 0.3483438789844513, 0.0], [415.0, 54.0, 423.0, 74.0, 0.2805807590484619, 0.0]]"
3900,"[[105.0, 42.0, 113.0, 60.0, 0.5001519918441772, 0.0], [438.0, 59.0, 450.0, 85.0, 0.4242706298828125, 0.0], [336.0, 93.0, 350.0, 126.0, 0.39640161395072937, 0.0], [221.0, 111.0, 235.0, 136.0, 0.32098737359046936, 0.0]]"
4000,"[[136.0, 49.0, 143.0, 66.0, 0.363415390253067, 0.0], [30.0, 75.0, 46.0, 98.0, 0.3439662754535675, 0.0]]"
4100,"[[447.0, 167.0, 479.0, 225.0, 0.47864851355552673, 0.0], [395.0, 50.0, 405.0, 75.0, 0.35451820492744446, 0.0], [286.0, 102.0, 300.0, 135.0, 0.34773585200309753, 0.0], [200.0, 109.0, 217.0, 139.0, 0.32980015873908997, 0.0]]"
4200,"[[416.0, 64.0, 424.0, 85.0, 0.673620343208313, 0.0], [74.0, 62.0, 86.0, 83.0, 0.401536226272583, 0.0], [322.0, 166.0, 340.0, 193.0, 0.3021275997161865, 0.0]]"
4300,"[[446.0, 58.0, 459.0, 98.0, 0.4730987548828125, 0.0]]"
4400,"[[374.0, 83.0, 389.0, 108.0, 0.40744638442993164, 0.0], [406.0, 40.0, 417.0, 62.0, 0.37254464626312256, 0.0], [286.0, 40.0, 299.0, 66.0, 0.32834896445274353, 0.0], [433.0, 56.0, 456.0, 80.0, 0.2647249102592468, 0.0]]"
4500,"[[348.0, 193.0, 374.0, 230.0, 0.5585951805114746, 0.0], [86.0, 47.0, 94.0, 66.0, 0.47509074211120605, 0.0], [355.0, 127.0, 374.0, 150.0, 0.45617014169692993, 0.0], [303.0, 140.0, 317.0, 157.0, 0.38711562752723694, 0.0], [408.0, 50.0, 417.0, 69.0, 0.29798173904418945, 0.0], [215.0, 46.0, 226.0, 64.0, 0.27632543444633484, 0.0], [439.0, 56.0, 452.0, 79.0, 0.2600747048854828, 0.0]]"
4600,"[[183.0, 109.0, 203.0, 141.0, 0.42190518975257874, 0.0], [57.0, 91.0, 76.0, 117.0, 0.27008184790611267, 0.0]]"
4700,"[[454.0, 64.0, 465.0, 95.0, 0.4456995129585266, 0.0], [450.0, 60.0, 459.0, 83.0, 0.3541313409805298, 0.0], [439.0, 62.0, 446.0, 81.0, 0.3321693539619446, 0.0]]"
4800,"[[472.0, 86.0, 480.0, 109.0, 0.5120769739151001, 0.0], [304.0, 193.0, 331.0, 224.0, 0.5091438293457031, 0.0], [284.0, 113.0, 300.0, 142.0, 0.4173871874809265, 0.0], [342.0, 77.0, 355.0, 103.0, 0.40469419956207275, 0.0], [85.0, 46.0, 93.0, 63.0, 0.3677082657814026, 0.0], [272.0, 96.0, 285.0, 127.0, 0.34231966733932495, 0.0]]"
4900,"[[187.0, 157.0, 208.0, 198.0, 0.6565830707550049, 0.0], [331.0, 103.0, 351.0, 141.0, 0.5088843107223511, 0.0], [336.0, 103.0, 348.0, 122.0, 0.2733774185180664, 0.0]]"
5000,"[[265.0, 200.0, 288.0, 237.0, 0.5708500742912292, 0.0], [387.0, 94.0, 400.0, 120.0, 0.38830068707466125, 0.0], [281.0, 115.0, 296.0, 145.0, 0.36390799283981323, 0.0], [33.0, 111.0, 48.0, 135.0, 0.3451758325099945, 0.0], [81.0, 98.0, 90.0, 110.0, 0.26511406898498535, 0.0], [298.0, 52.0, 309.0, 73.0, 0.2638859450817108, 0.0], [79.0, 101.0, 95.0, 131.0, 0.26276445388793945, 0.0]]"
5100,"[[407.0, 197.0, 432.0, 226.0, 0.4939831495285034, 0.0], [251.0, 91.0, 265.0, 120.0, 0.4319305419921875, 0.0]]"
5200,"[[339.0, 86.0, 353.0, 112.0, 0.6913684010505676, 0.0], [27.0, 70.0, 40.0, 92.0, 0.6034250855445862, 0.0], [322.0, 91.0, 334.0, 108.0, 0.5554271936416626, 0.0], [377.0, 132.0, 395.0, 161.0, 0.40125951170921326, 0.0]]"
5300,"[[429.0, 220.0, 460.0, 266.0, 0.5218268632888794, 0.0], [238.0, 123.0, 251.0, 138.0, 0.39372941851615906, 0.0], [392.0, 58.0, 400.0, 81.0, 0.29678967595100403, 0.0]]"
5400,"[[420.0, 69.0, 433.0, 92.0, 0.5697969794273376, 0.0]]"
5500,"[[445.0, 85.0, 456.0, 109.0, 0.6893759369850159, 0.0], [375.0, 141.0, 390.0, 163.0, 0.42173564434051514, 0.0]]"
5600,"[[106.0, 59.0, 115.0, 76.0, 0.4754888117313385, 0.0], [34.0, 90.0, 48.0, 116.0, 0.3727547526359558, 0.0]]"
5700,"[[431.0, 48.0, 440.0, 71.0, 0.35008344054222107, 0.0]]"
5800,"[[276.0, 102.0, 288.0, 131.0, 0.655931830406189, 0.0], [346.0, 144.0, 364.0, 181.0, 0.4008660316467285, 0.0], [335.0, 87.0, 344.0, 115.0, 0.3813204765319824, 0.0], [322.0, 152.0, 339.0, 174.0, 0.25977668166160583, 0.0]]"
5900,"[[105.0, 50.0, 113.0, 64.0, 0.39160817861557007, 0.0]]"
6000,"[[250.0, 211.0, 275.0, 252.0, 0.6777288317680359, 0.0], [313.0, 226.0, 340.0, 261.0, 0.5019606351852417, 0.0], [399.0, 102.0, 414.0, 134.0, 0.40178871154785156, 0.0], [273.0, 108.0, 286.0, 139.0, 0.3275391757488251, 0.0]]"
6100,"[[106.0, 62.0, 115.0, 82.0, 0.6095597743988037, 0.0], [69.0, 62.0, 79.0, 79.0, 0.5562089681625366, 0.0], [366.0, 106.0, 380.0, 139.0, 0.4877456724643707, 0.0], [141.0, 53.0, 147.0, 65.0, 0.40574485063552856, 0.0], [128.0, 48.0, 135.0, 58.0, 0.4023306667804718, 0.0], [400.0, 101.0, 417.0, 133.0, 0.3911261558532715, 0.0], [351.0, 129.0, 369.0, 167.0, 0.3063644468784332, 0.0]]"
6200,"[[432.0, 121.0, 443.0, 135.0, 0.4964272975921631, 0.0]]"
6300,"[[267.0, 104.0, 281.0, 131.0, 0.3993041515350342, 0.0], [119.0, 65.0, 128.0, 85.0, 0.38970065116882324, 0.0]]"
6400,"[[450.0, 161.0, 475.0, 192.0, 0.520298421382904, 0.0], [262.0, 81.0, 270.0, 102.0, 0.42950624227523804, 0.0], [102.0, 80.0, 116.0, 105.0, 0.2875693738460541, 0.0]]"
6500,"[[333.0, 195.0, 358.0, 233.0, 0.6489386558532715, 0.0], [75.0, 69.0, 85.0, 87.0, 0.32703134417533875, 0.0]]"
6600,"[[276.0, 147.0, 294.0, 178.0, 0.5573556423187256, 0.0], [351.0, 74.0, 361.0, 96.0, 0.4931459128856659, 0.0], [369.0, 72.0, 380.0, 94.0, 0.4821455478668213, 0.0], [322.0, 156.0, 345.0, 198.0, 0.44501352310180664, 0.0], [325.0, 154.0, 342.0, 173.0, 0.35986489057540894, 0.0], [81.0, 76.0, 92.0, 89.0, 0.29620710015296936, 0.0], [22.0, 95.0, 40.0, 120.0, 0.26215168833732605, 0.0]]"
6700,"[[288.0, 111.0, 304.0, 140.0, 0.4021335244178772, 0.0], [126.0, 60.0, 136.0, 77.0, 0.3939851224422455, 0.0], [267.0, 138.0, 281.0, 158.0, 0.3687969744205475, 0.0], [341.0, 68.0, 349.0, 89.0, 0.3557524085044861, 0.0], [297.0, 127.0, 315.0, 155.0, 0.2685309946537018, 0.0]]"
6800,"[[290.0, 107.0, 303.0, 137.0, 0.4502847194671631, 0.0], [260.0, 159.0, 282.0, 199.0, 0.4440058767795563, 0.0], [430.0, 48.0, 442.0, 76.0, 0.265683114528656, 0.0], [443.0, 49.0, 452.0, 71.0, 0.25879624485969543, 0.0]]"
6900,"[[351.0, 186.0, 374.0, 238.0, 0.5063073039054871, 0.0], [55.0, 70.0, 66.0, 91.0, 0.4582907259464264, 0.0], [420.0, 62.0, 428.0, 81.0, 0.3571239709854126, 0.0], [71.0, 60.0, 80.0, 75.0, 0.2738015651702881, 0.0]]"
7000,"[[422.0, 66.0, 432.0, 92.0, 0.5731508135795593, 0.0], [92.0, 73.0, 103.0, 94.0, 0.4660318195819855, 0.0], [91.0, 50.0, 98.0, 64.0, 0.4474804699420929, 0.0], [39.0, 106.0, 58.0, 134.0, 0.39682143926620483, 0.0], [440.0, 65.0, 449.0, 93.0, 0.3220553994178772, 0.0], [201.0, 106.0, 217.0, 133.0, 0.2631653845310211, 0.0]]"
7100,"[[291.0, 78.0, 303.0, 104.0, 0.4631560444831848, 0.0], [405.0, 65.0, 414.0, 87.0, 0.42172497510910034, 0.0], [469.0, 84.0, 479.0, 113.0, 0.41190117597579956, 0.0]]"
7200,"[[432.0, 67.0, 442.0, 92.0, 0.5585561394691467, 0.0], [247.0, 72.0, 257.0, 95.0, 0.5119505524635315, 0.0], [269.0, 46.0, 276.0, 59.0, 0.3030489981174469, 0.0]]"
7300,"[[449.0, 79.0, 461.0, 108.0, 0.48187124729156494, 0.0], [247.0, 99.0, 262.0, 132.0, 0.2748202085494995, 0.0]]"
7400,"[[238.0, 95.0, 250.0, 126.0, 0.5460525751113892, 0.0], [85.0, 70.0, 94.0, 88.0, 0.5036569833755493, 0.0]]"
7500,"[[244.0, 90.0, 258.0, 117.0, 0.3910960257053375, 0.0], [274.0, 65.0, 282.0, 83.0, 0.3362838327884674, 0.0], [102.0, 57.0, 109.0, 74.0, 0.29995912313461304, 0.0], [227.0, 70.0, 236.0, 90.0, 0.29716482758522034, 0.0], [436.0, 57.0, 446.0, 77.0, 0.28408941626548767, 0.0]]"
7600,"[[419.0, 82.0, 432.0, 107.0, 0.7299248576164246, 0.0], [282.0, 240.0, 308.0, 270.0, 0.6602368950843811, 0.0], [223.0, 93.0, 234.0, 123.0, 0.47694239020347595, 0.0], [404.0, 72.0, 414.0, 87.0, 0.31979042291641235, 0.0], [97.0, 65.0, 106.0, 83.0, 0.28952857851982117, 0.0]]"
7700,"[[455.0, 104.0, 467.0, 131.0, 0.6962832808494568, 0.0], [253.0, 155.0, 270.0, 187.0, 0.5423651337623596, 0.0], [193.0, 125.0, 208.0, 155.0, 0.38517171144485474, 0.0], [8.0, 104.0, 24.0, 126.0, 0.34533610939979553, 0.0], [46.0, 86.0, 59.0, 100.0, 0.27569830417633057, 0.0]]"
7800,"[[247.0, 89.0, 256.0, 111.0, 0.5515341758728027, 0.0], [89.0, 77.0, 98.0, 93.0, 0.43077701330184937, 0.0], [120.0, 56.0, 126.0, 68.0, 0.37053775787353516, 0.0], [471.0, 96.0, 480.0, 121.0, 0.30060437321662903, 0.0], [433.0, 63.0, 443.0, 87.0, 0.2756640315055847, 0.0]]"
7900,"[[106.0, 87.0, 116.0, 110.0, 0.5404853820800781, 0.0], [24.0, 164.0, 46.0, 194.0, 0.4750525951385498, 0.0], [447.0, 85.0, 455.0, 106.0, 0.3824867010116577, 0.0]]"
8000,"[[274.0, 117.0, 290.0, 148.0, 0.3996690809726715, 0.0], [116.0, 57.0, 125.0, 72.0, 0.367587685585022, 0.0], [95.0, 76.0, 106.0, 96.0, 0.2785102427005768, 0.0]]"
8100,"[[435.0, 81.0, 445.0, 103.0, 0.40565305948257446, 0.0]]"
8200,"[[406.0, 75.0, 416.0, 96.0, 0.3343222737312317, 0.0], [34.0, 95.0, 45.0, 116.0, 0.3072122633457184, 0.0], [421.0, 78.0, 431.0, 98.0, 0.2843589186668396, 0.0], [375.0, 75.0, 388.0, 96.0, 0.278757780790329, 0.0]]"
8300,"[[413.0, 86.0, 424.0, 111.0, 0.44561445713043213, 0.0], [411.0, 91.0, 420.0, 113.0, 0.3902270793914795, 0.0], [418.0, 86.0, 427.0, 109.0, 0.37848198413848877, 0.0], [231.0, 111.0, 244.0, 139.0, 0.27408087253570557, 0.0], [431.0, 83.0, 441.0, 107.0, 0.26005902886390686, 0.0]]"
8400,"[[445.0, 101.0, 458.0, 130.0, 0.7340747117996216, 0.0], [38.0, 91.0, 47.0, 110.0, 0.5495173931121826, 0.0], [431.0, 92.0, 441.0, 116.0, 0.5057679414749146, 0.0]]"
8500,"[[247.0, 192.0, 269.0, 229.0, 0.5624872446060181, 0.0], [454.0, 106.0, 464.0, 128.0, 0.42522382736206055, 0.0], [264.0, 67.0, 272.0, 88.0, 0.2578461170196533, 0.0]]"
8600,"[[305.0, 183.0, 328.0, 223.0, 0.5674258470535278, 0.0], [379.0, 186.0, 401.0, 214.0, 0.49207422137260437, 0.0], [247.0, 104.0, 259.0, 132.0, 0.4805600345134735, 0.0], [65.0, 84.0, 77.0, 102.0, 0.4801064729690552, 0.0], [203.0, 165.0, 224.0, 198.0, 0.42082247138023376, 0.0], [454.0, 97.0, 464.0, 122.0, 0.3772049844264984, 0.0], [205.0, 155.0, 222.0, 183.0, 0.3615371882915497, 0.0], [416.0, 81.0, 426.0, 107.0, 0.2923227846622467, 0.0], [442.0, 92.0, 452.0, 120.0, 0.2695728540420532, 0.0]]"
8700,"[[468.0, 107.0, 480.0, 139.0, 0.47161048650741577, 0.0], [272.0, 123.0, 286.0, 153.0, 0.4497116804122925, 0.0], [82.0, 69.0, 89.0, 86.0, 0.43111780285835266, 0.0], [281.0, 147.0, 298.0, 182.0, 0.4178004860877991, 0.0], [79.0, 87.0, 89.0, 108.0, 0.3770832121372223, 0.0], [427.0, 96.0, 436.0, 116.0, 0.29170283675193787, 0.0]]"
8800,"[[441.0, 99.0, 453.0, 129.0, 0.6486462950706482, 0.0]]"
8900,"[[459.0, 116.0, 473.0, 140.0, 0.5235288143157959, 0.0], [258.0, 130.0, 272.0, 150.0, 0.38415825366973877, 0.0], [46.0, 84.0, 58.0, 102.0, 0.28846511244773865, 0.0], [442.0, 99.0, 450.0, 119.0, 0.2814042568206787, 0.0]]"
9000,"[[462.0, 108.0, 474.0, 126.0, 0.3968619704246521, 0.0]]"
9100,"[[433.0, 143.0, 480.0, 269.0, 0.795715868473053, 0.0], [286.0, 127.0, 310.0, 175.0, 0.5992913246154785, 0.0], [370.0, 145.0, 381.0, 163.0, 0.26806357502937317, 0.0]]"
9200,"[[428.0, 138.0, 480.0, 268.0, 0.8365873694419861, 0.0], [157.0, 128.0, 189.0, 180.0, 0.6568018198013306, 0.0], [332.0, 143.0, 346.0, 174.0, 0.5466513633728027, 0.0], [318.0, 145.0, 330.0, 172.0, 0.398150771856308, 0.0]]"
9300,"[[425.0, 137.0, 480.0, 269.0, 0.8624566197395325, 0.0], [283.0, 144.0, 299.0, 174.0, 0.6133772730827332, 0.0], [153.0, 145.0, 165.0, 169.0, 0.5676710605621338, 0.0], [212.0, 134.0, 239.0, 182.0, 0.5217534899711609, 0.0], [339.0, 141.0, 351.0, 173.0, 0.47158482670783997, 0.0], [351.0, 142.0, 365.0, 174.0, 0.4374014139175415, 0.0], [309.0, 143.0, 325.0, 174.0, 0.3962562680244446, 0.0], [367.0, 146.0, 377.0, 168.0, 0.2666085958480835, 0.0]]"
9400,"[[425.0, 144.0, 480.0, 268.0, 0.8685970902442932, 0.0], [342.0, 144.0, 358.0, 180.0, 0.6911064386367798, 0.0], [167.0, 132.0, 190.0, 185.0, 0.5321411490440369, 0.0], [22.0, 120.0, 67.0, 184.0, 0.49384772777557373, 0.0], [417.0, 160.0, 429.0, 184.0, 0.44214215874671936, 0.0], [233.0, 147.0, 244.0, 168.0, 0.336307168006897, 0.0], [248.0, 140.0, 273.0, 178.0, 0.32811781764030457, 0.0], [2.0, 132.0, 71.0, 207.0, 0.31291458010673523, 0.0], [79.0, 147.0, 99.0, 168.0, 0.2666320204734802, 0.0]]"
9500,"[[436.0, 146.0, 480.0, 268.0, 0.8293596506118774, 0.0], [349.0, 142.0, 362.0, 177.0, 0.672561526298523, 0.0], [242.0, 142.0, 262.0, 182.0, 0.6046735644340515, 0.0], [307.0, 144.0, 323.0, 177.0, 0.48516586422920227, 0.0], [31.0, 130.0, 70.0, 178.0, 0.256733238697052, 0.0], [25.0, 128.0, 38.0, 166.0, 0.254447340965271, 0.0], [243.0, 143.0, 287.0, 177.0, 0.25234439969062805, 0.0]]"
9600,"[[431.0, 143.0, 480.0, 269.0, 0.8817054033279419, 0.0], [293.0, 127.0, 335.0, 231.0, 0.8091669678688049, 0.0], [328.0, 128.0, 362.0, 218.0, 0.6738519668579102, 0.0], [388.0, 143.0, 425.0, 192.0, 0.37175309658050537, 0.0], [250.0, 149.0, 365.0, 240.0, 0.321380078792572, 0.0]]"
9700,"[[436.0, 142.0, 480.0, 268.0, 0.8373339176177979, 0.0], [350.0, 141.0, 362.0, 175.0, 0.581116259098053, 0.0], [189.0, 120.0, 212.0, 180.0, 0.4260626435279846, 0.0], [251.0, 142.0, 269.0, 170.0, 0.26915809512138367, 0.0]]"
9800,"[[435.0, 142.0, 480.0, 268.0, 0.8522109389305115, 0.0], [377.0, 142.0, 420.0, 265.0, 0.7152645587921143, 0.0], [348.0, 141.0, 361.0, 175.0, 0.6468647122383118, 0.0], [135.0, 139.0, 145.0, 161.0, 0.5067423582077026, 0.0], [244.0, 135.0, 258.0, 153.0, 0.2501581907272339, 0.0]]"
9900,"[[350.0, 137.0, 363.0, 173.0, 0.7375097274780273, 0.0], [51.0, 66.0, 140.0, 269.0, 0.7164612412452698, 0.0], [440.0, 138.0, 480.0, 267.0, 0.6356107592582703, 0.0], [197.0, 123.0, 229.0, 160.0, 0.58102947473526, 0.0], [298.0, 134.0, 313.0, 174.0, 0.5403144955635071, 0.0], [0.0, 96.0, 28.0, 191.0, 0.5069726705551147, 0.0], [250.0, 128.0, 277.0, 176.0, 0.403402715921402, 0.0], [281.0, 136.0, 299.0, 160.0, 0.3984348773956299, 0.0], [402.0, 137.0, 426.0, 176.0, 0.31770971417427063, 0.0], [281.0, 135.0, 310.0, 169.0, 0.31638702750205994, 0.0], [0.0, 98.0, 44.0, 154.0, 0.2629699110984802, 0.0], [423.0, 138.0, 437.0, 166.0, 0.26008743047714233, 0.0]]"
10000,"[[8.0, 93.0, 97.0, 249.0, 0.7828100323677063, 0.0], [167.0, 116.0, 202.0, 181.0, 0.7434980273246765, 0.0], [443.0, 135.0, 480.0, 267.0, 0.7171943783760071, 0.0], [87.0, 89.0, 149.0, 242.0, 0.6709185838699341, 0.0], [353.0, 136.0, 365.0, 173.0, 0.6466524600982666, 0.0], [293.0, 135.0, 322.0, 170.0, 0.3189117908477783, 0.0], [329.0, 141.0, 342.0, 170.0, 0.2854595184326172, 0.0]]"
10100,"[[438.0, 132.0, 480.0, 267.0, 0.7842046618461609, 0.0], [348.0, 132.0, 360.0, 169.0, 0.7122268080711365, 0.0], [222.0, 114.0, 258.0, 182.0, 0.6548277139663696, 0.0], [11.0, 99.0, 59.0, 152.0, 0.6309608817100525, 0.0], [401.0, 133.0, 428.0, 178.0, 0.4709641635417938, 0.0], [273.0, 137.0, 289.0, 166.0, 0.3312358260154724, 0.0], [333.0, 139.0, 345.0, 160.0, 0.3156249523162842, 0.0], [424.0, 133.0, 436.0, 154.0, 0.30251890420913696, 0.0]]"
10200,"[[350.0, 131.0, 362.0, 165.0, 0.7325818538665771, 0.0], [53.0, 101.0, 86.0, 176.0, 0.6667089462280273, 0.0], [283.0, 125.0, 302.0, 162.0, 0.41258037090301514, 0.0], [395.0, 133.0, 434.0, 178.0, 0.27286314964294434, 0.0], [393.0, 136.0, 411.0, 176.0, 0.2633264362812042, 0.0], [466.0, 130.0, 480.0, 179.0, 0.26106616854667664, 0.0], [326.0, 135.0, 339.0, 162.0, 0.2539665400981903, 0.0]]"
