frame,number of objects
1400,"[[939.0, 178.0, 960.0, 225.0, 0.7019915580749512, 0.0], [704.0, 228.0, 739.0, 276.0, 0.5942754149436951, 0.0], [455.0, 205.0, 476.0, 232.0, 0.5310372710227966, 0.0], [403.0, 366.0, 446.0, 426.0, 0.48159322142601013, 0.0], [561.0, 109.0, 577.0, 136.0, 0.4263695180416107, 0.0], [45.0, 221.0, 73.0, 258.0, 0.3813886046409607, 0.0], [399.0, 391.0, 452.0, 456.0, 0.3583012819290161, 0.0], [444.0, 120.0, 461.0, 145.0, 0.33679723739624023, 0.0], [411.0, 364.0, 442.0, 402.0, 0.2809526324272156, 0.0]]"
1500,"[[754.0, 498.0, 813.0, 540.0, 0.8048299551010132, 0.0], [418.0, 442.0, 479.0, 533.0, 0.7247306108474731, 0.0], [691.0, 123.0, 709.0, 163.0, 0.6209336519241333, 0.0], [741.0, 88.0, 756.0, 118.0, 0.5488483309745789, 0.0], [249.0, 96.0, 263.0, 113.0, 0.4974500834941864, 0.0], [773.0, 77.0, 783.0, 96.0, 0.27011170983314514, 0.0], [933.0, 400.0, 960.0, 485.0, 0.2578698992729187, 0.0]]"
1600,"[[855.0, 371.0, 922.0, 477.0, 0.6065045595169067, 0.0], [395.0, 186.0, 419.0, 232.0, 0.5495051741600037, 0.0], [653.0, 246.0, 683.0, 289.0, 0.4927870035171509, 0.0], [592.0, 121.0, 612.0, 159.0, 0.38788536190986633, 0.0], [180.0, 171.0, 208.0, 215.0, 0.32186681032180786, 0.0]]"
1700,"[[62.0, 162.0, 89.0, 210.0, 0.5939685106277466, 0.0]]"
1800,"[[562.0, 165.0, 586.0, 213.0, 0.609504759311676, 0.0], [126.0, 170.0, 152.0, 201.0, 0.5706562399864197, 0.0], [832.0, 132.0, 846.0, 173.0, 0.5565658807754517, 0.0], [434.0, 253.0, 465.0, 298.0, 0.5151644349098206, 0.0], [615.0, 191.0, 640.0, 233.0, 0.5026102662086487, 0.0], [147.0, 106.0, 166.0, 140.0, 0.492387056350708, 0.0], [585.0, 124.0, 602.0, 157.0, 0.3963662385940552, 0.0], [87.0, 146.0, 109.0, 184.0, 0.34426212310791016, 0.0], [768.0, 190.0, 797.0, 250.0, 0.30189281702041626, 0.0], [850.0, 124.0, 869.0, 173.0, 0.27129608392715454, 0.0]]"
1900,"[[540.0, 372.0, 591.0, 459.0, 0.8294842839241028, 0.0], [504.0, 132.0, 526.0, 176.0, 0.683053731918335, 0.0], [601.0, 167.0, 628.0, 208.0, 0.6094305515289307, 0.0], [225.0, 74.0, 241.0, 106.0, 0.6007723808288574, 0.0], [308.0, 61.0, 320.0, 85.0, 0.42008543014526367, 0.0], [675.0, 128.0, 696.0, 167.0, 0.3681158721446991, 0.0], [297.0, 38.0, 307.0, 59.0, 0.3016450107097626, 0.0]]"
2000,"[[536.0, 245.0, 568.0, 307.0, 0.655780017375946, 0.0], [837.0, 126.0, 861.0, 173.0, 0.3918208181858063, 0.0]]"
2100,"[[904.0, 299.0, 950.0, 352.0, 0.5777059197425842, 0.0], [881.0, 243.0, 917.0, 282.0, 0.47208911180496216, 0.0], [642.0, 100.0, 662.0, 119.0, 0.45878803730010986, 0.0], [427.0, 144.0, 448.0, 188.0, 0.39816465973854065, 0.0], [559.0, 74.0, 571.0, 95.0, 0.32785752415657043, 0.0], [428.0, 143.0, 448.0, 164.0, 0.31394410133361816, 0.0], [107.0, 140.0, 118.0, 165.0, 0.28698718547821045, 0.0]]"
2200,"[[760.0, 217.0, 800.0, 267.0, 0.5119299292564392, 0.0], [886.0, 67.0, 903.0, 97.0, 0.372018039226532, 0.0], [796.0, 76.0, 809.0, 104.0, 0.2981113791465759, 0.0]]"
2300,"[[480.0, 316.0, 516.0, 361.0, 0.6313730478286743, 0.0], [768.0, 450.0, 829.0, 539.0, 0.6302630305290222, 0.0], [0.0, 250.0, 41.0, 307.0, 0.4841568171977997, 0.0]]"
2400,"[[0.0, 176.0, 13.0, 232.0, 0.5544157028198242, 0.0], [431.0, 169.0, 456.0, 199.0, 0.5488743782043457, 0.0], [909.0, 109.0, 927.0, 150.0, 0.43703678250312805, 0.0], [188.0, 126.0, 206.0, 157.0, 0.4117569625377655, 0.0], [287.0, 77.0, 302.0, 109.0, 0.3584481179714203, 0.0]]"
2500,"[[842.0, 111.0, 857.0, 150.0, 0.4630924463272095, 0.0], [906.0, 117.0, 921.0, 158.0, 0.44124913215637207, 0.0], [876.0, 68.0, 890.0, 104.0, 0.3853628933429718, 0.0]]"
2600,"[[825.0, 102.0, 841.0, 140.0, 0.7438164353370667, 0.0], [521.0, 117.0, 542.0, 161.0, 0.6425029039382935, 0.0], [665.0, 169.0, 689.0, 208.0, 0.5996848940849304, 0.0], [115.0, 137.0, 134.0, 174.0, 0.5857802629470825, 0.0]]"
2700,"[[721.0, 165.0, 744.0, 203.0, 0.7258154153823853, 0.0], [831.0, 124.0, 846.0, 165.0, 0.4944477677345276, 0.0], [909.0, 117.0, 925.0, 158.0, 0.39208006858825684, 0.0], [773.0, 102.0, 795.0, 138.0, 0.34797507524490356, 0.0], [81.0, 70.0, 88.0, 90.0, 0.30913442373275757, 0.0], [610.0, 121.0, 630.0, 158.0, 0.2773951292037964, 0.0]]"
2800,"[[864.0, 144.0, 882.0, 193.0, 0.8581308722496033, 0.0], [903.0, 121.0, 920.0, 167.0, 0.5970929265022278, 0.0], [924.0, 356.0, 960.0, 415.0, 0.5925760269165039, 0.0], [829.0, 139.0, 852.0, 181.0, 0.5692106485366821, 0.0], [60.0, 71.0, 68.0, 94.0, 0.3088796138763428, 0.0]]"
2900,"[[699.0, 325.0, 750.0, 398.0, 0.48613208532333374, 0.0], [611.0, 119.0, 627.0, 160.0, 0.4846675395965576, 0.0], [647.0, 101.0, 667.0, 133.0, 0.37789297103881836, 0.0], [474.0, 103.0, 494.0, 143.0, 0.31577861309051514, 0.0], [906.0, 114.0, 926.0, 160.0, 0.29023581743240356, 0.0], [699.0, 323.0, 731.0, 365.0, 0.27801305055618286, 0.0], [450.0, 93.0, 464.0, 126.0, 0.2734094262123108, 0.0]]"
3000,"[[510.0, 400.0, 564.0, 492.0, 0.677901029586792, 0.0], [586.0, 331.0, 628.0, 385.0, 0.6286042928695679, 0.0], [157.0, 109.0, 173.0, 141.0, 0.4278472363948822, 0.0], [692.0, 227.0, 715.0, 268.0, 0.39883026480674744, 0.0], [143.0, 123.0, 159.0, 160.0, 0.35896849632263184, 0.0], [909.0, 122.0, 927.0, 170.0, 0.31200674176216125, 0.0], [293.0, 48.0, 300.0, 66.0, 0.26287299394607544, 0.0]]"
3100,"[[481.0, 148.0, 501.0, 190.0, 0.6398457884788513, 0.0], [505.0, 122.0, 521.0, 156.0, 0.5263903141021729, 0.0], [643.0, 174.0, 665.0, 200.0, 0.4729396402835846, 0.0], [661.0, 94.0, 679.0, 133.0, 0.42176952958106995, 0.0], [800.0, 170.0, 823.0, 197.0, 0.365877240896225, 0.0], [910.0, 123.0, 929.0, 169.0, 0.3531217575073242, 0.0], [165.0, 102.0, 182.0, 131.0, 0.26238736510276794, 0.0]]"
3200,"[[696.0, 439.0, 757.0, 501.0, 0.70359206199646, 0.0], [825.0, 210.0, 862.0, 273.0, 0.5028843879699707, 0.0], [903.0, 123.0, 923.0, 171.0, 0.32191208004951477, 0.0], [740.0, 93.0, 759.0, 122.0, 0.31170323491096497, 0.0], [877.0, 85.0, 892.0, 112.0, 0.30545690655708313, 0.0], [681.0, 462.0, 756.0, 540.0, 0.28227534890174866, 0.0], [868.0, 84.0, 882.0, 112.0, 0.2626005709171295, 0.0]]"
3300,"[[242.0, 102.0, 258.0, 130.0, 0.46921777725219727, 0.0], [259.0, 84.0, 271.0, 111.0, 0.36614733934402466, 0.0], [553.0, 108.0, 569.0, 141.0, 0.3289184272289276, 0.0], [871.0, 92.0, 886.0, 122.0, 0.29407116770744324, 0.0]]"
3400,"[[621.0, 336.0, 668.0, 408.0, 0.6284871101379395, 0.0], [497.0, 357.0, 537.0, 411.0, 0.6183294057846069, 0.0], [721.0, 120.0, 744.0, 159.0, 0.5223000049591064, 0.0], [402.0, 193.0, 426.0, 231.0, 0.46643364429473877, 0.0], [891.0, 121.0, 908.0, 158.0, 0.3395621180534363, 0.0]]"
3500,"[[412.0, 154.0, 434.0, 183.0, 0.6256987452507019, 0.0], [206.0, 104.0, 224.0, 140.0, 0.46427613496780396, 0.0], [880.0, 118.0, 899.0, 160.0, 0.4445517361164093, 0.0], [852.0, 76.0, 873.0, 108.0, 0.2657935321331024, 0.0]]"
3600,"[[742.0, 229.0, 773.0, 284.0, 0.7797845005989075, 0.0], [6.0, 244.0, 47.0, 297.0, 0.6982327103614807, 0.0], [654.0, 183.0, 687.0, 234.0, 0.4999117851257324, 0.0], [884.0, 217.0, 925.0, 270.0, 0.4452890157699585, 0.0], [135.0, 54.0, 146.0, 84.0, 0.4057047367095947, 0.0], [19.0, 175.0, 42.0, 209.0, 0.3338184058666229, 0.0], [18.0, 179.0, 52.0, 229.0, 0.2896888852119446, 0.0], [508.0, 88.0, 528.0, 130.0, 0.2637200653553009, 0.0]]"
3700,"[[795.0, 90.0, 812.0, 143.0, 0.7300556898117065, 0.0], [525.0, 193.0, 555.0, 242.0, 0.6075088381767273, 0.0], [585.0, 183.0, 615.0, 233.0, 0.5894754528999329, 0.0], [538.0, 136.0, 560.0, 183.0, 0.5810484290122986, 0.0], [294.0, 70.0, 309.0, 98.0, 0.5500643253326416, 0.0], [923.0, 105.0, 936.0, 134.0, 0.3784087598323822, 0.0], [591.0, 58.0, 602.0, 75.0, 0.2961188554763794, 0.0]]"
3800,"[[615.0, 261.0, 651.0, 324.0, 0.6384707689285278, 0.0], [635.0, 391.0, 685.0, 489.0, 0.5502917766571045, 0.0], [148.0, 128.0, 169.0, 167.0, 0.4313235282897949, 0.0]]"
3900,"[[875.0, 112.0, 900.0, 170.0, 0.6226915717124939, 0.0], [127.0, 122.0, 151.0, 158.0, 0.6039988398551941, 0.0], [673.0, 191.0, 701.0, 242.0, 0.5812129974365234, 0.0], [210.0, 84.0, 225.0, 116.0, 0.5433388352394104, 0.0], [442.0, 223.0, 468.0, 272.0, 0.4634654223918915, 0.0], [903.0, 114.0, 919.0, 147.0, 0.2776672840118408, 0.0]]"
4000,"[[68.0, 149.0, 92.0, 192.0, 0.5402589440345764, 0.0], [895.0, 140.0, 914.0, 179.0, 0.4414949417114258, 0.0], [272.0, 98.0, 286.0, 132.0, 0.37921419739723206, 0.0], [552.0, 97.0, 567.0, 133.0, 0.3326498568058014, 0.0]]"
4100,"[[790.0, 107.0, 806.0, 148.0, 0.7026054859161377, 0.0], [901.0, 337.0, 959.0, 421.0, 0.5754688382148743, 0.0], [399.0, 221.0, 431.0, 274.0, 0.5451745390892029, 0.0], [896.0, 115.0, 915.0, 175.0, 0.3905360996723175, 0.0], [573.0, 205.0, 597.0, 236.0, 0.37986963987350464, 0.0], [865.0, 116.0, 887.0, 163.0, 0.3338410258293152, 0.0], [458.0, 112.0, 477.0, 150.0, 0.290052592754364, 0.0], [945.0, 264.0, 960.0, 327.0, 0.2724969685077667, 0.0], [402.0, 221.0, 430.0, 247.0, 0.27130645513534546, 0.0], [534.0, 104.0, 553.0, 140.0, 0.2553178668022156, 0.0]]"
4200,"[[830.0, 129.0, 850.0, 167.0, 0.7000025510787964, 0.0], [642.0, 333.0, 683.0, 401.0, 0.5844491124153137, 0.0], [147.0, 126.0, 172.0, 164.0, 0.5557339191436768, 0.0], [873.0, 118.0, 896.0, 162.0, 0.3304087221622467, 0.0], [289.0, 70.0, 302.0, 87.0, 0.28329187631607056, 0.0], [925.0, 124.0, 950.0, 180.0, 0.26529884338378906, 0.0]]"
4300,"[[890.0, 119.0, 919.0, 201.0, 0.43873468041419983, 0.0], [570.0, 59.0, 583.0, 86.0, 0.365657776594162, 0.0], [879.0, 68.0, 896.0, 96.0, 0.2794283330440521, 0.0]]"
4400,"[[750.0, 169.0, 778.0, 210.0, 0.6014837622642517, 0.0], [579.0, 80.0, 599.0, 130.0, 0.4446960389614105, 0.0], [813.0, 88.0, 829.0, 126.0, 0.43657222390174866, 0.0], [887.0, 67.0, 903.0, 98.0, 0.41908448934555054, 0.0], [573.0, 69.0, 587.0, 101.0, 0.38022077083587646, 0.0], [638.0, 107.0, 655.0, 143.0, 0.34809011220932007, 0.0], [899.0, 113.0, 918.0, 154.0, 0.2738986015319824, 0.0]]"
4500,"[[711.0, 255.0, 749.0, 297.0, 0.7062987685203552, 0.0], [821.0, 102.0, 836.0, 141.0, 0.6920579671859741, 0.0], [698.0, 383.0, 750.0, 480.0, 0.691238522529602, 0.0], [602.0, 281.0, 637.0, 343.0, 0.659406840801239, 0.0], [61.0, 89.0, 81.0, 115.0, 0.6201668381690979, 0.0], [431.0, 91.0, 451.0, 126.0, 0.4924124479293823, 0.0], [173.0, 94.0, 188.0, 123.0, 0.4851977825164795, 0.0], [516.0, 70.0, 531.0, 100.0, 0.44843724370002747, 0.0], [881.0, 116.0, 900.0, 157.0, 0.4048405885696411, 0.0], [874.0, 67.0, 891.0, 99.0, 0.36973851919174194, 0.0], [57.0, 63.0, 66.0, 84.0, 0.27745965123176575, 0.0]]"
4600,"[[117.0, 180.0, 151.0, 233.0, 0.71226567029953, 0.0], [87.0, 131.0, 109.0, 174.0, 0.698065459728241, 0.0], [308.0, 77.0, 321.0, 102.0, 0.561120867729187, 0.0], [556.0, 190.0, 581.0, 243.0, 0.5291439890861511, 0.0], [369.0, 213.0, 407.0, 257.0, 0.513752281665802, 0.0], [545.0, 160.0, 564.0, 191.0, 0.4744502007961273, 0.0], [881.0, 126.0, 901.0, 166.0, 0.4132554829120636, 0.0], [313.0, 37.0, 321.0, 54.0, 0.3397901952266693, 0.0], [875.0, 74.0, 892.0, 115.0, 0.29309529066085815, 0.0]]"
4700,"[[910.0, 149.0, 930.0, 192.0, 0.6910922527313232, 0.0], [898.0, 124.0, 917.0, 163.0, 0.5953142046928406, 0.0], [882.0, 129.0, 896.0, 163.0, 0.43299195170402527, 0.0], [877.0, 77.0, 890.0, 107.0, 0.27330419421195984, 0.0]]"
4800,"[[946.0, 171.0, 960.0, 219.0, 0.702043354511261, 0.0], [611.0, 388.0, 662.0, 440.0, 0.6177510023117065, 0.0], [571.0, 227.0, 601.0, 282.0, 0.4774668216705322, 0.0], [687.0, 152.0, 711.0, 198.0, 0.46008163690567017, 0.0], [168.0, 94.0, 186.0, 125.0, 0.36943042278289795, 0.0], [542.0, 197.0, 570.0, 254.0, 0.31952837109565735, 0.0], [426.0, 104.0, 440.0, 140.0, 0.29228341579437256, 0.0]]"
4900,"[[372.0, 314.0, 414.0, 395.0, 0.7557243704795837, 0.0], [673.0, 207.0, 697.0, 247.0, 0.4576209485530853, 0.0], [858.0, 75.0, 870.0, 97.0, 0.3929992914199829, 0.0], [617.0, 51.0, 625.0, 77.0, 0.386534184217453, 0.0], [660.0, 258.0, 688.0, 308.0, 0.3382696211338043, 0.0], [313.0, 38.0, 321.0, 56.0, 0.306868314743042, 0.0], [612.0, 137.0, 631.0, 167.0, 0.29011231660842896, 0.0], [506.0, 112.0, 521.0, 149.0, 0.2810920178890228, 0.0]]"
5000,"[[526.0, 402.0, 579.0, 465.0, 0.7077821493148804, 0.0], [562.0, 230.0, 592.0, 286.0, 0.6209844350814819, 0.0], [159.0, 197.0, 189.0, 245.0, 0.5695598125457764, 0.0], [63.0, 227.0, 94.0, 292.0, 0.39350444078445435, 0.0], [589.0, 35.0, 599.0, 57.0, 0.3450740575790405, 0.0], [640.0, 25.0, 647.0, 44.0, 0.28859153389930725, 0.0], [774.0, 187.0, 798.0, 217.0, 0.26391059160232544, 0.0], [596.0, 104.0, 615.0, 146.0, 0.26012855768203735, 0.0]]"
5100,"[[813.0, 396.0, 872.0, 471.0, 0.5983722805976868, 0.0], [505.0, 181.0, 531.0, 229.0, 0.5148640275001526, 0.0], [143.0, 165.0, 173.0, 212.0, 0.38724029064178467, 0.0], [637.0, 100.0, 651.0, 119.0, 0.3568742275238037, 0.0], [702.0, 90.0, 716.0, 124.0, 0.32425883412361145, 0.0], [826.0, 77.0, 836.0, 93.0, 0.3089744448661804, 0.0], [836.0, 79.0, 849.0, 97.0, 0.2884128987789154, 0.0]]"
5200,"[[755.0, 264.0, 795.0, 323.0, 0.7027295231819153, 0.0], [749.0, 104.0, 766.0, 144.0, 0.632534384727478, 0.0], [644.0, 180.0, 670.0, 218.0, 0.6306295990943909, 0.0], [57.0, 140.0, 80.0, 173.0, 0.4865529239177704, 0.0], [680.0, 175.0, 703.0, 228.0, 0.30982401967048645, 0.0], [681.0, 171.0, 702.0, 202.0, 0.26653367280960083, 0.0]]"
5300,"[[856.0, 436.0, 921.0, 532.0, 0.6823210716247559, 0.0], [475.0, 248.0, 502.0, 277.0, 0.57004314661026, 0.0], [785.0, 125.0, 802.0, 163.0, 0.5688411593437195, 0.0], [757.0, 103.0, 772.0, 133.0, 0.4750584661960602, 0.0], [863.0, 89.0, 876.0, 119.0, 0.4618130624294281, 0.0]]"
5400,"[[845.0, 141.0, 864.0, 183.0, 0.7239899039268494, 0.0], [689.0, 90.0, 705.0, 122.0, 0.506003201007843, 0.0], [879.0, 89.0, 896.0, 114.0, 0.3161948323249817, 0.0]]"
5500,"[[892.0, 169.0, 913.0, 219.0, 0.8158168196678162, 0.0], [750.0, 284.0, 777.0, 316.0, 0.6126862168312073, 0.0], [669.0, 86.0, 681.0, 115.0, 0.47348007559776306, 0.0]]"
5600,"[[468.0, 193.0, 489.0, 239.0, 0.5030902624130249, 0.0], [69.0, 188.0, 96.0, 222.0, 0.42468541860580444, 0.0], [215.0, 118.0, 230.0, 151.0, 0.36734145879745483, 0.0], [908.0, 97.0, 926.0, 134.0, 0.325707346200943, 0.0]]"
5700,"[[583.0, 111.0, 599.0, 145.0, 0.31725943088531494, 0.0], [861.0, 104.0, 874.0, 132.0, 0.29446202516555786, 0.0]]"
5800,"[[188.0, 104.0, 206.0, 133.0, 0.7154124975204468, 0.0], [695.0, 292.0, 729.0, 347.0, 0.5049508810043335, 0.0], [84.0, 171.0, 114.0, 211.0, 0.3937641680240631, 0.0], [646.0, 306.0, 674.0, 344.0, 0.3747788965702057, 0.0], [549.0, 202.0, 580.0, 263.0, 0.37115976214408875, 0.0], [859.0, 107.0, 873.0, 139.0, 0.30225908756256104, 0.0], [669.0, 177.0, 689.0, 227.0, 0.30049842596054077, 0.0]]"
5900,"[[209.0, 100.0, 224.0, 128.0, 0.6071678400039673, 0.0], [517.0, 116.0, 531.0, 150.0, 0.4591984748840332, 0.0], [497.0, 125.0, 513.0, 158.0, 0.3786241114139557, 0.0], [532.0, 124.0, 548.0, 144.0, 0.28736984729766846, 0.0]]"
6000,"[[499.0, 421.0, 550.0, 494.0, 0.7733941078186035, 0.0], [626.0, 450.0, 683.0, 515.0, 0.6786181330680847, 0.0], [84.0, 183.0, 111.0, 226.0, 0.5526077747344971, 0.0], [927.0, 122.0, 941.0, 161.0, 0.48263347148895264, 0.0], [800.0, 206.0, 826.0, 242.0, 0.475957989692688, 0.0], [548.0, 217.0, 573.0, 249.0, 0.4234341084957123, 0.0], [660.0, 131.0, 679.0, 153.0, 0.36293426156044006, 0.0], [584.0, 86.0, 598.0, 113.0, 0.3225862383842468, 0.0]]"
6100,"[[704.0, 255.0, 738.0, 312.0, 0.6257525682449341, 0.0], [139.0, 124.0, 157.0, 157.0, 0.5997946262359619, 0.0], [280.0, 104.0, 296.0, 137.0, 0.5336549878120422, 0.0], [213.0, 127.0, 230.0, 162.0, 0.49611419439315796, 0.0], [800.0, 203.0, 833.0, 256.0, 0.4949118494987488, 0.0], [734.0, 213.0, 761.0, 258.0, 0.4307914674282074, 0.0], [530.0, 160.0, 552.0, 202.0, 0.40211936831474304, 0.0], [427.0, 127.0, 441.0, 151.0, 0.2787518799304962, 0.0]]"
6200,"[[861.0, 243.0, 890.0, 272.0, 0.565916895866394, 0.0], [916.0, 114.0, 932.0, 153.0, 0.3714088797569275, 0.0], [607.0, 168.0, 626.0, 199.0, 0.3630632162094116, 0.0], [529.0, 174.0, 553.0, 225.0, 0.3440552055835724, 0.0]]"
6300,"[[536.0, 212.0, 562.0, 256.0, 0.5162995457649231, 0.0], [239.0, 130.0, 256.0, 163.0, 0.47797027230262756, 0.0], [897.0, 98.0, 912.0, 134.0, 0.3387361466884613, 0.0], [834.0, 97.0, 848.0, 115.0, 0.2588788866996765, 0.0]]"
6400,"[[903.0, 325.0, 948.0, 368.0, 0.6310873031616211, 0.0], [204.0, 161.0, 228.0, 195.0, 0.5104297995567322, 0.0], [557.0, 146.0, 576.0, 182.0, 0.4948078691959381, 0.0], [525.0, 156.0, 541.0, 177.0, 0.48100119829177856, 0.0], [524.0, 159.0, 543.0, 201.0, 0.35228249430656433, 0.0], [899.0, 330.0, 953.0, 398.0, 0.2527966797351837, 0.0]]"
6500,"[[669.0, 389.0, 715.0, 456.0, 0.665077269077301, 0.0], [0.0, 122.0, 11.0, 156.0, 0.572261393070221, 0.0], [149.0, 136.0, 170.0, 172.0, 0.48150739073753357, 0.0], [13.0, 119.0, 25.0, 157.0, 0.4219195246696472, 0.0], [906.0, 106.0, 920.0, 137.0, 0.26905545592308044, 0.0]]"
6600,"[[552.0, 296.0, 587.0, 352.0, 0.6227054595947266, 0.0], [739.0, 146.0, 758.0, 185.0, 0.5800998210906982, 0.0], [164.0, 150.0, 186.0, 180.0, 0.4864436686038971, 0.0], [45.0, 190.0, 78.0, 242.0, 0.4758742153644562, 0.0], [650.0, 309.0, 688.0, 367.0, 0.4545249044895172, 0.0], [221.0, 121.0, 237.0, 155.0, 0.4036237299442291, 0.0], [499.0, 114.0, 513.0, 146.0, 0.31379419565200806, 0.0], [704.0, 147.0, 723.0, 179.0, 0.29514795541763306, 0.0], [513.0, 96.0, 532.0, 123.0, 0.2675946056842804, 0.0]]"
6700,"[[252.0, 118.0, 273.0, 151.0, 0.5767459273338318, 0.0], [535.0, 275.0, 562.0, 316.0, 0.5439047813415527, 0.0], [180.0, 132.0, 200.0, 166.0, 0.48705077171325684, 0.0], [599.0, 253.0, 628.0, 299.0, 0.39561927318573, 0.0], [548.0, 103.0, 562.0, 135.0, 0.310622900724411, 0.0], [581.0, 222.0, 607.0, 260.0, 0.28276509046554565, 0.0], [782.0, 111.0, 794.0, 143.0, 0.2684575319290161, 0.0]]"
