frame,number of objects
1300,"[[1033.0, 168.0, 1059.0, 225.0, 0.8043572902679443, 0.0], [535.0, 117.0, 558.0, 157.0, 0.481152206659317, 0.0], [905.0, 89.0, 921.0, 126.0, 0.4493350088596344, 0.0], [152.0, 145.0, 177.0, 183.0, 0.44755715131759644, 0.0], [883.0, 77.0, 897.0, 114.0, 0.3941417336463928, 0.0], [659.0, 96.0, 679.0, 134.0, 0.37888261675834656, 0.0], [863.0, 79.0, 881.0, 112.0, 0.3623407781124115, 0.0], [917.0, 92.0, 931.0, 129.0, 0.35378459095954895, 0.0]]"
1400,"[[821.0, 265.0, 862.0, 323.0, 0.7333720922470093, 0.0], [1096.0, 206.0, 1120.0, 264.0, 0.7060115337371826, 0.0], [528.0, 240.0, 556.0, 275.0, 0.5934507846832275, 0.0], [342.0, 59.0, 353.0, 84.0, 0.545682966709137, 0.0], [463.0, 426.0, 528.0, 534.0, 0.5194802284240723, 0.0], [654.0, 128.0, 672.0, 160.0, 0.38546615839004517, 0.0], [518.0, 136.0, 536.0, 170.0, 0.34202930331230164, 0.0], [638.0, 142.0, 653.0, 177.0, 0.3009195327758789, 0.0], [969.0, 78.0, 980.0, 101.0, 0.28587454557418823, 0.0], [858.0, 84.0, 878.0, 115.0, 0.2512332797050476, 0.0], [475.0, 425.0, 523.0, 489.0, 0.25103843212127686, 0.0]]"
1500,"[[879.0, 582.0, 948.0, 630.0, 0.8573095798492432, 0.0], [488.0, 517.0, 558.0, 609.0, 0.7633251547813416, 0.0], [293.0, 112.0, 308.0, 132.0, 0.6512389779090881, 0.0], [807.0, 143.0, 827.0, 189.0, 0.6347387433052063, 0.0], [865.0, 105.0, 881.0, 138.0, 0.5550336837768555, 0.0], [946.0, 76.0, 962.0, 98.0, 0.31808096170425415, 0.0], [1092.0, 466.0, 1120.0, 555.0, 0.27105942368507385, 0.0], [992.0, 88.0, 1007.0, 111.0, 0.2511139512062073, 0.0]]"
1600,"[[462.0, 217.0, 489.0, 262.0, 0.5947234630584717, 0.0], [762.0, 285.0, 799.0, 346.0, 0.5674874186515808, 0.0], [1019.0, 434.0, 1075.0, 534.0, 0.5292489528656006, 0.0], [690.0, 143.0, 714.0, 194.0, 0.35861802101135254, 0.0], [213.0, 202.0, 241.0, 242.0, 0.26629313826560974, 0.0]]"
1700,"[[73.0, 191.0, 105.0, 244.0, 0.5203755497932434, 0.0], [624.0, 63.0, 639.0, 105.0, 0.27443087100982666, 0.0]]"
1800,"[[970.0, 156.0, 988.0, 203.0, 0.7067751288414001, 0.0], [655.0, 193.0, 684.0, 243.0, 0.6381374001502991, 0.0], [173.0, 123.0, 194.0, 162.0, 0.6377080082893372, 0.0], [716.0, 224.0, 750.0, 275.0, 0.6119716167449951, 0.0], [149.0, 198.0, 177.0, 240.0, 0.6049912571907043, 0.0], [103.0, 172.0, 126.0, 205.0, 0.48852649331092834, 0.0], [507.0, 296.0, 542.0, 345.0, 0.48566320538520813, 0.0], [682.0, 145.0, 703.0, 190.0, 0.4721425473690033, 0.0], [896.0, 222.0, 931.0, 270.0, 0.4510696828365326, 0.0], [576.0, 81.0, 591.0, 116.0, 0.340288370847702, 0.0], [992.0, 146.0, 1012.0, 200.0, 0.29685500264167786, 0.0], [344.0, 67.0, 356.0, 92.0, 0.27870050072669983, 0.0]]"
1900,"[[629.0, 434.0, 689.0, 536.0, 0.8233495950698853, 0.0], [701.0, 194.0, 733.0, 242.0, 0.6526916027069092, 0.0], [263.0, 86.0, 282.0, 122.0, 0.6006082892417908, 0.0], [591.0, 155.0, 613.0, 200.0, 0.5586012005805969, 0.0], [788.0, 149.0, 810.0, 184.0, 0.5404207110404968, 0.0], [900.0, 112.0, 929.0, 157.0, 0.48380038142204285, 0.0], [605.0, 98.0, 625.0, 139.0, 0.3709741234779358, 0.0], [347.0, 44.0, 359.0, 67.0, 0.3271981477737427, 0.0], [360.0, 72.0, 373.0, 98.0, 0.26704180240631104, 0.0]]"
2000,"[[626.0, 286.0, 662.0, 354.0, 0.7026116251945496, 0.0], [977.0, 150.0, 1003.0, 192.0, 0.4382359981536865, 0.0], [381.0, 42.0, 389.0, 64.0, 0.35758721828460693, 0.0]]"
2100,"[[1030.0, 282.0, 1070.0, 330.0, 0.5996509194374084, 0.0], [1055.0, 349.0, 1101.0, 414.0, 0.5433641672134399, 0.0], [650.0, 87.0, 666.0, 111.0, 0.5113679766654968, 0.0], [499.0, 167.0, 523.0, 190.0, 0.427251935005188, 0.0], [748.0, 118.0, 773.0, 139.0, 0.4204960763454437, 0.0], [60.0, 192.0, 94.0, 247.0, 0.3220750391483307, 0.0], [1075.0, 128.0, 1098.0, 186.0, 0.3218255341053009, 0.0], [280.0, 103.0, 298.0, 137.0, 0.2962721288204193, 0.0]]"
2200,"[[888.0, 253.0, 934.0, 303.0, 0.47173529863357544, 0.0], [1035.0, 78.0, 1053.0, 112.0, 0.46507927775382996, 0.0], [695.0, 126.0, 719.0, 170.0, 0.3822052776813507, 0.0], [931.0, 90.0, 944.0, 121.0, 0.3383229076862335, 0.0], [335.0, 54.0, 349.0, 83.0, 0.3362017869949341, 0.0], [582.0, 102.0, 601.0, 141.0, 0.27405864000320435, 0.0]]"
2300,"[[896.0, 524.0, 966.0, 627.0, 0.7624925971031189, 0.0], [560.0, 368.0, 601.0, 422.0, 0.5527582168579102, 0.0], [0.0, 289.0, 47.0, 352.0, 0.41028568148612976, 0.0]]"
2400,"[[501.0, 196.0, 532.0, 230.0, 0.5939044952392578, 0.0], [1061.0, 130.0, 1080.0, 175.0, 0.4608980715274811, 0.0], [220.0, 147.0, 241.0, 184.0, 0.4542827308177948, 0.0], [335.0, 92.0, 353.0, 128.0, 0.36509132385253906, 0.0], [502.0, 204.0, 531.0, 254.0, 0.28503966331481934, 0.0]]"
2500,"[[1057.0, 139.0, 1072.0, 182.0, 0.4409269094467163, 0.0], [982.0, 131.0, 1001.0, 174.0, 0.41405367851257324, 0.0], [1020.0, 77.0, 1037.0, 114.0, 0.27348819375038147, 0.0]]"
2600,"[[963.0, 119.0, 983.0, 164.0, 0.7248508930206299, 0.0], [776.0, 197.0, 804.0, 244.0, 0.5998456478118896, 0.0], [610.0, 136.0, 632.0, 188.0, 0.5607092976570129, 0.0], [134.0, 162.0, 156.0, 204.0, 0.5101969242095947, 0.0], [626.0, 83.0, 645.0, 112.0, 0.270504891872406, 0.0]]"
2700,"[[968.0, 144.0, 987.0, 193.0, 0.6872978806495667, 0.0], [842.0, 193.0, 869.0, 237.0, 0.6358315348625183, 0.0], [94.0, 81.0, 104.0, 106.0, 0.4546869993209839, 0.0], [905.0, 116.0, 927.0, 155.0, 0.419485479593277, 0.0], [668.0, 224.0, 696.0, 280.0, 0.40480437874794006, 0.0], [318.0, 92.0, 338.0, 126.0, 0.3296695649623871, 0.0], [1060.0, 136.0, 1079.0, 185.0, 0.28410622477531433, 0.0]]"
2800,"[[1009.0, 170.0, 1030.0, 224.0, 0.8092902898788452, 0.0], [1054.0, 143.0, 1073.0, 195.0, 0.6913326978683472, 0.0], [1074.0, 415.0, 1120.0, 479.0, 0.6342668533325195, 0.0], [967.0, 161.0, 992.0, 208.0, 0.6094793081283569, 0.0], [69.0, 82.0, 80.0, 110.0, 0.5784497857093811, 0.0], [0.0, 90.0, 11.0, 121.0, 0.3631974756717682, 0.0]]"
2900,"[[713.0, 141.0, 732.0, 192.0, 0.5839402675628662, 0.0], [553.0, 122.0, 575.0, 165.0, 0.510734498500824, 0.0], [816.0, 378.0, 860.0, 430.0, 0.46789079904556274, 0.0], [815.0, 380.0, 875.0, 460.0, 0.4448230564594269, 0.0], [1059.0, 134.0, 1078.0, 177.0, 0.4347473382949829, 0.0], [756.0, 118.0, 779.0, 154.0, 0.4117256999015808, 0.0], [524.0, 109.0, 540.0, 147.0, 0.3519214987754822, 0.0], [793.0, 86.0, 809.0, 109.0, 0.30597952008247375, 0.0], [126.0, 67.0, 136.0, 91.0, 0.29303181171417236, 0.0], [63.0, 76.0, 77.0, 104.0, 0.2508670389652252, 0.0]]"
3000,"[[595.0, 466.0, 657.0, 566.0, 0.7212700843811035, 0.0], [685.0, 386.0, 731.0, 445.0, 0.6917461156845093, 0.0], [1059.0, 142.0, 1082.0, 198.0, 0.4740711450576782, 0.0], [806.0, 264.0, 837.0, 343.0, 0.3744122087955475, 0.0], [183.0, 126.0, 202.0, 164.0, 0.3594641387462616, 0.0], [165.0, 148.0, 188.0, 187.0, 0.3583551347255707, 0.0], [341.0, 58.0, 350.0, 76.0, 0.3039640188217163, 0.0]]"
3100,"[[562.0, 175.0, 584.0, 221.0, 0.6421030759811401, 0.0], [587.0, 143.0, 608.0, 189.0, 0.6048961877822876, 0.0], [751.0, 203.0, 777.0, 233.0, 0.6001766920089722, 0.0], [1062.0, 144.0, 1084.0, 198.0, 0.5168641805648804, 0.0], [772.0, 111.0, 791.0, 149.0, 0.4618058204650879, 0.0], [933.0, 198.0, 961.0, 231.0, 0.46053892374038696, 0.0], [192.0, 121.0, 213.0, 151.0, 0.34930044412612915, 0.0], [20.0, 92.0, 32.0, 120.0, 0.33575403690338135, 0.0]]"
3200,"[[807.0, 511.0, 882.0, 610.0, 0.6285693049430847, 0.0], [864.0, 111.0, 884.0, 148.0, 0.3678567707538605, 0.0], [964.0, 244.0, 1006.0, 316.0, 0.347461462020874, 0.0], [1056.0, 145.0, 1076.0, 192.0, 0.3000609874725342, 0.0]]"
3300,"[[282.0, 119.0, 301.0, 152.0, 0.5157938003540039, 0.0], [1053.0, 112.0, 1078.0, 151.0, 0.33922794461250305, 0.0], [645.0, 129.0, 662.0, 169.0, 0.33130159974098206, 0.0], [771.0, 81.0, 785.0, 114.0, 0.3056587874889374, 0.0], [1019.0, 108.0, 1034.0, 146.0, 0.27089181542396545, 0.0]]"
3400,"[[724.0, 391.0, 780.0, 478.0, 0.6923872232437134, 0.0], [580.0, 416.0, 628.0, 488.0, 0.5429298877716064, 0.0], [470.0, 226.0, 498.0, 266.0, 0.5131462216377258, 0.0], [1041.0, 141.0, 1059.0, 191.0, 0.4641170799732208, 0.0], [841.0, 139.0, 865.0, 182.0, 0.44156113266944885, 0.0], [464.0, 229.0, 500.0, 299.0, 0.3544349670410156, 0.0], [1028.0, 149.0, 1042.0, 195.0, 0.2814658582210541, 0.0], [460.0, 263.0, 497.0, 309.0, 0.266589879989624, 0.0]]"
3500,"[[482.0, 179.0, 505.0, 214.0, 0.6861582398414612, 0.0], [242.0, 122.0, 261.0, 153.0, 0.5315243601799011, 0.0], [993.0, 91.0, 1017.0, 127.0, 0.423311322927475, 0.0], [209.0, 62.0, 221.0, 90.0, 0.40967699885368347, 0.0], [721.0, 90.0, 738.0, 125.0, 0.3804765045642853, 0.0], [1026.0, 139.0, 1049.0, 183.0, 0.28292861580848694, 0.0], [587.0, 74.0, 601.0, 105.0, 0.26469990611076355, 0.0]]"
3600,"[[865.0, 268.0, 902.0, 335.0, 0.801231324672699, 0.0], [8.0, 284.0, 56.0, 344.0, 0.6350325345993042, 0.0], [924.0, 107.0, 939.0, 150.0, 0.5565802454948425, 0.0], [1035.0, 253.0, 1082.0, 321.0, 0.5564512014389038, 0.0], [764.0, 215.0, 800.0, 270.0, 0.47367581725120544, 0.0], [21.0, 206.0, 49.0, 259.0, 0.45760199427604675, 0.0], [594.0, 105.0, 615.0, 150.0, 0.43747615814208984, 0.0], [159.0, 67.0, 170.0, 96.0, 0.42338767647743225, 0.0], [590.0, 149.0, 614.0, 190.0, 0.2560544013977051, 0.0], [0.0, 184.0, 19.0, 244.0, 0.2512320876121521, 0.0]]"
3700,"[[927.0, 106.0, 947.0, 165.0, 0.6883502006530762, 0.0], [628.0, 158.0, 652.0, 208.0, 0.638567328453064, 0.0], [615.0, 225.0, 645.0, 275.0, 0.5081486105918884, 0.0], [343.0, 82.0, 361.0, 114.0, 0.5079383254051208, 0.0], [682.0, 212.0, 717.0, 272.0, 0.457719624042511, 0.0], [1077.0, 122.0, 1093.0, 155.0, 0.3661905825138092, 0.0], [581.0, 93.0, 599.0, 122.0, 0.2683905065059662, 0.0], [689.0, 69.0, 704.0, 87.0, 0.25649625062942505, 0.0]]"
3800,"[[718.0, 305.0, 760.0, 376.0, 0.6964071989059448, 0.0], [737.0, 457.0, 799.0, 591.0, 0.603760838508606, 0.0], [173.0, 150.0, 189.0, 186.0, 0.33729854226112366, 0.0], [170.0, 154.0, 198.0, 198.0, 0.33608362078666687, 0.0], [663.0, 70.0, 676.0, 104.0, 0.2702479660511017, 0.0]]"
3900,"[[784.0, 223.0, 819.0, 280.0, 0.612575113773346, 0.0], [1019.0, 134.0, 1050.0, 199.0, 0.532264232635498, 0.0], [519.0, 258.0, 547.0, 314.0, 0.4490291178226471, 0.0], [149.0, 142.0, 177.0, 181.0, 0.44116929173469543, 0.0], [616.0, 56.0, 628.0, 82.0, 0.3882615566253662, 0.0], [246.0, 98.0, 262.0, 132.0, 0.3409877419471741, 0.0]]"
4000,"[[79.0, 175.0, 108.0, 220.0, 0.5081529021263123, 0.0], [1043.0, 163.0, 1067.0, 210.0, 0.38932085037231445, 0.0], [354.0, 58.0, 368.0, 80.0, 0.3754250705242157, 0.0], [31.0, 206.0, 72.0, 262.0, 0.364057332277298, 0.0], [1004.0, 148.0, 1033.0, 198.0, 0.2862675189971924, 0.0], [664.0, 134.0, 682.0, 168.0, 0.27625328302383423, 0.0]]"
4100,"[[1051.0, 394.0, 1118.0, 492.0, 0.6877027750015259, 0.0], [1044.0, 132.0, 1070.0, 203.0, 0.5984678268432617, 0.0], [920.0, 122.0, 942.0, 173.0, 0.5955724120140076, 0.0], [469.0, 258.0, 503.0, 306.0, 0.5744043588638306, 0.0], [535.0, 130.0, 556.0, 173.0, 0.491897314786911, 0.0], [668.0, 239.0, 697.0, 274.0, 0.46050789952278137, 0.0], [626.0, 118.0, 644.0, 157.0, 0.4507013261318207, 0.0], [999.0, 606.0, 1027.0, 630.0, 0.3265535533428192, 0.0], [1102.0, 308.0, 1120.0, 379.0, 0.300302118062973, 0.0], [1011.0, 135.0, 1042.0, 192.0, 0.25287848711013794, 0.0]]"
4200,"[[968.0, 151.0, 991.0, 197.0, 0.7860528230667114, 0.0], [747.0, 388.0, 796.0, 479.0, 0.5688306093215942, 0.0], [337.0, 81.0, 354.0, 101.0, 0.5412459373474121, 0.0], [173.0, 145.0, 201.0, 189.0, 0.4963902533054352, 0.0], [1080.0, 148.0, 1110.0, 210.0, 0.3271907866001129, 0.0], [1095.0, 115.0, 1109.0, 148.0, 0.2767651379108429, 0.0], [1023.0, 127.0, 1049.0, 167.0, 0.2658846378326416, 0.0]]"
4300,"[[1037.0, 141.0, 1069.0, 233.0, 0.551588773727417, 0.0], [664.0, 70.0, 681.0, 101.0, 0.39533302187919617, 0.0], [627.0, 44.0, 647.0, 84.0, 0.263531893491745, 0.0]]"
4400,"[[876.0, 197.0, 908.0, 237.0, 0.5570012927055359, 0.0], [949.0, 104.0, 967.0, 146.0, 0.5097978115081787, 0.0], [1034.0, 78.0, 1055.0, 113.0, 0.4583340287208557, 0.0], [675.0, 96.0, 699.0, 146.0, 0.4228437840938568, 0.0], [744.0, 126.0, 764.0, 160.0, 0.3830743730068207, 0.0]]"
4500,"[[958.0, 119.0, 975.0, 166.0, 0.8028787970542908, 0.0], [813.0, 447.0, 877.0, 563.0, 0.789605975151062, 0.0], [830.0, 297.0, 873.0, 349.0, 0.7006402015686035, 0.0], [704.0, 329.0, 742.0, 384.0, 0.5851300954818726, 0.0], [602.0, 82.0, 621.0, 117.0, 0.5630983114242554, 0.0], [71.0, 104.0, 94.0, 133.0, 0.5351337194442749, 0.0], [1028.0, 134.0, 1049.0, 184.0, 0.526766836643219, 0.0], [499.0, 106.0, 528.0, 148.0, 0.5256446599960327, 0.0], [201.0, 110.0, 220.0, 144.0, 0.49412715435028076, 0.0], [1021.0, 78.0, 1039.0, 113.0, 0.43700331449508667, 0.0], [67.0, 74.0, 76.0, 99.0, 0.2904185354709625, 0.0]]"
4600,"[[102.0, 152.0, 126.0, 200.0, 0.6374678611755371, 0.0], [138.0, 210.0, 175.0, 263.0, 0.6249393820762634, 0.0], [359.0, 89.0, 375.0, 119.0, 0.5856234431266785, 0.0], [649.0, 222.0, 677.0, 272.0, 0.5719102621078491, 0.0], [1027.0, 145.0, 1052.0, 196.0, 0.5229450464248657, 0.0], [366.0, 42.0, 375.0, 63.0, 0.4785133898258209, 0.0], [1020.0, 86.0, 1041.0, 123.0, 0.44292107224464417, 0.0], [432.0, 250.0, 462.0, 301.0, 0.43656453490257263, 0.0], [634.0, 186.0, 658.0, 224.0, 0.4161728620529175, 0.0], [1042.0, 94.0, 1071.0, 130.0, 0.31210145354270935, 0.0], [319.0, 48.0, 331.0, 70.0, 0.28293922543525696, 0.0]]"
4700,"[[1062.0, 172.0, 1085.0, 224.0, 0.7905190587043762, 0.0], [1049.0, 144.0, 1070.0, 190.0, 0.6623146533966064, 0.0], [1029.0, 151.0, 1043.0, 188.0, 0.545353353023529, 0.0], [596.0, 102.0, 614.0, 137.0, 0.2968587875366211, 0.0], [618.0, 115.0, 635.0, 156.0, 0.26517340540885925, 0.0]]"
4800,"[[1105.0, 201.0, 1120.0, 255.0, 0.6671066284179688, 0.0], [712.0, 454.0, 773.0, 514.0, 0.6329227685928345, 0.0], [802.0, 177.0, 828.0, 217.0, 0.5837923884391785, 0.0], [664.0, 264.0, 699.0, 324.0, 0.4001065194606781, 0.0], [196.0, 110.0, 217.0, 146.0, 0.3210434913635254, 0.0], [635.0, 225.0, 667.0, 279.0, 0.2886834144592285, 0.0], [688.0, 93.0, 705.0, 131.0, 0.2754092514514923, 0.0], [498.0, 122.0, 512.0, 156.0, 0.2611676752567291, 0.0], [520.0, 138.0, 539.0, 190.0, 0.25825363397598267, 0.0]]"
4900,"[[435.0, 366.0, 481.0, 443.0, 0.7079428434371948, 0.0], [785.0, 242.0, 813.0, 279.0, 0.4118712842464447, 0.0], [720.0, 61.0, 729.0, 89.0, 0.4073466658592224, 0.0], [1001.0, 89.0, 1016.0, 115.0, 0.39859944581985474, 0.0], [771.0, 301.0, 802.0, 352.0, 0.3920789062976837, 0.0], [591.0, 131.0, 609.0, 174.0, 0.3845898509025574, 0.0], [713.0, 160.0, 735.0, 196.0, 0.31101492047309875, 0.0], [365.0, 44.0, 376.0, 65.0, 0.2918197214603424, 0.0], [1070.0, 94.0, 1097.0, 145.0, 0.28398576378822327, 0.0]]"
5000,"[[186.0, 230.0, 223.0, 295.0, 0.7207090258598328, 0.0], [657.0, 269.0, 689.0, 318.0, 0.6587305068969727, 0.0], [618.0, 469.0, 675.0, 542.0, 0.5937274694442749, 0.0], [74.0, 259.0, 116.0, 334.0, 0.40086689591407776, 0.0], [335.0, 49.0, 346.0, 74.0, 0.3908849358558655, 0.0], [747.0, 29.0, 755.0, 51.0, 0.39087918400764465, 0.0], [687.0, 42.0, 700.0, 70.0, 0.33773961663246155, 0.0], [902.0, 217.0, 932.0, 266.0, 0.29450151324272156, 0.0], [563.0, 83.0, 578.0, 117.0, 0.28716862201690674, 0.0], [697.0, 120.0, 717.0, 157.0, 0.2750350534915924, 0.0]]"
5100,"[[949.0, 461.0, 1015.0, 543.0, 0.6018379926681519, 0.0], [590.0, 212.0, 618.0, 242.0, 0.5051556825637817, 0.0], [820.0, 102.0, 835.0, 144.0, 0.46075162291526794, 0.0], [1019.0, 101.0, 1034.0, 135.0, 0.44902077317237854, 0.0], [168.0, 193.0, 203.0, 246.0, 0.42536139488220215, 0.0], [975.0, 92.0, 988.0, 112.0, 0.4052773416042328, 0.0], [965.0, 88.0, 975.0, 108.0, 0.39371493458747864, 0.0], [745.0, 117.0, 759.0, 139.0, 0.37540993094444275, 0.0], [677.0, 101.0, 693.0, 132.0, 0.34088489413261414, 0.0], [937.0, 87.0, 954.0, 106.0, 0.28592976927757263, 0.0]]"
5200,"[[874.0, 128.0, 892.0, 168.0, 0.7528173327445984, 0.0], [751.0, 209.0, 781.0, 254.0, 0.7124912142753601, 0.0], [881.0, 307.0, 927.0, 375.0, 0.7007314562797546, 0.0], [66.0, 162.0, 93.0, 205.0, 0.484627902507782, 0.0], [795.0, 199.0, 821.0, 231.0, 0.4248223304748535, 0.0], [1019.0, 103.0, 1051.0, 156.0, 0.3290228247642517, 0.0]]"
5300,"[[997.0, 509.0, 1073.0, 619.0, 0.7283880114555359, 0.0], [917.0, 141.0, 937.0, 190.0, 0.5974365472793579, 0.0], [882.0, 117.0, 900.0, 158.0, 0.5739614367485046, 0.0], [554.0, 288.0, 587.0, 331.0, 0.5480571389198303, 0.0], [1006.0, 104.0, 1022.0, 140.0, 0.37184926867485046, 0.0]]"
5400,"[[984.0, 156.0, 1009.0, 216.0, 0.5636641383171082, 0.0], [804.0, 104.0, 823.0, 141.0, 0.554648756980896, 0.0], [1025.0, 107.0, 1044.0, 135.0, 0.3427904546260834, 0.0], [1074.0, 107.0, 1096.0, 153.0, 0.26877573132514954, 0.0]]"
5500,"[[1038.0, 197.0, 1065.0, 255.0, 0.7714534997940063, 0.0], [782.0, 100.0, 795.0, 133.0, 0.5826979279518127, 0.0], [876.0, 332.0, 909.0, 380.0, 0.5639199018478394, 0.0]]"
