frame,number of objects
1100,"[[783.0, 192.0, 800.0, 245.0, 0.3145955801010132, 0.0], [660.0, 89.0, 683.0, 131.0, 0.26996463537216187, 0.0], [66.0, 57.0, 73.0, 76.0, 0.26419299840927124, 0.0], [77.0, 95.0, 95.0, 125.0, 0.2593919634819031, 0.0]]"
1200,"[[705.0, 105.0, 726.0, 146.0, 0.6309903264045715, 0.0], [645.0, 64.0, 656.0, 90.0, 0.5580164194107056, 0.0]]"
1300,"[[738.0, 119.0, 756.0, 160.0, 0.768589437007904, 0.0], [108.0, 104.0, 127.0, 136.0, 0.36950039863586426, 0.0]]"
1400,"[[587.0, 190.0, 616.0, 228.0, 0.6807829737663269, 0.0], [782.0, 146.0, 800.0, 188.0, 0.6492512226104736, 0.0], [338.0, 303.0, 372.0, 355.0, 0.5257601141929626, 0.0], [466.0, 90.0, 481.0, 117.0, 0.45237356424331665, 0.0], [378.0, 169.0, 397.0, 197.0, 0.4426712095737457, 0.0], [37.0, 186.0, 64.0, 225.0, 0.4369222819805145, 0.0], [333.0, 323.0, 377.0, 397.0, 0.3858630955219269, 0.0], [130.0, 98.0, 145.0, 131.0, 0.3309928774833679, 0.0], [369.0, 100.0, 384.0, 121.0, 0.2845522463321686, 0.0]]"
1500,"[[349.0, 369.0, 398.0, 434.0, 0.7347065806388855, 0.0], [629.0, 415.0, 679.0, 449.0, 0.6927183866500854, 0.0], [576.0, 102.0, 591.0, 137.0, 0.535692572593689, 0.0], [209.0, 79.0, 220.0, 95.0, 0.42152270674705505, 0.0], [617.0, 74.0, 628.0, 99.0, 0.42073744535446167, 0.0], [31.0, 145.0, 55.0, 186.0, 0.2668953239917755, 0.0]]"
1600,"[[329.0, 155.0, 350.0, 188.0, 0.6063794493675232, 0.0], [544.0, 204.0, 568.0, 237.0, 0.5283846855163574, 0.0], [492.0, 100.0, 510.0, 138.0, 0.45558956265449524, 0.0], [719.0, 310.0, 768.0, 381.0, 0.41876065731048584, 0.0], [151.0, 145.0, 173.0, 177.0, 0.29883965849876404, 0.0], [729.0, 310.0, 766.0, 352.0, 0.2872314751148224, 0.0]]"
1700,"[[51.0, 135.0, 75.0, 177.0, 0.5951241850852966, 0.0], [468.0, 72.0, 481.0, 102.0, 0.39576005935668945, 0.0]]"
1800,"[[468.0, 139.0, 489.0, 177.0, 0.6586748957633972, 0.0], [362.0, 212.0, 387.0, 242.0, 0.6201251745223999, 0.0], [693.0, 108.0, 707.0, 144.0, 0.5782597661018372, 0.0], [105.0, 141.0, 128.0, 176.0, 0.5113023519515991, 0.0], [123.0, 89.0, 138.0, 117.0, 0.4878249168395996, 0.0], [512.0, 159.0, 536.0, 192.0, 0.4534039795398712, 0.0], [640.0, 159.0, 664.0, 200.0, 0.425022155046463, 0.0], [486.0, 104.0, 502.0, 139.0, 0.35627368092536926, 0.0], [509.0, 166.0, 536.0, 214.0, 0.2825818955898285, 0.0], [73.0, 122.0, 91.0, 154.0, 0.27593788504600525, 0.0]]"
1900,"[[450.0, 309.0, 493.0, 382.0, 0.7158840894699097, 0.0], [184.0, 63.0, 201.0, 89.0, 0.5890700817108154, 0.0], [501.0, 138.0, 523.0, 174.0, 0.5584292411804199, 0.0], [420.0, 110.0, 438.0, 146.0, 0.5555305480957031, 0.0], [561.0, 106.0, 581.0, 140.0, 0.39329731464385986, 0.0], [248.0, 32.0, 256.0, 48.0, 0.36138448119163513, 0.0], [642.0, 81.0, 666.0, 112.0, 0.3036157190799713, 0.0]]"
2000,"[[447.0, 204.0, 473.0, 255.0, 0.6375007033348083, 0.0], [696.0, 106.0, 717.0, 147.0, 0.505588710308075, 0.0], [481.0, 142.0, 536.0, 221.0, 0.2658081650733948, 0.0]]"
2100,"[[754.0, 249.0, 789.0, 300.0, 0.5102900266647339, 0.0], [355.0, 119.0, 374.0, 162.0, 0.43789371848106384, 0.0], [733.0, 202.0, 762.0, 237.0, 0.38642704486846924, 0.0], [41.0, 139.0, 68.0, 177.0, 0.27033093571662903, 0.0]]"
2200,"[[636.0, 181.0, 662.0, 214.0, 0.5629717707633972, 0.0], [780.0, 297.0, 800.0, 335.0, 0.5193487405776978, 0.0]]"
2300,"[[639.0, 375.0, 690.0, 448.0, 0.7456424236297607, 0.0], [400.0, 263.0, 430.0, 301.0, 0.5988192558288574, 0.0], [0.0, 208.0, 36.0, 255.0, 0.3969627022743225, 0.0]]"
2400,"[[359.0, 141.0, 380.0, 174.0, 0.6214547157287598, 0.0], [156.0, 105.0, 173.0, 139.0, 0.5669534206390381, 0.0], [0.0, 144.0, 13.0, 194.0, 0.4753554165363312, 0.0], [757.0, 90.0, 772.0, 121.0, 0.4597172141075134, 0.0], [585.0, 71.0, 611.0, 110.0, 0.3506260812282562, 0.0], [239.0, 66.0, 253.0, 92.0, 0.29957711696624756, 0.0]]"
2500,"[[702.0, 93.0, 714.0, 124.0, 0.2998903691768646, 0.0], [730.0, 57.0, 741.0, 81.0, 0.25138571858406067, 0.0]]"
2600,"[[688.0, 86.0, 702.0, 119.0, 0.7523403167724609, 0.0], [554.0, 141.0, 575.0, 177.0, 0.5915740132331848, 0.0], [434.0, 99.0, 451.0, 135.0, 0.38212069869041443, 0.0], [762.0, 174.0, 781.0, 221.0, 0.319129079580307, 0.0], [95.0, 114.0, 112.0, 150.0, 0.2637205421924591, 0.0]]"
2700,"[[600.0, 138.0, 621.0, 171.0, 0.6436702013015747, 0.0], [692.0, 105.0, 706.0, 137.0, 0.6391025185585022, 0.0], [757.0, 97.0, 771.0, 133.0, 0.34911251068115234, 0.0], [68.0, 59.0, 75.0, 75.0, 0.3425409495830536, 0.0]]"
2800,"[[720.0, 121.0, 736.0, 159.0, 0.8232000470161438, 0.0], [690.0, 116.0, 709.0, 152.0, 0.6086539626121521, 0.0], [764.0, 296.0, 800.0, 345.0, 0.5680489540100098, 0.0], [753.0, 102.0, 767.0, 138.0, 0.5542313456535339, 0.0]]"
2900,"[[581.0, 270.0, 625.0, 335.0, 0.623744785785675, 0.0], [508.0, 100.0, 523.0, 139.0, 0.5064993500709534, 0.0], [764.0, 64.0, 781.0, 96.0, 0.37435755133628845, 0.0], [538.0, 83.0, 556.0, 112.0, 0.36533236503601074, 0.0], [374.0, 78.0, 387.0, 105.0, 0.2947975993156433, 0.0], [559.0, 74.0, 589.0, 111.0, 0.27370119094848633, 0.0], [739.0, 59.0, 754.0, 86.0, 0.2522888779640198, 0.0]]"
3000,"[[489.0, 276.0, 523.0, 321.0, 0.6820963025093079, 0.0], [426.0, 334.0, 470.0, 410.0, 0.6045297980308533, 0.0], [577.0, 190.0, 597.0, 229.0, 0.5782254338264465, 0.0], [118.0, 103.0, 133.0, 133.0, 0.5075564384460449, 0.0], [757.0, 101.0, 773.0, 140.0, 0.34949827194213867, 0.0], [131.0, 90.0, 144.0, 117.0, 0.2863227427005768, 0.0]]"
3100,"[[400.0, 123.0, 417.0, 159.0, 0.5670603513717651, 0.0], [551.0, 79.0, 565.0, 111.0, 0.4715103507041931, 0.0], [536.0, 145.0, 555.0, 166.0, 0.44889384508132935, 0.0], [419.0, 101.0, 435.0, 135.0, 0.3302367329597473, 0.0], [757.0, 102.0, 774.0, 141.0, 0.28363069891929626, 0.0], [667.0, 142.0, 686.0, 172.0, 0.2834678590297699, 0.0]]"
3200,"[[578.0, 366.0, 631.0, 438.0, 0.6829102635383606, 0.0], [688.0, 175.0, 718.0, 226.0, 0.446200430393219, 0.0], [753.0, 103.0, 770.0, 140.0, 0.3087098300457001, 0.0]]"
3300,"[[215.0, 70.0, 226.0, 92.0, 0.36565297842025757, 0.0], [461.0, 91.0, 473.0, 120.0, 0.33441436290740967, 0.0], [724.0, 75.0, 739.0, 106.0, 0.29456818103790283, 0.0], [201.0, 85.0, 213.0, 108.0, 0.26303476095199585, 0.0], [732.0, 73.0, 747.0, 110.0, 0.2606624960899353, 0.0]]"
3400,"[[518.0, 280.0, 556.0, 330.0, 0.5285991430282593, 0.0], [414.0, 299.0, 448.0, 351.0, 0.5200904607772827, 0.0], [600.0, 99.0, 620.0, 135.0, 0.5009719729423523, 0.0], [335.0, 160.0, 355.0, 184.0, 0.4455810487270355, 0.0], [333.0, 161.0, 356.0, 216.0, 0.3693510890007019, 0.0], [742.0, 101.0, 756.0, 137.0, 0.3131920397281647, 0.0]]"
3500,"[[345.0, 128.0, 361.0, 153.0, 0.5894488096237183, 0.0], [734.0, 98.0, 751.0, 133.0, 0.32082927227020264, 0.0], [708.0, 64.0, 727.0, 90.0, 0.305557519197464, 0.0], [171.0, 89.0, 187.0, 116.0, 0.2833693325519562, 0.0]]"
3600,"[[618.0, 190.0, 645.0, 233.0, 0.7840187549591064, 0.0], [6.0, 203.0, 41.0, 247.0, 0.6585938930511475, 0.0], [545.0, 153.0, 573.0, 193.0, 0.46187007427215576, 0.0], [739.0, 181.0, 770.0, 221.0, 0.4418885409832001, 0.0], [15.0, 146.0, 36.0, 170.0, 0.35235321521759033, 0.0], [659.0, 73.0, 670.0, 107.0, 0.26462987065315247, 0.0]]"
3700,"[[487.0, 150.0, 512.0, 198.0, 0.6756436228752136, 0.0], [662.0, 76.0, 678.0, 118.0, 0.6579453945159912, 0.0], [448.0, 112.0, 467.0, 152.0, 0.574434220790863, 0.0], [438.0, 161.0, 462.0, 211.0, 0.48261481523513794, 0.0], [245.0, 59.0, 258.0, 82.0, 0.3620610237121582, 0.0], [440.0, 161.0, 461.0, 187.0, 0.32515260577201843, 0.0]]"
3800,"[[512.0, 218.0, 542.0, 271.0, 0.5792387127876282, 0.0], [688.0, 71.0, 709.0, 124.0, 0.4609312415122986, 0.0], [526.0, 326.0, 572.0, 413.0, 0.4533366560935974, 0.0], [507.0, 235.0, 542.0, 293.0, 0.2878534495830536, 0.0]]"
3900,"[[731.0, 98.0, 750.0, 143.0, 0.652465283870697, 0.0], [561.0, 159.0, 583.0, 198.0, 0.5260551571846008, 0.0], [368.0, 185.0, 390.0, 225.0, 0.510394811630249, 0.0], [175.0, 72.0, 188.0, 99.0, 0.4625051021575928, 0.0], [106.0, 102.0, 126.0, 134.0, 0.40166980028152466, 0.0]]"
4000,"[[55.0, 125.0, 78.0, 161.0, 0.6090750098228455, 0.0], [746.0, 117.0, 762.0, 150.0, 0.4802098572254181, 0.0], [22.0, 147.0, 50.0, 188.0, 0.3679938316345215, 0.0], [226.0, 82.0, 240.0, 111.0, 0.34015682339668274, 0.0], [472.0, 103.0, 486.0, 131.0, 0.28567859530448914, 0.0]]"
4100,"[[750.0, 281.0, 799.0, 355.0, 0.6568185091018677, 0.0], [658.0, 89.0, 672.0, 123.0, 0.6542423367500305, 0.0], [332.0, 185.0, 360.0, 234.0, 0.5495729446411133, 0.0], [748.0, 99.0, 764.0, 145.0, 0.505969226360321, 0.0], [478.0, 171.0, 499.0, 207.0, 0.40958309173583984, 0.0], [734.0, 115.0, 747.0, 141.0, 0.3594779968261719, 0.0], [382.0, 93.0, 398.0, 127.0, 0.30889490246772766, 0.0], [787.0, 217.0, 800.0, 274.0, 0.28592199087142944, 0.0]]"
4200,"[[692.0, 109.0, 708.0, 140.0, 0.7999953627586365, 0.0], [123.0, 104.0, 144.0, 136.0, 0.5935097932815552, 0.0], [536.0, 277.0, 567.0, 327.0, 0.5553426742553711, 0.0], [529.0, 283.0, 570.0, 369.0, 0.26866385340690613, 0.0]]"
4300,"[[740.0, 102.0, 765.0, 167.0, 0.6455336809158325, 0.0], [475.0, 50.0, 486.0, 72.0, 0.25339794158935547, 0.0]]"
4400,"[[677.0, 75.0, 693.0, 107.0, 0.5101595520973206, 0.0], [624.0, 140.0, 649.0, 181.0, 0.5083903670310974, 0.0], [739.0, 54.0, 753.0, 81.0, 0.4759806990623474, 0.0], [482.0, 68.0, 499.0, 108.0, 0.46321162581443787, 0.0], [477.0, 58.0, 488.0, 85.0, 0.33883771300315857, 0.0]]"
4500,"[[581.0, 319.0, 627.0, 381.0, 0.7109419703483582, 0.0], [684.0, 84.0, 697.0, 118.0, 0.6771451234817505, 0.0], [593.0, 212.0, 623.0, 248.0, 0.6652330160140991, 0.0], [143.0, 79.0, 156.0, 110.0, 0.6188588738441467, 0.0], [503.0, 235.0, 531.0, 271.0, 0.5302848219871521, 0.0], [728.0, 56.0, 743.0, 83.0, 0.5192461013793945, 0.0], [51.0, 74.0, 66.0, 95.0, 0.48187878727912903, 0.0], [357.0, 78.0, 376.0, 108.0, 0.4614156484603882, 0.0], [732.0, 94.0, 751.0, 133.0, 0.4561350643634796, 0.0], [501.0, 244.0, 531.0, 294.0, 0.33173444867134094, 0.0]]"
4600,"[[71.0, 109.0, 91.0, 145.0, 0.7588821053504944, 0.0], [97.0, 150.0, 125.0, 194.0, 0.6318106055259705, 0.0], [464.0, 159.0, 485.0, 203.0, 0.6211053729057312, 0.0], [734.0, 106.0, 750.0, 140.0, 0.508853554725647, 0.0], [306.0, 178.0, 338.0, 225.0, 0.49126797914505005, 0.0], [452.0, 133.0, 470.0, 161.0, 0.4593905806541443, 0.0], [722.0, 60.0, 742.0, 89.0, 0.399679958820343, 0.0], [256.0, 64.0, 268.0, 85.0, 0.3148837387561798, 0.0]]"
4700,"[[758.0, 121.0, 775.0, 159.0, 0.7245202660560608, 0.0], [748.0, 102.0, 764.0, 136.0, 0.5208129286766052, 0.0], [734.0, 106.0, 745.0, 135.0, 0.4702143371105194, 0.0]]"
4800,"[[789.0, 143.0, 800.0, 182.0, 0.6958761811256409, 0.0], [509.0, 323.0, 548.0, 367.0, 0.5770931243896484, 0.0], [475.0, 189.0, 500.0, 231.0, 0.48362070322036743, 0.0], [573.0, 126.0, 592.0, 161.0, 0.48077747225761414, 0.0], [452.0, 163.0, 476.0, 207.0, 0.42740198969841003, 0.0], [140.0, 79.0, 155.0, 104.0, 0.34600260853767395, 0.0], [355.0, 87.0, 368.0, 118.0, 0.3062517046928406, 0.0]]"
4900,"[[311.0, 262.0, 344.0, 324.0, 0.7046288251876831, 0.0], [560.0, 172.0, 581.0, 212.0, 0.4699503183364868, 0.0], [714.0, 62.0, 724.0, 81.0, 0.2632598578929901, 0.0], [511.0, 114.0, 526.0, 138.0, 0.25670528411865234, 0.0], [420.0, 93.0, 436.0, 127.0, 0.25314855575561523, 0.0]]"
5000,"[[438.0, 335.0, 482.0, 395.0, 0.6800164580345154, 0.0], [469.0, 192.0, 492.0, 237.0, 0.658554196357727, 0.0], [134.0, 165.0, 158.0, 207.0, 0.4799700677394867, 0.0], [54.0, 186.0, 82.0, 231.0, 0.36841240525245667, 0.0], [498.0, 86.0, 513.0, 119.0, 0.32564806938171387, 0.0], [645.0, 155.0, 664.0, 180.0, 0.2887781858444214, 0.0], [533.0, 21.0, 540.0, 36.0, 0.25691550970077515, 0.0]]"
5100,"[[420.0, 151.0, 442.0, 197.0, 0.5982942581176758, 0.0], [677.0, 330.0, 725.0, 390.0, 0.5918054580688477, 0.0], [119.0, 139.0, 145.0, 177.0, 0.4019109308719635, 0.0], [531.0, 84.0, 542.0, 99.0, 0.28011229634284973, 0.0]]"
5200,"[[536.0, 150.0, 558.0, 181.0, 0.7272887229919434, 0.0], [624.0, 90.0, 637.0, 119.0, 0.6179727911949158, 0.0], [630.0, 220.0, 661.0, 267.0, 0.6064077019691467, 0.0], [47.0, 116.0, 66.0, 150.0, 0.4039973318576813, 0.0], [567.0, 143.0, 586.0, 174.0, 0.38054123520851135, 0.0]]"
5300,"[[714.0, 365.0, 768.0, 441.0, 0.7501970529556274, 0.0], [655.0, 103.0, 668.0, 136.0, 0.6662166714668274, 0.0], [396.0, 206.0, 417.0, 231.0, 0.6262802481651306, 0.0], [631.0, 83.0, 643.0, 111.0, 0.3854798972606659, 0.0], [718.0, 74.0, 732.0, 101.0, 0.3121173083782196, 0.0]]"
5400,"[[703.0, 117.0, 720.0, 154.0, 0.6454505920410156, 0.0], [575.0, 74.0, 588.0, 100.0, 0.3920937776565552, 0.0]]"
5500,"[[741.0, 142.0, 761.0, 182.0, 0.6227877736091614, 0.0], [624.0, 236.0, 649.0, 267.0, 0.5446274876594543, 0.0], [557.0, 70.0, 568.0, 96.0, 0.43429577350616455, 0.0], [625.0, 245.0, 656.0, 290.0, 0.274507999420166, 0.0]]"
5600,"[[388.0, 162.0, 407.0, 200.0, 0.40109822154045105, 0.0], [57.0, 156.0, 80.0, 187.0, 0.3925827741622925, 0.0], [756.0, 81.0, 772.0, 111.0, 0.3103649914264679, 0.0], [730.0, 86.0, 750.0, 110.0, 0.28954413533210754, 0.0], [741.0, 87.0, 754.0, 110.0, 0.2526147663593292, 0.0]]"
5700,"[[718.0, 81.0, 732.0, 110.0, 0.3762664496898651, 0.0]]"
5800,"[[579.0, 242.0, 608.0, 297.0, 0.5416466593742371, 0.0], [458.0, 169.0, 484.0, 218.0, 0.4532788395881653, 0.0], [537.0, 254.0, 566.0, 305.0, 0.43416672945022583, 0.0], [157.0, 88.0, 171.0, 111.0, 0.40089043974876404, 0.0], [70.0, 145.0, 94.0, 178.0, 0.26093074679374695, 0.0]]"
5900,"[[175.0, 84.0, 187.0, 105.0, 0.519254744052887, 0.0], [431.0, 97.0, 444.0, 127.0, 0.3782249987125397, 0.0], [235.0, 53.0, 243.0, 70.0, 0.3401334583759308, 0.0]]"
6000,"[[416.0, 352.0, 458.0, 413.0, 0.739976704120636, 0.0], [522.0, 375.0, 570.0, 442.0, 0.7248032689094543, 0.0], [666.0, 172.0, 688.0, 201.0, 0.5626848936080933, 0.0], [457.0, 180.0, 478.0, 218.0, 0.5597235560417175, 0.0], [70.0, 152.0, 92.0, 192.0, 0.5030354857444763, 0.0], [772.0, 104.0, 784.0, 134.0, 0.49592310190200806, 0.0]]"
6100,"[[116.0, 104.0, 130.0, 132.0, 0.5773010849952698, 0.0], [588.0, 213.0, 615.0, 254.0, 0.5669877529144287, 0.0], [667.0, 170.0, 695.0, 215.0, 0.5354102849960327, 0.0], [177.0, 106.0, 192.0, 135.0, 0.48768046498298645, 0.0], [612.0, 177.0, 633.0, 207.0, 0.4623970687389374, 0.0], [234.0, 87.0, 245.0, 114.0, 0.4259006679058075, 0.0], [441.0, 132.0, 459.0, 170.0, 0.421974241733551, 0.0]]"
6200,"[[718.0, 202.0, 743.0, 227.0, 0.6783333420753479, 0.0], [506.0, 140.0, 522.0, 167.0, 0.46159347891807556, 0.0], [764.0, 96.0, 777.0, 129.0, 0.34257400035858154, 0.0]]"
6300,"[[447.0, 178.0, 469.0, 218.0, 0.5439319014549255, 0.0], [198.0, 109.0, 214.0, 136.0, 0.4714158773422241, 0.0], [214.0, 322.0, 326.0, 448.0, 0.25111696124076843, 0.0]]"
6400,"[[169.0, 134.0, 190.0, 171.0, 0.5897683501243591, 0.0], [753.0, 270.0, 791.0, 316.0, 0.5474087595939636, 0.0], [465.0, 121.0, 481.0, 152.0, 0.2689799666404724, 0.0], [436.0, 130.0, 453.0, 169.0, 0.26679906249046326, 0.0], [789.0, 99.0, 800.0, 118.0, 0.2625077962875366, 0.0], [745.0, 91.0, 759.0, 118.0, 0.25048941373825073, 0.0]]"
6500,"[[558.0, 325.0, 596.0, 381.0, 0.6672449707984924, 0.0], [124.0, 113.0, 142.0, 144.0, 0.609566330909729, 0.0], [13.0, 100.0, 24.0, 130.0, 0.29300957918167114, 0.0], [93.0, 116.0, 104.0, 143.0, 0.28424572944641113, 0.0], [0.0, 100.0, 10.0, 129.0, 0.2815779149532318, 0.0], [755.0, 89.0, 768.0, 115.0, 0.2592150866985321, 0.0], [7.0, 101.0, 21.0, 129.0, 0.257996529340744, 0.0]]"
6600,"[[459.0, 247.0, 490.0, 295.0, 0.6585506796836853, 0.0], [541.0, 258.0, 574.0, 311.0, 0.5263583064079285, 0.0], [614.0, 122.0, 632.0, 157.0, 0.49255529046058655, 0.0], [37.0, 157.0, 66.0, 199.0, 0.4758111834526062, 0.0], [137.0, 124.0, 156.0, 148.0, 0.4684421122074127, 0.0], [584.0, 122.0, 602.0, 160.0, 0.2509411871433258, 0.0], [751.0, 84.0, 764.0, 116.0, 0.2508150339126587, 0.0]]"
6700,"[[446.0, 229.0, 467.0, 263.0, 0.6150349974632263, 0.0], [210.0, 99.0, 227.0, 127.0, 0.5662218928337097, 0.0], [498.0, 209.0, 524.0, 250.0, 0.501812219619751, 0.0], [482.0, 185.0, 506.0, 226.0, 0.4000352621078491, 0.0], [148.0, 110.0, 166.0, 140.0, 0.3824090361595154, 0.0], [567.0, 113.0, 583.0, 148.0, 0.32389116287231445, 0.0]]"
6800,"[[437.0, 266.0, 467.0, 301.0, 0.6446881294250488, 0.0], [13.0, 157.0, 34.0, 192.0, 0.598599374294281, 0.0], [740.0, 86.0, 751.0, 117.0, 0.5201459527015686, 0.0], [670.0, 98.0, 683.0, 129.0, 0.482497900724411, 0.0], [483.0, 181.0, 505.0, 229.0, 0.4745326340198517, 0.0], [596.0, 160.0, 615.0, 196.0, 0.4387679398059845, 0.0], [176.0, 68.0, 185.0, 86.0, 0.32623350620269775, 0.0], [484.0, 177.0, 504.0, 204.0, 0.28973785042762756, 0.0]]"
6900,"[[700.0, 102.0, 714.0, 136.0, 0.6960698366165161, 0.0], [674.0, 97.0, 689.0, 134.0, 0.5461823344230652, 0.0], [117.0, 97.0, 133.0, 126.0, 0.5259924530982971, 0.0], [585.0, 305.0, 624.0, 372.0, 0.49312788248062134, 0.0], [733.0, 80.0, 747.0, 112.0, 0.4644046127796173, 0.0], [93.0, 116.0, 111.0, 150.0, 0.37977391481399536, 0.0]]"
7000,"[[733.0, 120.0, 748.0, 157.0, 0.6458192467689514, 0.0], [70.0, 172.0, 95.0, 208.0, 0.5687131881713867, 0.0], [705.0, 112.0, 721.0, 154.0, 0.484080970287323, 0.0], [338.0, 173.0, 360.0, 201.0, 0.4642868638038635, 0.0], [151.0, 83.0, 164.0, 108.0, 0.3133924603462219, 0.0], [66.0, 179.0, 97.0, 227.0, 0.3016578257083893, 0.0]]"
7100,"[[782.0, 148.0, 799.0, 188.0, 0.6508759260177612, 0.0], [487.0, 131.0, 505.0, 170.0, 0.6048258543014526, 0.0], [676.0, 107.0, 692.0, 145.0, 0.5922407507896423, 0.0], [755.0, 143.0, 768.0, 182.0, 0.39162519574165344, 0.0], [766.0, 138.0, 778.0, 171.0, 0.3322596848011017, 0.0], [592.0, 102.0, 602.0, 129.0, 0.2945077419281006, 0.0]]"
7200,"[[719.0, 111.0, 736.0, 153.0, 0.5796231031417847, 0.0], [0.0, 104.0, 10.0, 139.0, 0.5585224628448486, 0.0], [411.0, 120.0, 428.0, 155.0, 0.5452731251716614, 0.0], [9.0, 105.0, 23.0, 139.0, 0.32642412185668945, 0.0], [204.0, 95.0, 218.0, 120.0, 0.3158624768257141, 0.0]]"
7300,"[[765.0, 141.0, 780.0, 179.0, 0.6582276821136475, 0.0], [750.0, 139.0, 765.0, 180.0, 0.6184731721878052, 0.0], [401.0, 74.0, 410.0, 95.0, 0.3116365373134613, 0.0], [416.0, 166.0, 436.0, 204.0, 0.2784759998321533, 0.0]]"
7400,"[[395.0, 160.0, 417.0, 203.0, 0.709236204624176, 0.0], [141.0, 117.0, 157.0, 146.0, 0.3809534013271332, 0.0], [681.0, 107.0, 691.0, 135.0, 0.34356632828712463, 0.0], [618.0, 114.0, 629.0, 145.0, 0.34197112917900085, 0.0], [0.0, 111.0, 16.0, 144.0, 0.3334210216999054, 0.0], [791.0, 167.0, 800.0, 204.0, 0.29153385758399963, 0.0], [723.0, 91.0, 737.0, 116.0, 0.2827390432357788, 0.0]]"
