frame,number of objects
1200,"[[1.0, 337.0, 261.0, 627.0, 0.8735983371734619, 0.0], [219.0, 190.0, 314.0, 286.0, 0.8419994115829468, 0.0], [251.0, 255.0, 500.0, 578.0, 0.8330467343330383, 0.0], [290.0, 31.0, 488.0, 419.0, 0.7370469570159912, 0.0], [57.0, 186.0, 197.0, 314.0, 0.6505976915359497, 0.0], [0.0, 173.0, 47.0, 257.0, 0.5298380255699158, 0.0]]"
1300,"[[217.0, 196.0, 318.0, 286.0, 0.8635030388832092, 0.0], [659.0, 34.0, 848.0, 594.0, 0.8379870057106018, 0.0], [1.0, 38.0, 95.0, 319.0, 0.7198128700256348, 0.0], [251.0, 262.0, 466.0, 573.0, 0.7134857177734375, 0.0], [0.0, 295.0, 146.0, 630.0, 0.6887761950492859, 0.0], [50.0, 196.0, 188.0, 476.0, 0.5850536823272705, 0.0], [54.0, 194.0, 181.0, 312.0, 0.3176901936531067, 0.0]]"
1400,"[[233.0, 270.0, 457.0, 574.0, 0.8620203733444214, 0.0], [209.0, 189.0, 306.0, 286.0, 0.8060765862464905, 0.0], [352.0, 24.0, 581.0, 517.0, 0.8056333065032959, 0.0], [2.0, 324.0, 225.0, 628.0, 0.7363260388374329, 0.0], [25.0, 170.0, 192.0, 547.0, 0.3679195046424866, 0.0], [42.0, 193.0, 168.0, 308.0, 0.3027550280094147, 0.0], [0.0, 185.0, 69.0, 299.0, 0.28552499413490295, 0.0]]"
1500,"[[655.0, 25.0, 879.0, 571.0, 0.8560411334037781, 0.0], [207.0, 199.0, 306.0, 286.0, 0.7957945466041565, 0.0], [28.0, 199.0, 155.0, 310.0, 0.6714065074920654, 0.0], [202.0, 289.0, 454.0, 589.0, 0.5413461923599243, 0.0], [0.0, 181.0, 50.0, 315.0, 0.4757208824157715, 0.0], [7.0, 332.0, 262.0, 619.0, 0.3588176965713501, 0.0]]"
1600,"[[45.0, 188.0, 155.0, 304.0, 0.8950855135917664, 0.0], [196.0, 281.0, 417.0, 586.0, 0.8553725481033325, 0.0], [663.0, 18.0, 945.0, 610.0, 0.8251687288284302, 0.0], [201.0, 211.0, 304.0, 291.0, 0.7895218133926392, 0.0], [2.0, 295.0, 215.0, 630.0, 0.697371244430542, 0.0], [0.0, 185.0, 44.0, 311.0, 0.5185953974723816, 0.0]]"
1700,"[[775.0, 15.0, 1037.0, 625.0, 0.8537241220474243, 0.0], [46.0, 328.0, 372.0, 630.0, 0.8243662118911743, 0.0], [341.0, 204.0, 438.0, 284.0, 0.7840119004249573, 0.0], [362.0, 298.0, 578.0, 564.0, 0.7714205384254456, 0.0], [137.0, 188.0, 289.0, 311.0, 0.7522135376930237, 0.0], [35.0, 187.0, 87.0, 245.0, 0.5473508834838867, 0.0], [57.0, 171.0, 177.0, 379.0, 0.5379635691642761, 0.0]]"
1800,"[[246.0, 15.0, 375.0, 367.0, 0.9423328042030334, 0.0], [840.0, 270.0, 1120.0, 558.0, 0.8777559399604797, 0.0], [854.0, 2.0, 1120.0, 408.0, 0.7734729647636414, 0.0], [125.0, 130.0, 194.0, 206.0, 0.7583702802658081, 0.0], [369.0, 130.0, 447.0, 202.0, 0.7582226395606995, 0.0], [611.0, 154.0, 741.0, 263.0, 0.727542519569397, 0.0], [0.0, 130.0, 59.0, 207.0, 0.7274590134620667, 0.0], [503.0, 141.0, 581.0, 197.0, 0.7230262756347656, 0.0], [46.0, 136.0, 188.0, 356.0, 0.6044504642486572, 0.0], [539.0, 131.0, 634.0, 262.0, 0.5359266996383667, 0.0], [422.0, 121.0, 504.0, 225.0, 0.5257239937782288, 0.0], [563.0, 273.0, 884.0, 628.0, 0.42558538913726807, 0.0], [419.0, 120.0, 505.0, 352.0, 0.3891077935695648, 0.0], [0.0, 136.0, 58.0, 304.0, 0.284914493560791, 0.0]]"
1900,"[[420.0, 291.0, 648.0, 445.0, 0.8665487170219421, 0.0], [0.0, 322.0, 200.0, 618.0, 0.7153123021125793, 0.0], [372.0, 140.0, 437.0, 223.0, 0.6710677742958069, 0.0], [98.0, 201.0, 195.0, 309.0, 0.6435216069221497, 0.0], [238.0, 153.0, 393.0, 315.0, 0.631108283996582, 0.0], [0.0, 223.0, 47.0, 307.0, 0.4103977084159851, 0.0], [424.0, 152.0, 492.0, 403.0, 0.3726375102996826, 0.0], [156.0, 315.0, 314.0, 469.0, 0.36125442385673523, 0.0], [1.0, 210.0, 159.0, 373.0, 0.35334378480911255, 0.0], [432.0, 156.0, 491.0, 273.0, 0.31240054965019226, 0.0]]"
2000,"[[415.0, 75.0, 593.0, 220.0, 0.8985504508018494, 0.0], [151.0, 86.0, 302.0, 246.0, 0.7364088296890259, 0.0], [0.0, 267.0, 255.0, 625.0, 0.7168105244636536, 0.0], [2.0, 7.0, 208.0, 203.0, 0.6726201176643372, 0.0], [419.0, 211.0, 708.0, 622.0, 0.6316805481910706, 0.0]]"
2100,"[[556.0, 222.0, 661.0, 310.0, 0.8502704501152039, 0.0], [157.0, 165.0, 303.0, 440.0, 0.8251872062683105, 0.0], [1041.0, 48.0, 1119.0, 621.0, 0.823367178440094, 0.0], [551.0, 314.0, 773.0, 608.0, 0.7373071908950806, 0.0], [232.0, 187.0, 321.0, 255.0, 0.7341381907463074, 0.0], [380.0, 217.0, 485.0, 323.0, 0.7327003479003906, 0.0], [291.0, 342.0, 474.0, 628.0, 0.6712573170661926, 0.0], [98.0, 180.0, 179.0, 398.0, 0.5204157829284668, 0.0], [278.0, 187.0, 423.0, 343.0, 0.3988991379737854, 0.0], [98.0, 181.0, 182.0, 267.0, 0.38581418991088867, 0.0]]"
2200,"[[690.0, 226.0, 784.0, 309.0, 0.8449555039405823, 0.0], [711.0, 316.0, 969.0, 596.0, 0.8349303603172302, 0.0], [312.0, 189.0, 444.0, 430.0, 0.8110592365264893, 0.0], [458.0, 334.0, 623.0, 627.0, 0.7910016179084778, 0.0], [387.0, 186.0, 459.0, 253.0, 0.7811241745948792, 0.0], [519.0, 215.0, 604.0, 321.0, 0.7599573731422424, 0.0], [0.0, 200.0, 65.0, 448.0, 0.643170177936554, 0.0], [252.0, 180.0, 339.0, 263.0, 0.486695259809494, 0.0], [411.0, 185.0, 537.0, 326.0, 0.4544595777988434, 0.0], [13.0, 192.0, 76.0, 268.0, 0.3966291844844818, 0.0], [253.0, 183.0, 333.0, 409.0, 0.32322749495506287, 0.0]]"
2300,"[[827.0, 295.0, 1056.0, 579.0, 0.8408321142196655, 0.0], [418.0, 156.0, 554.0, 405.0, 0.8147255778312683, 0.0], [495.0, 160.0, 565.0, 226.0, 0.7881500720977783, 0.0], [627.0, 190.0, 709.0, 295.0, 0.7740803956985474, 0.0], [810.0, 199.0, 902.0, 287.0, 0.7339234948158264, 0.0], [517.0, 297.0, 858.0, 610.0, 0.6587490439414978, 0.0], [537.0, 164.0, 651.0, 259.0, 0.645731508731842, 0.0], [363.0, 154.0, 443.0, 376.0, 0.5912220478057861, 0.0], [40.0, 165.0, 179.0, 392.0, 0.4368749260902405, 0.0], [117.0, 157.0, 194.0, 387.0, 0.43379321694374084, 0.0], [0.0, 98.0, 56.0, 312.0, 0.3831593096256256, 0.0], [119.0, 163.0, 186.0, 240.0, 0.3360285758972168, 0.0]]"
2400,"[[846.0, 295.0, 1098.0, 580.0, 0.8532677292823792, 0.0], [435.0, 155.0, 568.0, 397.0, 0.825416088104248, 0.0], [642.0, 191.0, 727.0, 296.0, 0.8191187977790833, 0.0], [58.0, 41.0, 165.0, 452.0, 0.8135573863983154, 0.0], [816.0, 200.0, 920.0, 286.0, 0.7998977899551392, 0.0], [526.0, 299.0, 744.0, 615.0, 0.7258009314537048, 0.0], [508.0, 160.0, 582.0, 227.0, 0.7145336866378784, 0.0], [0.0, 161.0, 61.0, 243.0, 0.6516025066375732, 0.0], [553.0, 166.0, 670.0, 270.0, 0.5202757120132446, 0.0], [149.0, 163.0, 204.0, 235.0, 0.5156955718994141, 0.0], [379.0, 155.0, 461.0, 233.0, 0.4265272617340088, 0.0], [379.0, 159.0, 459.0, 371.0, 0.34387946128845215, 0.0], [0.0, 242.0, 46.0, 329.0, 0.32033291459083557, 0.0], [148.0, 153.0, 211.0, 362.0, 0.27339833974838257, 0.0]]"
2500,"[[821.0, 200.0, 922.0, 288.0, 0.7905479669570923, 0.0], [530.0, 292.0, 795.0, 615.0, 0.7901054620742798, 0.0], [438.0, 155.0, 568.0, 402.0, 0.7822120785713196, 0.0], [650.0, 199.0, 740.0, 297.0, 0.7818393111228943, 0.0], [846.0, 297.0, 1069.0, 583.0, 0.7697604894638062, 0.0], [0.0, 102.0, 113.0, 337.0, 0.7150871157646179, 0.0], [508.0, 162.0, 585.0, 224.0, 0.7044016718864441, 0.0], [555.0, 162.0, 660.0, 262.0, 0.5405510663986206, 0.0], [137.0, 157.0, 218.0, 380.0, 0.5085723400115967, 0.0], [383.0, 156.0, 463.0, 365.0, 0.43428751826286316, 0.0], [381.0, 156.0, 463.0, 237.0, 0.40455362200737, 0.0], [65.0, 177.0, 196.0, 410.0, 0.40187859535217285, 0.0], [139.0, 164.0, 206.0, 238.0, 0.3422287404537201, 0.0]]"
2600,"[[766.0, 192.0, 860.0, 288.0, 0.8805979490280151, 0.0], [386.0, 167.0, 516.0, 415.0, 0.8301424980163574, 0.0], [788.0, 291.0, 1021.0, 580.0, 0.8257114887237549, 0.0], [502.0, 304.0, 787.0, 615.0, 0.758540689945221, 0.0], [593.0, 200.0, 678.0, 300.0, 0.7522577047348022, 0.0], [458.0, 162.0, 533.0, 230.0, 0.7372512817382812, 0.0], [329.0, 153.0, 418.0, 374.0, 0.5987349152565002, 0.0], [82.0, 165.0, 151.0, 243.0, 0.5198919773101807, 0.0], [80.0, 163.0, 160.0, 384.0, 0.5127351880073547, 0.0], [6.0, 170.0, 138.0, 406.0, 0.49957308173179626, 0.0], [505.0, 160.0, 610.0, 277.0, 0.48046550154685974, 0.0], [0.0, 124.0, 29.0, 240.0, 0.44870105385780334, 0.0]]"
2700,"[[737.0, 193.0, 829.0, 287.0, 0.8348329663276672, 0.0], [356.0, 167.0, 488.0, 401.0, 0.8322954177856445, 0.0], [756.0, 293.0, 1008.0, 580.0, 0.828780472278595, 0.0], [451.0, 297.0, 728.0, 619.0, 0.8222028613090515, 0.0], [565.0, 196.0, 650.0, 296.0, 0.7499055862426758, 0.0], [428.0, 163.0, 503.0, 231.0, 0.7180989384651184, 0.0], [50.0, 169.0, 119.0, 245.0, 0.713014543056488, 0.0], [473.0, 164.0, 585.0, 263.0, 0.6511451005935669, 0.0], [298.0, 156.0, 385.0, 369.0, 0.6240471601486206, 0.0], [1.0, 178.0, 109.0, 406.0, 0.6028986573219299, 0.0], [0.0, 178.0, 69.0, 275.0, 0.4225573241710663, 0.0], [1060.0, 191.0, 1120.0, 230.0, 0.36362507939338684, 0.0]]"
2800,"[[875.0, 64.0, 1098.0, 616.0, 0.8874115347862244, 0.0], [394.0, 230.0, 485.0, 326.0, 0.8350151181221008, 0.0], [85.0, 208.0, 156.0, 280.0, 0.7939548492431641, 0.0], [79.0, 365.0, 338.0, 628.0, 0.7605395317077637, 0.0], [404.0, 325.0, 652.0, 615.0, 0.7046325206756592, 0.0], [0.0, 215.0, 138.0, 424.0, 0.6797610521316528, 0.0], [217.0, 240.0, 309.0, 344.0, 0.6770598292350769, 0.0], [116.0, 209.0, 238.0, 361.0, 0.6408175826072693, 0.0], [0.0, 214.0, 83.0, 321.0, 0.45500263571739197, 0.0], [0.0, 239.0, 25.0, 284.0, 0.25604355335235596, 0.0]]"
2900,"[[829.0, 69.0, 1031.0, 605.0, 0.8654564619064331, 0.0], [0.0, 162.0, 85.0, 281.0, 0.7897742390632629, 0.0], [323.0, 232.0, 446.0, 326.0, 0.7648912668228149, 0.0], [300.0, 247.0, 643.0, 620.0, 0.6363072991371155, 0.0], [24.0, 323.0, 312.0, 627.0, 0.5131873488426208, 0.0], [0.0, 318.0, 56.0, 433.0, 0.49960753321647644, 0.0], [67.0, 204.0, 154.0, 325.0, 0.3437420427799225, 0.0], [158.0, 235.0, 226.0, 342.0, 0.3245691657066345, 0.0], [81.0, 150.0, 222.0, 341.0, 0.2955404818058014, 0.0]]"
3000,"[[324.0, 231.0, 419.0, 327.0, 0.878162682056427, 0.0], [1.0, 347.0, 294.0, 630.0, 0.8730354905128479, 0.0], [662.0, 71.0, 851.0, 596.0, 0.8421123027801514, 0.0], [319.0, 309.0, 574.0, 613.0, 0.827489972114563, 0.0], [3.0, 209.0, 86.0, 280.0, 0.8194647431373596, 0.0], [70.0, 203.0, 164.0, 307.0, 0.7536543011665344, 0.0], [149.0, 240.0, 225.0, 346.0, 0.5972068905830383, 0.0], [0.0, 312.0, 58.0, 393.0, 0.43401801586151123, 0.0]]"
3100,"[[889.0, 78.0, 1081.0, 604.0, 0.9441676139831543, 0.0], [324.0, 231.0, 420.0, 327.0, 0.8403685688972473, 0.0], [314.0, 321.0, 581.0, 611.0, 0.8154604434967041, 0.0], [4.0, 210.0, 87.0, 281.0, 0.759309709072113, 0.0], [70.0, 197.0, 166.0, 306.0, 0.7165436148643494, 0.0], [1.0, 304.0, 211.0, 630.0, 0.45477694272994995, 0.0], [148.0, 238.0, 242.0, 344.0, 0.36893412470817566, 0.0]]"
3200,"[[329.0, 231.0, 422.0, 328.0, 0.8331856727600098, 0.0], [895.0, 84.0, 1092.0, 593.0, 0.8300761580467224, 0.0], [309.0, 309.0, 563.0, 615.0, 0.8166517019271851, 0.0], [5.0, 211.0, 75.0, 281.0, 0.7897922396659851, 0.0], [46.0, 207.0, 192.0, 347.0, 0.6574621796607971, 0.0], [169.0, 170.0, 258.0, 343.0, 0.6384069323539734, 0.0], [0.0, 309.0, 52.0, 392.0, 0.46759673953056335, 0.0], [0.0, 329.0, 353.0, 626.0, 0.3099651336669922, 0.0]]"
3300,"[[765.0, 80.0, 907.0, 577.0, 0.8995874524116516, 0.0], [324.0, 231.0, 421.0, 327.0, 0.8608481884002686, 0.0], [1.0, 342.0, 308.0, 629.0, 0.7651218175888062, 0.0], [155.0, 171.0, 282.0, 343.0, 0.7065885663032532, 0.0], [372.0, 348.0, 600.0, 608.0, 0.701482892036438, 0.0], [3.0, 213.0, 96.0, 287.0, 0.6085500717163086, 0.0], [91.0, 215.0, 182.0, 349.0, 0.43681707978248596, 0.0], [0.0, 314.0, 57.0, 389.0, 0.4149361550807953, 0.0]]"
3400,"[[785.0, 78.0, 926.0, 543.0, 0.8741981387138367, 0.0], [25.0, 389.0, 334.0, 627.0, 0.8257559537887573, 0.0], [324.0, 231.0, 419.0, 327.0, 0.8082414269447327, 0.0], [366.0, 349.0, 596.0, 610.0, 0.6902391314506531, 0.0], [150.0, 159.0, 283.0, 348.0, 0.5568734407424927, 0.0], [3.0, 212.0, 78.0, 284.0, 0.5525622963905334, 0.0], [0.0, 307.0, 62.0, 445.0, 0.5277957916259766, 0.0], [61.0, 207.0, 206.0, 394.0, 0.4234776198863983, 0.0], [112.0, 211.0, 156.0, 242.0, 0.33660274744033813, 0.0]]"
3500,"[[721.0, 82.0, 897.0, 567.0, 0.9216118454933167, 0.0], [14.0, 358.0, 302.0, 628.0, 0.8843069076538086, 0.0], [148.0, 227.0, 244.0, 347.0, 0.8411655426025391, 0.0], [324.0, 231.0, 420.0, 327.0, 0.8334265351295471, 0.0], [3.0, 211.0, 84.0, 283.0, 0.8030571341514587, 0.0], [367.0, 354.0, 593.0, 611.0, 0.7755399346351624, 0.0], [0.0, 304.0, 62.0, 444.0, 0.5289185047149658, 0.0], [40.0, 213.0, 168.0, 353.0, 0.45319193601608276, 0.0]]"
3600,"[[0.0, 357.0, 303.0, 629.0, 0.8702278137207031, 0.0], [325.0, 233.0, 422.0, 328.0, 0.8681464791297913, 0.0], [3.0, 212.0, 86.0, 281.0, 0.8028017282485962, 0.0], [368.0, 353.0, 594.0, 612.0, 0.7864919304847717, 0.0], [581.0, 65.0, 768.0, 558.0, 0.774333119392395, 0.0], [151.0, 233.0, 244.0, 347.0, 0.7702696919441223, 0.0], [8.0, 206.0, 171.0, 354.0, 0.5293560028076172, 0.0], [0.0, 306.0, 59.0, 415.0, 0.3506590723991394, 0.0]]"
3700,"[[4.0, 357.0, 214.0, 625.0, 0.8800415992736816, 0.0], [324.0, 232.0, 422.0, 327.0, 0.8546967506408691, 0.0], [369.0, 356.0, 594.0, 612.0, 0.808280885219574, 0.0], [785.0, 77.0, 934.0, 542.0, 0.8072521090507507, 0.0], [3.0, 211.0, 84.0, 281.0, 0.7869269251823425, 0.0], [152.0, 235.0, 243.0, 346.0, 0.6078289151191711, 0.0], [4.0, 208.0, 174.0, 354.0, 0.5795817971229553, 0.0], [0.0, 305.0, 59.0, 411.0, 0.318510502576828, 0.0]]"
3800,"[[324.0, 232.0, 419.0, 326.0, 0.8393108248710632, 0.0], [368.0, 354.0, 594.0, 612.0, 0.7981665730476379, 0.0], [3.0, 211.0, 85.0, 282.0, 0.7834488749504089, 0.0], [8.0, 360.0, 281.0, 626.0, 0.7586690187454224, 0.0], [799.0, 47.0, 926.0, 553.0, 0.7431169748306274, 0.0], [153.0, 237.0, 244.0, 346.0, 0.6388793587684631, 0.0], [0.0, 299.0, 61.0, 447.0, 0.5911405086517334, 0.0], [10.0, 211.0, 170.0, 360.0, 0.5301430225372314, 0.0]]"
3900,"[[14.0, 362.0, 219.0, 627.0, 0.8893188834190369, 0.0], [324.0, 232.0, 420.0, 327.0, 0.849104642868042, 0.0], [152.0, 237.0, 244.0, 346.0, 0.8018713593482971, 0.0], [368.0, 353.0, 595.0, 612.0, 0.7980198860168457, 0.0], [745.0, 76.0, 984.0, 615.0, 0.7941805720329285, 0.0], [3.0, 211.0, 85.0, 283.0, 0.7156081199645996, 0.0], [7.0, 210.0, 171.0, 361.0, 0.5916405916213989, 0.0], [0.0, 282.0, 64.0, 451.0, 0.5041124224662781, 0.0]]"
4000,"[[0.0, 362.0, 190.0, 627.0, 0.8780073523521423, 0.0], [317.0, 232.0, 421.0, 327.0, 0.8704079985618591, 0.0], [351.0, 332.0, 560.0, 612.0, 0.8560056090354919, 0.0], [720.0, 53.0, 921.0, 618.0, 0.843264639377594, 0.0], [2.0, 209.0, 87.0, 282.0, 0.7597538232803345, 0.0], [5.0, 208.0, 171.0, 355.0, 0.5769132375717163, 0.0], [154.0, 238.0, 245.0, 348.0, 0.3408070206642151, 0.0], [134.0, 238.0, 245.0, 483.0, 0.3376285135746002, 0.0], [0.0, 302.0, 60.0, 394.0, 0.27424317598342896, 0.0]]"
4100,"[[0.0, 364.0, 190.0, 628.0, 0.8974517583847046, 0.0], [671.0, 57.0, 945.0, 614.0, 0.8778744339942932, 0.0], [302.0, 230.0, 421.0, 329.0, 0.8519335985183716, 0.0], [338.0, 324.0, 547.0, 616.0, 0.8129768967628479, 0.0], [6.0, 231.0, 74.0, 279.0, 0.5811739563941956, 0.0], [112.0, 239.0, 257.0, 357.0, 0.5378133058547974, 0.0], [120.0, 239.0, 253.0, 497.0, 0.48526984453201294, 0.0], [8.0, 232.0, 170.0, 353.0, 0.4240596890449524, 0.0], [0.0, 301.0, 59.0, 391.0, 0.329959511756897, 0.0]]"
4200,"[[0.0, 366.0, 180.0, 627.0, 0.8953105807304382, 0.0], [765.0, 64.0, 1022.0, 612.0, 0.8604127764701843, 0.0], [328.0, 333.0, 548.0, 618.0, 0.7769963145256042, 0.0], [337.0, 230.0, 417.0, 325.0, 0.7403271794319153, 0.0], [7.0, 229.0, 84.0, 279.0, 0.6744848489761353, 0.0], [151.0, 239.0, 248.0, 345.0, 0.6272021532058716, 0.0], [5.0, 237.0, 167.0, 353.0, 0.3802478611469269, 0.0], [0.0, 304.0, 60.0, 394.0, 0.350801944732666, 0.0]]"
4300,"[[892.0, 64.0, 1105.0, 620.0, 0.9104974269866943, 0.0], [1.0, 365.0, 153.0, 628.0, 0.874292254447937, 0.0], [329.0, 333.0, 537.0, 617.0, 0.8032950162887573, 0.0], [337.0, 231.0, 418.0, 325.0, 0.7847474217414856, 0.0], [7.0, 228.0, 93.0, 279.0, 0.7425626516342163, 0.0], [59.0, 207.0, 175.0, 371.0, 0.6159000992774963, 0.0], [151.0, 237.0, 246.0, 346.0, 0.38312241435050964, 0.0], [136.0, 238.0, 254.0, 554.0, 0.3260776102542877, 0.0]]"
4400,"[[881.0, 75.0, 1093.0, 617.0, 0.8737139105796814, 0.0], [0.0, 362.0, 134.0, 629.0, 0.8376088738441467, 0.0], [319.0, 330.0, 529.0, 617.0, 0.7618770599365234, 0.0], [328.0, 232.0, 405.0, 326.0, 0.7513896226882935, 0.0], [1.0, 226.0, 82.0, 281.0, 0.7241942882537842, 0.0], [50.0, 211.0, 162.0, 375.0, 0.7188431024551392, 0.0], [138.0, 239.0, 231.0, 347.0, 0.6072618365287781, 0.0], [122.0, 240.0, 233.0, 504.0, 0.37734976410865784, 0.0]]"
4500,"[[875.0, 86.0, 1071.0, 619.0, 0.9025805592536926, 0.0], [0.0, 226.0, 68.0, 284.0, 0.8148327469825745, 0.0], [0.0, 367.0, 115.0, 629.0, 0.7885358929634094, 0.0], [266.0, 240.0, 396.0, 333.0, 0.7518864870071411, 0.0], [313.0, 333.0, 523.0, 617.0, 0.6907377243041992, 0.0], [37.0, 214.0, 144.0, 380.0, 0.5772260427474976, 0.0], [110.0, 244.0, 222.0, 565.0, 0.41840386390686035, 0.0]]"
4600,"[[695.0, 83.0, 855.0, 571.0, 0.9013744592666626, 0.0], [298.0, 302.0, 590.0, 622.0, 0.7774792313575745, 0.0], [330.0, 236.0, 419.0, 332.0, 0.6992899179458618, 0.0], [1.0, 164.0, 72.0, 285.0, 0.6113722324371338, 0.0], [0.0, 307.0, 157.0, 626.0, 0.6018583178520203, 0.0], [151.0, 238.0, 247.0, 350.0, 0.4503665268421173, 0.0], [141.0, 208.0, 256.0, 574.0, 0.4101111888885498, 0.0]]"
4700,"[[173.0, 108.0, 273.0, 390.0, 0.8408468961715698, 0.0], [442.0, 202.0, 519.0, 271.0, 0.8198023438453674, 0.0], [408.0, 351.0, 607.0, 630.0, 0.8038800358772278, 0.0], [769.0, 349.0, 998.0, 619.0, 0.7677099704742432, 0.0], [371.0, 210.0, 505.0, 382.0, 0.7344940304756165, 0.0], [502.0, 209.0, 608.0, 362.0, 0.6969656348228455, 0.0], [61.0, 209.0, 132.0, 283.0, 0.6856688261032104, 0.0], [579.0, 239.0, 671.0, 340.0, 0.655816376209259, 0.0], [308.0, 214.0, 400.0, 280.0, 0.6500405669212341, 0.0], [2.0, 219.0, 134.0, 451.0, 0.6499767899513245, 0.0], [763.0, 237.0, 845.0, 329.0, 0.5630214214324951, 0.0], [568.0, 242.0, 671.0, 498.0, 0.40303173661231995, 0.0], [68.0, 201.0, 154.0, 412.0, 0.33776432275772095, 0.0]]"
4800,"[[475.0, 102.0, 578.0, 385.0, 0.912230372428894, 0.0], [752.0, 356.0, 952.0, 630.0, 0.8871455192565918, 0.0], [691.0, 208.0, 815.0, 440.0, 0.849515438079834, 0.0], [905.0, 242.0, 1001.0, 348.0, 0.8430452942848206, 0.0], [268.0, 184.0, 356.0, 277.0, 0.8318954706192017, 0.0], [0.0, 268.0, 84.0, 358.0, 0.8305041193962097, 0.0], [760.0, 200.0, 828.0, 273.0, 0.8010004162788391, 0.0], [0.0, 374.0, 111.0, 623.0, 0.7745197415351868, 0.0], [164.0, 225.0, 317.0, 364.0, 0.6778433322906494, 0.0], [405.0, 196.0, 462.0, 273.0, 0.6067531108856201, 0.0], [811.0, 206.0, 929.0, 318.0, 0.5817533135414124, 0.0], [164.0, 226.0, 324.0, 576.0, 0.4964280128479004, 0.0], [630.0, 210.0, 720.0, 416.0, 0.4813057482242584, 0.0], [340.0, 230.0, 469.0, 428.0, 0.48046085238456726, 0.0], [627.0, 211.0, 722.0, 276.0, 0.4473263621330261, 0.0], [213.0, 197.0, 262.0, 237.0, 0.4043116867542267, 0.0]]"
4900,"[[745.0, 97.0, 842.0, 381.0, 0.9242809414863586, 0.0], [949.0, 211.0, 1084.0, 472.0, 0.8425734043121338, 0.0], [1.0, 320.0, 117.0, 572.0, 0.8363714218139648, 0.0], [523.0, 186.0, 608.0, 273.0, 0.8252542018890381, 0.0], [1023.0, 209.0, 1114.0, 283.0, 0.8008014559745789, 0.0], [178.0, 351.0, 404.0, 611.0, 0.7784420847892761, 0.0], [424.0, 220.0, 571.0, 353.0, 0.7539015412330627, 0.0], [202.0, 237.0, 346.0, 342.0, 0.6951451301574707, 0.0], [880.0, 210.0, 983.0, 279.0, 0.5442951321601868, 0.0], [883.0, 209.0, 984.0, 419.0, 0.5146334171295166, 0.0], [608.0, 195.0, 710.0, 391.0, 0.44754558801651, 0.0], [477.0, 192.0, 522.0, 230.0, 0.41526123881340027, 0.0], [421.0, 227.0, 575.0, 571.0, 0.39727869629859924, 0.0], [626.0, 194.0, 709.0, 293.0, 0.31441187858581543, 0.0], [1075.0, 253.0, 1120.0, 444.0, 0.30496805906295776, 0.0], [1077.0, 258.0, 1120.0, 309.0, 0.30328601598739624, 0.0]]"
