frame,number of objects
1300,"[[472.0, 20.0, 608.0, 423.0, 0.9226046204566956, 0.0], [156.0, 139.0, 229.0, 205.0, 0.8255591988563538, 0.0], [180.0, 188.0, 336.0, 411.0, 0.7673945426940918, 0.0], [0.0, 214.0, 138.0, 449.0, 0.5987499356269836, 0.0], [27.0, 137.0, 134.0, 360.0, 0.5640018582344055, 0.0], [0.0, 32.0, 68.0, 229.0, 0.46295544505119324, 0.0], [133.0, 137.0, 233.0, 326.0, 0.3490930199623108, 0.0]]"
1400,"[[249.0, 20.0, 416.0, 369.0, 0.9079990983009338, 0.0], [167.0, 193.0, 331.0, 411.0, 0.8621065616607666, 0.0], [148.0, 135.0, 218.0, 203.0, 0.8377078771591187, 0.0], [1.0, 231.0, 172.0, 447.0, 0.6820451021194458, 0.0], [34.0, 139.0, 116.0, 221.0, 0.5883593559265137, 0.0], [19.0, 136.0, 133.0, 388.0, 0.36700648069381714, 0.0], [0.0, 119.0, 49.0, 211.0, 0.36219146847724915, 0.0]]"
1500,"[[468.0, 21.0, 629.0, 414.0, 0.9158318638801575, 0.0], [146.0, 141.0, 218.0, 206.0, 0.8132996559143066, 0.0], [147.0, 207.0, 289.0, 415.0, 0.7412225604057312, 0.0], [0.0, 234.0, 192.0, 448.0, 0.6287662982940674, 0.0], [22.0, 141.0, 113.0, 223.0, 0.5427922606468201, 0.0], [0.0, 130.0, 33.0, 209.0, 0.4062604606151581, 0.0], [7.0, 142.0, 125.0, 379.0, 0.37946653366088867, 0.0]]"
1600,"[[465.0, 13.0, 673.0, 436.0, 0.9497829675674438, 0.0], [0.0, 213.0, 166.0, 450.0, 0.8532674312591553, 0.0], [31.0, 135.0, 113.0, 218.0, 0.8271120190620422, 0.0], [141.0, 203.0, 295.0, 421.0, 0.8254984021186829, 0.0], [143.0, 149.0, 216.0, 206.0, 0.792755126953125, 0.0], [0.0, 130.0, 35.0, 219.0, 0.42687174677848816, 0.0]]"
1700,"[[551.0, 11.0, 745.0, 437.0, 0.9367934465408325, 0.0], [40.0, 234.0, 266.0, 450.0, 0.8625059127807617, 0.0], [259.0, 214.0, 408.0, 404.0, 0.7845010757446289, 0.0], [99.0, 135.0, 207.0, 219.0, 0.7553350925445557, 0.0], [246.0, 145.0, 310.0, 204.0, 0.7322803139686584, 0.0], [27.0, 134.0, 66.0, 173.0, 0.6170608997344971, 0.0], [40.0, 123.0, 127.0, 195.0, 0.5437798500061035, 0.0], [0.0, 192.0, 30.0, 254.0, 0.37414035201072693, 0.0], [51.0, 143.0, 126.0, 264.0, 0.272245317697525, 0.0]]"
1800,"[[176.0, 8.0, 268.0, 264.0, 0.9480721354484558, 0.0], [603.0, 198.0, 800.0, 395.0, 0.9236634969711304, 0.0], [410.0, 196.0, 627.0, 443.0, 0.7886296510696411, 0.0], [359.0, 100.0, 406.0, 144.0, 0.7415669560432434, 0.0], [0.0, 95.0, 43.0, 152.0, 0.7128807902336121, 0.0], [612.0, 0.0, 800.0, 289.0, 0.710397481918335, 0.0], [90.0, 93.0, 139.0, 148.0, 0.6778786778450012, 0.0], [34.0, 97.0, 130.0, 245.0, 0.6735638976097107, 0.0], [263.0, 93.0, 319.0, 144.0, 0.6725897192955017, 0.0], [447.0, 112.0, 525.0, 188.0, 0.6081575155258179, 0.0], [301.0, 88.0, 364.0, 253.0, 0.46412208676338196, 0.0], [389.0, 92.0, 457.0, 229.0, 0.45849379897117615, 0.0], [387.0, 92.0, 451.0, 161.0, 0.42789554595947266, 0.0], [304.0, 87.0, 360.0, 162.0, 0.3991737365722656, 0.0], [0.0, 97.0, 42.0, 216.0, 0.38739416003227234, 0.0], [265.0, 90.0, 331.0, 248.0, 0.3852750360965729, 0.0]]"
1900,"[[294.0, 207.0, 465.0, 322.0, 0.8113110661506653, 0.0], [0.0, 226.0, 144.0, 427.0, 0.7943459749221802, 0.0], [70.0, 143.0, 140.0, 221.0, 0.632769763469696, 0.0], [172.0, 125.0, 281.0, 229.0, 0.5980530381202698, 0.0], [266.0, 100.0, 312.0, 164.0, 0.5546996593475342, 0.0], [190.0, 103.0, 247.0, 183.0, 0.4195011556148529, 0.0], [303.0, 112.0, 350.0, 272.0, 0.37557533383369446, 0.0], [118.0, 218.0, 289.0, 332.0, 0.3437899053096771, 0.0], [335.0, 7.0, 456.0, 264.0, 0.32243162393569946, 0.0], [3.0, 154.0, 118.0, 239.0, 0.2914283573627472, 0.0]]"
2000,"[[296.0, 55.0, 424.0, 161.0, 0.8764915466308594, 0.0], [1.0, 194.0, 186.0, 447.0, 0.8113514184951782, 0.0], [295.0, 155.0, 518.0, 444.0, 0.7628716826438904, 0.0], [1.0, 6.0, 149.0, 125.0, 0.6169321537017822, 0.0], [109.0, 61.0, 214.0, 203.0, 0.6034215092658997, 0.0], [777.0, 32.0, 800.0, 233.0, 0.47188910841941833, 0.0], [104.0, 61.0, 234.0, 387.0, 0.2599848210811615, 0.0]]"
2100,"[[112.0, 129.0, 214.0, 319.0, 0.8134428858757019, 0.0], [399.0, 158.0, 470.0, 222.0, 0.7939035892486572, 0.0], [744.0, 37.0, 799.0, 442.0, 0.7860561609268188, 0.0], [394.0, 224.0, 550.0, 431.0, 0.7506777048110962, 0.0], [192.0, 242.0, 342.0, 448.0, 0.7444320917129517, 0.0], [271.0, 154.0, 347.0, 232.0, 0.7172504663467407, 0.0], [167.0, 133.0, 228.0, 183.0, 0.6728185415267944, 0.0], [199.0, 134.0, 297.0, 247.0, 0.5918996930122375, 0.0], [69.0, 129.0, 129.0, 286.0, 0.5555964708328247, 0.0], [72.0, 128.0, 130.0, 192.0, 0.27063441276550293, 0.0]]"
2200,"[[511.0, 226.0, 661.0, 427.0, 0.8545405268669128, 0.0], [492.0, 161.0, 556.0, 221.0, 0.8508479595184326, 0.0], [331.0, 240.0, 448.0, 441.0, 0.8149629235267639, 0.0], [225.0, 136.0, 315.0, 308.0, 0.8148876428604126, 0.0], [276.0, 132.0, 328.0, 180.0, 0.7429028153419495, 0.0], [370.0, 154.0, 432.0, 230.0, 0.6377771496772766, 0.0], [308.0, 132.0, 385.0, 207.0, 0.635086178779602, 0.0], [1.0, 142.0, 42.0, 293.0, 0.5209487080574036, 0.0], [182.0, 128.0, 240.0, 277.0, 0.4942209720611572, 0.0], [9.0, 136.0, 53.0, 192.0, 0.3988780081272125, 0.0], [183.0, 127.0, 242.0, 188.0, 0.32013222575187683, 0.0]]"
2300,"[[589.0, 206.0, 758.0, 416.0, 0.849107027053833, 0.0], [571.0, 142.0, 645.0, 205.0, 0.8406019806861877, 0.0], [373.0, 208.0, 617.0, 436.0, 0.8188714385032654, 0.0], [300.0, 117.0, 394.0, 288.0, 0.818278968334198, 0.0], [446.0, 136.0, 509.0, 210.0, 0.7901554703712463, 0.0], [353.0, 114.0, 404.0, 160.0, 0.7658331990242004, 0.0], [384.0, 116.0, 463.0, 186.0, 0.7322432398796082, 0.0], [31.0, 122.0, 127.0, 280.0, 0.6766397356987, 0.0], [83.0, 118.0, 134.0, 168.0, 0.5545408129692078, 0.0], [0.0, 75.0, 40.0, 174.0, 0.5053290128707886, 0.0], [264.0, 113.0, 318.0, 166.0, 0.4783833622932434, 0.0], [81.0, 122.0, 148.0, 277.0, 0.33778905868530273, 0.0], [259.0, 112.0, 315.0, 222.0, 0.2601896822452545, 0.0]]"
2400,"[[603.0, 206.0, 755.0, 416.0, 0.8523203730583191, 0.0], [583.0, 142.0, 655.0, 204.0, 0.8242105841636658, 0.0], [311.0, 115.0, 403.0, 284.0, 0.822705090045929, 0.0], [41.0, 33.0, 130.0, 327.0, 0.8155264854431152, 0.0], [362.0, 114.0, 415.0, 161.0, 0.7372748255729675, 0.0], [397.0, 118.0, 476.0, 183.0, 0.7259608507156372, 0.0], [459.0, 137.0, 520.0, 210.0, 0.7186731100082397, 0.0], [375.0, 207.0, 542.0, 436.0, 0.688083827495575, 0.0], [104.0, 116.0, 145.0, 169.0, 0.5045741200447083, 0.0], [270.0, 111.0, 327.0, 241.0, 0.4895564019680023, 0.0], [0.0, 114.0, 47.0, 226.0, 0.4060884714126587, 0.0], [272.0, 112.0, 325.0, 167.0, 0.2977673411369324, 0.0]]"
2500,"[[603.0, 209.0, 761.0, 418.0, 0.8667414784431458, 0.0], [584.0, 143.0, 655.0, 206.0, 0.857344925403595, 0.0], [379.0, 211.0, 564.0, 438.0, 0.8281511068344116, 0.0], [313.0, 118.0, 406.0, 285.0, 0.8073615431785583, 0.0], [464.0, 140.0, 523.0, 212.0, 0.7696543335914612, 0.0], [362.0, 115.0, 414.0, 161.0, 0.6462578177452087, 0.0], [393.0, 116.0, 471.0, 197.0, 0.6204240322113037, 0.0], [97.0, 116.0, 148.0, 169.0, 0.5545744299888611, 0.0], [0.0, 80.0, 81.0, 236.0, 0.5469504594802856, 0.0], [273.0, 110.0, 331.0, 182.0, 0.46266135573387146, 0.0], [43.0, 123.0, 125.0, 264.0, 0.4618932604789734, 0.0], [272.0, 112.0, 329.0, 277.0, 0.3078586459159851, 0.0], [364.0, 114.0, 447.0, 184.0, 0.252629816532135, 0.0]]"
2600,"[[546.0, 138.0, 616.0, 205.0, 0.8894469141960144, 0.0], [563.0, 208.0, 732.0, 414.0, 0.8693814277648926, 0.0], [358.0, 212.0, 558.0, 438.0, 0.8372900485992432, 0.0], [425.0, 143.0, 483.0, 212.0, 0.8182207942008972, 0.0], [277.0, 121.0, 367.0, 290.0, 0.7814106345176697, 0.0], [328.0, 115.0, 383.0, 162.0, 0.7637343406677246, 0.0], [235.0, 111.0, 300.0, 275.0, 0.6149439811706543, 0.0], [3.0, 123.0, 81.0, 264.0, 0.568966269493103, 0.0], [57.0, 118.0, 109.0, 172.0, 0.5484366416931152, 0.0], [358.0, 113.0, 435.0, 268.0, 0.4916030466556549, 0.0], [53.0, 119.0, 116.0, 276.0, 0.3622426390647888, 0.0], [0.0, 91.0, 20.0, 173.0, 0.27893713116645813, 0.0], [363.0, 114.0, 434.0, 186.0, 0.2657913863658905, 0.0]]"
2700,"[[540.0, 205.0, 719.0, 415.0, 0.859706699848175, 0.0], [403.0, 140.0, 464.0, 211.0, 0.8475256562232971, 0.0], [257.0, 121.0, 346.0, 291.0, 0.8453096151351929, 0.0], [323.0, 211.0, 517.0, 439.0, 0.8365538716316223, 0.0], [528.0, 138.0, 592.0, 205.0, 0.835297703742981, 0.0], [306.0, 117.0, 359.0, 163.0, 0.7587639093399048, 0.0], [33.0, 122.0, 86.0, 175.0, 0.6771527528762817, 0.0], [336.0, 115.0, 416.0, 193.0, 0.6419820189476013, 0.0], [0.0, 128.0, 49.0, 198.0, 0.5752558708190918, 0.0], [759.0, 137.0, 800.0, 160.0, 0.5682070255279541, 0.0], [214.0, 113.0, 271.0, 274.0, 0.5388407707214355, 0.0], [6.0, 123.0, 94.0, 275.0, 0.44445595145225525, 0.0]]"
2800,"[[623.0, 41.0, 783.0, 450.0, 0.8406014442443848, 0.0], [282.0, 164.0, 347.0, 232.0, 0.8122003674507141, 0.0], [291.0, 234.0, 438.0, 439.0, 0.7825253009796143, 0.0], [155.0, 172.0, 220.0, 246.0, 0.7379781603813171, 0.0], [61.0, 149.0, 111.0, 201.0, 0.7332308888435364, 0.0], [0.0, 155.0, 100.0, 300.0, 0.6687225103378296, 0.0], [55.0, 261.0, 247.0, 447.0, 0.6150271892547607, 0.0], [90.0, 150.0, 170.0, 236.0, 0.573278546333313, 0.0]]"
2900,"[[588.0, 43.0, 735.0, 445.0, 0.93328857421875, 0.0], [217.0, 182.0, 460.0, 443.0, 0.7643445134162903, 0.0], [232.0, 165.0, 301.0, 234.0, 0.7107862830162048, 0.0], [0.0, 114.0, 59.0, 203.0, 0.6611602306365967, 0.0], [12.0, 121.0, 209.0, 446.0, 0.5856247544288635, 0.0], [1.0, 102.0, 127.0, 242.0, 0.40270042419433594, 0.0], [107.0, 168.0, 161.0, 246.0, 0.3788923919200897, 0.0]]"
3000,"[[232.0, 165.0, 297.0, 234.0, 0.870281994342804, 0.0], [471.0, 49.0, 599.0, 425.0, 0.8623548746109009, 0.0], [1.0, 242.0, 213.0, 449.0, 0.8463742733001709, 0.0], [227.0, 221.0, 413.0, 439.0, 0.8277170658111572, 0.0], [107.0, 171.0, 161.0, 247.0, 0.8066251277923584, 0.0], [2.0, 149.0, 62.0, 200.0, 0.7176681756973267, 0.0], [51.0, 146.0, 120.0, 226.0, 0.6345186829566956, 0.0], [0.0, 221.0, 41.0, 285.0, 0.45451095700263977, 0.0]]"
3100,"[[629.0, 55.0, 772.0, 431.0, 0.8710499405860901, 0.0], [232.0, 165.0, 298.0, 233.0, 0.8404415845870972, 0.0], [223.0, 227.0, 414.0, 438.0, 0.7394126653671265, 0.0], [3.0, 149.0, 63.0, 200.0, 0.6969996094703674, 0.0], [0.0, 211.0, 158.0, 450.0, 0.6311208009719849, 0.0], [52.0, 145.0, 118.0, 227.0, 0.5976272225379944, 0.0], [103.0, 171.0, 173.0, 251.0, 0.3354523181915283, 0.0]]"
3200,"[[643.0, 56.0, 777.0, 431.0, 0.9481959342956543, 0.0], [232.0, 165.0, 301.0, 234.0, 0.8324311971664429, 0.0], [219.0, 224.0, 388.0, 440.0, 0.7924087643623352, 0.0], [33.0, 147.0, 139.0, 250.0, 0.7335633635520935, 0.0], [3.0, 150.0, 56.0, 201.0, 0.5926165580749512, 0.0], [124.0, 132.0, 185.0, 246.0, 0.47383710741996765, 0.0], [0.0, 240.0, 212.0, 447.0, 0.4579651355743408, 0.0], [0.0, 216.0, 38.0, 279.0, 0.43053460121154785, 0.0]]"
3300,"[[547.0, 56.0, 647.0, 399.0, 0.9135617017745972, 0.0], [2.0, 242.0, 218.0, 447.0, 0.8642905354499817, 0.0], [232.0, 165.0, 301.0, 233.0, 0.8555603623390198, 0.0], [265.0, 245.0, 431.0, 436.0, 0.8128678798675537, 0.0], [65.0, 153.0, 128.0, 253.0, 0.5702463388442993, 0.0], [110.0, 125.0, 201.0, 248.0, 0.5437850952148438, 0.0], [1.0, 152.0, 75.0, 236.0, 0.4901998043060303, 0.0], [0.0, 222.0, 42.0, 279.0, 0.3535023629665375, 0.0]]"
3400,"[[11.0, 277.0, 240.0, 449.0, 0.8882670998573303, 0.0], [562.0, 50.0, 662.0, 387.0, 0.8872268795967102, 0.0], [231.0, 165.0, 300.0, 234.0, 0.8337230086326599, 0.0], [262.0, 246.0, 431.0, 437.0, 0.8214410543441772, 0.0], [0.0, 214.0, 47.0, 335.0, 0.6452134251594543, 0.0], [2.0, 150.0, 66.0, 203.0, 0.5369264483451843, 0.0], [107.0, 158.0, 178.0, 249.0, 0.3814922571182251, 0.0], [42.0, 134.0, 185.0, 265.0, 0.35800471901893616, 0.0]]"
3500,"[[516.0, 56.0, 641.0, 400.0, 0.9292968511581421, 0.0], [3.0, 255.0, 212.0, 449.0, 0.893363893032074, 0.0], [232.0, 165.0, 300.0, 233.0, 0.8554102182388306, 0.0], [262.0, 248.0, 427.0, 436.0, 0.8506789803504944, 0.0], [106.0, 165.0, 176.0, 247.0, 0.7571718692779541, 0.0], [30.0, 153.0, 118.0, 232.0, 0.6469272375106812, 0.0], [1.0, 151.0, 61.0, 200.0, 0.62059086561203, 0.0], [0.0, 216.0, 46.0, 326.0, 0.5312021970748901, 0.0], [101.0, 159.0, 181.0, 379.0, 0.37650883197784424, 0.0]]"
3600,"[[411.0, 46.0, 547.0, 401.0, 0.9105268120765686, 0.0], [1.0, 254.0, 215.0, 447.0, 0.8713931441307068, 0.0], [232.0, 167.0, 299.0, 234.0, 0.8694408535957336, 0.0], [262.0, 251.0, 426.0, 437.0, 0.8622552156448364, 0.0], [24.0, 148.0, 122.0, 258.0, 0.6261540651321411, 0.0], [108.0, 168.0, 175.0, 247.0, 0.6064066290855408, 0.0], [1.0, 150.0, 61.0, 202.0, 0.5800919532775879, 0.0], [0.0, 212.0, 44.0, 319.0, 0.38736492395401, 0.0], [100.0, 167.0, 182.0, 344.0, 0.2895037531852722, 0.0]]"
3700,"[[564.0, 57.0, 668.0, 388.0, 0.9112421274185181, 0.0], [2.0, 254.0, 155.0, 447.0, 0.9054080247879028, 0.0], [261.0, 249.0, 426.0, 436.0, 0.8588953018188477, 0.0], [232.0, 166.0, 301.0, 233.0, 0.844649076461792, 0.0], [107.0, 169.0, 176.0, 246.0, 0.678049623966217, 0.0], [2.0, 150.0, 61.0, 201.0, 0.6186925172805786, 0.0], [8.0, 150.0, 124.0, 255.0, 0.5905813574790955, 0.0], [99.0, 164.0, 180.0, 404.0, 0.39532527327537537, 0.0], [0.0, 217.0, 42.0, 292.0, 0.3182661533355713, 0.0]]"
3800,"[[574.0, 43.0, 661.0, 391.0, 0.8914340138435364, 0.0], [261.0, 250.0, 425.0, 435.0, 0.8605799674987793, 0.0], [232.0, 165.0, 300.0, 233.0, 0.854973554611206, 0.0], [3.0, 259.0, 185.0, 446.0, 0.8358622193336487, 0.0], [106.0, 170.0, 176.0, 246.0, 0.7176497578620911, 0.0], [18.0, 150.0, 122.0, 233.0, 0.6207167506217957, 0.0], [1.0, 150.0, 60.0, 206.0, 0.5661157369613647, 0.0], [0.0, 212.0, 45.0, 334.0, 0.5288957953453064, 0.0], [97.0, 168.0, 188.0, 407.0, 0.2966979444026947, 0.0]]"
3900,"[[532.0, 47.0, 702.0, 447.0, 0.9394466280937195, 0.0], [5.0, 258.0, 155.0, 448.0, 0.8944873213768005, 0.0], [232.0, 165.0, 299.0, 233.0, 0.8565564751625061, 0.0], [260.0, 249.0, 427.0, 436.0, 0.8509706258773804, 0.0], [107.0, 170.0, 176.0, 246.0, 0.7005274891853333, 0.0], [0.0, 150.0, 60.0, 207.0, 0.5701830387115479, 0.0], [0.0, 204.0, 47.0, 331.0, 0.5495187640190125, 0.0], [21.0, 150.0, 125.0, 243.0, 0.5323587656021118, 0.0], [98.0, 168.0, 184.0, 399.0, 0.40470147132873535, 0.0], [48.0, 199.0, 121.0, 281.0, 0.3055681586265564, 0.0]]"
4000,"[[515.0, 35.0, 656.0, 444.0, 0.9190420508384705, 0.0], [1.0, 258.0, 135.0, 447.0, 0.9010063409805298, 0.0], [251.0, 240.0, 402.0, 437.0, 0.8540186882019043, 0.0], [225.0, 165.0, 298.0, 233.0, 0.8250061869621277, 0.0], [0.0, 150.0, 60.0, 207.0, 0.6597665548324585, 0.0], [107.0, 170.0, 176.0, 247.0, 0.6051709055900574, 0.0], [22.0, 150.0, 123.0, 256.0, 0.5998325347900391, 0.0], [101.0, 168.0, 180.0, 403.0, 0.48850274085998535, 0.0], [0.0, 220.0, 43.0, 283.0, 0.43902501463890076, 0.0]]"
4100,"[[1.0, 261.0, 135.0, 446.0, 0.890984833240509, 0.0], [498.0, 40.0, 667.0, 442.0, 0.8587580919265747, 0.0], [217.0, 164.0, 300.0, 234.0, 0.8042994141578674, 0.0], [241.0, 236.0, 391.0, 441.0, 0.7664781808853149, 0.0], [5.0, 165.0, 51.0, 202.0, 0.6073980331420898, 0.0], [82.0, 173.0, 188.0, 398.0, 0.5661377310752869, 0.0], [25.0, 166.0, 123.0, 234.0, 0.5232073068618774, 0.0], [0.0, 215.0, 42.0, 279.0, 0.4056951105594635, 0.0], [80.0, 171.0, 182.0, 253.0, 0.3714524805545807, 0.0]]"
4200,"[[551.0, 49.0, 732.0, 449.0, 0.9138458371162415, 0.0], [1.0, 261.0, 127.0, 447.0, 0.8910802006721497, 0.0], [237.0, 238.0, 388.0, 441.0, 0.8196240663528442, 0.0], [105.0, 170.0, 177.0, 246.0, 0.6912179589271545, 0.0], [6.0, 162.0, 55.0, 197.0, 0.6194076538085938, 0.0], [235.0, 167.0, 298.0, 233.0, 0.6053138971328735, 0.0], [99.0, 170.0, 182.0, 399.0, 0.48890945315361023, 0.0], [0.0, 223.0, 44.0, 283.0, 0.4744635224342346, 0.0], [20.0, 170.0, 121.0, 233.0, 0.3874344527721405, 0.0], [2.0, 165.0, 85.0, 210.0, 0.3144723176956177, 0.0]]"
4300,"[[635.0, 48.0, 788.0, 448.0, 0.937690019607544, 0.0], [0.0, 258.0, 106.0, 446.0, 0.8739923238754272, 0.0], [237.0, 240.0, 383.0, 441.0, 0.8306207060813904, 0.0], [106.0, 169.0, 177.0, 246.0, 0.7252674698829651, 0.0], [34.0, 146.0, 124.0, 265.0, 0.6576603055000305, 0.0], [5.0, 162.0, 67.0, 200.0, 0.6465023159980774, 0.0], [236.0, 165.0, 299.0, 231.0, 0.6173575520515442, 0.0], [98.0, 167.0, 181.0, 397.0, 0.512119710445404, 0.0], [0.0, 224.0, 11.0, 269.0, 0.28791800141334534, 0.0]]"
4400,"[[632.0, 44.0, 780.0, 449.0, 0.9055172801017761, 0.0], [0.0, 257.0, 100.0, 447.0, 0.8504530787467957, 0.0], [230.0, 236.0, 373.0, 443.0, 0.8071846961975098, 0.0], [0.0, 160.0, 58.0, 203.0, 0.7440477013587952, 0.0], [235.0, 165.0, 291.0, 232.0, 0.6996359825134277, 0.0], [98.0, 171.0, 167.0, 247.0, 0.6645113825798035, 0.0], [40.0, 149.0, 115.0, 262.0, 0.6324152946472168, 0.0], [91.0, 169.0, 179.0, 401.0, 0.4935344159603119, 0.0]]"
4500,"[[626.0, 50.0, 765.0, 445.0, 0.9388668537139893, 0.0], [0.0, 260.0, 88.0, 449.0, 0.8401870727539062, 0.0], [225.0, 238.0, 373.0, 445.0, 0.8358749151229858, 0.0], [0.0, 161.0, 46.0, 204.0, 0.7694138288497925, 0.0], [197.0, 172.0, 282.0, 235.0, 0.703981339931488, 0.0], [85.0, 175.0, 153.0, 251.0, 0.6289397478103638, 0.0], [27.0, 154.0, 103.0, 278.0, 0.4970049560070038, 0.0], [75.0, 172.0, 158.0, 397.0, 0.4289948344230652, 0.0]]"
4600,"[[499.0, 64.0, 611.0, 403.0, 0.918067455291748, 0.0], [215.0, 197.0, 427.0, 448.0, 0.7119470834732056, 0.0], [0.0, 170.0, 110.0, 442.0, 0.7099868655204773, 0.0], [235.0, 171.0, 298.0, 237.0, 0.7003784775733948, 0.0], [0.0, 116.0, 49.0, 205.0, 0.6296593546867371, 0.0], [104.0, 175.0, 177.0, 250.0, 0.5138933658599854, 0.0], [102.0, 157.0, 179.0, 407.0, 0.41051965951919556, 0.0]]"
4700,"[[123.0, 80.0, 196.0, 280.0, 0.8815386295318604, 0.0], [292.0, 251.0, 437.0, 448.0, 0.866625964641571, 0.0], [554.0, 251.0, 708.0, 444.0, 0.8290377259254456, 0.0], [266.0, 151.0, 359.0, 278.0, 0.8071240782737732, 0.0], [315.0, 145.0, 370.0, 195.0, 0.7793018221855164, 0.0], [539.0, 171.0, 601.0, 237.0, 0.7241876125335693, 0.0], [413.0, 171.0, 480.0, 243.0, 0.6609517335891724, 0.0], [358.0, 147.0, 436.0, 259.0, 0.6198726296424866, 0.0], [42.0, 149.0, 93.0, 204.0, 0.5898650884628296, 0.0], [219.0, 153.0, 283.0, 201.0, 0.543245792388916, 0.0], [1.0, 158.0, 62.0, 234.0, 0.5088781118392944, 0.0], [406.0, 167.0, 489.0, 375.0, 0.3646191954612732, 0.0], [1.0, 160.0, 76.0, 307.0, 0.2586773633956909, 0.0]]"
4800,"[[341.0, 76.0, 413.0, 272.0, 0.9164558053016663, 0.0], [538.0, 253.0, 684.0, 449.0, 0.8903740644454956, 0.0], [494.0, 149.0, 581.0, 316.0, 0.8848631381988525, 0.0], [193.0, 131.0, 255.0, 197.0, 0.7808910012245178, 0.0], [542.0, 142.0, 594.0, 194.0, 0.7748005390167236, 0.0], [0.0, 191.0, 61.0, 255.0, 0.7742700576782227, 0.0], [647.0, 174.0, 717.0, 246.0, 0.74837726354599, 0.0], [0.0, 268.0, 80.0, 448.0, 0.7435150146484375, 0.0], [116.0, 167.0, 233.0, 408.0, 0.6357119083404541, 0.0], [580.0, 147.0, 661.0, 247.0, 0.6072807312011719, 0.0], [286.0, 141.0, 330.0, 195.0, 0.4810190200805664, 0.0], [243.0, 168.0, 329.0, 295.0, 0.43929561972618103, 0.0], [450.0, 150.0, 514.0, 197.0, 0.3950744867324829, 0.0], [120.0, 161.0, 228.0, 259.0, 0.37076762318611145, 0.0], [141.0, 140.0, 188.0, 185.0, 0.29230231046676636, 0.0], [450.0, 152.0, 512.0, 300.0, 0.26487457752227783, 0.0], [154.0, 141.0, 187.0, 169.0, 0.25558343529701233, 0.0]]"
