frame,number of objects
1200,"[[1.0, 431.0, 334.0, 810.0, 0.8613633513450623, 0.0], [283.0, 240.0, 405.0, 369.0, 0.8483668565750122, 0.0], [73.0, 240.0, 253.0, 407.0, 0.836887776851654, 0.0], [376.0, 42.0, 630.0, 545.0, 0.7219462990760803, 0.0], [327.0, 323.0, 623.0, 758.0, 0.641430139541626, 0.0], [0.0, 224.0, 58.0, 331.0, 0.5287206768989563, 0.0]]"
1300,"[[279.0, 250.0, 409.0, 370.0, 0.8885952830314636, 0.0], [843.0, 17.0, 1068.0, 674.0, 0.7734983563423157, 0.0], [1.0, 52.0, 122.0, 411.0, 0.7513787150382996, 0.0], [322.0, 336.0, 600.0, 728.0, 0.6532027721405029, 0.0], [0.0, 385.0, 177.0, 798.0, 0.6289426684379578, 0.0], [72.0, 250.0, 230.0, 403.0, 0.533893883228302, 0.0], [56.0, 249.0, 235.0, 608.0, 0.3637906014919281, 0.0]]"
1400,"[[267.0, 244.0, 392.0, 368.0, 0.8246938586235046, 0.0], [304.0, 357.0, 597.0, 741.0, 0.8079683184623718, 0.0], [461.0, 21.0, 733.0, 648.0, 0.7284030914306641, 0.0], [59.0, 250.0, 218.0, 391.0, 0.5872601866722107, 0.0], [2.0, 420.0, 289.0, 798.0, 0.5428602695465088, 0.0], [0.0, 237.0, 87.0, 413.0, 0.3207245171070099, 0.0], [28.0, 209.0, 234.0, 651.0, 0.2555481195449829, 0.0]]"
1500,"[[269.0, 254.0, 392.0, 371.0, 0.8043016791343689, 0.0], [45.0, 253.0, 198.0, 398.0, 0.8005847334861755, 0.0], [885.0, 14.0, 1132.0, 704.0, 0.7922576069831848, 0.0], [270.0, 372.0, 574.0, 747.0, 0.5885499119758606, 0.0], [3.0, 422.0, 287.0, 806.0, 0.47967228293418884, 0.0], [0.0, 237.0, 66.0, 401.0, 0.40956684947013855, 0.0]]"
1600,"[[55.0, 241.0, 202.0, 390.0, 0.8855870366096497, 0.0], [258.0, 270.0, 389.0, 372.0, 0.8707424998283386, 0.0], [842.0, 34.0, 1215.0, 641.0, 0.7286359667778015, 0.0], [254.0, 362.0, 546.0, 757.0, 0.6713595390319824, 0.0], [0.0, 376.0, 271.0, 810.0, 0.5781194567680359, 0.0], [971.0, 145.0, 1043.0, 516.0, 0.5206278562545776, 0.0], [0.0, 228.0, 50.0, 404.0, 0.48373258113861084, 0.0]]"
1700,"[[469.0, 385.0, 746.0, 726.0, 0.7434276342391968, 0.0], [438.0, 261.0, 562.0, 367.0, 0.723231852054596, 0.0], [74.0, 219.0, 226.0, 494.0, 0.6640198230743408, 0.0], [974.0, 9.0, 1352.0, 665.0, 0.6230343580245972, 0.0], [85.0, 422.0, 500.0, 808.0, 0.5789265036582947, 0.0], [174.0, 237.0, 374.0, 398.0, 0.5462488532066345, 0.0], [43.0, 241.0, 125.0, 313.0, 0.44249433279037476, 0.0]]"
1800,"[[319.0, 26.0, 480.0, 471.0, 0.9285148978233337, 0.0], [1077.0, 351.0, 1440.0, 731.0, 0.7905370593070984, 0.0], [646.0, 182.0, 751.0, 252.0, 0.7208744883537292, 0.0], [1102.0, 0.0, 1436.0, 583.0, 0.6937915682792664, 0.0], [160.0, 167.0, 249.0, 265.0, 0.6821335554122925, 0.0], [782.0, 197.0, 950.0, 336.0, 0.6423892378807068, 0.0], [473.0, 164.0, 575.0, 434.0, 0.6154963374137878, 0.0], [0.0, 167.0, 78.0, 272.0, 0.5696526765823364, 0.0], [541.0, 158.0, 650.0, 452.0, 0.5673356652259827, 0.0], [62.0, 176.0, 237.0, 475.0, 0.5467382073402405, 0.0], [1.0, 163.0, 75.0, 410.0, 0.49943241477012634, 0.0], [474.0, 169.0, 575.0, 259.0, 0.4354565441608429, 0.0], [695.0, 168.0, 815.0, 373.0, 0.37614232301712036, 0.0], [735.0, 366.0, 982.0, 787.0, 0.35274702310562134, 0.0], [161.0, 168.0, 252.0, 432.0, 0.31337401270866394, 0.0]]"
1900,"[[128.0, 260.0, 251.0, 393.0, 0.7476143836975098, 0.0], [479.0, 180.0, 559.0, 287.0, 0.7107818126678467, 0.0], [536.0, 375.0, 838.0, 574.0, 0.6786715984344482, 0.0], [303.0, 205.0, 514.0, 579.0, 0.43065622448921204, 0.0], [541.0, 197.0, 651.0, 523.0, 0.3871646225452423, 0.0], [558.0, 203.0, 629.0, 339.0, 0.3547700047492981, 0.0], [0.0, 285.0, 59.0, 389.0, 0.3336789011955261, 0.0], [0.0, 412.0, 261.0, 757.0, 0.32544592022895813, 0.0], [28.0, 275.0, 201.0, 433.0, 0.31121885776519775, 0.0], [206.0, 425.0, 390.0, 602.0, 0.2971203327178955, 0.0]]"
2000,"[[540.0, 98.0, 765.0, 282.0, 0.9075839519500732, 0.0], [198.0, 110.0, 386.0, 314.0, 0.7990232110023499, 0.0], [1.0, 348.0, 327.0, 803.0, 0.7553079128265381, 0.0], [0.0, 13.0, 263.0, 233.0, 0.6946913599967957, 0.0], [529.0, 269.0, 910.0, 798.0, 0.5210962891578674, 0.0]]"
2100,"[[715.0, 284.0, 847.0, 399.0, 0.8859861493110657, 0.0], [489.0, 282.0, 625.0, 417.0, 0.8044787645339966, 0.0], [202.0, 223.0, 395.0, 568.0, 0.781389057636261, 0.0], [297.0, 240.0, 417.0, 327.0, 0.7366799116134644, 0.0], [126.0, 234.0, 235.0, 342.0, 0.7328878045082092, 0.0], [715.0, 400.0, 1010.0, 776.0, 0.7215648889541626, 0.0], [1342.0, 56.0, 1439.0, 667.0, 0.7039029598236084, 0.0], [384.0, 440.0, 595.0, 806.0, 0.6307501196861267, 0.0], [123.0, 218.0, 229.0, 552.0, 0.5351698994636536, 0.0], [333.0, 239.0, 537.0, 478.0, 0.453189879655838, 0.0]]"
2200,"[[887.0, 290.0, 1004.0, 397.0, 0.8843355178833008, 0.0], [918.0, 404.0, 1233.0, 768.0, 0.8129011988639832, 0.0], [593.0, 429.0, 799.0, 810.0, 0.7869438529014587, 0.0], [400.0, 247.0, 579.0, 553.0, 0.779689610004425, 0.0], [496.0, 238.0, 593.0, 322.0, 0.7426021695137024, 0.0], [17.0, 245.0, 95.0, 344.0, 0.7105019688606262, 0.0], [665.0, 275.0, 776.0, 412.0, 0.6770058274269104, 0.0], [324.0, 233.0, 435.0, 338.0, 0.6356375813484192, 0.0], [0.0, 258.0, 78.0, 571.0, 0.5637690424919128, 0.0], [517.0, 235.0, 689.0, 533.0, 0.5012896060943604, 0.0], [325.0, 228.0, 432.0, 506.0, 0.4313759207725525, 0.0]]"
2300,"[[539.0, 208.0, 711.0, 513.0, 0.8543585538864136, 0.0], [153.0, 210.0, 241.0, 305.0, 0.8089360594749451, 0.0], [803.0, 244.0, 912.0, 379.0, 0.8068105578422546, 0.0], [633.0, 205.0, 728.0, 292.0, 0.8067338466644287, 0.0], [1046.0, 256.0, 1158.0, 368.0, 0.7517948150634766, 0.0], [1069.0, 379.0, 1344.0, 742.0, 0.7007569670677185, 0.0], [466.0, 198.0, 570.0, 473.0, 0.6552815437316895, 0.0], [467.0, 201.0, 574.0, 301.0, 0.5962241291999817, 0.0], [672.0, 209.0, 842.0, 388.0, 0.558844804763794, 0.0], [672.0, 375.0, 1097.0, 784.0, 0.5326662659645081, 0.0], [1.0, 127.0, 75.0, 311.0, 0.4578498303890228, 0.0], [54.0, 222.0, 181.0, 349.0, 0.39933544397354126, 0.0], [54.0, 205.0, 225.0, 505.0, 0.3311767876148224, 0.0], [1.0, 328.0, 37.0, 428.0, 0.3006564974784851, 0.0]]"
2400,"[[558.0, 204.0, 736.0, 506.0, 0.863528847694397, 0.0], [671.0, 387.0, 952.0, 788.0, 0.8624916076660156, 0.0], [75.0, 61.0, 215.0, 583.0, 0.8247068524360657, 0.0], [652.0, 205.0, 751.0, 293.0, 0.8070399165153503, 0.0], [1051.0, 258.0, 1178.0, 368.0, 0.7709980607032776, 0.0], [826.0, 243.0, 934.0, 381.0, 0.7412030696868896, 0.0], [1081.0, 378.0, 1407.0, 746.0, 0.6853526830673218, 0.0], [188.0, 208.0, 261.0, 305.0, 0.6535627245903015, 0.0], [486.0, 199.0, 594.0, 300.0, 0.5694958567619324, 0.0], [0.0, 209.0, 83.0, 316.0, 0.5545414686203003, 0.0], [486.0, 194.0, 590.0, 470.0, 0.5183783173561096, 0.0], [693.0, 210.0, 864.0, 359.0, 0.4516267478466034, 0.0], [0.0, 312.0, 62.0, 426.0, 0.25323083996772766, 0.0]]"
2500,"[[563.0, 199.0, 735.0, 510.0, 0.8332810997962952, 0.0], [175.0, 210.0, 264.0, 306.0, 0.8153784275054932, 0.0], [833.0, 255.0, 955.0, 381.0, 0.8013284802436829, 0.0], [654.0, 209.0, 751.0, 290.0, 0.7767412662506104, 0.0], [695.0, 371.0, 1037.0, 786.0, 0.7415478825569153, 0.0], [1054.0, 258.0, 1179.0, 369.0, 0.6984152793884277, 0.0], [1.0, 140.0, 146.0, 451.0, 0.665648877620697, 0.0], [1087.0, 383.0, 1378.0, 746.0, 0.6649245023727417, 0.0], [489.0, 197.0, 593.0, 464.0, 0.6032347679138184, 0.0], [0.0, 132.0, 108.0, 307.0, 0.4624689817428589, 0.0], [486.0, 200.0, 596.0, 302.0, 0.4576932191848755, 0.0], [669.0, 208.0, 849.0, 386.0, 0.4144616425037384, 0.0], [84.0, 211.0, 250.0, 504.0, 0.40248510241508484, 0.0]]"
2600,"[[986.0, 247.0, 1108.0, 371.0, 0.8686649799346924, 0.0], [765.0, 256.0, 870.0, 382.0, 0.8292024731636047, 0.0], [590.0, 210.0, 689.0, 297.0, 0.8023517727851868, 0.0], [105.0, 212.0, 196.0, 309.0, 0.8009214401245117, 0.0], [498.0, 214.0, 664.0, 522.0, 0.799035370349884, 0.0], [1017.0, 377.0, 1325.0, 743.0, 0.6985791921615601, 0.0], [646.0, 388.0, 1010.0, 789.0, 0.6452940702438354, 0.0], [424.0, 197.0, 538.0, 475.0, 0.6422548294067383, 0.0], [0.0, 144.0, 34.0, 306.0, 0.4291161894798279, 0.0], [7.0, 223.0, 152.0, 480.0, 0.3839922547340393, 0.0], [600.0, 204.0, 786.0, 383.0, 0.33380019664764404, 0.0], [6.0, 224.0, 133.0, 357.0, 0.3104303479194641, 0.0], [105.0, 213.0, 199.0, 449.0, 0.2959001064300537, 0.0]]"
2700,"[[725.0, 253.0, 837.0, 382.0, 0.901032567024231, 0.0], [948.0, 249.0, 1063.0, 371.0, 0.8589411377906799, 0.0], [548.0, 211.0, 650.0, 296.0, 0.8308737874031067, 0.0], [977.0, 380.0, 1290.0, 738.0, 0.7206621170043945, 0.0], [459.0, 217.0, 632.0, 520.0, 0.718938946723938, 0.0], [0.0, 223.0, 137.0, 533.0, 0.6787487268447876, 0.0], [590.0, 376.0, 969.0, 786.0, 0.6783928275108337, 0.0], [382.0, 195.0, 491.0, 500.0, 0.5927953124046326, 0.0], [62.0, 219.0, 154.0, 314.0, 0.5805582404136658, 0.0], [606.0, 209.0, 752.0, 335.0, 0.5716333985328674, 0.0], [384.0, 206.0, 498.0, 308.0, 0.4592977464199066, 0.0], [1361.0, 245.0, 1439.0, 293.0, 0.3636408746242523, 0.0], [60.0, 223.0, 179.0, 510.0, 0.34533974528312683, 0.0], [1358.0, 244.0, 1440.0, 361.0, 0.29322242736816406, 0.0]]"
2800,"[[108.0, 269.0, 203.0, 362.0, 0.8253403306007385, 0.0], [506.0, 296.0, 623.0, 419.0, 0.8134340047836304, 0.0], [1126.0, 75.0, 1413.0, 711.0, 0.7717134356498718, 0.0], [520.0, 412.0, 848.0, 798.0, 0.6936830282211304, 0.0], [0.0, 277.0, 107.0, 415.0, 0.6576110124588013, 0.0], [115.0, 268.0, 307.0, 458.0, 0.6490353941917419, 0.0], [280.0, 307.0, 397.0, 441.0, 0.6173577904701233, 0.0], [112.0, 461.0, 437.0, 808.0, 0.4677754044532776, 0.0], [0.0, 278.0, 179.0, 547.0, 0.36841657757759094, 0.0], [0.0, 309.0, 33.0, 362.0, 0.3188575208187103, 0.0]]"
2900,"[[1075.0, 85.0, 1316.0, 721.0, 0.8410631418228149, 0.0], [1.0, 208.0, 108.0, 358.0, 0.839690625667572, 0.0], [415.0, 297.0, 563.0, 418.0, 0.783633828163147, 0.0], [27.0, 420.0, 376.0, 810.0, 0.6014810800552368, 0.0], [373.0, 375.0, 822.0, 791.0, 0.5738641619682312, 0.0], [196.0, 304.0, 294.0, 440.0, 0.46186235547065735, 0.0], [0.0, 411.0, 74.0, 548.0, 0.4359301030635834, 0.0], [92.0, 248.0, 207.0, 430.0, 0.37589162588119507, 0.0]]"
3000,"[[414.0, 298.0, 541.0, 419.0, 0.8797288537025452, 0.0], [4.0, 269.0, 111.0, 364.0, 0.8530402779579163, 0.0], [846.0, 77.0, 1062.0, 746.0, 0.7793276309967041, 0.0], [3.0, 447.0, 392.0, 810.0, 0.7009567022323608, 0.0], [92.0, 257.0, 212.0, 397.0, 0.6852448582649231, 0.0], [414.0, 397.0, 738.0, 787.0, 0.5950062870979309, 0.0], [191.0, 310.0, 286.0, 444.0, 0.5761778354644775, 0.0], [0.0, 397.0, 78.0, 504.0, 0.505350649356842, 0.0]]"
3100,"[[1147.0, 83.0, 1390.0, 763.0, 0.8859139680862427, 0.0], [416.0, 297.0, 538.0, 419.0, 0.844753086566925, 0.0], [5.0, 269.0, 113.0, 364.0, 0.8275859951972961, 0.0], [92.0, 244.0, 214.0, 396.0, 0.6832982301712036, 0.0], [0.0, 410.0, 271.0, 809.0, 0.5478270649909973, 0.0], [410.0, 410.0, 728.0, 795.0, 0.5152086019515991, 0.0]]"
3200,"[[5.0, 273.0, 105.0, 362.0, 0.8539038300514221, 0.0], [1161.0, 94.0, 1403.0, 766.0, 0.8030548095703125, 0.0], [419.0, 298.0, 544.0, 420.0, 0.7894275188446045, 0.0], [59.0, 265.0, 251.0, 447.0, 0.6016268730163574, 0.0], [406.0, 402.0, 748.0, 786.0, 0.5267004370689392, 0.0], [0.0, 433.0, 386.0, 807.0, 0.5174757242202759, 0.0], [226.0, 219.0, 332.0, 439.0, 0.4982595145702362, 0.0], [0.0, 392.0, 70.0, 502.0, 0.39274823665618896, 0.0]]"
3300,"[[978.0, 94.0, 1169.0, 730.0, 0.9070139527320862, 0.0], [415.0, 298.0, 542.0, 418.0, 0.8364658355712891, 0.0], [4.0, 276.0, 95.0, 365.0, 0.77120441198349, 0.0], [476.0, 443.0, 769.0, 778.0, 0.6992165446281433, 0.0], [3.0, 433.0, 398.0, 804.0, 0.6180213689804077, 0.0], [217.0, 220.0, 358.0, 438.0, 0.5975752472877502, 0.0], [121.0, 276.0, 234.0, 449.0, 0.47717350721359253, 0.0], [0.0, 404.0, 73.0, 501.0, 0.3561062216758728, 0.0]]"
3400,"[[414.0, 298.0, 540.0, 419.0, 0.8571199774742126, 0.0], [39.0, 495.0, 431.0, 805.0, 0.835727870464325, 0.0], [1008.0, 102.0, 1185.0, 692.0, 0.8123334646224976, 0.0], [472.0, 441.0, 772.0, 780.0, 0.704489529132843, 0.0], [3.0, 273.0, 100.0, 368.0, 0.700976550579071, 0.0], [0.0, 390.0, 84.0, 572.0, 0.6897872686386108, 0.0], [84.0, 267.0, 273.0, 506.0, 0.5271964073181152, 0.0], [197.0, 201.0, 360.0, 438.0, 0.502406656742096, 0.0]]"
3500,"[[927.0, 87.0, 1152.0, 731.0, 0.924209475517273, 0.0], [415.0, 298.0, 542.0, 419.0, 0.8685658574104309, 0.0], [2.0, 272.0, 113.0, 365.0, 0.845673143863678, 0.0], [13.0, 463.0, 386.0, 809.0, 0.8442786335945129, 0.0], [190.0, 292.0, 314.0, 447.0, 0.7765231728553772, 0.0], [481.0, 444.0, 773.0, 776.0, 0.762647807598114, 0.0], [0.0, 389.0, 84.0, 575.0, 0.6494807600975037, 0.0], [27.0, 274.0, 215.0, 461.0, 0.5677513480186462, 0.0]]"
3600,"[[415.0, 299.0, 544.0, 420.0, 0.8801376223564148, 0.0], [3.0, 271.0, 113.0, 367.0, 0.8404372334480286, 0.0], [480.0, 448.0, 769.0, 774.0, 0.8048843145370483, 0.0], [745.0, 79.0, 976.0, 716.0, 0.7895236015319824, 0.0], [193.0, 300.0, 312.0, 443.0, 0.7009672522544861, 0.0], [5.0, 450.0, 395.0, 808.0, 0.6824780702590942, 0.0], [51.0, 267.0, 223.0, 446.0, 0.5465234518051147, 0.0], [0.0, 390.0, 80.0, 503.0, 0.29891374707221985, 0.0]]"
3700,"[[7.0, 459.0, 279.0, 807.0, 0.8919456601142883, 0.0], [416.0, 298.0, 545.0, 420.0, 0.8805714249610901, 0.0], [1035.0, 113.0, 1212.0, 714.0, 0.835749089717865, 0.0], [3.0, 272.0, 111.0, 363.0, 0.810299277305603, 0.0], [481.0, 448.0, 770.0, 779.0, 0.7876809239387512, 0.0], [192.0, 302.0, 312.0, 441.0, 0.7780144214630127, 0.0], [14.0, 268.0, 225.0, 462.0, 0.5743345618247986, 0.0], [0.0, 392.0, 79.0, 501.0, 0.3018673062324524, 0.0]]"
3800,"[[416.0, 298.0, 540.0, 419.0, 0.8542136549949646, 0.0], [3.0, 270.0, 113.0, 367.0, 0.824745237827301, 0.0], [481.0, 448.0, 771.0, 778.0, 0.786289393901825, 0.0], [193.0, 305.0, 313.0, 442.0, 0.7667213678359985, 0.0], [8.0, 460.0, 326.0, 807.0, 0.6672114133834839, 0.0], [1028.0, 43.0, 1189.0, 696.0, 0.6255638003349304, 0.0], [0.0, 386.0, 83.0, 573.0, 0.619590163230896, 0.0], [15.0, 268.0, 220.0, 463.0, 0.5573578476905823, 0.0]]"
3900,"[[14.0, 470.0, 282.0, 810.0, 0.8816893696784973, 0.0], [415.0, 298.0, 542.0, 419.0, 0.8667540550231934, 0.0], [954.0, 92.0, 1271.0, 768.0, 0.8411242365837097, 0.0], [3.0, 272.0, 112.0, 364.0, 0.8072668313980103, 0.0], [193.0, 301.0, 314.0, 444.0, 0.7973989844322205, 0.0], [479.0, 448.0, 772.0, 779.0, 0.7453952431678772, 0.0], [0.0, 372.0, 84.0, 577.0, 0.6259458661079407, 0.0], [32.0, 268.0, 222.0, 458.0, 0.4715064764022827, 0.0]]"
4000,"[[2.0, 467.0, 239.0, 805.0, 0.8787476420402527, 0.0], [408.0, 299.0, 542.0, 420.0, 0.8531579375267029, 0.0], [451.0, 425.0, 722.0, 788.0, 0.8331113457679749, 0.0], [3.0, 269.0, 114.0, 364.0, 0.8252286314964294, 0.0], [905.0, 59.0, 1188.0, 713.0, 0.5235884785652161, 0.0], [29.0, 268.0, 222.0, 457.0, 0.4942187964916229, 0.0], [0.0, 387.0, 78.0, 503.0, 0.4576963186264038, 0.0], [199.0, 303.0, 313.0, 441.0, 0.4426417350769043, 0.0]]"
4100,"[[0.0, 467.0, 239.0, 810.0, 0.8689473271369934, 0.0], [390.0, 295.0, 545.0, 422.0, 0.8583748936653137, 0.0], [863.0, 69.0, 1212.0, 721.0, 0.7504426836967468, 0.0], [8.0, 297.0, 92.0, 362.0, 0.7372981905937195, 0.0], [433.0, 420.0, 721.0, 790.0, 0.7127887010574341, 0.0], [0.0, 385.0, 78.0, 504.0, 0.50739586353302, 0.0], [31.0, 295.0, 218.0, 464.0, 0.4488106071949005, 0.0], [142.0, 305.0, 328.0, 455.0, 0.42420485615730286, 0.0], [153.0, 301.0, 323.0, 670.0, 0.28433021903038025, 0.0]]"
4200,"[[2.0, 473.0, 227.0, 807.0, 0.8983178734779358, 0.0], [991.0, 75.0, 1332.0, 761.0, 0.79388827085495, 0.0], [8.0, 293.0, 109.0, 363.0, 0.7407199144363403, 0.0], [445.0, 295.0, 539.0, 416.0, 0.7122858166694641, 0.0], [423.0, 423.0, 709.0, 797.0, 0.6391221880912781, 0.0], [191.0, 305.0, 317.0, 443.0, 0.5726337432861328, 0.0], [18.0, 305.0, 218.0, 462.0, 0.47053346037864685, 0.0], [0.0, 407.0, 79.0, 505.0, 0.2611091434955597, 0.0]]"
4300,"[[0.0, 473.0, 195.0, 807.0, 0.8877266049385071, 0.0], [8.0, 293.0, 118.0, 361.0, 0.754744291305542, 0.0], [413.0, 297.0, 541.0, 419.0, 0.6850427389144897, 0.0], [425.0, 422.0, 694.0, 799.0, 0.6396727561950684, 0.0], [1145.0, 107.0, 1423.0, 763.0, 0.5710371732711792, 0.0], [71.0, 265.0, 225.0, 470.0, 0.50005042552948, 0.0], [192.0, 305.0, 315.0, 442.0, 0.4552353024482727, 0.0]]"
4400,"[[2.0, 462.0, 167.0, 806.0, 0.7932129502296448, 0.0], [1126.0, 157.0, 1406.0, 794.0, 0.7595430612564087, 0.0], [0.0, 289.0, 104.0, 361.0, 0.7500299215316772, 0.0], [413.0, 298.0, 527.0, 420.0, 0.7272365093231201, 0.0], [415.0, 420.0, 699.0, 801.0, 0.7086269855499268, 0.0], [71.0, 269.0, 207.0, 477.0, 0.4536933898925781, 0.0], [158.0, 294.0, 306.0, 733.0, 0.3712349534034729, 0.0], [178.0, 305.0, 297.0, 446.0, 0.3386315405368805, 0.0]]"
4500,"[[0.0, 292.0, 86.0, 364.0, 0.8370154500007629, 0.0], [342.0, 308.0, 513.0, 426.0, 0.8044553995132446, 0.0], [0.0, 472.0, 146.0, 808.0, 0.7784512042999268, 0.0], [398.0, 429.0, 707.0, 794.0, 0.5862537622451782, 0.0], [1117.0, 154.0, 1376.0, 790.0, 0.566663920879364, 0.0], [56.0, 276.0, 186.0, 451.0, 0.5564929246902466, 0.0], [159.0, 313.0, 278.0, 454.0, 0.4235515594482422, 0.0], [145.0, 315.0, 279.0, 589.0, 0.2741634249687195, 0.0]]"
4600,"[[881.0, 118.0, 1096.0, 738.0, 0.8182963132858276, 0.0], [419.0, 306.0, 534.0, 425.0, 0.7452470064163208, 0.0], [388.0, 411.0, 753.0, 797.0, 0.7036314010620117, 0.0], [1.0, 208.0, 91.0, 367.0, 0.6516333818435669, 0.0], [196.0, 266.0, 316.0, 450.0, 0.4628039002418518, 0.0], [0.0, 426.0, 205.0, 810.0, 0.3500848412513733, 0.0], [124.0, 273.0, 216.0, 446.0, 0.2882460951805115, 0.0], [179.0, 274.0, 321.0, 713.0, 0.26749685406684875, 0.0]]"
4700,"[[220.0, 134.0, 349.0, 501.0, 0.905388593673706, 0.0], [568.0, 260.0, 666.0, 352.0, 0.839012086391449, 0.0], [526.0, 455.0, 768.0, 806.0, 0.7642480731010437, 0.0], [993.0, 445.0, 1279.0, 803.0, 0.7548938393592834, 0.0], [79.0, 270.0, 169.0, 366.0, 0.7084900140762329, 0.0], [477.0, 271.0, 642.0, 490.0, 0.6969109177589417, 0.0], [392.0, 275.0, 513.0, 359.0, 0.6935702562332153, 0.0], [644.0, 269.0, 783.0, 465.0, 0.6680294275283813, 0.0], [744.0, 306.0, 864.0, 439.0, 0.6000198721885681, 0.0], [1.0, 283.0, 155.0, 574.0, 0.5780122876167297, 0.0], [955.0, 306.0, 1089.0, 423.0, 0.5702478289604187, 0.0], [726.0, 309.0, 864.0, 603.0, 0.34081658720970154, 0.0], [399.0, 272.0, 510.0, 523.0, 0.3225037753582001, 0.0]]"
4800,"[[612.0, 134.0, 742.0, 492.0, 0.9145910143852234, 0.0], [1163.0, 311.0, 1288.0, 447.0, 0.8708187341690063, 0.0], [965.0, 459.0, 1228.0, 808.0, 0.8682802319526672, 0.0], [345.0, 237.0, 459.0, 354.0, 0.8635649681091309, 0.0], [890.0, 270.0, 1054.0, 567.0, 0.8624216318130493, 0.0], [0.0, 345.0, 109.0, 459.0, 0.8319680690765381, 0.0], [1.0, 487.0, 160.0, 805.0, 0.7732236981391907, 0.0], [977.0, 258.0, 1063.0, 350.0, 0.7720711827278137, 0.0], [210.0, 293.0, 409.0, 471.0, 0.7023390531539917, 0.0], [1048.0, 265.0, 1199.0, 393.0, 0.6212595701217651, 0.0], [807.0, 266.0, 929.0, 527.0, 0.5802075862884521, 0.0], [521.0, 253.0, 592.0, 350.0, 0.5583267211914062, 0.0], [447.0, 284.0, 591.0, 555.0, 0.5521433353424072, 0.0], [801.0, 271.0, 931.0, 355.0, 0.511759340763092, 0.0], [275.0, 253.0, 338.0, 304.0, 0.5067960619926453, 0.0], [231.0, 251.0, 338.0, 391.0, 0.2849849462509155, 0.0], [199.0, 269.0, 415.0, 752.0, 0.27861273288726807, 0.0]]"
